s,C,C,C,C,C,C,C,C,C,C,C,C
 6.3747523E+001, 6.3079175E+001, 3.6506006E+001, 2.2768709E+001, 1.4836180E+001, 9.6668700E+001, 5.8045046E+001, 3.7093625E+001, 2.4373639E+001, 7.7477082E+001, 4.5481424E+001, 2.8698853E+001, 1.8755239E+001
 6.3946734E+001, 6.3079175E+001, 3.6506006E+001, 2.2768709E+001, 1.4836180E+001, 9.6668700E+001, 5.8045046E+001, 3.7093625E+001, 2.4373639E+001, 7.7477082E+001, 4.5481424E+001, 2.8698853E+001, 1.8755239E+001
 6.4145945E+001, 6.3142771E+001, 3.6639978E+001, 2.2758360E+001, 1.4816950E+001, 9.6680501E+001, 5.8063614E+001, 3.7069821E+001, 2.4367205E+001, 7.7507800E+001, 4.5542083E+001, 2.8673427E+001, 1.8743232E+001
 6.4345156E+001, 6.3142771E+001, 3.6639978E+001, 2.2758360E+001, 1.4816950E+001, 9.6680501E+001, 5.8063614E+001, 3.7069821E+001, 2.4367205E+001, 7.7507800E+001, 4.5542083E+001, 2.8673427E+001, 1.8743232E+001
 6.4544367E+001, 6.3208274E+001, 3.6747416E+001, 2.2734059E+001, 1.4797008E+001, 9.6689957E+001, 5.8085612E+001, 3.7042644E+001, 2.4359761E+001, 7.7545832E+001, 4.5609132E+001, 2.8644074E+001, 1.8729565E+001
 6.4743578E+001, 6.3208274E+001, 3.6747416E+001, 2.2734059E+001, 1.4797008E+001, 9.6689957E+001, 5.8085612E+001, 3.7042644E+001, 2.4359761E+001, 7.7545832E+001, 4.5609132E+001, 2.8644074E+001, 1.8729565E+001
 6.4942789E+001, 6.3223141E+001, 3.6814328E+001, 2.2698374E+001, 1.4780754E+001, 9.6684741E+001, 5.8104345E+001, 3.7014764E+001, 2.4353354E+001, 7.7563594E+001, 4.5669915E+001, 2.8610611E+001, 1.8716676E+001
 6.5142000E+001, 6.3223141E+001, 3.6814328E+001, 2.2698374E+001, 1.4780754E+001, 9.6684741E+001, 5.8104345E+001, 3.7014764E+001, 2.4353354E+001, 7.7563594E+001, 4.5669915E+001, 2.8610611E+001, 1.8716676E+001
 6.5341211E+001, 6.3191858E+001, 3.6857716E+001, 2.2665861E+001, 1.4771405E+001, 9.6675918E+001, 5.8124144E+001, 3.6989301E+001, 2.4347765E+001, 7.7558120E+001, 4.5721038E+001, 2.8578906E+001, 1.8706595E+001
 6.5540422E+001, 6.3191858E+001, 3.6857716E+001, 2.2665861E+001, 1.4771405E+001, 9.6675918E+001, 5.8124144E+001, 3.6989301E+001, 2.4347765E+001, 7.7558120E+001, 4.5721038E+001, 2.8578906E+001, 1.8706595E+001
 6.5739633E+001, 6.3182817E+001, 3.6909312E+001, 2.2650960E+001, 1.4764111E+001, 9.6681862E+001, 5.8152379E+001, 3.6969495E+001, 2.4341478E+001, 7.7559644E+001, 4.5774979E+001, 2.8556089E+001, 1.8697570E+001
 6.5938844E+001, 6.3182817E+001, 3.6909312E+001, 2.2650960E+001, 1.4764111E+001, 9.6681862E+001, 5.8152379E+001, 3.6969495E+001, 2.4341478E+001, 7.7559644E+001, 4.5774979E+001, 2.8556089E+001, 1.8697570E+001
 6.6138055E+001, 6.3244932E+001, 3.6963451E+001, 2.2661192E+001, 1.4753220E+001, 9.6707924E+001, 5.8177329E+001, 3.6956640E+001, 2.4333859E+001, 7.7584574E+001, 4.5829017E+001, 2.8547189E+001, 1.8687090E+001
 6.6337266E+001, 6.3244932E+001, 3.6963451E+001, 2.2661192E+001, 1.4753220E+001, 9.6707924E+001, 5.8177329E+001, 3.6956640E+001, 2.4333859E+001, 7.7584574E+001, 4.5829017E+001, 2.8547189E+001, 1.8687090E+001
 6.6536477E+001, 6.3349199E+001, 3.6959027E+001, 2.2693057E+001, 1.4736166E+001, 9.6748267E+001, 5.8179880E+001, 3.6949872E+001, 2.4324411E+001, 7.7635936E+001, 4.5852665E+001, 2.8552339E+001, 1.8673642E+001
 6.6735688E+001, 6.3349199E+001, 3.6959027E+001, 2.2693057E+001, 1.4736166E+001, 9.6748267E+001, 5.8179880E+001, 3.6949872E+001, 2.4324411E+001, 7.7635936E+001, 4.5852665E+001, 2.8552339E+001, 1.8673642E+001
 6.6934899E+001, 6.3450458E+001, 3.6878099E+001, 2.2738964E+001, 1.4709584E+001, 9.6789901E+001, 5.8166878E+001, 3.6948697E+001, 2.4311643E+001, 7.7705525E+001, 4.5832789E+001, 2.8569198E+001, 1.8655053E+001
 6.7134110E+001, 6.3450458E+001, 3.6878099E+001, 2.2738964E+001, 1.4709584E+001, 9.6789901E+001, 5.8166878E+001, 3.6948697E+001, 2.4311643E+001, 7.7705525E+001, 4.5832789E+001, 2.8569198E+001, 1.8655053E+001
 6.7333321E+001, 6.3514897E+001, 3.6779996E+001, 2.2792225E+001, 1.4675832E+001, 9.6819630E+001, 5.8154139E+001, 3.6952051E+001, 2.4297431E+001, 7.7763436E+001, 4.5793532E+001, 2.8594976E+001, 1.8631802E+001
 6.7532532E+001, 6.3514897E+001, 3.6779996E+001, 2.2792225E+001, 1.4675832E+001, 9.6819630E+001, 5.8154139E+001, 3.6952051E+001, 2.4297431E+001, 7.7763436E+001, 4.5793532E+001, 2.8594976E+001, 1.8631802E+001
 6.7731743E+001, 6.3511320E+001, 3.6719608E+001, 2.2845151E+001, 1.4648761E+001, 9.6832330E+001, 5.8148174E+001, 3.6958049E+001, 2.4285723E+001, 7.7788177E+001, 4.5761803E+001, 2.8625616E+001, 1.8610284E+001
 6.7930954E+001, 6.3511320E+001, 3.6719608E+001, 2.2845151E+001, 1.4648761E+001, 9.6832330E+001, 5.8148174E+001, 3.6958049E+001, 2.4285723E+001, 7.7788177E+001, 4.5761803E+001, 2.8625616E+001, 1.8610284E+001
 6.8130165E+001, 6.3455113E+001, 3.6709084E+001, 2.2891079E+001, 1.4643378E+001, 9.6834473E+001, 5.8149655E+001, 3.6965231E+001, 2.4279669E+001, 7.7780782E+001, 4.5748524E+001, 2.8656916E+001, 1.8598512E+001
 6.8329376E+001, 6.3455113E+001, 3.6709084E+001, 2.2891079E+001, 1.4643378E+001, 9.6834473E+001, 5.8149655E+001, 3.6965231E+001, 2.4279669E+001, 7.7780782E+001, 4.5748524E+001, 2.8656916E+001, 1.8598512E+001
 6.8528587E+001, 6.3396840E+001, 3.6736591E+001, 2.2926318E+001, 1.4659389E+001, 9.6838320E+001, 5.8157565E+001, 3.6972386E+001, 2.4277302E+001, 7.7762512E+001, 4.5753815E+001, 2.8685684E+001, 1.8598093E+001
 6.8727798E+001, 6.3396840E+001, 3.6736591E+001, 2.2926318E+001, 1.4659389E+001, 9.6838320E+001, 5.8157565E+001, 3.6972386E+001, 2.4277302E+001, 7.7762512E+001, 4.5753815E+001, 2.8685684E+001, 1.8598093E+001
 6.8927009E+001, 6.3369579E+001, 3.6782310E+001, 2.2947230E+001, 1.4686096E+001, 9.6845672E+001, 5.8168822E+001, 3.6977538E+001, 2.4277638E+001, 7.7751115E+001, 4.5771921E+001, 2.8708602E+001, 1.8605489E+001
 6.9126220E+001, 6.3369579E+001, 3.6782310E+001, 2.2947230E+001, 1.4686096E+001, 9.6845672E+001, 5.8168822E+001, 3.6977538E+001, 2.4277638E+001, 7.7751115E+001, 4.5771921E+001, 2.8708602E+001, 1.8605489E+001
 6.9325431E+001, 6.3364056E+001, 3.6824352E+001, 2.2953935E+001, 1.4718932E+001, 9.6852238E+001, 5.8179158E+001, 3.6980966E+001, 2.4281200E+001, 7.7746328E+001, 4.5793335E+001, 2.8724196E+001, 1.8619178E+001
 6.9524642E+001, 6.3364056E+001, 3.6824352E+001, 2.2953935E+001, 1.4718932E+001, 9.6852238E+001, 5.8179158E+001, 3.6980966E+001, 2.4281200E+001, 7.7746328E+001, 4.5793335E+001, 2.8724196E+001, 1.8619178E+001
 6.9723853E+001, 6.3366853E+001, 3.6844914E+001, 2.2951397E+001, 1.4758702E+001, 9.6859456E+001, 5.8184735E+001, 3.6983000E+001, 2.4288695E+001, 7.7744978E+001, 4.5808125E+001, 2.8733656E+001, 1.8639608E+001
 6.9923064E+001, 6.3366853E+001, 3.6844914E+001, 2.2951397E+001, 1.4758702E+001, 9.6859456E+001, 5.8184735E+001, 3.6983000E+001, 2.4288695E+001, 7.7744978E+001, 4.5808125E+001, 2.8733656E+001, 1.8639608E+001
 7.0122275E+001, 6.3377466E+001, 3.6836800E+001, 2.2938014E+001, 1.4805072E+001, 9.6859009E+001, 5.8184136E+001, 3.6981064E+001, 2.4299665E+001, 7.7739058E+001, 4.5810048E+001, 2.8735473E+001, 1.8666582E+001
 7.0321486E+001, 6.3377466E+001, 3.6836800E+001, 2.2938014E+001, 1.4805072E+001, 9.6859009E+001, 5.8184136E+001, 3.6981064E+001, 2.4299665E+001, 7.7739058E+001, 4.5810048E+001, 2.8735473E+001, 1.8666582E+001
 7.0520697E+001, 6.3359817E+001, 3.6803209E+001, 2.2906356E+001, 1.4857212E+001, 9.6843691E+001, 5.8177275E+001, 3.6972937E+001, 2.4314514E+001, 7.7712274E+001, 4.5797689E+001, 2.8725375E+001, 1.8699652E+001
 7.0719908E+001, 6.3359817E+001, 3.6803209E+001, 2.2906356E+001, 1.4857212E+001, 9.6843691E+001, 5.8177275E+001, 3.6972937E+001, 2.4314514E+001, 7.7712274E+001, 4.5797689E+001, 2.8725375E+001, 1.8699652E+001
 7.0919119E+001, 6.3297667E+001, 3.6755642E+001, 2.2857492E+001, 1.4910718E+001, 9.6821675E+001, 5.8166752E+001, 3.6959935E+001, 2.4331056E+001, 7.7665096E+001, 4.5774546E+001, 2.8702935E+001, 1.8736545E+001
 7.1118330E+001, 6.3297667E+001, 3.6755642E+001, 2.2857492E+001, 1.4910718E+001, 9.6821675E+001, 5.8166752E+001, 3.6959935E+001, 2.4331056E+001, 7.7665096E+001, 4.5774546E+001, 2.8702935E+001, 1.8736545E+001
 7.1317541E+001, 6.3219036E+001, 3.6724602E+001, 2.2804814E+001, 1.4953061E+001, 9.6794046E+001, 5.8157831E+001, 3.6945611E+001, 2.4345579E+001, 7.7618175E+001, 4.5749934E+001, 2.8673996E+001, 1.8770664E+001
 7.1516752E+001, 6.3219036E+001, 3.6724602E+001, 2.2804814E+001, 1.4953061E+001, 9.6794046E+001, 5.8157831E+001, 3.6945611E+001, 2.4345579E+001, 7.7618175E+001, 4.5749934E+001, 2.8673996E+001, 1.8770664E+001
 7.1715963E+001, 6.3138415E+001, 3.6723014E+001, 2.2766599E+001, 1.4977101E+001, 9.6763074E+001, 5.8153096E+001, 3.6934368E+001, 2.4357676E+001, 7.7574892E+001, 4.5733106E+001, 2.8647969E+001, 1.8797246E+001
 7.1915174E+001, 6.3138415E+001, 3.6723014E+001, 2.2766599E+001, 1.4977101E+001, 9.6763074E+001, 5.8153096E+001, 3.6934368E+001, 2.4357676E+001, 7.7574892E+001, 4.5733106E+001, 2.8647969E+001, 1.8797246E+001
 7.2114385E+001, 6.3073642E+001, 3.6724295E+001, 2.2757823E+001, 1.4984766E+001, 9.6734965E+001, 5.8145285E+001, 3.6929800E+001, 2.4367052E+001, 7.7532212E+001, 4.5719957E+001, 2.8634143E+001, 1.8815499E+001
 7.2313596E+001, 6.3073642E+001, 3.6724295E+001, 2.2757823E+001, 1.4984766E+001, 9.6734965E+001, 5.8145285E+001, 3.6929800E+001, 2.4367052E+001, 7.7532212E+001, 4.5719957E+001, 2.8634143E+001, 1.8815499E+001
 7.2512807E+001, 6.3048251E+001, 3.6705384E+001, 2.2781003E+001, 1.4981252E+001, 9.6717626E+001, 5.8131513E+001, 3.6932036E+001, 2.4374495E+001, 7.7504705E+001, 4.5699582E+001, 2.8636682E+001, 1.8826521E+001
 7.2712018E+001, 6.3048251E+001, 3.6705384E+001, 2.2781003E+001, 1.4981252E+001, 9.6717626E+001, 5.8131513E+001, 3.6932036E+001, 2.4374495E+001, 7.7504705E+001, 4.5699582E+001, 2.8636682E+001, 1.8826521E+001
 7.2911229E+001, 6.3085032E+001, 3.6666404E+001, 2.2825962E+001, 1.4973088E+001, 9.6719276E+001, 5.8113807E+001, 3.6939392E+001, 2.4380721E+001, 7.7509002E+001, 4.5670053E+001, 2.8653343E+001, 1.8832740E+001
 7.3110440E+001, 6.3085032E+001, 3.6666404E+001, 2.2825962E+001, 1.4973088E+001, 9.6719276E+001, 5.8113807E+001, 3.6939392E+001, 2.4380721E+001, 7.7509002E+001, 4.5670053E+001, 2.8653343E+001, 1.8832740E+001
 7.3309651E+001, 6.3191322E+001, 3.6622803E+001, 2.2882323E+001, 1.4962669E+001, 9.6742262E+001, 5.8095746E+001, 3.6951447E+001, 2.4385280E+001, 7.7544687E+001, 4.5637017E+001, 2.8680585E+001, 1.8835239E+001
 7.3508862E+001, 6.3191322E+001, 3.6622803E+001, 2.2882323E+001, 1.4962669E+001, 9.6742262E+001, 5.8095746E+001, 3.6951447E+001, 2.4385280E+001, 7.7544687E+001, 4.5637017E+001, 2.8680585E+001, 1.8835239E+001
 7.3708074E+001, 6.3325048E+001, 3.6593991E+001, 2.2942155E+001, 1.4946887E+001, 9.6779617E+001, 5.8082060E+001, 3.6966491E+001, 2.4386820E+001, 7.7607022E+001, 4.5609724E+001, 2.8714791E+001, 1.8832706E+001
 7.3907285E+001, 6.3325048E+001, 3.6593991E+001, 2.2942155E+001, 1.4946887E+001, 9.6779617E+001, 5.8082060E+001, 3.6966491E+001, 2.4386820E+001, 7.7607022E+001, 4.5609724E+001, 2.8714791E+001, 1.8832706E+001
 7.4106496E+001, 6.3445335E+001, 3.6591133E+001, 2.2998549E+001, 1.4918728E+001, 9.6820113E+001, 5.8074242E+001, 3.6983376E+001, 2.4383154E+001, 7.7686943E+001, 4.5595178E+001, 2.8751970E+001, 1.8821710E+001
 7.4305707E+001, 6.3445335E+001, 3.6591133E+001, 2.2998549E+001, 1.4918728E+001, 9.6820113E+001, 5.8074242E+001, 3.6983376E+001, 2.4383154E+001, 7.7686943E+001, 4.5595178E+001, 2.8751970E+001, 1.8821710E+001
 7.4504918E+001, 6.3543648E+001, 3.6614685E+001, 2.3043583E+001, 1.4865419E+001, 9.6859552E+001, 5.8073439E+001, 3.6997926E+001, 2.4369802E+001, 7.7765215E+001, 4.5595977E+001, 2.8790193E+001, 1.8795425E+001
 7.4704129E+001, 6.3543648E+001, 3.6614685E+001, 2.3043583E+001, 1.4865419E+001, 9.6859552E+001, 5.8073439E+001, 3.6997926E+001, 2.4369802E+001, 7.7765215E+001, 4.5595977E+001, 2.8790193E+001, 1.8795425E+001
 7.4903340E+001, 6.3583858E+001, 3.6656346E+001, 2.3078860E+001, 1.4780009E+001, 9.6880880E+001, 5.8077421E+001, 3.7014076E+001, 2.4346411E+001, 7.7818016E+001, 4.5610099E+001, 2.8828191E+001, 1.8749003E+001
 7.5102551E+001, 6.3583858E+001, 3.6656346E+001, 2.3078860E+001, 1.4780009E+001, 9.6880880E+001, 5.8077421E+001, 3.7014076E+001, 2.4346411E+001, 7.7818016E+001, 4.5610099E+001, 2.8828191E+001, 1.8749003E+001
 7.5301762E+001, 6.3540912E+001, 3.6700201E+001, 2.3108066E+001, 1.4682131E+001, 9.6882134E+001, 5.8088105E+001, 3.7029409E+001, 2.4320203E+001, 7.7825948E+001, 4.5635844E+001, 2.8862750E+001, 1.8690305E+001
 7.5500973E+001, 6.3540912E+001, 3.6700201E+001, 2.3108066E+001, 1.4682131E+001, 9.6882134E+001, 5.8088105E+001, 3.7029409E+001, 2.4320203E+001, 7.7825948E+001, 4.5635844E+001, 2.8862750E+001, 1.8690305E+001
 7.5700184E+001, 6.3440655E+001, 3.6755624E+001, 2.3125235E+001, 1.4600410E+001, 9.6869364E+001, 5.8108206E+001, 3.7042074E+001, 2.4295653E+001, 7.7794622E+001, 4.5676640E+001, 2.8890112E+001, 1.8633118E+001
 7.5899395E+001, 6.3440655E+001, 3.6755624E+001, 2.3125235E+001, 1.4600410E+001, 9.6869364E+001, 5.8108206E+001, 3.7042074E+001, 2.4295653E+001, 7.7794622E+001, 4.5676640E+001, 2.8890112E+001, 1.8633118E+001
 7.6098606E+001, 6.3342506E+001, 3.6828590E+001, 2.3126401E+001, 1.4546734E+001, 9.6849462E+001, 5.8132521E+001, 3.7050679E+001, 2.4274262E+001, 7.7740846E+001, 4.5729137E+001, 2.8907527E+001, 1.8585329E+001
 7.6297817E+001, 6.3342506E+001, 3.6828590E+001, 2.3126401E+001, 1.4546734E+001, 9.6849462E+001, 5.8132521E+001, 3.7050679E+001, 2.4274262E+001, 7.7740846E+001, 4.5729137E+001, 2.8907527E+001, 1.8585329E+001
 7.6497028E+001, 6.3270325E+001, 3.6893967E+001, 2.3102974E+001, 1.4521184E+001, 9.6827120E+001, 5.8155231E+001, 3.7055075E+001, 2.4257057E+001, 7.7680578E+001, 4.5781178E+001, 2.8909683E+001, 1.8550059E+001
 7.6696239E+001, 6.3270325E+001, 3.6893967E+001, 2.3102974E+001, 1.4521184E+001, 9.6827120E+001, 5.8155231E+001, 3.7055075E+001, 2.4257057E+001, 7.7680578E+001, 4.5781178E+001, 2.8909683E+001, 1.8550059E+001
 7.6895450E+001, 6.3224897E+001, 3.6939568E+001, 2.3051980E+001, 1.4522043E+001, 9.6811679E+001, 5.8176438E+001, 3.7048012E+001, 2.4245501E+001, 7.7630552E+001, 4.5825732E+001, 2.8890404E+001, 1.8529253E+001
 7.7094661E+001, 6.3224897E+001, 3.6939568E+001, 2.3051980E+001, 1.4522043E+001, 9.6811679E+001, 5.8176438E+001, 3.7048012E+001, 2.4245501E+001, 7.7630552E+001, 4.5825732E+001, 2.8890404E+001, 1.8529253E+001
 7.7293872E+001, 6.3217374E+001, 3.6962216E+001, 2.2977049E+001, 1.4547214E+001, 9.6803076E+001, 5.8192623E+001, 3.7031810E+001, 2.4240264E+001, 7.7600964E+001, 4.5859000E+001, 2.8850365E+001, 1.8524034E+001
 7.7493083E+001, 6.3217374E+001, 3.6962216E+001, 2.2977049E+001, 1.4547214E+001, 9.6803076E+001, 5.8192623E+001, 3.7031810E+001, 2.4240264E+001, 7.7600964E+001, 4.5859000E+001, 2.8850365E+001, 1.8524034E+001
 7.7692294E+001, 6.3238762E+001, 3.6963792E+001, 2.2889510E+001, 1.4591110E+001, 9.6801050E+001, 5.8205312E+001, 3.7011236E+001, 2.4240685E+001, 7.7590780E+001, 4.5879646E+001, 2.8797877E+001, 1.8533189E+001
 7.7891505E+001, 6.3238762E+001, 3.6963792E+001, 2.2889510E+001, 1.4591110E+001, 9.6801050E+001, 5.8205312E+001, 3.7011236E+001, 2.4240685E+001, 7.7590780E+001, 4.5879646E+001, 2.8797877E+001, 1.8533189E+001
 7.8090716E+001, 6.3288819E+001, 3.6954263E+001, 2.2813408E+001, 1.4644312E+001, 9.6810217E+001, 5.8215147E+001, 3.6991627E+001, 2.4245021E+001, 7.7602199E+001, 4.5890997E+001, 2.8744958E+001, 1.8552873E+001
 7.8289927E+001, 6.3288819E+001, 3.6954263E+001, 2.2813408E+001, 1.4644312E+001, 9.6810217E+001, 5.8215147E+001, 3.6991627E+001, 2.4245021E+001, 7.7602199E+001, 4.5890997E+001, 2.8744958E+001, 1.8552873E+001
 7.8489138E+001, 6.3351486E+001, 3.6940118E+001, 2.2767868E+001, 1.4695622E+001, 9.6830666E+001, 5.8222786E+001, 3.6977108E+001, 2.4250931E+001, 7.7637652E+001, 4.5895754E+001, 2.8702937E+001, 1.8577462E+001
 7.8688349E+001, 6.3351486E+001, 3.6940118E+001, 2.2767868E+001, 1.4695622E+001, 9.6830666E+001, 5.8222786E+001, 3.6977108E+001, 2.4250931E+001, 7.7637652E+001, 4.5895754E+001, 2.8702937E+001, 1.8577462E+001
 7.8887560E+001, 6.3398468E+001, 3.6928409E+001, 2.2757110E+001, 1.4737316E+001, 9.6847549E+001, 5.8230234E+001, 3.6968239E+001, 2.4257201E+001, 7.7680555E+001, 4.5897789E+001, 2.8677208E+001, 1.8602108E+001
 7.9086771E+001, 6.3398468E+001, 3.6928409E+001, 2.2757110E+001, 1.4737316E+001, 9.6847549E+001, 5.8230234E+001, 3.6968239E+001, 2.4257201E+001, 7.7680555E+001, 4.5897789E+001, 2.8677208E+001, 1.8602108E+001
 7.9285982E+001, 6.3408930E+001, 3.6924200E+001, 2.2773048E+001, 1.4767554E+001, 9.6853156E+001, 5.8238150E+001, 3.6964430E+001, 2.4263271E+001, 7.7706123E+001, 4.5900602E+001, 2.8667102E+001, 1.8624301E+001
 7.9485193E+001, 6.3408930E+001, 3.6924200E+001, 2.2773048E+001, 1.4767554E+001, 9.6853156E+001, 5.8238150E+001, 3.6964430E+001, 2.4263271E+001, 7.7706123E+001, 4.5900602E+001, 2.8667102E+001, 1.8624301E+001
 7.9684404E+001, 6.3391229E+001, 3.6928730E+001, 2.2805771E+001, 1.4788741E+001, 9.6847621E+001, 5.8247303E+001, 3.6965125E+001, 2.4269403E+001, 7.7705056E+001, 4.5906103E+001, 2.8669927E+001, 1.8643632E+001
 7.9883615E+001, 6.3391229E+001, 3.6928730E+001, 2.2805771E+001, 1.4788741E+001, 9.6847621E+001, 5.8247303E+001, 3.6965125E+001, 2.4269403E+001, 7.7705056E+001, 4.5906103E+001, 2.8669927E+001, 1.8643632E+001
 8.0082826E+001, 6.3364194E+001, 3.6942027E+001, 2.2849049E+001, 1.4805634E+001, 9.6838964E+001, 5.8258107E+001, 3.6970356E+001, 2.4276176E+001, 7.7686176E+001, 4.5915540E+001, 2.8683486E+001, 1.8661271E+001
 8.0282037E+001, 6.3364194E+001, 3.6942027E+001, 2.2849049E+001, 1.4805634E+001, 9.6838964E+001, 5.8258107E+001, 3.6970356E+001, 2.4276176E+001, 7.7686176E+001, 4.5915540E+001, 2.8683486E+001, 1.8661271E+001
 8.0481248E+001, 6.3352807E+001, 3.6964739E+001, 2.2901701E+001, 1.4817268E+001, 9.6840531E+001, 5.8271669E+001, 3.6980865E+001, 2.4281573E+001, 7.7673385E+001, 4.5930243E+001, 2.8707242E+001, 1.8676144E+001
 8.0680459E+001, 6.3352807E+001, 3.6964739E+001, 2.2901701E+001, 1.4817268E+001, 9.6840531E+001, 5.8271669E+001, 3.6980865E+001, 2.4281573E+001, 7.7673385E+001, 4.5930243E+001, 2.8707242E+001, 1.8676144E+001
 8.0879670E+001, 6.3371479E+001, 3.6989017E+001, 2.2965582E+001, 1.4812866E+001, 9.6845799E+001, 5.8284067E+001, 3.6997553E+001, 2.4281810E+001, 7.7676183E+001, 4.5947042E+001, 2.8741920E+001, 1.8682474E+001
 8.1078881E+001, 6.3371479E+001, 3.6989017E+001, 2.2965582E+001, 1.4812866E+001, 9.6845799E+001, 5.8284067E+001, 3.6997553E+001, 2.4281810E+001, 7.7676183E+001, 4.5947042E+001, 2.8741920E+001, 1.8682474E+001
 8.1278092E+001, 6.3387585E+001, 3.6987699E+001, 2.3034739E+001, 1.4787225E+001, 9.6846470E+001, 5.8286202E+001, 3.7016180E+001, 2.4277119E+001, 7.7680436E+001, 4.5952196E+001, 2.8787589E+001, 1.8676617E+001
 8.1477303E+001, 6.3387585E+001, 3.6987699E+001, 2.3034739E+001, 1.4787225E+001, 9.6846470E+001, 5.8286202E+001, 3.7016180E+001, 2.4277119E+001, 7.7680436E+001, 4.5952196E+001, 2.8787589E+001, 1.8676617E+001
 8.1676514E+001, 6.3370397E+001, 3.6950452E+001, 2.3107192E+001, 1.4747674E+001, 9.6836480E+001, 5.8280644E+001, 3.7040575E+001, 2.4269005E+001, 7.7670210E+001, 4.5938353E+001, 2.8842352E+001, 1.8660764E+001
 8.1875725E+001, 6.3370397E+001, 3.6950452E+001, 2.3107192E+001, 1.4747674E+001, 9.6836480E+001, 5.8280644E+001, 3.7040575E+001, 2.4269005E+001, 7.7670210E+001, 4.5938353E+001, 2.8842352E+001, 1.8660764E+001
 8.2074936E+001, 6.3337447E+001, 3.6907331E+001, 2.3184620E+001, 1.4702225E+001, 9.6829065E+001, 5.8276646E+001, 3.7068947E+001, 2.4258050E+001, 7.7651312E+001, 4.5917699E+001, 2.8899088E+001, 1.8638058E+001
 8.2274147E+001, 6.3337447E+001, 3.6907331E+001, 2.3184620E+001, 1.4702225E+001, 9.6829065E+001, 5.8276646E+001, 3.7068947E+001, 2.4258050E+001, 7.7651312E+001, 4.5917699E+001, 2.8899088E+001, 1.8638058E+001
 8.2473358E+001, 6.3344586E+001, 3.6895984E+001, 2.3261828E+001, 1.4654869E+001, 9.6837289E+001, 5.8281576E+001, 3.7100295E+001, 2.4244598E+001, 7.7650668E+001, 4.5908817E+001, 2.8955356E+001, 1.8610497E+001
 8.2672569E+001, 6.3344586E+001, 3.6895984E+001, 2.3261828E+001, 1.4654869E+001, 9.6837289E+001, 5.8281576E+001, 3.7100295E+001, 2.4244598E+001, 7.7650668E+001, 4.5908817E+001, 2.8955356E+001, 1.8610497E+001
 8.2871780E+001, 6.3401987E+001, 3.6936942E+001, 2.3337773E+001, 1.4608170E+001, 9.6864243E+001, 5.8299763E+001, 3.7134710E+001, 2.4229324E+001, 7.7686073E+001, 4.5925220E+001, 2.9014478E+001, 1.8579833E+001
 8.3070991E+001, 6.3401987E+001, 3.6936942E+001, 2.3337773E+001, 1.4608170E+001, 9.6864243E+001, 5.8299763E+001, 3.7134710E+001, 2.4229324E+001, 7.7686073E+001, 4.5925220E+001, 2.9014478E+001, 1.8579833E+001
 8.3270202E+001, 6.3498969E+001, 3.7025516E+001, 2.3416236E+001, 1.4564876E+001, 9.6904586E+001, 5.8322740E+001, 3.7173374E+001, 2.4213098E+001, 7.7755128E+001, 4.5969433E+001, 2.9077741E+001, 1.8548088E+001
 8.3469413E+001, 6.3498969E+001, 3.7025516E+001, 2.3416236E+001, 1.4564876E+001, 9.6904586E+001, 5.8322740E+001, 3.7173374E+001, 2.4213098E+001, 7.7755128E+001, 4.5969433E+001, 2.9077741E+001, 1.8548088E+001
 8.3668624E+001, 6.3614294E+001, 3.7140943E+001, 2.3503481E+001, 1.4527701E+001, 9.6936161E+001, 5.8355614E+001, 3.7217671E+001, 2.4196841E+001, 7.7838886E+001, 4.6034982E+001, 2.9147842E+001, 1.8517384E+001
 8.3867835E+001, 6.3614294E+001, 3.7140943E+001, 2.3503481E+001, 1.4527701E+001, 9.6936161E+001, 5.8355614E+001, 3.7217671E+001, 2.4196841E+001, 7.7838886E+001, 4.6034982E+001, 2.9147842E+001, 1.8517384E+001
 8.4067046E+001, 6.3714026E+001, 3.7260685E+001, 2.3597496E+001, 1.4499015E+001, 9.6970121E+001, 5.8393687E+001, 3.7265309E+001, 2.4181498E+001, 7.7920526E+001, 4.6106007E+001, 2.9223932E+001, 1.8489767E+001
 8.4266257E+001, 6.3714026E+001, 3.7260685E+001, 2.3597496E+001, 1.4499015E+001, 9.6970121E+001, 5.8393687E+001, 3.7265309E+001, 2.4181498E+001, 7.7920526E+001, 4.6106007E+001, 2.9223932E+001, 1.8489767E+001
 8.4465468E+001, 6.3802402E+001, 3.7368466E+001, 2.3673113E+001, 1.4481408E+001, 9.7010453E+001, 5.8433846E+001, 3.7306659E+001, 2.4168316E+001, 7.8000125E+001, 4.6174248E+001, 2.9293516E+001, 1.8467448E+001
 8.4664679E+001, 6.3802402E+001, 3.7368466E+001, 2.3673113E+001, 1.4481408E+001, 9.7010453E+001, 5.8433846E+001, 3.7306659E+001, 2.4168316E+001, 7.8000125E+001, 4.6174248E+001, 2.9293516E+001, 1.8467448E+001
 8.4863890E+001, 6.3897237E+001, 3.7457175E+001, 2.3699705E+001, 1.4478083E+001, 9.7058336E+001, 5.8473829E+001, 3.7335555E+001, 2.4158709E+001, 7.8084645E+001, 4.6240618E+001, 2.9339593E+001, 1.8452990E+001
