s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.1500013E+003, 1.0374182E+002, 8.9584046E+001, 8.3840006E+001, 8.1037097E+001, 8.1404031E+001, 3.8460631E+002, 3.8562424E+002, 3.6414568E+002, 3.4038720E+002, 3.0289424E+002, 1.9230740E+002, 3.4837729E+002, 2.0594799E+002, 2.0429299E+002, 2.0536204E+002, 2.0917747E+002, 2.0395150E+002, 5.2389714E-001, 4.4903206E-001, 4.1820068E+000, 4.2382024E+000, 4.1305000E+000, 3.7870505E+000, 2.0230976E+000, 1.9253494E+000, 1.9291928E+000, 2.0229186E+000, 6.0934073E+002, 6.3725839E+002, 6.5867106E+002, 6.8033117E+002, 6.9533300E+002, 6.7472210E+002, 6.2195254E+002, 6.6405368E+002, 7.4175824E+002, 7.7800608E+002
 2.1600008E+003, 8.5298102E+001, 8.0304147E+001, 7.8767825E+001, 7.8332601E+001, 7.5034747E+001, 3.2399053E+002, 3.3209742E+002, 3.1559923E+002, 2.9725593E+002, 2.6656800E+002, 1.7630286E+002, 2.9598049E+002, 1.7463978E+002, 1.7395652E+002, 1.7568975E+002, 1.7903944E+002, 1.7317188E+002, 4.4436761E-001, 4.9434473E-001, 3.0349760E+000, 3.1991311E+000, 3.2735315E+000, 3.2047744E+000, 1.8605387E+000, 1.8892096E+000, 1.9712346E+000, 2.0833777E+000, 5.4032949E+002, 5.7908601E+002, 6.1284869E+002, 6.3340218E+002, 6.4989493E+002, 6.3853935E+002, 5.8550600E+002, 5.9920056E+002, 6.4971323E+002, 6.8761295E+002
 2.1700011E+003, 7.4137716E+001, 7.4658596E+001, 7.5301303E+001, 7.6098578E+001, 7.3665466E+001, 2.9298963E+002, 3.1168005E+002, 2.9785138E+002, 2.8205299E+002, 2.5541424E+002, 1.6867272E+002, 2.5720571E+002, 1.5204447E+002, 1.5126386E+002, 1.5338709E+002, 1.5707855E+002, 1.5407275E+002, 4.3715099E-001, 4.4443630E-001, 3.5042917E+000, 3.6615920E+000, 3.7123558E+000, 3.6137321E+000, 1.5433365E+000, 1.5112178E+000, 1.5657282E+000, 1.6666302E+000, 5.1249375E+002, 5.3710977E+002, 5.6061506E+002, 5.8126628E+002, 5.9807565E+002, 5.8709587E+002, 5.2346124E+002, 5.6673476E+002, 6.2424732E+002, 6.7196385E+002
 2.1800015E+003, 6.6622899E+001, 7.0190805E+001, 7.2502763E+001, 7.3446849E+001, 7.1385396E+001, 2.7305226E+002, 2.9476625E+002, 2.8307963E+002, 2.6963648E+002, 2.4471227E+002, 1.6430140E+002, 2.2881022E+002, 1.3376419E+002, 1.3353390E+002, 1.3604193E+002, 1.4031366E+002, 1.4378956E+002, 3.7123610E-001, 3.9823906E-001, 2.9460269E+000, 3.0511320E+000, 3.0364830E+000, 2.8721097E+000, 1.3491814E+000, 1.3498735E+000, 1.4001731E+000, 1.4834850E+000, 4.8401010E+002, 5.0802412E+002, 5.2119609E+002, 5.4111407E+002, 5.5651021E+002, 5.5050120E+002, 4.8534833E+002, 5.3306764E+002, 6.0217641E+002, 6.4945060E+002
 2.1900054E+003, 6.1086397E+001, 6.7963984E+001, 6.9976539E+001, 7.0165754E+001, 6.6996657E+001, 2.5412049E+002, 2.7738563E+002, 2.6531741E+002, 2.5151772E+002, 2.2884311E+002, 1.5670774E+002, 2.0408585E+002, 1.2030486E+002, 1.2092092E+002, 1.2343099E+002, 1.2749980E+002, 1.3060118E+002, 3.7209373E-001, 3.5220870E-001, 3.1220071E+000, 3.2456212E+000, 3.2403537E+000, 3.0618940E+000, 1.2177953E+000, 1.2378218E+000, 1.2773018E+000, 1.3316898E+000, 4.4271280E+002, 4.8088904E+002, 5.0145285E+002, 5.1997996E+002, 5.3352288E+002, 5.2155467E+002, 4.5526062E+002, 5.0308866E+002, 5.6787633E+002, 6.1790943E+002
 2.2000034E+003, 5.8262168E+001, 6.4543727E+001, 6.6779586E+001, 6.6734906E+001, 6.5047760E+001, 2.5136532E+002, 2.7445611E+002, 2.6193593E+002, 2.4835472E+002, 2.2428189E+002, 1.5143879E+002, 1.8193594E+002, 1.1140870E+002, 1.1397872E+002, 1.1685462E+002, 1.2137019E+002, 1.2551365E+002, 3.3161352E-001, 2.9989928E-001, 2.9527191E+000, 3.0107784E+000, 2.9642575E+000, 2.7670356E+000, 1.2607999E+000, 1.3482554E+000, 1.4157132E+000, 1.5055976E+000, 4.1499032E+002, 4.5295008E+002, 4.8025097E+002, 4.9958227E+002, 5.1611295E+002, 4.9324460E+002, 4.3185807E+002, 4.7192962E+002, 5.3255892E+002, 5.9188462E+002
 2.2100048E+003, 5.6293043E+001, 6.2653916E+001, 6.4749063E+001, 6.4148171E+001, 6.3918420E+001, 2.5095572E+002, 2.6791933E+002, 2.5466949E+002, 2.4110016E+002, 2.1763593E+002, 1.4410140E+002, 1.6849924E+002, 1.0790585E+002, 1.1301595E+002, 1.1828486E+002, 1.2537557E+002, 1.2946953E+002, 3.0753795E-001, 3.0977259E-001, 2.9528485E+000, 3.0234411E+000, 3.0277484E+000, 2.9326932E+000, 1.1000300E+000, 1.1914321E+000, 1.3058914E+000, 1.4620950E+000, 3.9504323E+002, 4.3401444E+002, 4.5963326E+002, 4.7560474E+002, 4.9145011E+002, 4.7794710E+002, 4.2330795E+002, 4.4335294E+002, 4.9730898E+002, 5.4597920E+002
 2.2200016E+003, 5.4598539E+001, 6.0062171E+001, 6.2509351E+001, 6.2551488E+001, 6.1775369E+001, 2.4472872E+002, 2.6014446E+002, 2.4613808E+002, 2.3249765E+002, 2.1053718E+002, 1.4145368E+002, 1.5762654E+002, 1.0372927E+002, 1.1030184E+002, 1.1666491E+002, 1.2393049E+002, 1.2712881E+002, 2.6283038E-001, 2.6899118E-001, 2.5877853E+000, 2.6401067E+000, 2.5922967E+000, 2.4384338E+000, 1.0864517E+000, 1.2117341E+000, 1.3448805E+000, 1.4952002E+000, 3.6896351E+002, 4.1629418E+002, 4.4591151E+002, 4.6136638E+002, 4.7590168E+002, 4.6683401E+002, 3.9728781E+002, 4.2645118E+002, 4.8086747E+002, 5.3313677E+002
 2.2300000E+003, 5.1786789E+001, 5.7670769E+001, 5.9851769E+001, 5.9911290E+001, 6.0765147E+001, 2.3059602E+002, 2.5068897E+002, 2.3867723E+002, 2.2595439E+002, 2.0344601E+002, 1.3680968E+002, 1.4891006E+002, 1.0007871E+002, 1.0771766E+002, 1.1445793E+002, 1.2049515E+002, 1.2114514E+002, 2.4024540E-001, 1.7934256E-001, 2.4166240E+000, 2.5871773E+000, 2.6091820E+000, 2.4653742E+000, 9.5570067E-001, 1.0287584E+000, 1.1000053E+000, 1.1858633E+000, 3.5454010E+002, 3.9498490E+002, 4.2602484E+002, 4.4096252E+002, 4.5596023E+002, 4.4768299E+002, 3.7949167E+002, 4.0416423E+002, 4.6038625E+002, 5.0581906E+002
 2.2400044E+003, 5.0119800E+001, 5.5711240E+001, 5.6867191E+001, 5.7342464E+001, 6.1976599E+001, 2.1822994E+002, 2.3627313E+002, 2.2581730E+002, 2.1434162E+002, 1.9337998E+002, 1.3338921E+002, 1.4323290E+002, 9.4843937E+001, 1.0068567E+002, 1.0517207E+002, 1.0899203E+002, 1.1259555E+002, 2.3791670E-001, 2.2833405E-001, 2.1774086E+000, 2.3135038E+000, 2.3515580E+000, 2.2377351E+000, 9.0165374E-001, 9.1091039E-001, 9.2023404E-001, 9.5336320E-001, 3.4510567E+002, 3.7466954E+002, 4.0757675E+002, 4.2272962E+002, 4.3855477E+002, 4.2316244E+002, 3.5681689E+002, 3.8815972E+002, 4.4687195E+002, 4.9638933E+002
 2.2500018E+003, 4.8824686E+001, 5.4606498E+001, 5.6816984E+001, 5.7646568E+001, 6.0974522E+001, 2.0808522E+002, 2.2983327E+002, 2.2146303E+002, 2.1144955E+002, 1.9137116E+002, 1.3284069E+002, 1.4506477E+002, 9.1524318E+001, 9.5559945E+001, 9.8943831E+001, 1.0238862E+002, 1.0977487E+002, 2.2946319E-001, 2.8050446E-001, 2.1127162E+000, 2.2961965E+000, 2.3917538E+000, 2.3555852E+000, 8.2258579E-001, 8.2794104E-001, 8.5674639E-001, 9.0359376E-001, 3.3914768E+002, 3.6465963E+002, 3.8377289E+002, 3.9874516E+002, 4.1203577E+002, 3.8915042E+002, 3.3864463E+002, 3.7260526E+002, 4.3732291E+002, 4.9164754E+002
 2.2600006E+003, 4.6727149E+001, 5.5985872E+001, 5.9857030E+001, 6.0444712E+001, 6.1767416E+001, 1.9588439E+002, 2.2098970E+002, 2.1468203E+002, 2.0615982E+002, 1.8757737E+002, 1.2721073E+002, 1.3684389E+002, 8.9897587E+001, 9.3453024E+001, 9.6096018E+001, 9.8597190E+001, 1.0128726E+002, 2.4201202E-001, 2.7850939E-001, 1.8841079E+000, 2.0512424E+000, 2.1250189E+000, 2.0700617E+000, 8.6299310E-001, 8.8260747E-001, 8.9825557E-001, 9.2411987E-001, 3.2053098E+002, 3.5273387E+002, 3.6933728E+002, 3.8557864E+002, 3.9918728E+002, 3.7648368E+002, 3.2462545E+002, 3.5738081E+002, 4.2323196E+002, 4.7797770E+002
 2.2700036E+003, 4.6037495E+001, 5.4139732E+001, 5.8098985E+001, 5.8320248E+001, 5.9739776E+001, 1.9313040E+002, 2.1161176E+002, 2.0358454E+002, 1.9494739E+002, 1.7853856E+002, 1.2098688E+002, 1.2875624E+002, 8.5311697E+001, 8.8906371E+001, 9.1226265E+001, 9.2859434E+001, 9.4528548E+001, 2.1463240E-001, 2.2041084E-001, 2.0829737E+000, 2.1364016E+000, 2.0991244E+000, 1.9538540E+000, 7.2191573E-001, 7.4672463E-001, 7.8124892E-001, 8.1492367E-001, 2.9821830E+002, 3.4573700E+002, 3.6403988E+002, 3.8063542E+002, 3.9318616E+002, 3.7632973E+002, 3.2053026E+002, 3.4484456E+002, 3.9931611E+002, 4.5648981E+002
 2.2800023E+003, 4.5989072E+001, 5.2600613E+001, 5.6550771E+001, 5.6891035E+001, 5.8814161E+001, 1.9208598E+002, 2.0855884E+002, 1.9882138E+002, 1.8807985E+002, 1.7020029E+002, 1.1648035E+002, 1.2112195E+002, 8.1469145E+001, 8.5238965E+001, 8.7869830E+001, 9.0283152E+001, 9.4929716E+001, 1.6485664E-001, 1.5636420E-001, 1.9208828E+000, 1.9937303E+000, 1.9719796E+000, 1.8334783E+000, 6.9945272E-001, 7.2891300E-001, 7.6149157E-001, 8.1027145E-001, 2.8364143E+002, 3.2953102E+002, 3.5868560E+002, 3.7263804E+002, 3.8516053E+002, 3.7149603E+002, 3.1130961E+002, 3.3674698E+002, 3.8639191E+002, 4.3871716E+002
 2.2900054E+003, 4.5322187E+001, 5.0629278E+001, 5.3691268E+001, 5.4015775E+001, 5.7447040E+001, 1.8566658E+002, 2.0427325E+002, 1.9488324E+002, 1.8476822E+002, 1.6711160E+002, 1.1339469E+002, 1.1665020E+002, 7.8466976E+001, 8.2708354E+001, 8.5495153E+001, 8.8596500E+001, 9.3440578E+001, 1.8159286E-001, 1.8076385E-001, 1.8234245E+000, 1.9312503E+000, 1.9630169E+000, 1.8893468E+000, 6.4180687E-001, 6.5002646E-001, 6.7993793E-001, 7.4535210E-001, 2.7315627E+002, 3.2211027E+002, 3.4832625E+002, 3.6342583E+002, 3.7641828E+002, 3.7375480E+002, 3.1289338E+002, 3.3207757E+002, 3.7199304E+002, 4.1179644E+002
 2.3000006E+003, 4.4231989E+001, 4.8553235E+001, 5.2602608E+001, 5.3058935E+001, 5.6234520E+001, 1.7934802E+002, 1.9437037E+002, 1.8588181E+002, 1.7693795E+002, 1.6149411E+002, 1.1041574E+002, 1.0931182E+002, 7.4875651E+001, 7.8380268E+001, 8.0852027E+001, 8.4409038E+001, 9.0357049E+001, 1.4974371E-001, 1.6374169E-001, 1.6057105E+000, 1.6662090E+000, 1.6607310E+000, 1.5781042E+000, 6.3928607E-001, 6.5573472E-001, 6.7998562E-001, 7.3493662E-001, 2.6176504E+002, 3.1012823E+002, 3.3950263E+002, 3.5325900E+002, 3.6656227E+002, 3.5926459E+002, 3.0322304E+002, 3.2340988E+002, 3.6271671E+002, 4.0246090E+002
 2.3100055E+003, 4.4028294E+001, 4.6723510E+001, 5.0328798E+001, 5.1354647E+001, 5.5726513E+001, 1.8053103E+002, 1.9373539E+002, 1.8262673E+002, 1.7186316E+002, 1.5611403E+002, 1.0890964E+002, 1.0951658E+002, 7.5294515E+001, 7.9468630E+001, 8.2350875E+001, 8.6212781E+001, 9.0120599E+001, 1.5671148E-001, 1.5550004E-001, 1.9295659E+000, 1.9422750E+000, 1.8948597E+000, 1.7585788E+000, 6.2793439E-001, 6.5017332E-001, 6.9508327E-001, 7.5915769E-001, 2.5198771E+002, 2.9810387E+002, 3.3160766E+002, 3.4252098E+002, 3.5538125E+002, 3.4346289E+002, 2.9404977E+002, 3.1253340E+002, 3.4930321E+002, 3.9328921E+002
 2.3200049E+003, 4.3603003E+001, 4.6816351E+001, 5.0259430E+001, 5.0972324E+001, 5.4819124E+001, 1.7555516E+002, 1.9282344E+002, 1.8316625E+002, 1.7285077E+002, 1.5619139E+002, 1.0801976E+002, 1.0513591E+002, 7.3611999E+001, 7.6975504E+001, 7.9569474E+001, 8.3333572E+001, 8.8023112E+001, 1.6572472E-001, 1.6770448E-001, 1.6970969E+000, 1.8292349E+000, 1.8503787E+000, 1.7686478E+000, 6.0315970E-001, 6.0984742E-001, 6.2716285E-001, 6.7149500E-001, 2.4181300E+002, 2.8410751E+002, 3.2143666E+002, 3.3245617E+002, 3.4607531E+002, 3.3698198E+002, 2.8613061E+002, 3.0281877E+002, 3.3638181E+002, 3.7425987E+002
 2.3300047E+003, 4.2921857E+001, 4.5411619E+001, 4.8531738E+001, 5.0072813E+001, 5.5180393E+001, 1.7021402E+002, 1.8808275E+002, 1.8001653E+002, 1.7116845E+002, 1.5534181E+002, 1.0772590E+002, 9.9523269E+001, 7.3346879E+001, 7.6400178E+001, 7.8458421E+001, 8.1836040E+001, 8.7468795E+001, 1.2979755E-001, 1.5339458E-001, 1.5614377E+000, 1.6641785E+000, 1.6961447E+000, 1.6542505E+000, 6.2233446E-001, 6.6379102E-001, 6.8921981E-001, 7.1975777E-001, 2.3495841E+002, 2.7295861E+002, 3.1346766E+002, 3.2521007E+002, 3.3810468E+002, 3.2766547E+002, 2.7207880E+002, 2.9329884E+002, 3.2778279E+002, 3.6685682E+002
 2.3400009E+003, 4.2634967E+001, 4.4692240E+001, 4.7215095E+001, 4.9120223E+001, 5.3476632E+001, 1.6664084E+002, 1.8235983E+002, 1.7378486E+002, 1.6539570E+002, 1.5131321E+002, 1.0813089E+002, 1.0414984E+002, 7.3338749E+001, 7.7377956E+001, 7.9738614E+001, 8.2395836E+001, 8.6857183E+001, 1.3530775E-001, 1.1484511E-001, 1.4982441E+000, 1.5603994E+000, 1.5774422E+000, 1.5423753E+000, 5.6090101E-001, 6.0360960E-001, 6.3236006E-001, 6.6483434E-001, 2.2765247E+002, 2.5938016E+002, 3.0247802E+002, 3.1556615E+002, 3.2858030E+002, 3.1504599E+002, 2.6587418E+002, 2.8540110E+002, 3.1840538E+002, 3.5643080E+002
 2.3500026E+003, 4.2692097E+001, 4.3625151E+001, 4.5547405E+001, 4.6866819E+001, 5.0813802E+001, 1.6167541E+002, 1.7318634E+002, 1.6475944E+002, 1.5732501E+002, 1.4435203E+002, 1.0361278E+002, 9.8559134E+001, 7.1281604E+001, 7.4709209E+001, 7.6531429E+001, 7.8909932E+001, 8.0766980E+001, 1.3042645E-001, 1.2525055E-001, 1.3656087E+000, 1.4502287E+000, 1.4747494E+000, 1.4062468E+000, 5.1077936E-001, 5.3159716E-001, 5.4910643E-001, 5.7143900E-001, 2.1852359E+002, 2.4939923E+002, 2.9263607E+002, 3.0880791E+002, 3.2138289E+002, 3.0615470E+002, 2.5386443E+002, 2.7790124E+002, 3.1049208E+002, 3.4512725E+002
 2.3600008E+003, 4.1962901E+001, 4.2988039E+001, 4.5168140E+001, 4.7101036E+001, 5.1557885E+001, 1.6090080E+002, 1.7251352E+002, 1.6513457E+002, 1.5816496E+002, 1.4442821E+002, 1.0176635E+002, 9.3978774E+001, 6.8667722E+001, 7.1968233E+001, 7.3744939E+001, 7.5787145E+001, 7.6426515E+001, 1.2044555E-001, 1.2125281E-001, 1.5056221E+000, 1.6070356E+000, 1.6446952E+000, 1.5586629E+000, 4.7768810E-001, 4.8355721E-001, 4.9338545E-001, 5.0099636E-001, 2.1284158E+002, 2.3983125E+002, 2.8285328E+002, 3.0052957E+002, 3.1204559E+002, 3.0175583E+002, 2.5106197E+002, 2.7065939E+002, 3.0085056E+002, 3.3305343E+002
 2.3700057E+003, 4.1888322E+001, 4.2572652E+001, 4.5056398E+001, 4.6205067E+001, 5.0645218E+001, 1.5777929E+002, 1.7070569E+002, 1.6412891E+002, 1.5761445E+002, 1.4322696E+002, 1.0337317E+002, 9.1816727E+001, 6.6052091E+001, 6.8287912E+001, 6.9301940E+001, 7.0043001E+001, 7.1945832E+001, 1.2808905E-001, 1.3394771E-001, 1.3377776E+000, 1.4382655E+000, 1.4749192E+000, 1.4276009E+000, 4.8936290E-001, 4.8348924E-001, 4.8018791E-001, 4.8325010E-001, 2.0699099E+002, 2.3444213E+002, 2.7810409E+002, 2.9136750E+002, 3.0316591E+002, 2.9195237E+002, 2.4300092E+002, 2.6291337E+002, 2.9626922E+002, 3.3081288E+002
 2.3800052E+003, 4.1477482E+001, 4.2312923E+001, 4.5007537E+001, 4.6199278E+001, 4.9206991E+001, 1.5322986E+002, 1.6597772E+002, 1.5986200E+002, 1.5308047E+002, 1.3774545E+002, 1.0144220E+002, 9.0904514E+001, 6.4588908E+001, 6.6410818E+001, 6.7316105E+001, 6.8357087E+001, 7.3426558E+001, 1.1807376E-001, 1.2133864E-001, 1.4020728E+000, 1.4764984E+000, 1.4743237E+000, 1.2970568E+000, 4.2299312E-001, 4.1855769E-001, 4.2950430E-001, 4.4841848E-001, 2.0124918E+002, 2.3081907E+002, 2.7378096E+002, 2.8344343E+002, 2.9527404E+002, 2.8436304E+002, 2.3758886E+002, 2.5421418E+002, 2.8774741E+002, 3.2161884E+002
 2.3900057E+003, 4.0749828E+001, 4.1494998E+001, 4.4009498E+001, 4.5544951E+001, 4.8432542E+001, 1.4981126E+002, 1.6193182E+002, 1.5578351E+002, 1.4836399E+002, 1.3317652E+002, 9.7604569E+001, 8.6997780E+001, 6.1675941E+001, 6.3581302E+001, 6.4612219E+001, 6.5704853E+001, 7.3378991E+001, 9.8179802E-002, 9.3745760E-002, 1.1788553E+000, 1.2761327E+000, 1.2946491E+000, 1.2168920E+000, 4.0522998E-001, 4.0111194E-001, 4.0690636E-001, 4.2958537E-001, 1.9880701E+002, 2.1979161E+002, 2.6570901E+002, 2.7677528E+002, 2.8838487E+002, 2.8202810E+002, 2.3328701E+002, 2.4707170E+002, 2.7702835E+002, 3.0793512E+002
 2.4000048E+003, 4.0802097E+001, 4.1211023E+001, 4.4322830E+001, 4.6220414E+001, 4.8285679E+001, 1.4714141E+002, 1.5777864E+002, 1.5194043E+002, 1.4593411E+002, 1.3359106E+002, 9.4014764E+001, 8.3740871E+001, 5.9895783E+001, 6.2190608E+001, 6.3377519E+001, 6.5282580E+001, 7.3786246E+001, 1.1745382E-001, 1.5009598E-001, 1.2752568E+000, 1.3549549E+000, 1.3934145E+000, 1.4027343E+000, 4.0530279E-001, 4.2461512E-001, 4.4621281E-001, 4.7543526E-001, 1.9165247E+002, 2.1178326E+002, 2.5599028E+002, 2.7025481E+002, 2.8110478E+002, 2.7487687E+002, 2.2280624E+002, 2.4191616E+002, 2.7160677E+002, 2.9984614E+002
 2.4100040E+003, 4.0945900E+001, 4.0639916E+001, 4.4147348E+001, 4.5849190E+001, 4.9761955E+001, 1.4894355E+002, 1.5804640E+002, 1.5253465E+002, 1.4659221E+002, 1.3534405E+002, 9.4891642E+001, 8.1864471E+001, 5.8422320E+001, 6.0692582E+001, 6.2076974E+001, 6.4270171E+001, 7.2134255E+001, 9.6722305E-002, 1.0224808E-001, 1.2611513E+000, 1.3887792E+000, 1.4321548E+000, 1.3886454E+000, 3.8302732E-001, 3.7381256E-001, 3.7444436E-001, 3.9159164E-001, 1.8836421E+002, 2.0897444E+002, 2.4792899E+002, 2.6226133E+002, 2.7403215E+002, 2.6827805E+002, 2.1932413E+002, 2.3655869E+002, 2.6476987E+002, 2.9163952E+002
 2.4200055E+003, 4.0409077E+001, 4.0227055E+001, 4.3403148E+001, 4.5071195E+001, 4.9370799E+001, 1.4565351E+002, 1.5617927E+002, 1.5087321E+002, 1.4444781E+002, 1.3213944E+002, 9.2428678E+001, 8.0748317E+001, 5.7444959E+001, 5.9239042E+001, 6.0282909E+001, 6.2188527E+001, 7.1599158E+001, 1.1639095E-001, 1.4148160E-001, 1.2207131E+000, 1.3062267E+000, 1.3104081E+000, 1.2198311E+000, 3.8880786E-001, 3.8719919E-001, 3.8867916E-001, 3.9099919E-001, 1.8370851E+002, 2.0382825E+002, 2.4379042E+002, 2.5828292E+002, 2.7067142E+002, 2.5927390E+002, 2.1484153E+002, 2.3352759E+002, 2.5876055E+002, 2.8584386E+002
 2.4300040E+003, 4.0448783E+001, 4.1205369E+001, 4.4612824E+001, 4.5715568E+001, 4.7109422E+001, 1.4649881E+002, 1.5499305E+002, 1.4955671E+002, 1.4294247E+002, 1.2980168E+002, 9.3045659E+001, 7.9681894E+001, 5.7185192E+001, 5.9095481E+001, 6.0359450E+001, 6.2273400E+001, 7.0157294E+001, 9.8635823E-002, 9.5970743E-002, 1.2385291E+000, 1.3454966E+000, 1.3744477E+000, 1.3105615E+000, 3.8678502E-001, 4.0022072E-001, 4.2511175E-001, 4.6471798E-001, 1.8008820E+002, 1.9598915E+002, 2.3939822E+002, 2.5266360E+002, 2.6438463E+002, 2.5522743E+002, 2.0748424E+002, 2.2584596E+002, 2.5020053E+002, 2.7748297E+002
 2.4400061E+003, 4.0186407E+001, 4.0984831E+001, 4.4258951E+001, 4.5253647E+001, 4.5906504E+001, 1.4532875E+002, 1.5388154E+002, 1.4804647E+002, 1.4098544E+002, 1.2789563E+002, 9.1779617E+001, 7.6959789E+001, 5.8984262E+001, 6.0959715E+001, 6.1877054E+001, 6.3459918E+001, 6.8623591E+001, 1.0596375E-001, 1.1118224E-001, 1.1416403E+000, 1.2323132E+000, 1.2511632E+000, 1.1856754E+000, 4.0636141E-001, 4.1353645E-001, 4.1130537E-001, 4.0905578E-001, 1.7507587E+002, 1.9185788E+002, 2.3253475E+002, 2.4576614E+002, 2.5713676E+002, 2.4588562E+002, 2.0275687E+002, 2.2105815E+002, 2.4516861E+002, 2.7257083E+002
 2.4500000E+003, 4.0245072E+001, 4.0531228E+001, 4.3644766E+001, 4.4762448E+001, 4.6661744E+001, 1.4462743E+002, 1.4951092E+002, 1.4375130E+002, 1.3718046E+002, 1.2578690E+002, 9.0413410E+001, 7.7130498E+001, 5.8620092E+001, 6.0242660E+001, 6.0954602E+001, 6.2438705E+001, 6.7370209E+001, 9.7163562E-002, 1.1521301E-001, 1.1149777E+000, 1.1924624E+000, 1.2089174E+000, 1.1731732E+000, 3.9240766E-001, 4.1180923E-001, 4.2206619E-001, 4.4209593E-001, 1.7309407E+002, 1.8983037E+002, 2.2553762E+002, 2.3925778E+002, 2.4923549E+002, 2.3895061E+002, 1.9912033E+002, 2.1577797E+002, 2.3922466E+002, 2.6297155E+002
 2.4600023E+003, 4.0081482E+001, 4.0507218E+001, 4.3656750E+001, 4.5398867E+001, 4.5563690E+001, 1.4317977E+002, 1.4787052E+002, 1.4189046E+002, 1.3502095E+002, 1.2345162E+002, 9.1712746E+001, 7.5744297E+001, 5.9436325E+001, 6.1692451E+001, 6.2347579E+001, 6.3374143E+001, 6.6438208E+001, 9.5580902E-002, 1.3440372E-001, 1.0477205E+000, 1.1088788E+000, 1.1200373E+000, 1.0483922E+000, 3.8441636E-001, 4.1070884E-001, 4.2962900E-001, 4.3795217E-001, 1.7187987E+002, 1.8735052E+002, 2.1783181E+002, 2.3433347E+002, 2.4503243E+002, 2.3499829E+002, 1.9424380E+002, 2.0951516E+002, 2.3347929E+002, 2.5821132E+002
 2.4700048E+003, 3.9400699E+001, 4.0501218E+001, 4.4109414E+001, 4.6192441E+001, 4.5282808E+001, 1.3820268E+002, 1.4522404E+002, 1.3899224E+002, 1.3194067E+002, 1.1965848E+002, 8.7922441E+001, 7.3629133E+001, 6.0633763E+001, 6.3444931E+001, 6.4531165E+001, 6.5755859E+001, 6.8798393E+001, 1.0050696E-001, 1.1646784E-001, 1.1574428E+000, 1.2167287E+000, 1.2198685E+000, 1.1442030E+000, 3.9829800E-001, 4.2876286E-001, 4.5121737E-001, 4.9663009E-001, 1.6838761E+002, 1.8144532E+002, 2.1647802E+002, 2.3046902E+002, 2.4065253E+002, 2.2973663E+002, 1.8931941E+002, 2.0444957E+002, 2.2800058E+002, 2.5139050E+002
 2.4800027E+003, 3.9515454E+001, 4.1184106E+001, 4.4513862E+001, 4.6082367E+001, 4.4336063E+001, 1.3712971E+002, 1.4306686E+002, 1.3772846E+002, 1.3161385E+002, 1.2077389E+002, 8.6674845E+001, 7.2337892E+001, 5.9129513E+001, 6.1212267E+001, 6.2055372E+001, 6.3575856E+001, 6.7664907E+001, 8.9446356E-002, 9.8404166E-002, 1.0598853E+000, 1.1382817E+000, 1.1653341E+000, 1.1501507E+000, 3.1247584E-001, 3.0537891E-001, 3.0384970E-001, 3.0616546E-001, 1.6241981E+002, 1.7478483E+002, 2.0988033E+002, 2.2515324E+002, 2.3566421E+002, 2.2394106E+002, 1.8450886E+002, 2.0163188E+002, 2.2343084E+002, 2.4550527E+002
 2.4900037E+003, 3.9183069E+001, 4.0363712E+001, 4.3375793E+001, 4.5092454E+001, 4.4116019E+001, 1.3584139E+002, 1.4062098E+002, 1.3536277E+002, 1.2974269E+002, 1.1958931E+002, 8.5449191E+001, 7.2235230E+001, 5.6881217E+001, 5.8515612E+001, 5.8978896E+001, 5.9784321E+001, 6.4797669E+001, 7.9165279E-002, 8.3145508E-002, 9.9172875E-001, 1.0406599E+000, 1.0501217E+000, 1.0298873E+000, 3.2699214E-001, 3.2871654E-001, 3.2274293E-001, 3.0974936E-001, 1.5964160E+002, 1.7298128E+002, 2.0517479E+002, 2.2046832E+002, 2.3124720E+002, 2.1652096E+002, 1.7933368E+002, 1.9640331E+002, 2.1941310E+002, 2.4202631E+002
 2.5000066E+003, 3.8473209E+001, 3.9493590E+001, 4.2365866E+001, 4.4185836E+001, 4.4705959E+001, 1.3103726E+002, 1.3468017E+002, 1.2939095E+002, 1.2413983E+002, 1.1553874E+002, 8.6994187E+001, 7.0292688E+001, 5.6250907E+001, 5.8115922E+001, 5.9020355E+001, 6.0046943E+001, 6.2801142E+001, 8.0083827E-002, 9.7415764E-002, 9.0183070E-001, 9.5365872E-001, 9.7031512E-001, 9.6083894E-001, 3.1816952E-001, 3.3070991E-001, 3.5258914E-001, 3.9180890E-001, 1.5778222E+002, 1.7004586E+002, 2.0176958E+002, 2.1739561E+002, 2.2797486E+002, 2.1336486E+002, 1.7843804E+002, 1.9334470E+002, 2.1526882E+002, 2.3475645E+002
