s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.7900135E+003, 6.9906228E+001, 4.2439853E+001, 4.2582520E+001, 4.3160772E+001, 4.7438224E+001, 8.3041598E+001, 7.7062906E+001, 7.7053494E+001, 7.5701097E+001, 7.3040863E+001, 6.4831295E+001, 1.0102054E+002, 7.1748357E+001, 7.2309869E+001, 7.3861080E+001, 7.6828362E+001, 7.5807078E+001, 4.0489258E-002, 3.5772177E-002, 3.0630945E-001, 3.3148737E-001, 3.4887869E-001, 3.5656236E-001, 3.6640597E-001, 3.6284829E-001, 3.6447347E-001, 4.0714415E-001, 1.4518502E+002, 1.4263770E+002, 1.3856806E+002, 1.3825356E+002, 1.4126805E+002, 1.0768400E+002, 1.1271040E+002, 1.1877961E+002, 1.3648751E+002, 1.5513213E+002
 1.8000063E+003, 6.8062749E+001, 4.2376674E+001, 4.2621708E+001, 4.3392752E+001, 4.6971797E+001, 7.9584311E+001, 7.7599331E+001, 7.6822406E+001, 7.4871734E+001, 7.2176668E+001, 6.3571191E+001, 1.0165988E+002, 7.1709133E+001, 7.2383745E+001, 7.3762791E+001, 7.6106048E+001, 7.4663583E+001, 4.0546005E-002, 4.0245852E-002, 3.3783997E-001, 3.4401914E-001, 3.2808809E-001, 2.9797915E-001, 3.5788698E-001, 3.8660411E-001, 4.3087872E-001, 4.6746984E-001, 1.4481379E+002, 1.4206447E+002, 1.3839839E+002, 1.3781364E+002, 1.4060853E+002, 1.0729611E+002, 1.1274701E+002, 1.1811620E+002, 1.3478049E+002, 1.5157642E+002
 1.8100057E+003, 6.9226363E+001, 4.2278863E+001, 4.2761114E+001, 4.3802867E+001, 4.7209261E+001, 8.3521307E+001, 7.7324981E+001, 7.6577288E+001, 7.4611118E+001, 7.2029124E+001, 6.2553862E+001, 1.0159454E+002, 7.0563858E+001, 7.1613208E+001, 7.3383918E+001, 7.5359342E+001, 7.4364459E+001, 9.2673223E-002, 9.7697910E-002, 3.9181066E-001, 3.8114527E-001, 3.6847329E-001, 3.5137606E-001, 5.2442163E-001, 5.0171493E-001, 4.9157500E-001, 4.9896432E-001, 1.5378616E+002, 1.5376197E+002, 1.5529707E+002, 1.5744401E+002, 1.5971139E+002, 1.1610748E+002, 1.2245849E+002, 1.3202329E+002, 1.4699936E+002, 1.6076519E+002
 1.8200007E+003, 1.2242980E+002, 4.3109643E+001, 4.4294800E+001, 4.5677716E+001, 4.8997461E+001, 1.4940727E+002, 8.7045234E+001, 8.8407194E+001, 8.8479354E+001, 8.4238592E+001, 7.3619671E+001, 1.5302216E+002, 9.6381734E+001, 9.8084946E+001, 9.9356077E+001, 1.0116051E+002, 9.9406148E+001, 8.2641277E-001, 5.5135377E-001, 3.2275959E+000, 2.6362733E+000, 2.2304466E+000, 1.7578421E+000, 3.0672168E+000, 2.9605958E+000, 2.8417145E+000, 2.7142806E+000, 3.7528968E+002, 4.2869409E+002, 4.4867292E+002, 4.3171936E+002, 4.2271729E+002, 2.8161277E+002, 3.1071443E+002, 3.4055488E+002, 3.5312089E+002, 3.5149182E+002
 1.8300012E+003, 3.1253680E+002, 4.8347357E+001, 4.8905577E+001, 4.9026876E+001, 5.3962085E+001, 3.7512323E+002, 1.4346164E+002, 1.3001834E+002, 1.2505080E+002, 1.1715269E+002, 1.0536777E+002, 3.1426784E+002, 1.9387196E+002, 2.0027182E+002, 1.9828026E+002, 1.8953614E+002, 1.6698069E+002, 2.4792131E+000, 1.5872459E+000, 1.2456149E+001, 9.6757907E+000, 7.8198777E+000, 5.6706619E+000, 1.0218453E+001, 9.9034639E+000, 9.3581841E+000, 8.2736991E+000, 6.9522427E+002, 7.6449703E+002, 7.9721404E+002, 8.1007352E+002, 8.0432779E+002, 5.7277046E+002, 6.2844629E+002, 6.9278108E+002, 7.2271674E+002, 7.1331385E+002
 1.8400029E+003, 6.1980871E+002, 6.8473288E+001, 6.2479074E+001, 6.0603825E+001, 6.7000800E+001, 6.7924307E+002, 3.4710223E+002, 3.0897619E+002, 2.7249764E+002, 2.1677428E+002, 1.5826740E+002, 5.5180578E+002, 3.9289626E+002, 3.9718100E+002, 3.9102548E+002, 3.6421877E+002, 2.9613058E+002, 5.7299730E+000, 3.4395834E+000, 2.5708733E+001, 2.1369048E+001, 1.7871785E+001, 1.3792834E+001, 2.2410689E+001, 2.2079331E+001, 2.1703844E+001, 2.0442476E+001, 8.3646365E+002, 8.7933381E+002, 8.9714975E+002, 9.0592504E+002, 9.0242384E+002, 7.8087005E+002, 8.1436138E+002, 8.8994060E+002, 9.2071146E+002, 9.1893840E+002
 1.8500010E+003, 7.7898386E+002, 9.4279069E+001, 8.6547336E+001, 8.1974722E+001, 8.4089380E+001, 8.3979264E+002, 5.1675853E+002, 4.6290597E+002, 4.1948805E+002, 3.7144481E+002, 2.3257647E+002, 7.5208979E+002, 6.0459415E+002, 6.1171580E+002, 6.0730347E+002, 5.8435829E+002, 4.6050039E+002, 8.5213819E+000, 5.2931965E+000, 3.7421206E+001, 3.1530424E+001, 2.6545364E+001, 2.0494743E+001, 3.4718681E+001, 3.4331336E+001, 3.3722054E+001, 3.2624602E+001, 8.5066918E+002, 8.7448452E+002, 9.1566446E+002, 9.2801650E+002, 9.2480266E+002, 8.1785916E+002, 8.3651549E+002, 9.1204246E+002, 9.4993695E+002, 9.5526114E+002
 1.8600013E+003, 8.1751662E+002, 1.2559844E+002, 1.1343987E+002, 1.0059568E+002, 1.0053525E+002, 8.9460654E+002, 6.0019080E+002, 5.6776116E+002, 5.3228604E+002, 4.7372785E+002, 2.8143216E+002, 8.3702828E+002, 7.0032642E+002, 7.0120814E+002, 6.9063251E+002, 6.6477720E+002, 5.2780590E+002, 8.4569100E+000, 5.3441900E+000, 3.7164972E+001, 3.2312298E+001, 2.7843115E+001, 2.1544937E+001, 3.5698310E+001, 3.4585848E+001, 3.3406460E+001, 3.1807864E+001, 9.0292993E+002, 9.3510050E+002, 9.8429345E+002, 9.9897649E+002, 9.9125109E+002, 8.4131990E+002, 8.4595829E+002, 9.0871130E+002, 9.4630860E+002, 9.5227404E+002
 1.8700018E+003, 8.3350726E+002, 1.4465902E+002, 1.2548950E+002, 1.1189673E+002, 1.0588511E+002, 9.0237967E+002, 6.4447882E+002, 6.1101691E+002, 5.7036755E+002, 4.8624247E+002, 2.9248625E+002, 8.5876980E+002, 7.3192231E+002, 7.3024807E+002, 7.2253319E+002, 7.0070205E+002, 5.5727193E+002, 9.2216620E+000, 5.4683949E+000, 4.1495380E+001, 3.5616374E+001, 3.0180230E+001, 2.2780160E+001, 3.9116154E+001, 3.8687997E+001, 3.8509934E+001, 3.8099929E+001, 9.1878505E+002, 9.4512158E+002, 9.8256645E+002, 9.9862156E+002, 9.9968088E+002, 8.7620142E+002, 8.6184382E+002, 9.1895557E+002, 9.5902577E+002, 9.6447966E+002
 1.8800012E+003, 8.3908473E+002, 1.5815810E+002, 1.3503985E+002, 1.2260946E+002, 1.0834533E+002, 9.1675313E+002, 6.7787941E+002, 6.5634205E+002, 6.2307390E+002, 5.4811707E+002, 3.2566965E+002, 8.6657977E+002, 7.3523213E+002, 7.3942039E+002, 7.4090532E+002, 7.2688552E+002, 5.9916029E+002, 9.2352682E+000, 5.9473698E+000, 4.4417818E+001, 3.8687776E+001, 3.3396602E+001, 2.5533360E+001, 3.8017795E+001, 3.7506565E+001, 3.6974895E+001, 3.5786150E+001, 9.3876600E+002, 9.6166650E+002, 9.8791050E+002, 9.9363288E+002, 9.9183302E+002, 8.8599399E+002, 8.8035837E+002, 9.1143638E+002, 9.4061352E+002, 9.4089401E+002
 1.8900040E+003, 8.7566953E+002, 1.5894848E+002, 1.3980337E+002, 1.2794925E+002, 1.1074508E+002, 9.3270299E+002, 6.7898227E+002, 6.4649031E+002, 6.0727193E+002, 5.3375754E+002, 3.2503225E+002, 8.4392509E+002, 7.1736338E+002, 7.2220962E+002, 7.1808306E+002, 7.0260378E+002, 5.8364904E+002, 1.0141833E+001, 6.3415187E+000, 4.5029399E+001, 3.8812385E+001, 3.2960982E+001, 2.4941946E+001, 3.6230985E+001, 3.5594658E+001, 3.4979757E+001, 3.3931101E+001, 9.7633055E+002, 9.9590779E+002, 1.0215492E+003, 1.0309171E+003, 1.0261735E+003, 9.0694524E+002, 9.1179512E+002, 9.4242429E+002, 9.6125600E+002, 9.6549245E+002
 1.9000041E+003, 8.7423426E+002, 1.8639670E+002, 1.6988065E+002, 1.4996963E+002, 1.1545596E+002, 9.3532444E+002, 7.3719061E+002, 7.1330487E+002, 6.8248770E+002, 5.9961368E+002, 3.4920425E+002, 8.4489909E+002, 7.3890365E+002, 7.4984150E+002, 7.4985116E+002, 7.3250703E+002, 6.0019754E+002, 1.2659052E+001, 8.1493344E+000, 5.2085303E+001, 4.6393914E+001, 4.0952004E+001, 3.1884475E+001, 3.8015381E+001, 3.8202168E+001, 3.7791701E+001, 3.6337454E+001, 9.9413769E+002, 1.0085997E+003, 1.0330402E+003, 1.0418141E+003, 1.0378591E+003, 8.9096230E+002, 9.0651279E+002, 9.1185738E+002, 9.3653298E+002, 9.3786076E+002
 1.9100026E+003, 8.9630272E+002, 2.1771307E+002, 2.0010246E+002, 1.7325292E+002, 1.1942373E+002, 9.5059647E+002, 7.4357087E+002, 7.0082451E+002, 6.7007586E+002, 5.9873513E+002, 3.4796987E+002, 7.9888663E+002, 6.9249435E+002, 6.9616839E+002, 6.9421940E+002, 6.7595907E+002, 5.5798894E+002, 1.0680301E+001, 7.0069328E+000, 4.5963248E+001, 3.9248166E+001, 3.3771253E+001, 2.5944704E+001, 2.8155215E+001, 2.7893883E+001, 2.7685577E+001, 2.6908849E+001, 9.8526519E+002, 1.0022191E+003, 1.0215256E+003, 1.0260003E+003, 1.0229428E+003, 9.1037900E+002, 9.2780627E+002, 9.9252428E+002, 1.0226972E+003, 1.0230687E+003
 1.9200013E+003, 9.1084803E+002, 2.2060346E+002, 2.0363828E+002, 1.8359841E+002, 1.3633725E+002, 9.6456486E+002, 7.7734757E+002, 7.4671973E+002, 7.1282916E+002, 6.3013984E+002, 3.8343082E+002, 7.3648855E+002, 6.3810915E+002, 6.5706135E+002, 6.6634354E+002, 6.6049038E+002, 5.3384521E+002, 1.3671423E+001, 9.3577080E+000, 5.4504480E+001, 4.8424230E+001, 4.2015889E+001, 3.2441387E+001, 2.8337713E+001, 2.8689047E+001, 2.8936638E+001, 2.8505679E+001, 9.5255947E+002, 9.6726333E+002, 9.8914478E+002, 1.0038890E+003, 1.0072641E+003, 9.2339406E+002, 9.5242056E+002, 1.0246600E+003, 1.0589109E+003, 1.0595149E+003
 1.9300022E+003, 9.2817932E+002, 2.3452566E+002, 2.1569497E+002, 1.9998996E+002, 1.4475115E+002, 9.7346866E+002, 8.0725269E+002, 7.8346219E+002, 7.4998157E+002, 6.7686003E+002, 4.1524200E+002, 7.2524502E+002, 6.3966236E+002, 6.5769165E+002, 6.6372934E+002, 6.6118766E+002, 5.5016162E+002, 1.4211925E+001, 9.9129915E+000, 5.0637844E+001, 4.4713601E+001, 3.9400908E+001, 3.1732890E+001, 2.7288807E+001, 2.7090209E+001, 2.6588300E+001, 2.6132180E+001, 9.6707517E+002, 9.8197402E+002, 1.0041288E+003, 1.0176485E+003, 1.0192869E+003, 9.5908139E+002, 9.6063717E+002, 1.0274799E+003, 1.0684747E+003, 1.0733687E+003
 1.9400034E+003, 9.1934768E+002, 2.4547254E+002, 2.3831641E+002, 2.3106407E+002, 1.4511616E+002, 9.7549890E+002, 7.8384740E+002, 7.5327445E+002, 7.2470153E+002, 6.6449345E+002, 4.0944148E+002, 7.2899821E+002, 6.2577406E+002, 6.3918439E+002, 6.4440179E+002, 6.4597778E+002, 5.4441074E+002, 1.4481923E+001, 1.1221094E+001, 5.3029497E+001, 4.7830728E+001, 4.2949564E+001, 3.4469382E+001, 2.7230451E+001, 2.7018744E+001, 2.6769407E+001, 2.6690179E+001, 9.8831002E+002, 1.0033259E+003, 1.0253115E+003, 1.0398245E+003, 1.0433517E+003, 9.5066738E+002, 9.7008620E+002, 1.0470158E+003, 1.0807385E+003, 1.0808529E+003
 1.9500029E+003, 9.4180065E+002, 2.4187160E+002, 2.3626576E+002, 2.3800892E+002, 1.4754581E+002, 9.8251239E+002, 7.9601006E+002, 7.7105534E+002, 7.3652674E+002, 6.7721801E+002, 4.1759118E+002, 7.0939646E+002, 6.1542219E+002, 6.2890438E+002, 6.3574328E+002, 6.4023629E+002, 5.5647664E+002, 1.3809130E+001, 1.0152862E+001, 5.5000238E+001, 4.9547064E+001, 4.3290005E+001, 3.4120039E+001, 2.6055973E+001, 2.5573179E+001, 2.5403991E+001, 2.5240279E+001, 9.7772948E+002, 9.9210557E+002, 1.0134904E+003, 1.0275142E+003, 1.0310689E+003, 9.5680193E+002, 9.7017238E+002, 1.0342228E+003, 1.0722690E+003, 1.0767097E+003
 1.9600023E+003, 9.5713553E+002, 2.4263658E+002, 2.3694941E+002, 2.3573457E+002, 1.5213029E+002, 9.9188067E+002, 8.1373115E+002, 7.9469225E+002, 7.6611787E+002, 6.9208042E+002, 4.2345207E+002, 7.1853000E+002, 6.0972212E+002, 6.1369663E+002, 6.1707612E+002, 6.2481337E+002, 5.4890846E+002, 1.5111905E+001, 1.0427563E+001, 5.7317531E+001, 5.1807677E+001, 4.6453385E+001, 3.7849742E+001, 2.9384950E+001, 2.8783014E+001, 2.8351581E+001, 2.8069790E+001, 9.9132444E+002, 1.0052554E+003, 1.0262318E+003, 1.0398056E+003, 1.0433115E+003, 9.8132999E+002, 9.9871369E+002, 1.0746069E+003, 1.1148034E+003, 1.1160900E+003
 1.9700012E+003, 9.4797484E+002, 2.4710410E+002, 2.3386338E+002, 2.3223755E+002, 1.5801170E+002, 9.9902111E+002, 8.3018278E+002, 8.1260996E+002, 7.8556071E+002, 7.2793956E+002, 4.4374539E+002, 7.2750333E+002, 6.4901246E+002, 6.6978105E+002, 6.9401025E+002, 7.1130021E+002, 6.0487487E+002, 1.4585594E+001, 1.0546904E+001, 5.6509236E+001, 5.1213217E+001, 4.5609829E+001, 3.6769123E+001, 3.1647461E+001, 3.1898431E+001, 3.2440597E+001, 3.2881984E+001, 9.8686177E+002, 1.0004543E+003, 1.0202056E+003, 1.0329578E+003, 1.0365228E+003, 9.7676046E+002, 9.9647651E+002, 1.0798814E+003, 1.1240141E+003, 1.1207630E+003
 1.9800008E+003, 9.4324481E+002, 2.4715626E+002, 2.3280696E+002, 2.2756866E+002, 1.5334750E+002, 9.8007362E+002, 7.9609166E+002, 7.8058714E+002, 7.5650370E+002, 7.0275965E+002, 4.2557487E+002, 7.0730597E+002, 5.9943812E+002, 6.1026954E+002, 6.2186311E+002, 6.3587386E+002, 5.5218610E+002, 1.5419282E+001, 1.0567609E+001, 5.3215488E+001, 4.6910370E+001, 4.1453086E+001, 3.4044285E+001, 2.6199586E+001, 2.5599282E+001, 2.5190722E+001, 2.4768197E+001, 1.0074192E+003, 1.0205877E+003, 1.0398493E+003, 1.0518297E+003, 1.0541164E+003, 9.9765052E+002, 1.0107968E+003, 1.0909310E+003, 1.1272696E+003, 1.1273097E+003
 1.9900028E+003, 9.6351079E+002, 2.7025384E+002, 2.4377100E+002, 2.2835403E+002, 1.6387985E+002, 1.0112772E+003, 8.1144011E+002, 7.9246394E+002, 7.6576611E+002, 7.1370485E+002, 4.4740517E+002, 7.1883505E+002, 6.3537840E+002, 6.5931338E+002, 6.7691134E+002, 6.8535745E+002, 5.8832485E+002, 1.5518272E+001, 1.0642800E+001, 5.9990550E+001, 5.4038267E+001, 4.8149609E+001, 3.8065006E+001, 3.3126660E+001, 3.3338091E+001, 3.3225978E+001, 3.2569771E+001, 1.0125989E+003, 1.0245182E+003, 1.0417519E+003, 1.0522143E+003, 1.0545030E+003, 1.0061268E+003, 1.0184139E+003, 1.0934323E+003, 1.1300468E+003, 1.1336833E+003
 2.0000001E+003, 9.6366106E+002, 2.6801771E+002, 2.4151105E+002, 2.2775521E+002, 1.5778753E+002, 1.0085712E+003, 8.1407871E+002, 7.9090540E+002, 7.5802833E+002, 6.7793673E+002, 4.0886034E+002, 7.5629425E+002, 6.9022924E+002, 7.0785022E+002, 7.1781759E+002, 7.0439305E+002, 5.7879602E+002, 1.4271567E+001, 9.5970417E+000, 5.5253687E+001, 4.8652169E+001, 4.2568537E+001, 3.2961728E+001, 3.3865297E+001, 3.3564672E+001, 3.3664185E+001, 3.2492979E+001, 1.0289128E+003, 1.0414875E+003, 1.0606800E+003, 1.0724793E+003, 1.0742557E+003, 1.0191539E+003, 1.0254046E+003, 1.0891457E+003, 1.1244605E+003, 1.1279513E+003
 2.0100030E+003, 9.5688628E+002, 2.6352138E+002, 2.4142060E+002, 2.2562118E+002, 1.5273051E+002, 1.0062059E+003, 8.1358592E+002, 7.8843479E+002, 7.6723744E+002, 7.0397520E+002, 4.2204571E+002, 7.6338764E+002, 6.8874630E+002, 7.0066747E+002, 7.0917439E+002, 7.0487805E+002, 5.8325200E+002, 1.6263027E+001, 1.0791254E+001, 5.8584085E+001, 5.1574315E+001, 4.5672795E+001, 3.6693362E+001, 3.1733733E+001, 3.1750550E+001, 3.1461647E+001, 3.0875851E+001, 1.0402417E+003, 1.0515978E+003, 1.0693726E+003, 1.0814832E+003, 1.0844473E+003, 1.0090397E+003, 1.0284608E+003, 1.0871250E+003, 1.1306654E+003, 1.1380608E+003
 2.0200042E+003, 9.5453796E+002, 2.7587794E+002, 2.5413478E+002, 2.3867810E+002, 1.6036390E+002, 1.0228670E+003, 8.3523497E+002, 8.0218386E+002, 7.6948179E+002, 7.0432296E+002, 4.4264278E+002, 7.5041363E+002, 6.7060004E+002, 6.7893755E+002, 6.8243870E+002, 6.7352203E+002, 5.6104543E+002, 1.8802076E+001, 1.3942563E+001, 6.3960050E+001, 5.6503167E+001, 4.9419316E+001, 3.9060629E+001, 3.2801537E+001, 3.1953311E+001, 3.1187133E+001, 2.9854084E+001, 1.0410453E+003, 1.0516831E+003, 1.0672594E+003, 1.0765019E+003, 1.0785825E+003, 1.0157837E+003, 1.0272008E+003, 1.0958465E+003, 1.1400007E+003, 1.1435766E+003
 2.0300015E+003, 9.6714578E+002, 3.0111778E+002, 2.8341716E+002, 2.6407322E+002, 1.6795412E+002, 1.0314647E+003, 8.4400459E+002, 8.1581715E+002, 7.7880720E+002, 7.2004874E+002, 4.4863358E+002, 7.7313732E+002, 6.9071691E+002, 7.0386786E+002, 7.1186410E+002, 7.0435198E+002, 6.1354166E+002, 1.6446013E+001, 1.0973787E+001, 6.6550352E+001, 5.9270801E+001, 5.2485985E+001, 4.2625843E+001, 3.8113621E+001, 3.8767261E+001, 3.8663594E+001, 3.7239199E+001, 1.0494563E+003, 1.0595073E+003, 1.0747922E+003, 1.0843215E+003, 1.0865610E+003, 1.0324097E+003, 1.0584491E+003, 1.1236460E+003, 1.1742169E+003, 1.1739187E+003
 2.0400007E+003, 9.7863379E+002, 2.8395336E+002, 2.6795857E+002, 2.5180129E+002, 1.6662093E+002, 1.0371993E+003, 8.4970072E+002, 8.3154518E+002, 7.9559260E+002, 7.3438780E+002, 4.5471485E+002, 7.6998777E+002, 6.8047363E+002, 7.0178940E+002, 7.1047866E+002, 7.0729348E+002, 6.2244361E+002, 1.6757367E+001, 1.1737791E+001, 6.5074673E+001, 5.8966337E+001, 5.2176119E+001, 4.2509029E+001, 3.3146470E+001, 3.3509971E+001, 3.3587370E+001, 3.3602185E+001, 1.0648297E+003, 1.0747804E+003, 1.0897971E+003, 1.0991929E+003, 1.1014552E+003, 1.0638191E+003, 1.0705931E+003, 1.1312715E+003, 1.1694267E+003, 1.1744311E+003
 2.0500027E+003, 9.8349407E+002, 2.7505715E+002, 2.5716022E+002, 2.4423512E+002, 1.6565047E+002, 1.0394201E+003, 8.7789980E+002, 8.6340753E+002, 8.3889532E+002, 7.9795541E+002, 4.7446804E+002, 7.6816773E+002, 7.0416163E+002, 7.3717520E+002, 7.5004508E+002, 7.4570250E+002, 6.3777068E+002, 1.7141187E+001, 1.1817724E+001, 6.8073861E+001, 6.2018506E+001, 5.6132198E+001, 4.6954826E+001, 3.7799372E+001, 3.8441512E+001, 3.8433070E+001, 3.6878516E+001, 1.0742477E+003, 1.0833325E+003, 1.0968516E+003, 1.1050809E+003, 1.1068237E+003, 1.0558394E+003, 1.0558862E+003, 1.1202471E+003, 1.1624971E+003, 1.1694945E+003
 2.0600017E+003, 9.7470035E+002, 2.7704083E+002, 2.5799383E+002, 2.4756385E+002, 1.6313933E+002, 1.0311541E+003, 8.7158249E+002, 8.5583303E+002, 8.3126589E+002, 7.8810765E+002, 4.8281358E+002, 7.6753192E+002, 7.0480958E+002, 7.2855199E+002, 7.4101730E+002, 7.3472554E+002, 6.1651112E+002, 1.7045459E+001, 1.1464385E+001, 6.0277298E+001, 5.3880213E+001, 4.7807142E+001, 3.9439219E+001, 3.2492569E+001, 3.2311249E+001, 3.2226828E+001, 3.1907165E+001, 1.0910636E+003, 1.1003285E+003, 1.1145049E+003, 1.1236053E+003, 1.1255381E+003, 1.0707044E+003, 1.0775372E+003, 1.1353290E+003, 1.1759159E+003, 1.1826277E+003
 2.0700033E+003, 9.9038780E+002, 2.8712575E+002, 2.6943821E+002, 2.5318835E+002, 1.6377468E+002, 1.0348809E+003, 8.8534408E+002, 8.6392746E+002, 8.3659863E+002, 7.7943175E+002, 4.8176319E+002, 7.4087670E+002, 6.6153566E+002, 6.8224804E+002, 6.9748933E+002, 7.0102015E+002, 6.0222505E+002, 1.7622233E+001, 1.2267595E+001, 7.0267545E+001, 6.3784314E+001, 5.7172546E+001, 4.5880872E+001, 3.2031134E+001, 3.2053965E+001, 3.2063383E+001, 3.1727762E+001, 1.0996784E+003, 1.1080448E+003, 1.1211629E+003, 1.1297083E+003, 1.1314514E+003, 1.0896124E+003, 1.0825139E+003, 1.1347872E+003, 1.1736916E+003, 1.1796389E+003
 2.0800044E+003, 1.0030149E+003, 2.8941430E+002, 2.7180358E+002, 2.5035127E+002, 1.5910345E+002, 1.0457671E+003, 8.8157178E+002, 8.6228223E+002, 8.3686826E+002, 7.6613866E+002, 4.7959864E+002, 7.6336022E+002, 6.8440252E+002, 7.0438571E+002, 7.1695422E+002, 7.1653952E+002, 6.1535687E+002, 1.6996243E+001, 1.1229575E+001, 6.6234979E+001, 5.7856969E+001, 5.0803995E+001, 3.9861832E+001, 3.8520996E+001, 3.7969728E+001, 3.7250730E+001, 3.6219737E+001, 1.1070991E+003, 1.1155235E+003, 1.1291730E+003, 1.1383393E+003, 1.1402779E+003, 1.0898134E+003, 1.0783780E+003, 1.1349974E+003, 1.1769358E+003, 1.1815123E+003
 2.0900023E+003, 1.0088714E+003, 2.8951375E+002, 2.7400031E+002, 2.5195010E+002, 1.6337338E+002, 1.0544557E+003, 8.9458329E+002, 8.7355545E+002, 8.3870211E+002, 7.5318679E+002, 4.7763139E+002, 7.9446478E+002, 7.2200176E+002, 7.4417772E+002, 7.5637294E+002, 7.5197150E+002, 6.2393531E+002, 1.9918155E+001, 1.3591117E+001, 7.0921928E+001, 6.3618546E+001, 5.6324783E+001, 4.4956688E+001, 3.8259418E+001, 3.8412765E+001, 3.8260344E+001, 3.7199055E+001, 1.1136340E+003, 1.1214195E+003, 1.1331849E+003, 1.1407976E+003, 1.1425403E+003, 1.0757626E+003, 1.0774660E+003, 1.1446660E+003, 1.1889214E+003, 1.1951086E+003
 2.1000014E+003, 1.0028933E+003, 3.1151019E+002, 2.9320188E+002, 2.7828355E+002, 1.7223647E+002, 1.0462898E+003, 8.6728946E+002, 8.4292909E+002, 8.1601004E+002, 7.5406872E+002, 4.6893848E+002, 8.1745270E+002, 7.3214274E+002, 7.4899301E+002, 7.5315025E+002, 7.4439921E+002, 6.2114570E+002, 2.1078775E+001, 1.5026237E+001, 6.4477076E+001, 5.6796787E+001, 4.9750527E+001, 3.8982536E+001, 3.6925622E+001, 3.6627040E+001, 3.6071854E+001, 3.4807152E+001, 1.1254008E+003, 1.1327581E+003, 1.1435773E+003, 1.1497027E+003, 1.1504635E+003, 1.1010497E+003, 1.0990547E+003, 1.1429523E+003, 1.1884988E+003, 1.1925068E+003
 2.1100039E+003, 9.9580941E+002, 3.3203475E+002, 3.0382035E+002, 2.8394465E+002, 1.6576856E+002, 1.0461459E+003, 8.6066352E+002, 8.3695643E+002, 8.0243737E+002, 7.3848908E+002, 4.6634916E+002, 7.6606361E+002, 6.8913473E+002, 6.9817984E+002, 7.0247588E+002, 6.9357559E+002, 5.8297252E+002, 1.8710971E+001, 1.2385535E+001, 7.1738248E+001, 6.3506334E+001, 5.5262919E+001, 4.3872390E+001, 3.5383144E+001, 3.4828569E+001, 3.4390336E+001, 3.3191336E+001, 1.1306952E+003, 1.1380243E+003, 1.1493458E+003, 1.1568755E+003, 1.1583824E+003, 1.0736781E+003, 1.0700059E+003, 1.1394394E+003, 1.1841565E+003, 1.1879008E+003
 2.1200024E+003, 9.5281210E+002, 2.9650208E+002, 2.6809322E+002, 2.5080772E+002, 1.6024579E+002, 9.7025408E+002, 7.9271313E+002, 7.6115922E+002, 7.2872009E+002, 6.6533546E+002, 4.2080303E+002, 7.3201810E+002, 6.3136775E+002, 6.4015524E+002, 6.4289738E+002, 6.3381785E+002, 5.2842297E+002, 1.0407143E+001, 5.9353403E+000, 3.5834141E+001, 3.0594051E+001, 2.6771841E+001, 2.1041955E+001, 2.1796885E+001, 2.0938402E+001, 1.9940858E+001, 1.8299320E+001, 1.1451490E+003, 1.1578275E+003, 1.1828298E+003, 1.1984080E+003, 1.1995860E+003, 1.0135522E+003, 1.0172527E+003, 1.0918890E+003, 1.1326936E+003, 1.1376563E+003
 2.1300001E+003, 7.8006668E+002, 2.4021981E+002, 2.1972776E+002, 2.0668462E+002, 1.3963670E+002, 8.0449055E+002, 5.9742384E+002, 5.6451976E+002, 5.3746838E+002, 4.8597735E+002, 3.3170926E+002, 6.1541353E+002, 4.9316732E+002, 4.9176114E+002, 4.8652926E+002, 4.7260280E+002, 3.9471652E+002, 3.9607706E+000, 2.2028811E+000, 1.3907616E+001, 1.1703962E+001, 9.9642302E+000, 7.5143200E+000, 9.9990227E+000, 9.5293277E+000, 9.2019684E+000, 8.6728305E+000, 1.1296216E+003, 1.1421911E+003, 1.1576981E+003, 1.1680442E+003, 1.1709560E+003, 9.0088872E+002, 9.0306748E+002, 9.7707229E+002, 1.0315787E+003, 1.0379338E+003
 2.1400067E+003, 6.2486199E+002, 1.8803101E+002, 1.7593752E+002, 1.6720614E+002, 1.1653649E+002, 6.6062166E+002, 4.5385388E+002, 4.2868021E+002, 4.0556959E+002, 3.6585087E+002, 2.5607906E+002, 5.0002523E+002, 3.8788776E+002, 3.8176294E+002, 3.7616748E+002, 3.6329640E+002, 3.1202036E+002, 1.5675492E+000, 1.0473296E+000, 8.1497300E+000, 6.9556265E+000, 6.0373652E+000, 4.9651217E+000, 7.1464464E+000, 6.8780302E+000, 6.7463268E+000, 6.5259907E+000, 8.7792100E+002, 9.0411494E+002, 9.3535673E+002, 9.5297893E+002, 9.6424649E+002, 7.3035442E+002, 7.3900952E+002, 8.5001623E+002, 9.1310532E+002, 9.2087067E+002
