s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.650E+03, 5.875E+02, 3.997E+02, 7.348E+02, 4.708E+02, 5.944E+02, 4.660E+02, 3.176E+02, 5.837E+02, 3.680E+02, 4.753E+02, 6.118E+02, 7.695E+02, 4.822E+02, 4.696E+02, 6.458E+02, 6.142E+02, 5.756E+02, 4.288E+02, 4.928E+02, 5.740E+02, 5.217E+02, 3.994E+02, 6.141E+02, 3.781E+02, 8.122E+02, 8.877E+02, 7.443E+02, 6.659E+02, 6.093E+02, 1.190E+02, 8.166E+01, 9.815E+01, 1.282E+02, 1.856E+02, 3.416E+02, 5.721E+02, 7.435E+02, 9.376E+02, 8.882E+02, 1.938E+02, 1.903E+02, 2.652E+02, 4.444E+02, 5.817E+02, 6.317E+02, 6.608E+02, 7.864E-04, 1.635E-02, 1.951E-01, 1.101E-01, 1.043E-01, 7.209E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.665E+03, 5.825E+02, 3.953E+02, 7.285E+02, 4.662E+02, 5.799E+02, 4.627E+02, 3.158E+02, 5.784E+02, 3.654E+02, 4.680E+02, 6.063E+02, 7.722E+02, 4.792E+02, 4.678E+02, 6.474E+02, 6.137E+02, 5.741E+02, 4.244E+02, 4.873E+02, 5.715E+02, 5.110E+02, 3.930E+02, 6.121E+02, 3.758E+02, 9.289E+02, 8.905E+02, 6.874E+02, 6.982E+02, 6.251E+02, 1.416E+02, 8.766E+01, 1.044E+02, 1.277E+02, 2.197E+02, 3.300E+02, 5.544E+02, 8.949E+02, 1.045E+03, 9.305E+02, 1.899E+02, 1.727E+02, 2.788E+02, 5.963E+02, 5.915E+02, 6.386E+02, 7.011E+02, 1.339E-02, 3.537E-02, 2.023E-01, 1.054E-01, 9.427E-02, 3.295E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.680E+03, 5.916E+02, 3.984E+02, 7.357E+02, 4.668E+02, 5.856E+02, 4.654E+02, 3.163E+02, 5.789E+02, 3.646E+02, 4.675E+02, 6.114E+02, 7.698E+02, 4.801E+02, 4.725E+02, 6.481E+02, 6.160E+02, 5.726E+02, 4.287E+02, 4.890E+02, 5.788E+02, 5.216E+02, 3.937E+02, 6.138E+02, 3.745E+02, 9.140E+02, 9.225E+02, 7.572E+02, 7.417E+02, 6.118E+02, 1.378E+02, 9.084E+01, 1.044E+02, 1.359E+02, 2.048E+02, 3.225E+02, 5.480E+02, 8.515E+02, 9.560E+02, 8.720E+02, 1.934E+02, 1.834E+02, 2.608E+02, 6.571E+02, 6.325E+02, 6.695E+02, 6.910E+02, 8.689E-03, 3.756E-02, 2.065E-01, 1.071E-01, 9.302E-02, 9.404E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.695E+03, 5.932E+02, 3.999E+02, 7.343E+02, 4.642E+02, 5.872E+02, 4.667E+02, 3.167E+02, 5.779E+02, 3.630E+02, 4.672E+02, 6.116E+02, 7.647E+02, 4.819E+02, 4.724E+02, 6.464E+02, 6.190E+02, 5.792E+02, 4.301E+02, 4.863E+02, 5.792E+02, 5.260E+02, 3.937E+02, 6.128E+02, 3.731E+02, 8.863E+02, 8.780E+02, 8.003E+02, 7.996E+02, 6.998E+02, 1.178E+02, 8.335E+01, 9.624E+01, 1.243E+02, 2.306E+02, 3.290E+02, 5.947E+02, 7.548E+02, 9.573E+02, 9.456E+02, 1.905E+02, 1.899E+02, 2.322E+02, 6.288E+02, 6.279E+02, 6.550E+02, 6.985E+02, 8.181E-03, 2.611E-02, 1.945E-01, 1.082E-01, 9.941E-02, 7.535E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.710E+03, 5.916E+02, 3.972E+02, 7.377E+02, 4.648E+02, 5.855E+02, 4.663E+02, 3.158E+02, 5.785E+02, 3.624E+02, 4.665E+02, 6.152E+02, 7.713E+02, 4.845E+02, 4.703E+02, 6.476E+02, 6.208E+02, 5.792E+02, 4.270E+02, 4.874E+02, 5.774E+02, 5.214E+02, 3.918E+02, 6.136E+02, 3.726E+02, 9.650E+02, 9.566E+02, 7.659E+02, 7.348E+02, 6.495E+02, 1.594E+02, 9.012E+01, 9.853E+01, 1.223E+02, 2.312E+02, 3.417E+02, 6.987E+02, 1.028E+03, 1.015E+03, 9.138E+02, 2.080E+02, 1.924E+02, 2.260E+02, 6.126E+02, 5.802E+02, 6.214E+02, 6.917E+02, 2.714E-03, 2.235E-02, 2.013E-01, 1.105E-01, 1.012E-01, 3.812E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.725E+03, 5.952E+02, 3.986E+02, 7.567E+02, 4.709E+02, 5.884E+02, 4.676E+02, 3.161E+02, 5.879E+02, 3.641E+02, 4.673E+02, 6.212E+02, 7.947E+02, 4.858E+02, 4.707E+02, 6.503E+02, 6.236E+02, 5.725E+02, 4.287E+02, 4.950E+02, 5.800E+02, 5.277E+02, 3.913E+02, 6.249E+02, 3.742E+02, 8.840E+02, 9.809E+02, 7.598E+02, 7.532E+02, 6.267E+02, 1.403E+02, 9.388E+01, 1.033E+02, 1.247E+02, 2.360E+02, 3.273E+02, 5.720E+02, 1.030E+03, 9.508E+02, 8.527E+02, 1.999E+02, 1.989E+02, 2.851E+02, 6.536E+02, 6.275E+02, 6.497E+02, 6.553E+02, 5.874E-03, 2.126E-02, 2.057E-01, 1.084E-01, 1.011E-01, 1.422E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.740E+03, 5.987E+02, 4.009E+02, 7.501E+02, 4.709E+02, 5.929E+02, 4.692E+02, 3.170E+02, 5.871E+02, 3.643E+02, 4.688E+02, 6.194E+02, 7.706E+02, 4.862E+02, 4.732E+02, 6.455E+02, 6.252E+02, 5.786E+02, 4.314E+02, 4.955E+02, 5.860E+02, 5.315E+02, 3.924E+02, 6.221E+02, 3.740E+02, 8.646E+02, 8.905E+02, 7.948E+02, 7.380E+02, 5.501E+02, 1.132E+02, 8.400E+01, 9.477E+01, 1.207E+02, 2.068E+02, 3.182E+02, 6.073E+02, 7.670E+02, 9.627E+02, 9.235E+02, 1.994E+02, 1.977E+02, 2.801E+02, 5.785E+02, 6.379E+02, 6.700E+02, 7.175E+02, 2.428E-03, 2.976E-02, 2.052E-01, 1.108E-01, 9.727E-02, 1.667E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.755E+03, 5.888E+02, 3.973E+02, 7.502E+02, 4.703E+02, 5.953E+02, 4.658E+02, 3.159E+02, 5.873E+02, 3.644E+02, 4.702E+02, 6.110E+02, 7.561E+02, 4.851E+02, 4.717E+02, 6.414E+02, 6.257E+02, 5.841E+02, 4.285E+02, 4.946E+02, 5.796E+02, 5.254E+02, 3.914E+02, 6.121E+02, 3.729E+02, 9.041E+02, 8.677E+02, 8.040E+02, 7.810E+02, 7.286E+02, 1.541E+02, 8.912E+01, 9.545E+01, 1.207E+02, 2.351E+02, 3.315E+02, 6.760E+02, 8.699E+02, 9.609E+02, 8.917E+02, 1.934E+02, 1.925E+02, 2.153E+02, 5.454E+02, 6.496E+02, 6.552E+02, 7.233E+02, 2.048E-03, 3.208E-02, 1.846E-01, 1.108E-01, 9.607E-02, 1.294E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.770E+03, 5.963E+02, 4.016E+02, 7.871E+02, 4.799E+02, 6.186E+02, 4.689E+02, 3.174E+02, 6.041E+02, 3.678E+02, 4.804E+02, 6.101E+02, 7.532E+02, 4.848E+02, 4.734E+02, 6.346E+02, 6.354E+02, 5.773E+02, 4.338E+02, 5.054E+02, 5.777E+02, 5.304E+02, 3.944E+02, 6.102E+02, 3.747E+02, 9.182E+02, 9.889E+02, 8.623E+02, 7.757E+02, 6.901E+02, 1.978E+02, 9.989E+01, 1.079E+02, 1.317E+02, 2.353E+02, 3.292E+02, 8.793E+02, 1.002E+03, 9.592E+02, 8.783E+02, 1.893E+02, 1.865E+02, 3.358E+02, 7.056E+02, 6.634E+02, 6.389E+02, 6.463E+02, 1.558E-04, 7.881E-03, 1.844E-01, 1.097E-01, 1.077E-01, 1.297E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.785E+03, 6.026E+02, 4.067E+02, 7.891E+02, 4.844E+02, 6.343E+02, 4.727E+02, 3.197E+02, 6.117E+02, 3.702E+02, 4.907E+02, 6.082E+02, 7.596E+02, 4.822E+02, 4.736E+02, 6.359E+02, 6.309E+02, 5.745E+02, 4.395E+02, 5.094E+02, 5.727E+02, 5.340E+02, 3.973E+02, 6.120E+02, 3.761E+02, 8.220E+02, 8.730E+02, 8.137E+02, 7.278E+02, 6.296E+02, 1.224E+02, 8.699E+01, 1.026E+02, 1.339E+02, 1.758E+02, 3.573E+02, 6.877E+02, 9.083E+02, 9.821E+02, 8.765E+02, 1.934E+02, 1.946E+02, 3.308E+02, 6.796E+02, 6.450E+02, 6.529E+02, 6.635E+02, 1.817E-04, 4.212E-03, 2.057E-01, 1.111E-01, 1.096E-01, 1.394E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+03, 6.006E+02, 4.038E+02, 7.727E+02, 4.807E+02, 6.225E+02, 4.728E+02, 3.193E+02, 6.067E+02, 3.699E+02, 4.891E+02, 6.001E+02, 7.553E+02, 4.807E+02, 4.727E+02, 6.367E+02, 6.328E+02, 5.778E+02, 4.364E+02, 5.047E+02, 5.654E+02, 5.264E+02, 3.955E+02, 6.061E+02, 3.748E+02, 8.686E+02, 9.047E+02, 7.910E+02, 8.079E+02, 7.658E+02, 1.384E+02, 8.866E+01, 1.022E+02, 1.307E+02, 2.346E+02, 3.689E+02, 6.244E+02, 8.344E+02, 9.814E+02, 9.183E+02, 2.067E+02, 1.915E+02, 2.296E+02, 5.969E+02, 6.452E+02, 6.147E+02, 6.781E+02, 4.230E-03, 3.238E-02, 1.784E-01, 1.094E-01, 9.604E-02, 1.629E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.815E+03, 6.079E+02, 4.035E+02, 7.787E+02, 4.848E+02, 6.199E+02, 4.765E+02, 3.194E+02, 6.091E+02, 3.721E+02, 4.895E+02, 5.919E+02, 7.726E+02, 4.747E+02, 4.729E+02, 6.435E+02, 6.411E+02, 5.763E+02, 4.361E+02, 5.098E+02, 5.601E+02, 5.247E+02, 3.961E+02, 6.121E+02, 3.760E+02, 9.504E+02, 9.714E+02, 8.585E+02, 7.554E+02, 6.549E+02, 2.049E+02, 9.989E+01, 1.116E+02, 1.381E+02, 2.392E+02, 3.559E+02, 7.185E+02, 1.032E+03, 9.828E+02, 9.008E+02, 2.044E+02, 1.874E+02, 2.993E+02, 6.742E+02, 6.129E+02, 6.017E+02, 6.535E+02, 4.782E-03, 3.575E-02, 2.042E-01, 1.092E-01, 9.347E-02, 2.202E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.830E+03, 6.124E+02, 4.063E+02, 8.027E+02, 4.892E+02, 6.231E+02, 4.804E+02, 3.205E+02, 6.207E+02, 3.745E+02, 4.928E+02, 5.976E+02, 7.765E+02, 4.721E+02, 4.764E+02, 6.441E+02, 6.423E+02, 5.716E+02, 4.384E+02, 5.154E+02, 5.585E+02, 5.288E+02, 3.977E+02, 6.194E+02, 3.777E+02, 8.015E+02, 8.885E+02, 8.433E+02, 7.304E+02, 5.456E+02, 1.433E+02, 9.237E+01, 1.069E+02, 1.411E+02, 2.089E+02, 3.445E+02, 6.829E+02, 9.860E+02, 9.381E+02, 8.471E+02, 2.005E+02, 1.916E+02, 4.252E+02, 5.977E+02, 6.156E+02, 6.464E+02, 6.692E+02, 7.340E-04, 3.120E-02, 2.067E-01, 1.114E-01, 9.645E-02, 8.638E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.845E+03, 6.024E+02, 4.041E+02, 7.929E+02, 4.831E+02, 6.161E+02, 4.781E+02, 3.201E+02, 6.203E+02, 3.731E+02, 4.908E+02, 5.970E+02, 7.574E+02, 4.710E+02, 4.771E+02, 6.395E+02, 6.414E+02, 5.737E+02, 4.363E+02, 5.096E+02, 5.566E+02, 5.272E+02, 3.966E+02, 6.111E+02, 3.763E+02, 8.547E+02, 9.206E+02, 7.824E+02, 7.047E+02, 6.315E+02, 1.139E+02, 8.447E+01, 9.683E+01, 1.265E+02, 2.011E+02, 3.479E+02, 5.769E+02, 7.238E+02, 9.909E+02, 8.918E+02, 2.109E+02, 1.956E+02, 2.412E+02, 5.944E+02, 6.174E+02, 6.519E+02, 6.799E+02, 4.610E-04, 1.328E-02, 2.032E-01, 1.111E-01, 1.052E-01, 2.762E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.860E+03, 5.979E+02, 3.994E+02, 7.853E+02, 4.809E+02, 6.126E+02, 4.759E+02, 3.185E+02, 6.173E+02, 3.723E+02, 4.894E+02, 5.923E+02, 7.635E+02, 4.700E+02, 4.750E+02, 6.474E+02, 6.462E+02, 5.794E+02, 4.324E+02, 5.078E+02, 5.557E+02, 5.182E+02, 3.922E+02, 6.079E+02, 3.755E+02, 9.178E+02, 9.686E+02, 7.753E+02, 7.333E+02, 6.550E+02, 1.669E+02, 9.389E+01, 1.075E+02, 1.320E+02, 2.549E+02, 3.427E+02, 6.940E+02, 9.895E+02, 1.033E+03, 9.283E+02, 2.004E+02, 1.860E+02, 2.668E+02, 5.987E+02, 5.810E+02, 6.092E+02, 6.704E+02, 5.504E-03, 2.197E-02, 1.950E-01, 1.101E-01, 1.015E-01, 7.270E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.875E+03, 6.023E+02, 4.011E+02, 7.880E+02, 4.859E+02, 6.099E+02, 4.770E+02, 3.188E+02, 6.193E+02, 3.742E+02, 4.876E+02, 6.016E+02, 7.863E+02, 4.709E+02, 4.734E+02, 6.487E+02, 6.471E+02, 5.726E+02, 4.335E+02, 5.114E+02, 5.576E+02, 5.203E+02, 3.915E+02, 6.206E+02, 3.782E+02, 8.373E+02, 9.195E+02, 8.665E+02, 7.729E+02, 5.645E+02, 1.719E+02, 9.591E+01, 1.041E+02, 1.326E+02, 2.174E+02, 3.409E+02, 6.999E+02, 1.000E+03, 9.744E+02, 8.456E+02, 1.825E+02, 1.929E+02, 4.894E+02, 5.885E+02, 6.273E+02, 6.744E+02, 6.718E+02, 9.031E-04, 1.699E-02, 2.039E-01, 1.107E-01, 1.033E-01, 2.367E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.890E+03, 6.024E+02, 4.006E+02, 7.611E+02, 4.789E+02, 6.015E+02, 4.772E+02, 3.185E+02, 6.079E+02, 3.721E+02, 4.826E+02, 5.988E+02, 7.665E+02, 4.736E+02, 4.738E+02, 6.403E+02, 6.362E+02, 5.776E+02, 4.326E+02, 5.039E+02, 5.673E+02, 5.262E+02, 3.896E+02, 6.162E+02, 3.767E+02, 8.412E+02, 8.379E+02, 7.083E+02, 6.787E+02, 4.932E+02, 1.075E+02, 8.003E+01, 9.089E+01, 1.173E+02, 1.765E+02, 3.255E+02, 6.048E+02, 7.442E+02, 9.004E+02, 8.747E+02, 1.970E+02, 1.953E+02, 3.034E+02, 5.598E+02, 6.178E+02, 6.594E+02, 6.866E+02, 2.057E-03, 4.117E-02, 2.058E-01, 1.108E-01, 9.143E-02, 1.340E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.905E+03, 6.046E+02, 3.983E+02, 7.616E+02, 4.738E+02, 6.053E+02, 4.782E+02, 3.175E+02, 6.021E+02, 3.697E+02, 4.833E+02, 5.837E+02, 7.371E+02, 4.687E+02, 4.762E+02, 6.327E+02, 6.344E+02, 5.858E+02, 4.304E+02, 4.993E+02, 5.560E+02, 5.172E+02, 3.902E+02, 6.018E+02, 3.744E+02, 9.292E+02, 9.184E+02, 8.122E+02, 7.121E+02, 6.811E+02, 1.566E+02, 8.935E+01, 9.741E+01, 1.235E+02, 2.343E+02, 3.653E+02, 6.909E+02, 9.341E+02, 9.381E+02, 9.041E+02, 2.029E+02, 1.782E+02, 2.348E+02, 5.789E+02, 5.836E+02, 6.156E+02, 6.989E+02, 1.282E-03, 7.709E-03, 1.788E-01, 1.105E-01, 1.077E-01, 1.613E-02, 0.000E+00, 0.000E+00, 0.000E+00
 1.920E+03, 6.182E+02, 4.047E+02, 7.994E+02, 4.802E+02, 6.162E+02, 4.855E+02, 3.196E+02, 6.183E+02, 3.715E+02, 4.881E+02, 5.840E+02, 7.382E+02, 4.680E+02, 4.822E+02, 6.270E+02, 6.406E+02, 5.813E+02, 4.384E+02, 5.074E+02, 5.562E+02, 5.271E+02, 3.959E+02, 6.032E+02, 3.739E+02, 9.334E+02, 9.763E+02, 7.845E+02, 7.748E+02, 6.682E+02, 1.769E+02, 9.506E+01, 1.080E+02, 1.330E+02, 2.241E+02, 3.226E+02, 6.895E+02, 1.009E+03, 9.899E+02, 8.974E+02, 1.971E+02, 1.831E+02, 3.216E+02, 6.609E+02, 6.291E+02, 6.504E+02, 6.639E+02, 6.887E-04, 1.770E-02, 2.007E-01, 1.103E-01, 1.026E-01, 4.167E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.935E+03, 6.164E+02, 4.096E+02, 7.983E+02, 4.820E+02, 6.314E+02, 4.873E+02, 3.219E+02, 6.221E+02, 3.722E+02, 4.949E+02, 5.875E+02, 7.403E+02, 4.682E+02, 4.833E+02, 6.266E+02, 6.387E+02, 5.852E+02, 4.438E+02, 5.087E+02, 5.561E+02, 5.338E+02, 3.996E+02, 6.038E+02, 3.738E+02, 8.344E+02, 8.830E+02, 8.636E+02, 7.313E+02, 6.083E+02, 1.182E+02, 8.567E+01, 1.003E+02, 1.313E+02, 1.922E+02, 3.236E+02, 6.480E+02, 8.867E+02, 9.527E+02, 9.066E+02, 1.994E+02, 1.999E+02, 2.664E+02, 6.910E+02, 6.219E+02, 6.308E+02, 7.042E+02, 6.496E-04, 2.173E-03, 2.015E-01, 1.107E-01, 1.112E-01, 3.731E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.950E+03, 6.076E+02, 4.043E+02, 7.733E+02, 4.755E+02, 6.119E+02, 4.839E+02, 3.206E+02, 6.138E+02, 3.703E+02, 4.881E+02, 5.858E+02, 7.306E+02, 4.686E+02, 4.832E+02, 6.236E+02, 6.359E+02, 5.919E+02, 4.380E+02, 5.012E+02, 5.535E+02, 5.236E+02, 3.961E+02, 5.951E+02, 3.711E+02, 9.198E+02, 8.440E+02, 7.941E+02, 7.938E+02, 6.148E+02, 1.140E+02, 8.190E+01, 9.759E+01, 1.217E+02, 2.011E+02, 3.190E+02, 6.110E+02, 7.542E+02, 9.389E+02, 9.575E+02, 1.875E+02, 1.872E+02, 2.102E+02, 6.124E+02, 5.809E+02, 5.975E+02, 6.952E+02, 7.351E-03, 2.731E-02, 2.045E-01, 1.083E-01, 9.879E-02, 2.075E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.965E+03, 6.012E+02, 3.969E+02, 7.262E+02, 4.593E+02, 5.854E+02, 4.799E+02, 3.176E+02, 5.899E+02, 3.639E+02, 4.747E+02, 5.874E+02, 6.974E+02, 4.637E+02, 4.799E+02, 5.973E+02, 6.098E+02, 5.706E+02, 4.293E+02, 4.817E+02, 5.486E+02, 5.150E+02, 3.889E+02, 5.754E+02, 3.646E+02, 6.985E+02, 6.575E+02, 6.215E+02, 6.122E+02, 3.335E+02, 8.535E+01, 6.721E+01, 8.525E+01, 1.132E+02, 1.584E+02, 2.680E+02, 4.763E+02, 6.568E+02, 7.441E+02, 7.727E+02, 1.779E+02, 1.831E+02, 2.144E+02, 5.764E+02, 5.740E+02, 5.867E+02, 6.733E+02, 6.658E-02, 7.166E-02, 2.072E-01, 7.766E-02, 7.486E-02, 6.054E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.980E+03, 5.821E+02, 3.850E+02, 6.626E+02, 4.354E+02, 5.486E+02, 4.698E+02, 3.124E+02, 5.536E+02, 3.532E+02, 4.549E+02, 5.691E+02, 6.493E+02, 4.557E+02, 4.697E+02, 5.635E+02, 5.698E+02, 5.434E+02, 4.129E+02, 4.528E+02, 5.377E+02, 4.911E+02, 3.774E+02, 5.442E+02, 3.548E+02, 6.068E+02, 5.583E+02, 5.023E+02, 4.430E+02, 2.136E+02, 6.543E+01, 5.550E+01, 7.704E+01, 9.961E+01, 1.330E+02, 2.372E+02, 4.228E+02, 5.299E+02, 6.300E+02, 6.774E+02, 1.741E+02, 1.628E+02, 1.787E+02, 3.329E+02, 5.725E+02, 5.982E+02, 6.236E+02, 7.991E-02, 8.865E-02, 2.075E-01, 7.035E-02, 6.556E-02, 4.446E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.995E+03, 5.500E+02, 3.682E+02, 6.016E+02, 4.096E+02, 5.026E+02, 4.524E+02, 3.047E+02, 5.162E+02, 3.406E+02, 4.300E+02, 5.396E+02, 5.983E+02, 4.425E+02, 4.540E+02, 5.240E+02, 5.269E+02, 5.125E+02, 3.916E+02, 4.221E+02, 5.157E+02, 4.553E+02, 3.616E+02, 5.117E+02, 3.429E+02, 5.106E+02, 4.864E+02, 4.357E+02, 3.450E+02, 1.458E+02, 5.577E+01, 4.861E+01, 7.122E+01, 9.179E+01, 7.867E+01, 1.822E+02, 3.123E+02, 4.414E+02, 4.867E+02, 5.458E+02, 1.614E+02, 1.465E+02, 1.526E+02, 2.113E+02, 5.060E+02, 5.458E+02, 5.611E+02, 9.952E-02, 1.084E-01, 2.074E-01, 5.960E-02, 5.474E-02, 4.793E-04, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+03, 5.228E+02, 3.559E+02, 5.639E+02, 3.926E+02, 4.743E+02, 4.376E+02, 2.986E+02, 4.916E+02, 3.317E+02, 4.134E+02, 5.165E+02, 5.627E+02, 4.306E+02, 4.398E+02, 4.970E+02, 4.989E+02, 4.896E+02, 3.764E+02, 4.016E+02, 4.982E+02, 4.327E+02, 3.498E+02, 4.887E+02, 3.343E+02, 4.531E+02, 4.358E+02, 3.938E+02, 2.292E+02, 1.132E+02, 5.173E+01, 4.527E+01, 6.902E+01, 8.541E+01, 7.904E+01, 1.814E+02, 2.533E+02, 3.307E+02, 4.282E+02, 4.865E+02, 1.512E+02, 1.364E+02, 1.335E+02, 1.587E+02, 4.393E+02, 4.855E+02, 4.990E+02, 1.215E-01, 1.461E-01, 2.075E-01, 4.756E-02, 3.410E-02, 4.024E-04, 0.000E+00, 0.000E+00, 0.000E+00
