s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 2.025E+03, 8.773E+02, 7.636E+02, 1.022E+03, 8.276E+02, 8.792E+02, 8.980E+02, 7.850E+02, 1.039E+03, 8.469E+02, 9.114E+02, 3.375E+02, 1.566E+02, 7.569E+01, 2.951E+02, 1.360E+02, 6.641E+01, 8.736E+02, 7.659E+02, 9.896E+02, 8.233E+02, 8.679E+02, 8.889E+02, 8.997E+02, 1.004E+03, 1.024E+03, 9.363E+02, 7.842E+02, 7.832E+02, 8.308E+02, 8.409E+02, 8.634E+02, 8.121E+02, 7.641E+02, 1.038E+03, 1.053E+03, 8.519E+02, 8.604E+02, 1.038E+03, 1.069E+03, 1.084E+03, 8.884E+02, 7.505E+02, 5.160E+02, 4.042E+02, 4.074E+02, 1.604E-03, 1.412E-02, 2.754E-02, 2.058E-01
 2.040E+03, 8.837E+02, 7.695E+02, 1.029E+03, 8.335E+02, 8.793E+02, 8.980E+02, 7.851E+02, 1.046E+03, 8.471E+02, 8.947E+02, 3.392E+02, 1.580E+02, 7.653E+01, 2.966E+02, 1.373E+02, 6.715E+01, 8.788E+02, 7.708E+02, 1.005E+03, 8.298E+02, 8.805E+02, 8.958E+02, 9.107E+02, 1.010E+03, 1.023E+03, 9.324E+02, 7.896E+02, 7.888E+02, 8.378E+02, 8.462E+02, 8.715E+02, 8.235E+02, 7.683E+02, 1.030E+03, 1.058E+03, 8.538E+02, 8.596E+02, 1.051E+03, 1.064E+03, 1.053E+03, 9.368E+02, 7.685E+02, 5.106E+02, 3.989E+02, 4.074E+02, 2.876E-03, 1.598E-02, 3.374E-02, 2.063E-01
 2.055E+03, 8.806E+02, 7.665E+02, 1.027E+03, 8.338E+02, 8.691E+02, 8.949E+02, 7.800E+02, 1.043E+03, 8.456E+02, 8.867E+02, 3.408E+02, 1.594E+02, 7.738E+01, 2.982E+02, 1.385E+02, 6.789E+01, 8.784E+02, 7.679E+02, 1.003E+03, 8.294E+02, 8.684E+02, 8.896E+02, 8.946E+02, 1.023E+03, 1.031E+03, 9.308E+02, 7.870E+02, 7.872E+02, 8.384E+02, 8.459E+02, 8.682E+02, 8.152E+02, 7.677E+02, 1.037E+03, 1.061E+03, 8.514E+02, 8.556E+02, 1.044E+03, 1.103E+03, 1.049E+03, 8.948E+02, 7.867E+02, 5.318E+02, 3.973E+02, 4.038E+02, 3.231E-03, 2.023E-02, 3.607E-02, 2.052E-01
 2.070E+03, 8.852E+02, 7.661E+02, 1.027E+03, 8.367E+02, 8.695E+02, 9.064E+02, 7.821E+02, 1.039E+03, 8.503E+02, 8.887E+02, 3.425E+02, 1.608E+02, 7.823E+01, 2.997E+02, 1.398E+02, 6.864E+01, 8.706E+02, 7.662E+02, 1.012E+03, 8.329E+02, 8.654E+02, 8.808E+02, 9.013E+02, 1.022E+03, 1.020E+03, 9.400E+02, 7.850E+02, 7.870E+02, 8.434E+02, 8.489E+02, 8.665E+02, 8.116E+02, 7.671E+02, 1.052E+03, 1.060E+03, 8.569E+02, 8.593E+02, 1.070E+03, 1.102E+03, 1.048E+03, 9.368E+02, 8.076E+02, 5.255E+02, 4.021E+02, 4.109E+02, 1.112E-02, 2.100E-02, 4.635E-02, 2.041E-01
 2.085E+03, 8.881E+02, 7.664E+02, 1.010E+03, 8.323E+02, 8.678E+02, 9.028E+02, 7.803E+02, 1.017E+03, 8.410E+02, 8.903E+02, 3.441E+02, 1.622E+02, 7.908E+01, 3.012E+02, 1.410E+02, 6.938E+01, 8.669E+02, 7.658E+02, 1.000E+03, 8.251E+02, 8.650E+02, 8.800E+02, 8.990E+02, 1.002E+03, 1.010E+03, 9.339E+02, 7.855E+02, 7.853E+02, 8.360E+02, 8.430E+02, 8.611E+02, 8.194E+02, 7.674E+02, 1.031E+03, 1.034E+03, 8.436E+02, 8.522E+02, 1.041E+03, 1.088E+03, 1.035E+03, 8.853E+02, 7.029E+02, 5.075E+02, 3.914E+02, 3.996E+02, 1.510E-03, 1.692E-02, 5.930E-02, 2.064E-01
 2.100E+03, 8.864E+02, 7.641E+02, 1.021E+03, 8.291E+02, 8.676E+02, 9.037E+02, 7.776E+02, 1.047E+03, 8.389E+02, 8.934E+02, 3.458E+02, 1.636E+02, 7.993E+01, 3.028E+02, 1.423E+02, 7.013E+01, 8.614E+02, 7.616E+02, 9.809E+02, 8.197E+02, 8.613E+02, 8.791E+02, 9.005E+02, 9.897E+02, 1.038E+03, 9.367E+02, 7.799E+02, 7.833E+02, 8.288E+02, 8.409E+02, 8.561E+02, 8.112E+02, 7.658E+02, 1.014E+03, 1.058E+03, 8.399E+02, 8.545E+02, 1.026E+03, 1.055E+03, 1.018E+03, 8.433E+02, 7.531E+02, 5.264E+02, 3.927E+02, 3.959E+02, 1.915E-03, 1.742E-02, 5.278E-02, 2.065E-01
 2.115E+03, 8.889E+02, 7.617E+02, 1.034E+03, 8.269E+02, 8.657E+02, 9.069E+02, 7.768E+02, 1.043E+03, 8.383E+02, 8.840E+02, 3.474E+02, 1.650E+02, 8.078E+01, 3.043E+02, 1.435E+02, 7.088E+01, 8.590E+02, 7.606E+02, 9.772E+02, 8.209E+02, 8.586E+02, 8.828E+02, 9.102E+02, 9.958E+02, 1.032E+03, 9.359E+02, 7.796E+02, 7.831E+02, 8.293E+02, 8.412E+02, 8.602E+02, 8.121E+02, 7.643E+02, 1.019E+03, 1.047E+03, 8.450E+02, 8.498E+02, 1.067E+03, 1.109E+03, 1.062E+03, 8.612E+02, 7.502E+02, 5.185E+02, 3.959E+02, 3.954E+02, 2.511E-04, 6.609E-03, 2.671E-02, 2.046E-01
 2.130E+03, 8.886E+02, 7.617E+02, 1.012E+03, 8.259E+02, 8.619E+02, 9.032E+02, 7.778E+02, 1.022E+03, 8.377E+02, 8.761E+02, 3.490E+02, 1.664E+02, 8.164E+01, 3.057E+02, 1.447E+02, 7.163E+01, 8.588E+02, 7.610E+02, 9.945E+02, 8.211E+02, 8.630E+02, 8.731E+02, 8.967E+02, 1.007E+03, 1.015E+03, 9.196E+02, 7.810E+02, 7.827E+02, 8.312E+02, 8.383E+02, 8.623E+02, 8.151E+02, 7.645E+02, 1.039E+03, 1.046E+03, 8.465E+02, 8.496E+02, 1.061E+03, 1.097E+03, 1.033E+03, 8.449E+02, 7.433E+02, 4.896E+02, 3.904E+02, 3.925E+02, 2.705E-03, 2.319E-02, 3.891E-02, 2.061E-01
 2.145E+03, 8.884E+02, 7.646E+02, 1.010E+03, 8.256E+02, 8.626E+02, 9.052E+02, 7.825E+02, 1.031E+03, 8.386E+02, 8.887E+02, 3.506E+02, 1.677E+02, 8.250E+01, 3.072E+02, 1.460E+02, 7.238E+01, 8.610E+02, 7.619E+02, 1.005E+03, 8.234E+02, 8.675E+02, 8.760E+02, 8.942E+02, 1.016E+03, 1.018E+03, 9.229E+02, 7.814E+02, 7.846E+02, 8.344E+02, 8.382E+02, 8.610E+02, 8.114E+02, 7.670E+02, 1.038E+03, 1.052E+03, 8.489E+02, 8.519E+02, 1.026E+03, 1.042E+03, 1.062E+03, 9.192E+02, 7.379E+02, 5.046E+02, 3.980E+02, 4.012E+02, 4.503E-03, 3.817E-03, 1.971E-02, 2.068E-01
 2.160E+03, 8.877E+02, 7.658E+02, 1.015E+03, 8.246E+02, 8.656E+02, 9.015E+02, 7.802E+02, 1.026E+03, 8.350E+02, 8.833E+02, 3.521E+02, 1.691E+02, 8.335E+01, 3.087E+02, 1.472E+02, 7.314E+01, 8.693E+02, 7.613E+02, 1.007E+03, 8.231E+02, 8.646E+02, 8.901E+02, 8.935E+02, 1.008E+03, 1.014E+03, 9.402E+02, 7.828E+02, 7.859E+02, 8.344E+02, 8.368E+02, 8.610E+02, 8.148E+02, 7.689E+02, 1.035E+03, 1.043E+03, 8.447E+02, 8.454E+02, 1.008E+03, 1.033E+03, 1.066E+03, 9.354E+02, 7.798E+02, 5.083E+02, 3.931E+02, 3.971E+02, 1.003E-03, 6.163E-03, 3.982E-02, 2.065E-01
 2.175E+03, 8.832E+02, 7.605E+02, 9.904E+02, 8.161E+02, 8.567E+02, 8.944E+02, 7.703E+02, 9.946E+02, 8.226E+02, 8.674E+02, 3.537E+02, 1.705E+02, 8.421E+01, 3.102E+02, 1.484E+02, 7.389E+01, 8.670E+02, 7.575E+02, 1.004E+03, 8.126E+02, 8.606E+02, 8.746E+02, 8.930E+02, 1.014E+03, 9.906E+02, 9.347E+02, 7.807E+02, 7.813E+02, 8.256E+02, 8.274E+02, 8.612E+02, 8.062E+02, 7.641E+02, 1.033E+03, 1.003E+03, 8.341E+02, 8.311E+02, 1.003E+03, 1.036E+03, 1.027E+03, 8.722E+02, 7.299E+02, 4.861E+02, 3.831E+02, 3.854E+02, 8.249E-03, 2.691E-02, 8.571E-02, 2.069E-01
 2.190E+03, 8.779E+02, 7.576E+02, 9.849E+02, 8.162E+02, 8.509E+02, 8.871E+02, 7.729E+02, 1.004E+03, 8.328E+02, 8.710E+02, 3.553E+02, 1.718E+02, 8.508E+01, 3.116E+02, 1.497E+02, 7.465E+01, 8.638E+02, 7.556E+02, 1.015E+03, 8.144E+02, 8.568E+02, 8.840E+02, 8.903E+02, 1.025E+03, 1.002E+03, 9.285E+02, 7.818E+02, 7.775E+02, 8.279E+02, 8.257E+02, 8.604E+02, 8.000E+02, 7.593E+02, 1.058E+03, 1.025E+03, 8.444E+02, 8.379E+02, 1.063E+03, 1.113E+03, 1.064E+03, 9.006E+02, 7.613E+02, 4.899E+02, 3.897E+02, 3.947E+02, 4.573E-03, 3.126E-02, 6.411E-02, 2.068E-01
 2.205E+03, 8.783E+02, 7.612E+02, 9.938E+02, 8.239E+02, 8.591E+02, 8.985E+02, 7.825E+02, 1.022E+03, 8.417E+02, 8.903E+02, 3.568E+02, 1.732E+02, 8.594E+01, 3.130E+02, 1.509E+02, 7.541E+01, 8.764E+02, 7.609E+02, 1.014E+03, 8.235E+02, 8.607E+02, 8.981E+02, 9.004E+02, 1.015E+03, 1.013E+03, 9.325E+02, 7.850E+02, 7.801E+02, 8.349E+02, 8.334E+02, 8.638E+02, 8.070E+02, 7.619E+02, 1.048E+03, 1.044E+03, 8.527E+02, 8.500E+02, 1.068E+03, 1.107E+03, 1.031E+03, 8.788E+02, 7.558E+02, 5.026E+02, 3.990E+02, 4.009E+02, 2.837E-03, 4.651E-02, 1.300E-01, 2.062E-01
 2.220E+03, 8.836E+02, 7.677E+02, 1.004E+03, 8.281E+02, 8.731E+02, 9.000E+02, 7.872E+02, 1.016E+03, 8.425E+02, 8.999E+02, 3.583E+02, 1.745E+02, 8.680E+01, 3.145E+02, 1.521E+02, 7.617E+01, 8.858E+02, 7.688E+02, 1.020E+03, 8.285E+02, 8.737E+02, 9.002E+02, 8.902E+02, 1.028E+03, 1.005E+03, 9.434E+02, 7.903E+02, 7.858E+02, 8.407E+02, 8.381E+02, 8.725E+02, 8.173E+02, 7.681E+02, 1.058E+03, 1.037E+03, 8.571E+02, 8.526E+02, 1.008E+03, 1.038E+03, 1.067E+03, 8.970E+02, 7.327E+02, 5.139E+02, 3.968E+02, 3.979E+02, 8.246E-04, 1.200E-03, 6.605E-02, 2.070E-01
 2.235E+03, 8.758E+02, 7.680E+02, 9.948E+02, 8.272E+02, 8.698E+02, 8.876E+02, 7.828E+02, 1.014E+03, 8.384E+02, 8.873E+02, 3.598E+02, 1.759E+02, 8.767E+01, 3.159E+02, 1.533E+02, 7.693E+01, 8.816E+02, 7.677E+02, 1.029E+03, 8.279E+02, 8.738E+02, 8.943E+02, 8.840E+02, 1.033E+03, 9.981E+02, 9.374E+02, 7.886E+02, 7.844E+02, 8.412E+02, 8.365E+02, 8.694E+02, 8.144E+02, 7.683E+02, 1.049E+03, 1.034E+03, 8.524E+02, 8.477E+02, 1.031E+03, 1.063E+03, 1.077E+03, 8.882E+02, 7.565E+02, 5.094E+02, 3.994E+02, 3.971E+02, 6.977E-04, 3.016E-03, 2.993E-02, 2.063E-01
 2.250E+03, 8.768E+02, 7.690E+02, 1.007E+03, 8.322E+02, 8.706E+02, 8.937E+02, 7.878E+02, 1.035E+03, 8.503E+02, 8.976E+02, 3.614E+02, 1.772E+02, 8.853E+01, 3.173E+02, 1.545E+02, 7.770E+01, 8.815E+02, 7.672E+02, 1.022E+03, 8.301E+02, 8.687E+02, 8.977E+02, 8.950E+02, 1.022E+03, 1.018E+03, 9.363E+02, 7.879E+02, 7.849E+02, 8.425E+02, 8.415E+02, 8.704E+02, 8.167E+02, 7.688E+02, 1.057E+03, 1.043E+03, 8.571E+02, 8.590E+02, 1.043E+03, 1.075E+03, 1.060E+03, 8.629E+02, 7.620E+02, 5.044E+02, 4.048E+02, 4.052E+02, 8.705E-04, 1.219E-02, 5.314E-02, 2.063E-01
 2.265E+03, 8.808E+02, 7.747E+02, 1.017E+03, 8.366E+02, 8.711E+02, 8.972E+02, 7.932E+02, 1.028E+03, 8.493E+02, 8.900E+02, 3.629E+02, 1.786E+02, 8.940E+01, 3.187E+02, 1.557E+02, 7.846E+01, 8.870E+02, 7.715E+02, 1.023E+03, 8.364E+02, 8.740E+02, 9.041E+02, 8.989E+02, 1.025E+03, 1.020E+03, 9.457E+02, 7.946E+02, 7.921E+02, 8.480E+02, 8.467E+02, 8.756E+02, 8.255E+02, 7.749E+02, 1.054E+03, 1.047E+03, 8.628E+02, 8.593E+02, 9.989E+02, 1.022E+03, 1.088E+03, 9.247E+02, 7.837E+02, 4.990E+02, 4.096E+02, 4.101E+02, 4.240E-04, 1.088E-02, 3.100E-02, 2.068E-01
 2.280E+03, 8.829E+02, 7.738E+02, 9.929E+02, 8.320E+02, 8.682E+02, 8.959E+02, 7.875E+02, 1.001E+03, 8.438E+02, 8.922E+02, 3.643E+02, 1.799E+02, 9.027E+01, 3.200E+02, 1.569E+02, 7.923E+01, 8.881E+02, 7.728E+02, 1.032E+03, 8.347E+02, 8.725E+02, 8.994E+02, 8.963E+02, 1.029E+03, 9.956E+02, 9.342E+02, 7.949E+02, 7.915E+02, 8.471E+02, 8.418E+02, 8.766E+02, 8.225E+02, 7.742E+02, 1.057E+03, 1.020E+03, 8.612E+02, 8.529E+02, 1.039E+03, 1.091E+03, 1.083E+03, 9.471E+02, 8.015E+02, 5.024E+02, 4.035E+02, 4.062E+02, 1.967E-03, 4.081E-03, 1.326E-02, 2.053E-01
 2.295E+03, 8.845E+02, 7.728E+02, 1.009E+03, 8.311E+02, 8.673E+02, 9.069E+02, 7.888E+02, 1.037E+03, 8.424E+02, 8.885E+02, 3.658E+02, 1.812E+02, 9.114E+01, 3.214E+02, 1.581E+02, 7.999E+01, 8.906E+02, 7.728E+02, 1.019E+03, 8.350E+02, 8.655E+02, 9.125E+02, 9.147E+02, 1.020E+03, 1.029E+03, 9.359E+02, 7.942E+02, 7.913E+02, 8.466E+02, 8.418E+02, 8.792E+02, 8.169E+02, 7.732E+02, 1.052E+03, 1.042E+03, 8.585E+02, 8.539E+02, 1.040E+03, 1.104E+03, 1.071E+03, 9.091E+02, 7.986E+02, 5.249E+02, 4.061E+02, 4.055E+02, 5.816E-04, 1.580E-02, 4.612E-02, 2.050E-01
 2.310E+03, 8.912E+02, 7.747E+02, 1.010E+03, 8.305E+02, 8.667E+02, 9.004E+02, 7.909E+02, 1.019E+03, 8.432E+02, 8.911E+02, 3.673E+02, 1.826E+02, 9.201E+01, 3.228E+02, 1.593E+02, 8.076E+01, 8.885E+02, 7.744E+02, 1.007E+03, 8.316E+02, 8.675E+02, 9.010E+02, 9.037E+02, 1.017E+03, 1.023E+03, 9.343E+02, 7.973E+02, 7.939E+02, 8.419E+02, 8.418E+02, 8.858E+02, 8.242E+02, 7.752E+02, 1.060E+03, 1.040E+03, 8.553E+02, 8.524E+02, 1.027E+03, 1.080E+03, 1.050E+03, 8.764E+02, 7.300E+02, 5.125E+02, 3.979E+02, 4.027E+02, 1.006E-03, 3.419E-03, 9.800E-02, 2.055E-01
 2.325E+03, 8.820E+02, 7.717E+02, 1.005E+03, 8.328E+02, 8.672E+02, 8.874E+02, 7.835E+02, 1.022E+03, 8.456E+02, 8.894E+02, 3.687E+02, 1.839E+02, 9.288E+01, 3.241E+02, 1.605E+02, 8.153E+01, 8.816E+02, 7.707E+02, 1.016E+03, 8.315E+02, 8.720E+02, 8.902E+02, 8.866E+02, 1.020E+03, 1.010E+03, 9.261E+02, 7.941E+02, 7.900E+02, 8.424E+02, 8.418E+02, 8.755E+02, 8.143E+02, 7.722E+02, 1.055E+03, 1.033E+03, 8.575E+02, 8.526E+02, 1.038E+03, 1.078E+03, 1.052E+03, 9.122E+02, 8.036E+02, 5.202E+02, 4.039E+02, 4.130E+02, 5.415E-03, 2.039E-02, 4.956E-02, 2.004E-01
 2.340E+03, 8.836E+02, 7.716E+02, 1.004E+03, 8.320E+02, 8.639E+02, 9.016E+02, 7.903E+02, 1.020E+03, 8.465E+02, 8.869E+02, 3.702E+02, 1.852E+02, 9.375E+01, 3.255E+02, 1.617E+02, 8.230E+01, 8.882E+02, 7.716E+02, 1.025E+03, 8.327E+02, 8.702E+02, 9.133E+02, 9.042E+02, 1.031E+03, 1.017E+03, 9.485E+02, 7.957E+02, 7.905E+02, 8.435E+02, 8.408E+02, 8.865E+02, 8.265E+02, 7.716E+02, 1.062E+03, 1.042E+03, 8.609E+02, 8.557E+02, 1.017E+03, 1.062E+03, 1.074E+03, 8.863E+02, 7.522E+02, 5.040E+02, 3.996E+02, 4.064E+02, 3.745E-04, 3.307E-03, 7.054E-02, 2.063E-01
 2.355E+03, 8.869E+02, 7.717E+02, 1.004E+03, 8.310E+02, 8.657E+02, 8.991E+02, 7.855E+02, 1.019E+03, 8.445E+02, 8.890E+02, 3.716E+02, 1.865E+02, 9.462E+01, 3.268E+02, 1.629E+02, 8.307E+01, 8.833E+02, 7.728E+02, 1.025E+03, 8.331E+02, 8.753E+02, 8.969E+02, 8.965E+02, 1.029E+03, 1.016E+03, 9.457E+02, 7.968E+02, 7.908E+02, 8.443E+02, 8.407E+02, 8.818E+02, 8.219E+02, 7.725E+02, 1.059E+03, 1.042E+03, 8.582E+02, 8.541E+02, 1.018E+03, 1.084E+03, 1.029E+03, 8.686E+02, 7.730E+02, 5.099E+02, 3.980E+02, 4.049E+02, 6.368E-04, 7.901E-03, 3.677E-02, 2.048E-01
 2.370E+03, 8.882E+02, 7.701E+02, 1.019E+03, 8.325E+02, 8.733E+02, 9.100E+02, 7.868E+02, 1.047E+03, 8.440E+02, 9.058E+02, 3.730E+02, 1.878E+02, 9.549E+01, 3.281E+02, 1.641E+02, 8.384E+01, 8.773E+02, 7.727E+02, 1.020E+03, 8.303E+02, 8.666E+02, 8.970E+02, 9.041E+02, 1.012E+03, 1.034E+03, 9.518E+02, 7.952E+02, 7.912E+02, 8.407E+02, 8.448E+02, 8.747E+02, 8.227E+02, 7.699E+02, 1.027E+03, 1.058E+03, 8.490E+02, 8.588E+02, 1.043E+03, 1.073E+03, 1.047E+03, 8.982E+02, 7.538E+02, 5.115E+02, 3.999E+02, 4.075E+02, 2.539E-03, 3.438E-03, 4.103E-02, 2.055E-01
 2.385E+03, 9.012E+02, 7.731E+02, 1.038E+03, 8.346E+02, 8.765E+02, 9.190E+02, 7.896E+02, 1.056E+03, 8.494E+02, 9.007E+02, 3.744E+02, 1.891E+02, 9.637E+01, 3.294E+02, 1.652E+02, 8.461E+01, 8.817E+02, 7.749E+02, 9.961E+02, 8.319E+02, 8.675E+02, 9.045E+02, 9.160E+02, 1.002E+03, 1.043E+03, 9.383E+02, 7.982E+02, 7.977E+02, 8.399E+02, 8.490E+02, 8.850E+02, 8.301E+02, 7.739E+02, 1.021E+03, 1.063E+03, 8.550E+02, 8.647E+02, 1.042E+03, 1.092E+03, 1.059E+03, 8.766E+02, 7.714E+02, 5.006E+02, 4.026E+02, 4.010E+02, 4.131E-04, 3.915E-03, 2.842E-02, 2.056E-01
 2.400E+03, 8.997E+02, 7.731E+02, 1.038E+03, 8.371E+02, 8.779E+02, 9.145E+02, 7.919E+02, 1.056E+03, 8.544E+02, 9.117E+02, 3.758E+02, 1.904E+02, 9.724E+01, 3.307E+02, 1.664E+02, 8.539E+01, 8.790E+02, 7.746E+02, 1.000E+03, 8.333E+02, 8.684E+02, 8.939E+02, 9.092E+02, 1.016E+03, 1.044E+03, 9.383E+02, 7.986E+02, 7.977E+02, 8.432E+02, 8.514E+02, 8.782E+02, 8.240E+02, 7.743E+02, 1.041E+03, 1.060E+03, 8.587E+02, 8.673E+02, 1.031E+03, 1.070E+03, 1.079E+03, 9.009E+02, 7.431E+02, 5.181E+02, 4.079E+02, 4.067E+02, 4.531E-03, 3.698E-03, 3.162E-02, 2.047E-01
 2.415E+03, 9.093E+02, 7.801E+02, 1.051E+03, 8.430E+02, 8.867E+02, 9.256E+02, 7.999E+02, 1.063E+03, 8.560E+02, 9.095E+02, 3.772E+02, 1.917E+02, 9.811E+01, 3.320E+02, 1.676E+02, 8.616E+01, 8.862E+02, 7.790E+02, 9.963E+02, 8.368E+02, 8.762E+02, 9.038E+02, 9.358E+02, 1.007E+03, 1.042E+03, 9.438E+02, 8.035E+02, 8.056E+02, 8.461E+02, 8.572E+02, 8.844E+02, 8.296E+02, 7.819E+02, 1.027E+03, 1.067E+03, 8.601E+02, 8.691E+02, 1.071E+03, 1.104E+03, 1.075E+03, 9.482E+02, 7.675E+02, 5.349E+02, 4.105E+02, 4.114E+02, 1.350E-03, 3.290E-03, 4.256E-02, 2.061E-01
 2.430E+03, 9.075E+02, 7.817E+02, 1.033E+03, 8.418E+02, 8.851E+02, 9.176E+02, 7.973E+02, 1.042E+03, 8.564E+02, 9.078E+02, 3.786E+02, 1.930E+02, 9.899E+01, 3.333E+02, 1.688E+02, 8.693E+01, 8.824E+02, 7.798E+02, 1.003E+03, 8.344E+02, 8.752E+02, 8.938E+02, 9.182E+02, 1.026E+03, 1.037E+03, 9.325E+02, 8.029E+02, 8.062E+02, 8.439E+02, 8.545E+02, 8.832E+02, 8.271E+02, 7.843E+02, 1.047E+03, 1.053E+03, 8.613E+02, 8.673E+02, 1.009E+03, 1.040E+03, 1.053E+03, 8.822E+02, 8.201E+02, 5.209E+02, 4.070E+02, 4.085E+02, 3.964E-03, 1.256E-02, 6.468E-02, 2.066E-01
 2.445E+03, 8.993E+02, 7.815E+02, 1.036E+03, 8.462E+02, 8.832E+02, 9.080E+02, 7.982E+02, 1.053E+03, 8.603E+02, 9.012E+02, 3.799E+02, 1.943E+02, 9.986E+01, 3.346E+02, 1.699E+02, 8.771E+01, 8.791E+02, 7.794E+02, 1.021E+03, 8.420E+02, 8.800E+02, 8.974E+02, 9.097E+02, 1.025E+03, 1.036E+03, 9.365E+02, 8.010E+02, 8.061E+02, 8.517E+02, 8.577E+02, 8.799E+02, 8.226E+02, 7.836E+02, 1.056E+03, 1.066E+03, 8.679E+02, 8.705E+02, 1.025E+03, 1.051E+03, 1.058E+03, 8.986E+02, 7.555E+02, 5.280E+02, 4.158E+02, 4.193E+02, 9.869E-04, 1.076E-02, 2.615E-02, 2.069E-01
 2.460E+03, 8.963E+02, 7.817E+02, 1.019E+03, 8.407E+02, 8.762E+02, 9.099E+02, 7.957E+02, 1.026E+03, 8.473E+02, 8.915E+02, 3.813E+02, 1.956E+02, 1.007E+02, 3.359E+02, 1.711E+02, 8.848E+01, 8.880E+02, 7.778E+02, 1.021E+03, 8.406E+02, 8.814E+02, 9.062E+02, 9.147E+02, 1.024E+03, 1.015E+03, 9.421E+02, 8.032E+02, 8.045E+02, 8.503E+02, 8.514E+02, 8.822E+02, 8.247E+02, 7.823E+02, 1.053E+03, 1.040E+03, 8.592E+02, 8.574E+02, 1.016E+03, 1.055E+03, 1.032E+03, 9.469E+02, 7.281E+02, 5.214E+02, 4.086E+02, 4.092E+02, 1.092E-03, 1.180E-02, 7.830E-02, 2.069E-01
 2.475E+03, 8.956E+02, 7.803E+02, 1.012E+03, 8.368E+02, 8.687E+02, 9.109E+02, 7.954E+02, 1.032E+03, 8.488E+02, 8.894E+02, 3.826E+02, 1.969E+02, 1.016E+02, 3.372E+02, 1.722E+02, 8.926E+01, 8.878E+02, 7.756E+02, 1.031E+03, 8.389E+02, 8.799E+02, 9.049E+02, 9.048E+02, 1.035E+03, 1.021E+03, 9.383E+02, 8.024E+02, 8.005E+02, 8.504E+02, 8.461E+02, 8.825E+02, 8.193E+02, 7.798E+02, 1.060E+03, 1.041E+03, 8.659E+02, 8.580E+02, 1.055E+03, 1.098E+03, 1.029E+03, 8.989E+02, 7.736E+02, 5.269E+02, 4.098E+02, 4.096E+02, 1.426E-04, 5.692E-03, 5.998E-02, 2.042E-01
 2.490E+03, 9.010E+02, 7.814E+02, 1.018E+03, 8.367E+02, 8.695E+02, 9.153E+02, 7.980E+02, 1.026E+03, 8.497E+02, 8.918E+02, 3.840E+02, 1.981E+02, 1.025E+02, 3.384E+02, 1.734E+02, 9.003E+01, 8.921E+02, 7.784E+02, 1.040E+03, 8.413E+02, 8.809E+02, 9.099E+02, 9.163E+02, 1.033E+03, 1.016E+03, 9.529E+02, 8.060E+02, 8.016E+02, 8.524E+02, 8.475E+02, 8.851E+02, 8.232E+02, 7.802E+02, 1.060E+03, 1.045E+03, 8.656E+02, 8.602E+02, 1.064E+03, 1.089E+03, 1.065E+03, 9.141E+02, 8.025E+02, 5.242E+02, 4.122E+02, 4.115E+02, 1.912E-04, 4.115E-03, 3.817E-02, 2.070E-01
 2.505E+03, 8.983E+02, 7.805E+02, 1.002E+03, 8.347E+02, 8.745E+02, 9.105E+02, 7.945E+02, 1.017E+03, 8.454E+02, 9.029E+02, 3.853E+02, 1.994E+02, 1.034E+02, 3.397E+02, 1.745E+02, 9.081E+01, 8.875E+02, 7.796E+02, 1.041E+03, 8.379E+02, 8.815E+02, 9.035E+02, 9.144E+02, 1.033E+03, 1.011E+03, 9.403E+02, 8.063E+02, 8.016E+02, 8.491E+02, 8.445E+02, 8.837E+02, 8.316E+02, 7.794E+02, 1.052E+03, 1.032E+03, 8.594E+02, 8.563E+02, 1.047E+03, 1.082E+03, 1.086E+03, 8.930E+02, 7.667E+02, 5.165E+02, 4.080E+02, 4.077E+02, 1.537E-04, 5.524E-03, 7.502E-02, 2.062E-01
 2.520E+03, 9.020E+02, 7.790E+02, 1.020E+03, 8.332E+02, 8.712E+02, 9.220E+02, 7.945E+02, 1.043E+03, 8.488E+02, 8.896E+02, 3.867E+02, 2.006E+02, 1.042E+02, 3.409E+02, 1.757E+02, 9.158E+01, 8.864E+02, 7.780E+02, 1.016E+03, 8.375E+02, 8.774E+02, 9.019E+02, 9.151E+02, 1.016E+03, 1.035E+03, 9.369E+02, 8.032E+02, 7.994E+02, 8.475E+02, 8.458E+02, 8.787E+02, 8.263E+02, 7.791E+02, 1.034E+03, 1.047E+03, 8.643E+02, 8.613E+02, 1.056E+03, 1.106E+03, 1.067E+03, 8.799E+02, 8.072E+02, 5.165E+02, 4.113E+02, 4.090E+02, 3.096E-04, 4.556E-03, 1.065E-02, 1.903E-01
