s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 2.8020052E+000,-7.9623378E-001, 6.6505367E+000, 6.7796271E+000, 7.0008346E+000, 6.9364308E+000, 6.0793307E+000, 6.3969243E+000, 7.1877097E+000, 6.9818113E+000, 5.5154995E+000, 4.6920794E+000, 5.6636925E+000, 5.1307323E+000, 5.4350194E+000, 5.0186182E+000, 5.4245355E+000, 5.2118938E+000, 4.9832553E+000, 4.4455870E+000, 3.7211014E+000, 3.9830426E+000, 4.3443779E+000, 2.0608009E-001, 2.1605598E-001, 2.2929038E-001, 2.3111645E-001, 2.0600883E-001, 2.1646449E-001, 2.4167496E-001, 2.3970507E-001, 1.9764831E-001, 1.6732428E-001, 2.0145435E-001, 1.8655996E-001, 1.9986584E-001, 1.9197500E-001, 2.0980754E-001, 2.0065052E-001, 1.9932583E-001, 1.8439641E-001, 1.6112819E-001, 1.6244703E-001, 1.7289938E-001, 1.5728830E-001, 1.5408607E-001, 1.5057385E-001, 1.4750143E-001, 1.4127481E-001, 1.4294019E-001, 1.4736601E-001, 1.4385143E-001, 1.3123286E-001, 1.2759819E-001, 1.3306291E-001, 1.2768549E-001, 1.2791712E-001, 1.2155375E-001, 1.2276842E-001, 1.2185690E-001, 1.1713240E-001, 1.1070336E-001, 1.0317774E-001, 1.0971749E-001, 1.1401610E-001, 3.4763250E-221, 1.3405524E-210, 3.2424710E-189, 1.1338357E-168, 2.4017233E-158, 1.0083934E-147, 3.0047530E-138, 1.9542779E-128, 6.0449694E-100, 1.9382336E-081, 3.8499119E-065, 2.6360275E-057, 8.6050795E-037, 1.2073942E-014, 7.7581961E-018, 1.6589397E-014, 1.9292734E-010, 8.4179491E-008, 1.6746587E-004, 4.8859786E-008, 7.3039032E-007, 5.1679688E-003, 5.0536219E-003, 4.8806538E-003, 4.7061347E-003, 4.6126656E-003, 4.5259920E-003, 4.4448024E-003, 4.3694601E-003, 4.2094587E-003, 4.1183805E-003, 4.0287419E-003, 3.9847475E-003, 3.8905059E-003, 3.7816082E-003, 3.6680683E-003, 3.6421688E-003, 3.5767328E-003, 3.5184968E-003, 3.5008576E-003, 3.4372348E-003, 3.4147269E-003, 9.6984102E+000, 7.1936725E-003, 3.7725419E-003
 2.8404921E+000,-7.9660089E-001, 6.8527635E+000, 6.5579652E+000, 6.4632759E+000, 6.9636700E+000, 6.9469197E+000, 6.5123188E+000, 5.8625304E+000, 6.8286012E+000, 6.1716935E+000, 4.4557643E+000, 5.3937110E+000, 5.6362726E+000, 5.1416241E+000, 5.5397058E+000, 5.1675176E+000, 5.4770578E+000, 5.1886211E+000, 4.7137601E+000, 4.8394331E+000, 4.6150801E+000, 4.4562692E+000, 2.1371782E-001, 2.0718630E-001, 2.0990400E-001, 2.2982665E-001, 2.3114468E-001, 2.2349393E-001, 2.0277805E-001, 2.2913933E-001, 2.1696166E-001, 1.6476339E-001, 1.9402558E-001, 1.9965932E-001, 1.8988951E-001, 2.0706716E-001, 2.0075505E-001, 2.1585361E-001, 2.0464191E-001, 1.9122180E-001, 1.9684310E-001, 1.9706467E-001, 1.7970376E-001, 1.5735428E-001, 1.5413541E-001, 1.4915254E-001, 1.4887832E-001, 1.4778765E-001, 1.4147213E-001, 1.3761942E-001, 1.4591729E-001, 1.3663641E-001, 1.2209056E-001, 1.3045665E-001, 1.3330008E-001, 1.2599590E-001, 1.2669097E-001, 1.2098029E-001, 1.2079522E-001, 1.1927544E-001, 1.1416628E-001, 1.1459478E-001, 1.0888302E-001, 1.1370475E-001, 2.1440795E-219, 8.4266974E-210, 2.8766144E-189, 2.2775331E-168, 1.6759457E-158, 4.5856042E-149, 7.2689313E-139, 5.9901299E-129, 5.9509939E-101, 3.0428846E-083, 1.5250756E-067, 9.5121044E-060, 3.1663892E-039, 6.5765199E-016, 7.2762463E-011, 4.7287107E-014, 4.6424725E-011, 7.7983474E-008, 4.0010132E-009, 9.9953087E-007, 8.7062105E-008, 5.2711422E-003, 5.1562817E-003, 4.9812265E-003, 4.8118581E-003, 4.7156176E-003, 4.6195484E-003, 4.5449179E-003, 4.4782345E-003, 4.2981799E-003, 4.1871441E-003, 4.1149634E-003, 4.0684367E-003, 3.9710751E-003, 3.8630399E-003, 3.7513556E-003, 3.7248196E-003, 3.6553414E-003, 3.5901792E-003, 3.5666660E-003, 3.5024519E-003, 3.4841463E-003, 9.7475784E+000, 7.3431427E-003, 3.7870145E-003
 2.8812430E+000,-7.9703671E-001, 6.6393389E+000, 6.6119163E+000, 6.6450317E+000, 6.1271570E+000, 6.7556208E+000, 6.8258512E+000, 6.9220481E+000, 5.8194414E+000, 6.8683024E+000, 5.8213041E+000, 4.7100876E+000, 5.2711261E+000, 4.5124553E+000, 5.6760185E+000, 5.4626992E+000, 5.1006824E+000, 5.3032932E+000, 4.8289220E+000, 4.7267830E+000, 3.9934368E+000, 4.6885852E+000, 2.0557160E-001, 2.0866209E-001, 2.1647628E-001, 2.0243422E-001, 2.2614452E-001, 2.2758455E-001, 2.3705904E-001, 2.0527732E-001, 2.4157804E-001, 2.1314512E-001, 1.7499166E-001, 1.9441602E-001, 1.7010491E-001, 2.1453629E-001, 2.0506174E-001, 1.9717960E-001, 2.0979051E-001, 1.9931395E-001, 1.9605241E-001, 1.7582414E-001, 2.0319018E-001, 1.5724355E-001, 1.5449993E-001, 1.4955717E-001, 1.4473351E-001, 1.4592422E-001, 1.4689237E-001, 1.4357008E-001, 1.3496204E-001, 1.3989942E-001, 1.3054434E-001, 1.2319147E-001, 1.2684531E-001, 1.2038421E-001, 1.2607539E-001, 1.2585712E-001, 1.2101044E-001, 1.1968349E-001, 1.1310272E-001, 1.1218918E-001, 1.0296311E-001, 1.0799178E-001, 3.9561480E-219, 1.0121204E-208, 1.5348493E-189, 4.2546912E-169, 7.5316048E-159, 2.8659160E-149, 3.0340558E-140, 3.6321153E-130, 1.2783221E-101, 2.5820211E-085, 1.3694503E-069, 3.1015309E-062, 2.4692373E-041, 1.0470523E-018, 2.2703741E-010, 5.6943209E-011, 8.4176087E-013, 1.0615233E-008, 2.5013775E-008, 1.0228038E-006, 9.1438768E-007, 5.3732476E-003, 5.2581502E-003, 5.0833240E-003, 4.9120163E-003, 4.8203704E-003, 4.7254460E-003, 4.6414305E-003, 4.5710990E-003, 4.4017289E-003, 4.2670791E-003, 4.1923735E-003, 4.1523318E-003, 4.0440229E-003, 3.9529368E-003, 3.8312028E-003, 3.8060827E-003, 3.7367762E-003, 3.6649935E-003, 3.6404770E-003, 3.5690082E-003, 3.5557492E-003, 9.7781646E+000, 7.4931981E-003, 3.8001206E-003
 2.9219938E+000,-7.9739130E-001, 6.3780967E+000, 6.4956010E+000, 6.3932035E+000, 6.5411912E+000, 6.1543920E+000, 6.2188853E+000, 6.7257214E+000, 7.0117906E+000, 6.6669748E+000, 6.8334969E+000, 4.7556382E+000, 4.8075567E+000, 5.6353582E+000, 5.2931358E+000, 5.0303608E+000, 5.6247033E+000, 5.4003255E+000, 4.7576618E+000, 4.7604473E+000, 3.8627324E+000, 4.1038606E+000, 1.9553004E-001, 2.0505678E-001, 2.0739168E-001, 2.1749093E-001, 2.0466461E-001, 2.1088226E-001, 2.2720823E-001, 2.3888988E-001, 2.2816150E-001, 2.4054986E-001, 1.8011472E-001, 1.7907794E-001, 2.0219798E-001, 2.0354097E-001, 1.9514211E-001, 2.1165459E-001, 2.1100367E-001, 1.9398205E-001, 1.9517329E-001, 1.6655509E-001, 1.7941406E-001, 1.5725246E-001, 1.5384632E-001, 1.4882744E-001, 1.4596900E-001, 1.4401069E-001, 1.4167998E-001, 1.4467901E-001, 1.4479166E-001, 1.4240322E-001, 1.3963703E-001, 1.2118160E-001, 1.2333169E-001, 1.3167688E-001, 1.2256463E-001, 1.2021100E-001, 1.2602172E-001, 1.2146973E-001, 1.1365657E-001, 1.1341064E-001, 1.0416955E-001, 1.0432292E-001, 9.4155174E-219, 3.5165980E-209, 1.8791926E-189, 4.9980117E-170, 6.2840782E-160, 8.0916100E-150, 1.0905041E-140, 1.0864214E-131, 1.3343186E-103, 3.1892854E-087, 1.6660815E-071, 1.5265467E-064, 1.2865048E-043, 1.7705318E-021, 2.3926327E-011, 6.7001318E-011, 1.4117042E-011, 5.9395152E-011, 6.8168646E-010, 2.0374507E-004, 1.2704080E-004, 5.4757616E-003, 5.3605750E-003, 5.1861375E-003, 5.0125994E-003, 4.9184846E-003, 4.8299870E-003, 4.7497361E-003, 4.6766013E-003, 4.5102451E-003, 4.3701748E-003, 4.2653379E-003, 4.2317523E-003, 4.1238601E-003, 4.0364863E-003, 3.9146511E-003, 3.8932379E-003, 3.8227384E-003, 3.7396695E-003, 3.7177043E-003, 3.6326502E-003, 3.6230345E-003, 9.8197342E+000, 7.6480895E-003, 3.8160643E-003
 2.9604807E+000,-7.9769556E-001, 6.7890620E+000, 6.3917494E+000, 6.1778204E+000, 6.4242097E+000, 6.3575129E+000, 6.3871716E+000, 5.9044731E+000, 6.5802619E+000, 5.7338137E+000, 6.7698634E+000, 7.0033148E+000, 5.1611163E+000, 5.0800811E+000, 4.4710606E+000, 5.4894243E+000, 5.0363995E+000, 5.8961525E+000, 5.1479359E+000, 4.8820456E+000, 4.1896691E+000, 4.1820800E+000, 2.1116762E-001, 2.0046019E-001, 1.9907332E-001, 2.1545294E-001, 2.1334033E-001, 2.1443520E-001, 2.0066893E-001, 2.2637481E-001, 2.0377465E-001, 2.3740854E-001, 2.4908677E-001, 1.9565052E-001, 1.8860649E-001, 1.7145608E-001, 2.1108724E-001, 1.9589154E-001, 2.2101129E-001, 2.0906198E-001, 1.9818653E-001, 1.7476259E-001, 1.7576642E-001, 1.5733347E-001, 1.5426391E-001, 1.4852590E-001, 1.4424241E-001, 1.4386764E-001, 1.4400828E-001, 1.3978900E-001, 1.4163501E-001, 1.3322583E-001, 1.3994618E-001, 1.3897649E-001, 1.2270553E-001, 1.2517277E-001, 1.1830307E-001, 1.2344554E-001, 1.1974162E-001, 1.2803971E-001, 1.1598304E-001, 1.1479678E-001, 1.0832804E-001, 1.0801898E-001, 1.3747816E-218, 3.3083797E-209, 1.3065631E-189, 2.1760609E-170, 5.7786464E-161, 4.8849534E-151, 1.3990161E-141, 1.3748977E-132, 1.0370680E-105, 1.7913458E-089, 7.0175481E-074, 1.3419470E-066, 2.5750465E-046, 6.3407968E-024, 3.7577712E-014, 1.2773117E-011, 6.4285000E-011, 3.1912447E-012, 4.1035735E-011, 1.5308074E-004, 6.0545423E-005, 5.5783623E-003, 5.4573530E-003, 5.2823686E-003, 5.1112243E-003, 5.0169306E-003, 4.9238471E-003, 4.8471790E-003, 4.7791741E-003, 4.6023619E-003, 4.4741417E-003, 4.3562369E-003, 4.3058120E-003, 4.2072670E-003, 4.1124883E-003, 3.9977955E-003, 3.9716854E-003, 3.9072129E-003, 3.8167506E-003, 3.7905476E-003, 3.6911366E-003, 3.6894819E-003, 9.8523962E+000, 7.7992612E-003, 3.8244138E-003
 3.0012315E+000,-7.9806218E-001, 6.9606857E+000, 6.5761081E+000, 6.1688039E+000, 5.9218136E+000, 6.2305142E+000, 6.2172794E+000, 6.4205491E+000, 6.0647392E+000, 6.8290192E+000, 5.7509130E+000, 6.7665544E+000, 6.9710795E+000, 5.3109684E+000, 5.0037500E+000, 5.5428321E+000, 5.2415266E+000, 5.0468912E+000, 5.6757108E+000, 5.1053118E+000, 5.1536683E+000, 4.4174940E+000, 2.1771181E-001, 2.0747147E-001, 1.9890211E-001, 1.9474664E-001, 2.1025369E-001, 2.1113928E-001, 2.1949881E-001, 2.0660233E-001, 2.3527398E-001, 2.0790541E-001, 2.4078838E-001, 2.4604764E-001, 2.0136911E-001, 1.8487151E-001, 2.1300940E-001, 2.0127206E-001, 1.9821192E-001, 2.1858928E-001, 2.0697074E-001, 2.1119403E-001, 1.8412353E-001, 1.5735145E-001, 1.5429781E-001, 1.4846677E-001, 1.4410096E-001, 1.4249154E-001, 1.4167994E-001, 1.4173672E-001, 1.4021309E-001, 1.4199829E-001, 1.3155913E-001, 1.3798435E-001, 1.3969922E-001, 1.2418351E-001, 1.2517228E-001, 1.2376067E-001, 1.2220957E-001, 1.1895980E-001, 1.2377269E-001, 1.1599350E-001, 1.1513134E-001, 1.0988229E-001, 3.1290298E-219, 2.1692983E-209, 1.5555453E-190, 1.5211307E-170, 2.5233884E-161, 1.2991929E-152, 1.0889420E-142, 3.3049588E-134, 6.3728361E-108, 1.0860800E-091, 2.4400287E-076, 5.1938714E-069, 1.0359471E-048, 4.5897073E-026, 1.3644839E-016, 7.0604635E-015, 3.2335927E-011, 1.6396121E-011, 2.0118349E-012, 2.3834149E-010, 4.8795491E-007, 5.6819137E-003, 5.5587913E-003, 5.3769654E-003, 5.2049270E-003, 5.1134799E-003, 5.0215275E-003, 4.9426974E-003, 4.8728061E-003, 4.7041318E-003, 4.5695727E-003, 4.4621824E-003, 4.4041728E-003, 4.2869993E-003, 4.1847334E-003, 4.0808555E-003, 4.0538763E-003, 3.9945778E-003, 3.8991032E-003, 3.8677654E-003, 3.7661021E-003, 3.7523755E-003, 9.8666240E+000, 7.9507715E-003, 3.8269760E-003
 3.0419823E+000,-7.9837146E-001, 6.7416980E+000, 6.8648938E+000, 6.5161019E+000, 5.7346217E+000, 5.8477779E+000, 5.9686725E+000, 6.1361726E+000, 6.0770226E+000, 6.2325345E+000, 6.7823864E+000, 5.7557001E+000, 6.4676395E+000, 5.2135522E+000, 5.5001539E+000, 5.1147827E+000, 5.6628262E+000, 5.1214206E+000, 6.0543860E+000, 6.0325064E+000, 4.9587663E+000, 5.1573518E+000, 2.0931763E-001, 2.1834204E-001, 2.0976934E-001, 1.9007485E-001, 1.9513276E-001, 2.0134401E-001, 2.1087100E-001, 2.1192871E-001, 2.2117711E-001, 2.3619784E-001, 2.1047863E-001, 2.3268921E-001, 2.0050297E-001, 2.0689744E-001, 1.9918025E-001, 2.1525165E-001, 2.0103186E-001, 2.2906086E-001, 2.2636193E-001, 2.0325625E-001, 2.1236797E-001, 1.5726338E-001, 1.5456886E-001, 1.5040271E-001, 1.4202860E-001, 1.4188519E-001, 1.4114949E-001, 1.3970865E-001, 1.3760004E-001, 1.3588647E-001, 1.4071209E-001, 1.3031334E-001, 1.3497776E-001, 1.2187583E-001, 1.2576991E-001, 1.2007286E-001, 1.2532333E-001, 1.1945026E-001, 1.2760718E-001, 1.2835318E-001, 1.1405044E-001, 1.1487553E-001, 6.5624172E-220, 4.4774052E-210, 7.8201722E-191, 8.6957540E-172, 7.3350310E-162, 3.3735353E-153, 7.4313164E-145, 3.0466291E-135, 3.3851756E-110, 4.7891089E-094, 7.1452631E-079, 8.0850659E-072, 4.5178051E-051, 1.1161712E-028, 2.3487824E-018, 1.0229048E-016, 2.5444899E-012, 4.9526913E-011, 3.1843702E-011, 1.5511785E-010, 1.0078453E-010, 5.7896279E-003, 5.6656608E-003, 5.4762168E-003, 5.2976866E-003, 5.2065485E-003, 5.1190856E-003, 5.0404535E-003, 4.9713545E-003, 4.8040776E-003, 4.6676141E-003, 4.5617231E-003, 4.5112983E-003, 4.3696391E-003, 4.2693303E-003, 4.1675845E-003, 4.1388285E-003, 4.0722441E-003, 3.9932350E-003, 3.9561398E-003, 3.8482695E-003, 3.8307963E-003, 9.8743879E+000, 8.1067366E-003, 3.8324291E-003
 3.0804692E+000,-7.9864900E-001, 7.0453598E+000, 6.6536535E+000, 6.7458138E+000, 6.1552828E+000, 5.5655829E+000, 5.7765803E+000, 5.6643041E+000, 6.0315330E+000, 5.6252567E+000, 5.8473296E+000, 6.0477151E+000, 5.4833159E+000, 6.6650612E+000, 5.3005107E+000, 4.6274912E+000, 4.9550143E+000, 5.0889451E+000, 5.1584756E+000, 5.7881707E+000, 5.4480770E+000, 4.8091144E+000, 2.2103956E-001, 2.1048841E-001, 2.1841339E-001, 2.0333269E-001, 1.8608409E-001, 1.9551395E-001, 1.9177660E-001, 2.0903069E-001, 1.9902267E-001, 2.1155736E-001, 2.1783079E-001, 2.0548199E-001, 2.3692789E-001, 2.0503155E-001, 1.7781218E-001, 1.9837653E-001, 1.9505067E-001, 2.0279900E-001, 2.2461933E-001, 2.2416320E-001, 1.9737637E-001, 1.5730766E-001, 1.5426252E-001, 1.5064648E-001, 1.4477260E-001, 1.4000810E-001, 1.3974306E-001, 1.3899237E-001, 1.3815505E-001, 1.3321957E-001, 1.3189768E-001, 1.3283866E-001, 1.2607149E-001, 1.3750402E-001, 1.2188121E-001, 1.1885126E-001, 1.1640866E-001, 1.2164720E-001, 1.1923937E-001, 1.2365713E-001, 1.1599449E-001, 1.1328430E-001, 6.1247729E-221, 5.2185282E-211, 1.8290789E-191, 3.3754649E-173, 2.8187696E-163, 4.5639716E-154, 1.1146627E-145, 1.4245336E-137, 2.0551067E-112, 2.6976719E-096, 1.7804766E-081, 3.2977165E-074, 1.5585125E-053, 2.7398526E-031, 5.7454693E-020, 2.2339266E-018, 1.6475131E-015, 2.1982365E-011, 4.2997640E-011, 5.5446362E-011, 8.9727910E-011, 5.8937740E-003, 5.7679158E-003, 5.5763433E-003, 5.3884647E-003, 5.2941440E-003, 5.2070351E-003, 5.1326200E-003, 5.0632140E-003, 4.8935976E-003, 4.7631868E-003, 4.6492195E-003, 4.6009086E-003, 4.4638364E-003, 4.3524870E-003, 4.2393758E-003, 4.2226604E-003, 4.1502762E-003, 4.0802382E-003, 4.0486560E-003, 3.9279086E-003, 3.9076260E-003, 9.8871138E+000, 8.2585481E-003, 3.8333944E-003
 3.1212200E+000,-7.9893649E-001, 7.0918867E+000, 7.1288279E+000, 6.4564269E+000, 6.3314678E+000, 6.1067450E+000, 5.5239682E+000, 5.5980073E+000, 5.4312728E+000, 5.7090218E+000, 5.3735464E+000, 5.7767276E+000, 6.1809710E+000, 6.2630205E+000, 5.4616176E+000, 4.8483257E+000, 4.9460420E+000, 5.6865053E+000, 4.7494513E+000, 4.9234388E+000, 5.8024322E+000, 5.4035779E+000, 2.2277478E-001, 2.2915337E-001, 2.0858910E-001, 2.0802895E-001, 2.0545751E-001, 1.8654540E-001, 1.9202798E-001, 1.8631269E-001, 2.0165244E-001, 1.9610358E-001, 2.0341192E-001, 2.1695509E-001, 2.3279563E-001, 2.1451295E-001, 1.8916455E-001, 1.8861378E-001, 2.2182184E-001, 1.8977739E-001, 1.9743277E-001, 2.2309450E-001, 2.2010063E-001, 1.5733317E-001, 1.5438350E-001, 1.4955408E-001, 1.4626674E-001, 1.4222870E-001, 1.3859532E-001, 1.3705303E-001, 1.3615182E-001, 1.3355266E-001, 1.2856446E-001, 1.3442459E-001, 1.3643007E-001, 1.3047792E-001, 1.2093117E-001, 1.1855291E-001, 1.2114172E-001, 1.2266192E-001, 1.1556561E-001, 1.1621051E-001, 1.2442376E-001, 1.1687057E-001, 1.0102304E-221, 3.5723693E-212, 2.4811855E-192, 1.1126353E-174, 7.2564392E-165, 2.3166991E-155, 4.0900140E-147, 6.3592830E-139, 1.6166733E-114, 1.0628301E-098, 7.9266582E-084, 1.2799979E-076, 8.0080460E-056, 9.9665407E-034, 9.8663335E-022, 1.0223346E-019, 2.9816094E-016, 4.3865370E-012, 1.4347198E-011, 3.2023212E-011, 4.7088832E-011, 6.0029285E-003, 5.8734780E-003, 5.6780047E-003, 5.4846070E-003, 5.3841132E-003, 5.2924225E-003, 5.2182268E-003, 5.1518180E-003, 4.9838125E-003, 4.8510318E-003, 4.7445950E-003, 4.6885859E-003, 4.5628353E-003, 4.4358398E-003, 4.3140535E-003, 4.2953947E-003, 4.2370438E-003, 4.1567295E-003, 4.1293968E-003, 4.0126007E-003, 3.9879463E-003, 9.8864002E+000, 8.4104192E-003, 3.8337206E-003
 3.1619708E+000,-7.9920915E-001, 7.5930767E+000, 7.3872132E+000, 7.0102406E+000, 6.4881407E+000, 6.3697806E+000, 5.9491538E+000, 5.6321648E+000, 5.4214507E+000, 5.4513849E+000, 5.6695601E+000, 5.6862378E+000, 5.5214590E+000, 5.2641537E+000, 6.4793672E+000, 5.4586840E+000, 4.6701621E+000, 4.7368097E+000, 4.7392237E+000, 4.5763960E+000, 6.0873566E+000, 6.4277473E+000, 2.4228299E-001, 2.3918255E-001, 2.3090506E-001, 2.1203636E-001, 2.1076946E-001, 2.0270985E-001, 1.9272379E-001, 1.8826979E-001, 1.9523439E-001, 2.0228165E-001, 2.1051071E-001, 2.0139047E-001, 2.0305540E-001, 2.3436273E-001, 2.0776959E-001, 1.8544814E-001, 1.8964901E-001, 1.8645362E-001, 1.8357060E-001, 2.3081952E-001, 2.4306631E-001, 1.5741530E-001, 1.5455324E-001, 1.4964845E-001, 1.4759166E-001, 1.4548722E-001, 1.3987929E-001, 1.3761405E-001, 1.3466824E-001, 1.3088908E-001, 1.3259170E-001, 1.2851935E-001, 1.2912962E-001, 1.2176799E-001, 1.3458591E-001, 1.2437043E-001, 1.1563290E-001, 1.1546815E-001, 1.1700651E-001, 1.1430357E-001, 1.2711019E-001, 1.2915072E-001, 3.9730700E-222, 7.7639217E-213, 5.2302067E-194, 1.8507572E-175, 5.9817337E-167, 2.1733030E-157, 1.4876920E-148, 7.7469678E-141, 3.0785938E-116, 3.8076171E-101, 2.9633394E-086, 3.4315678E-079, 2.2690632E-058, 1.5662878E-036, 1.0906694E-023, 2.1047135E-021, 6.1030866E-018, 1.9485638E-013, 2.4481466E-012, 3.2382094E-011, 3.4469667E-011, 6.1213347E-003, 5.9860272E-003, 5.7830059E-003, 5.5874444E-003, 5.4813863E-003, 5.3846567E-003, 5.3048675E-003, 5.2373846E-003, 5.0678822E-003, 4.9363045E-003, 4.8339087E-003, 4.7826101E-003, 4.6526469E-003, 4.5320929E-003, 4.3957297E-003, 4.3724229E-003, 4.3173024E-003, 4.2310482E-003, 4.2059652E-003, 4.1104962E-003, 4.0808020E-003, 9.8940443E+000, 8.5666642E-003, 3.8384555E-003
 3.2006841E+000,-7.9940105E-001, 6.7750256E+000, 7.0792041E+000, 7.0671961E+000, 6.5622770E+000, 6.2929041E+000, 6.3170474E+000, 5.7559864E+000, 5.8376232E+000, 5.4329711E+000, 4.7908547E+000, 4.9994695E+000, 5.5210213E+000, 5.4080430E+000, 5.9305020E+000, 5.2960625E+000, 5.3606377E+000, 5.1976550E+000, 5.6591999E+000, 4.9078084E+000, 5.4059454E+000, 5.6212083E+000, 2.1051452E-001, 2.2672291E-001, 2.3273204E-001, 2.1680940E-001, 2.0798318E-001, 2.0993284E-001, 1.9650216E-001, 2.0130039E-001, 1.9153509E-001, 1.7596947E-001, 1.8211928E-001, 2.0239649E-001, 1.9957715E-001, 2.2402517E-001, 2.1137256E-001, 2.0197297E-001, 1.9954509E-001, 2.1828252E-001, 1.9109030E-001, 2.1023132E-001, 2.1720371E-001, 1.5726836E-001, 1.5457631E-001, 1.4995427E-001, 1.4662511E-001, 1.4522897E-001, 1.4469072E-001, 1.3853520E-001, 1.3780532E-001, 1.3262965E-001, 1.2455284E-001, 1.2670102E-001, 1.2866238E-001, 1.2729526E-001, 1.2713641E-001, 1.1866021E-001, 1.2484001E-001, 1.2184189E-001, 1.2322470E-001, 1.1887141E-001, 1.2159215E-001, 1.2314744E-001, 1.6195708E-223, 1.2881357E-213, 1.7669787E-195, 6.3175248E-177, 7.1111953E-168, 1.1078020E-159, 9.9612889E-151, 2.4258503E-142, 9.8800622E-119, 2.0663533E-103, 8.5783535E-089, 1.1222046E-081, 1.6922695E-060, 2.0269231E-039, 5.6115969E-026, 3.9027526E-023, 3.2790664E-019, 1.1139867E-013, 1.2431545E-013, 2.8212927E-011, 3.2118880E-011, 6.2308172E-003, 6.1003498E-003, 5.8931165E-003, 5.6856215E-003, 5.5801484E-003, 5.4777580E-003, 5.3947204E-003, 5.3223148E-003, 5.1537164E-003, 5.0184563E-003, 4.9155595E-003, 4.8690173E-003, 4.7333076E-003, 4.6272575E-003, 4.4779484E-003, 4.4513464E-003, 4.3964972E-003, 4.3129935E-003, 4.2772873E-003, 4.1974616E-003, 4.1751273E-003, 9.8956869E+000, 8.7191461E-003, 3.8333963E-003
 3.2405294E+000,-7.9967348E-001, 7.1813257E+000, 6.5245789E+000, 7.0853630E+000, 7.1387307E+000, 6.8159067E+000, 6.3190464E+000, 6.2034914E+000, 5.5627241E+000, 5.0126821E+000, 5.5134642E+000, 5.2809054E+000, 4.9720244E+000, 5.4969530E+000, 5.3946888E+000, 6.5473764E+000, 5.8393069E+000, 4.6678922E+000, 4.5992141E+000, 5.2126881E+000, 4.5475845E+000, 5.3445742E+000, 2.2607785E-001, 2.0579739E-001, 2.3208360E-001, 2.3898097E-001, 2.2862556E-001, 2.1158359E-001, 2.0828481E-001, 1.8932541E-001, 1.8029819E-001, 1.9598577E-001, 1.9802315E-001, 1.8289923E-001, 2.0072185E-001, 2.1162852E-001, 2.3839768E-001, 2.2951902E-001, 1.8461653E-001, 1.9242689E-001, 2.0714568E-001, 1.8026019E-001, 2.0285480E-001, 1.5739800E-001, 1.5392968E-001, 1.5075665E-001, 1.4748709E-001, 1.4577461E-001, 1.4374898E-001, 1.4277906E-001, 1.3781889E-001, 1.2808539E-001, 1.3224465E-001, 1.2499321E-001, 1.2536776E-001, 1.2867726E-001, 1.2070268E-001, 1.3400698E-001, 1.2195112E-001, 1.1601445E-001, 1.1034532E-001, 1.1799415E-001, 1.1506178E-001, 1.2394327E-001, 1.0326927E-224, 1.6517426E-215, 2.8716675E-196, 2.8660856E-178, 1.9084339E-169, 3.9076416E-161, 6.0590123E-153, 1.6125594E-144, 5.7750317E-121, 2.2595328E-105, 3.8737102E-091, 4.2962328E-084, 1.3311738E-062, 5.3045608E-042, 2.0184739E-028, 3.2702449E-025, 1.3269655E-020, 1.4412343E-009, 2.1688700E-011, 2.6810546E-011, 1.9577048E-011, 6.3357113E-003, 6.2024524E-003, 6.0028598E-003, 5.7921017E-003, 5.6780984E-003, 5.5742544E-003, 5.4848821E-003, 5.4108936E-003, 5.2331533E-003, 5.0969955E-003, 4.9952844E-003, 4.9472724E-003, 4.8194092E-003, 4.7120515E-003, 4.5719253E-003, 4.5332015E-003, 4.4677460E-003, 4.3900745E-003, 4.3590225E-003, 4.2728210E-003, 4.2593036E-003, 9.8797069E+000, 8.8701119E-003, 3.8264395E-003
