s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 2.8810187E+000,-9.8743153E-001, 7.9153211E+000, 8.2211036E+000, 8.1850482E+000, 7.2988827E+000, 7.6079544E+000, 7.6124307E+000, 7.4123247E+000, 8.2786213E+000, 7.7113456E+000, 7.6640945E+000, 6.7038145E+000, 6.7345276E+000, 6.1798348E+000, 6.5982262E+000, 7.8672570E+000, 6.5713059E+000, 5.9879360E+000, 6.3781140E+000, 6.8111234E+000, 6.3688877E+000, 6.0158720E+000, 2.3841456E-001, 2.5527209E-001, 2.6087270E-001, 2.3267784E-001, 2.4656639E-001, 2.5269129E-001, 2.4646350E-001, 2.7489810E-001, 2.6668568E-001, 2.6530178E-001, 2.3917855E-001, 2.3908557E-001, 2.2666368E-001, 2.4173588E-001, 2.7657671E-001, 2.4080462E-001, 2.3123555E-001, 2.3704001E-001, 2.5681455E-001, 2.4877514E-001, 2.3636440E-001, 1.6729374E-001, 1.6412258E-001, 1.5906741E-001, 1.5469599E-001, 1.5373798E-001, 1.5046660E-001, 1.4922747E-001, 1.5289258E-001, 1.4493807E-001, 1.4481419E-001, 1.3701374E-001, 1.3745839E-001, 1.3128679E-001, 1.3309613E-001, 1.4297448E-001, 1.3276627E-001, 1.2493931E-001, 1.3043581E-001, 1.3050185E-001, 1.2485928E-001, 1.2314227E-001, 7.5043286E-160, 5.5556863E-151, 6.2048121E-133, 3.1588582E-108, 1.5004964E-095, 1.0865915E-084, 4.2717139E-072, 2.0589368E-060, 6.4984728E-031, 1.1410194E-016, 3.2892119E-014, 4.2304048E-015, 1.7421581E-006, 8.4828236E-008, 2.8563275E-006, 6.7120149E-005, 4.9111638E-005, 2.7151969E-005, 3.6043353E-005, 1.1497744E-004, 5.7768256E-005, 6.7372884E-003, 6.6198268E-003, 6.4439837E-003, 6.2467864E-003, 6.1385440E-003, 6.0305404E-003, 5.9415149E-003, 5.8570345E-003, 5.6805773E-003, 5.5366653E-003, 5.4241593E-003, 5.3812273E-003, 5.2562449E-003, 5.1822175E-003, 5.0152422E-003, 4.9644330E-003, 4.8843190E-003, 4.7921389E-003, 4.7531635E-003, 4.6628597E-003, 4.6344651E-003, 1.2284201E+001, 9.6688397E-003, 4.7752308E-003
 2.9207594E+000,-9.8801459E-001, 8.5801244E+000, 7.7174484E+000, 8.1755866E+000, 8.2128359E+000, 7.9830791E+000, 7.4166132E+000, 7.5898192E+000, 7.2772496E+000, 7.8353840E+000, 7.6911724E+000, 7.5013410E+000, 6.9218814E+000, 7.0580196E+000, 6.0192697E+000, 7.1522766E+000, 7.9027233E+000, 6.6189568E+000, 5.9544855E+000, 5.9578401E+000, 6.7845769E+000, 6.6949633E+000, 2.6315060E-001, 2.3603482E-001, 2.6021804E-001, 2.6910959E-001, 2.6061133E-001, 2.4083825E-001, 2.5222724E-001, 2.4504359E-001, 2.6589579E-001, 2.7075477E-001, 2.6363258E-001, 2.4741919E-001, 2.5569183E-001, 2.2122565E-001, 2.6748530E-001, 2.8750044E-001, 2.4976838E-001, 2.2842544E-001, 2.2456747E-001, 2.5123124E-001, 2.5751268E-001, 1.6737090E-001, 1.6416746E-001, 1.5918165E-001, 1.5456526E-001, 1.5438550E-001, 1.5265885E-001, 1.5009999E-001, 1.4708294E-001, 1.4753992E-001, 1.4262063E-001, 1.4212410E-001, 1.3744671E-001, 1.3632739E-001, 1.3046300E-001, 1.3299723E-001, 1.3892624E-001, 1.2994336E-001, 1.2541776E-001, 1.2729051E-001, 1.3242837E-001, 1.2791545E-001, 1.0889306E-161, 6.1549398E-150, 1.1462449E-125, 3.4998405E-103, 4.0033363E-091, 1.5293160E-080, 7.7246400E-071, 7.8870499E-060, 4.9224561E-032, 1.4102274E-019, 1.3421123E-013, 4.5745791E-013, 6.1587628E-010, 1.0214252E-004, 2.5841784E-007, 1.5359195E-010, 1.3242137E-005, 1.6316430E-004, 1.8175544E-004, 1.6083378E-006, 8.4988174E-006, 6.8616012E-003, 6.7410316E-003, 6.5691436E-003, 6.3693326E-003, 6.2545353E-003, 6.1473193E-003, 6.0558853E-003, 5.9739242E-003, 5.7949702E-003, 5.6559098E-003, 5.5339126E-003, 5.4844036E-003, 5.3603698E-003, 5.2807868E-003, 5.1348013E-003, 5.0812322E-003, 4.9821652E-003, 4.8869555E-003, 4.8510894E-003, 4.7662572E-003, 4.7329832E-003, 1.2287702E+001, 9.8586909E-003, 4.7844570E-003
 2.9605001E+000,-9.8839550E-001, 8.0296242E+000, 8.5426946E+000, 7.1962791E+000, 7.8816283E+000, 7.5120361E+000, 8.0557650E+000, 8.0950882E+000, 7.6306089E+000, 7.8795256E+000, 7.7631745E+000, 7.7704739E+000, 7.7258515E+000, 6.4766147E+000, 6.9813465E+000, 6.4062355E+000, 6.6385385E+000, 7.6002819E+000, 6.0108315E+000, 5.8342891E+000, 6.2192595E+000, 6.7075246E+000, 2.4269700E-001, 2.6671680E-001, 2.2449477E-001, 2.5424735E-001, 2.4612874E-001, 2.6724236E-001, 2.6720781E-001, 2.5310307E-001, 2.6555844E-001, 2.6728768E-001, 2.7877888E-001, 2.7232614E-001, 2.3626170E-001, 2.5335386E-001, 2.3356236E-001, 2.4957890E-001, 2.7514836E-001, 2.3566936E-001, 2.2747774E-001, 2.4126421E-001, 2.5149915E-001, 1.6726629E-001, 1.6455412E-001, 1.5776107E-001, 1.5552735E-001, 1.5184919E-001, 1.5224546E-001, 1.5316021E-001, 1.5053618E-001, 1.4873517E-001, 1.4549849E-001, 1.4043554E-001, 1.4245990E-001, 1.3311620E-001, 1.3586850E-001, 1.3294211E-001, 1.3032279E-001, 1.3857942E-001, 1.2314787E-001, 1.2315907E-001, 1.2525801E-001, 1.3076909E-001, 5.3186415E-157, 2.4540188E-145, 4.6300064E-123, 5.1035957E-101, 1.6999243E-090, 1.0763580E-079, 7.6639485E-070, 5.1352825E-061, 2.1071323E-034, 2.5949157E-021, 8.0446761E-017, 1.0087978E-013, 3.0955121E-011, 3.5937479E-005, 1.6887713E-007, 1.7961424E-008, 1.6295944E-010, 2.9381510E-005, 9.0624765E-005, 3.2824345E-004, 4.2530798E-005, 6.9921616E-003, 6.8689026E-003, 6.6872462E-003, 6.4905452E-003, 6.3773606E-003, 6.2689311E-003, 6.1743488E-003, 6.0901182E-003, 5.9226568E-003, 5.7704157E-003, 5.6537850E-003, 5.5978763E-003, 5.4639133E-003, 5.3797095E-003, 5.2378300E-003, 5.1919947E-003, 5.0942825E-003, 4.9790795E-003, 4.9427769E-003, 4.8677724E-003, 4.8382198E-003, 1.2305663E+001, 1.0048784E-002, 4.7881334E-003
 3.0010197E+000,-9.8888228E-001, 7.9464559E+000, 8.1090649E+000, 8.2381425E+000, 7.0278557E+000, 7.5666570E+000, 7.5428720E+000, 7.5468544E+000, 8.3316438E+000, 7.4058785E+000, 7.9782660E+000, 7.2340861E+000, 6.9953656E+000, 6.9780338E+000, 6.7483614E+000, 6.1539374E+000, 6.1383996E+000, 6.7364786E+000, 7.5195424E+000, 6.8263197E+000, 5.8656515E+000, 6.0763445E+000, 2.3951850E-001, 2.5080518E-001, 2.6172601E-001, 2.2474601E-001, 2.4696563E-001, 2.4943682E-001, 2.5124418E-001, 2.7795424E-001, 2.5343203E-001, 2.6996163E-001, 2.5364361E-001, 2.5544909E-001, 2.4766576E-001, 2.5132750E-001, 2.3195694E-001, 2.2597292E-001, 2.5614188E-001, 2.7495862E-001, 2.6106464E-001, 2.3044785E-001, 2.4102575E-001, 1.6728640E-001, 1.6420689E-001, 1.5961357E-001, 1.5291714E-001, 1.5255416E-001, 1.5077930E-001, 1.4962853E-001, 1.5252974E-001, 1.4494446E-001, 1.4870527E-001, 1.4080410E-001, 1.3508651E-001, 1.3851371E-001, 1.3178979E-001, 1.2826642E-001, 1.3067116E-001, 1.2960680E-001, 1.3674520E-001, 1.2874195E-001, 1.2268066E-001, 1.2282187E-001, 3.3180424E-153, 8.3313294E-142, 3.0796546E-121, 2.0618391E-100, 1.9086425E-090, 1.5666577E-080, 1.1546466E-070, 4.0962803E-061, 1.1331496E-030, 2.4323457E-018, 9.6795470E-018, 5.7479727E-012, 1.8970232E-011, 8.4586204E-006, 2.0563327E-004, 5.8330787E-005, 2.4364349E-009, 6.9643740E-007, 5.4274815E-005, 4.3822009E-004, 5.1843974E-004, 7.1173703E-003, 6.9947238E-003, 6.8081904E-003, 6.6082308E-003, 6.4961811E-003, 6.3874011E-003, 6.2993682E-003, 6.2166969E-003, 6.0390827E-003, 5.8989001E-003, 5.7658145E-003, 5.7163104E-003, 5.5677500E-003, 5.4894870E-003, 5.3350783E-003, 5.2914688E-003, 5.2059305E-003, 5.0867545E-003, 5.0383645E-003, 4.9635122E-003, 4.9356922E-003, 1.2305227E+001, 1.0240527E-002, 4.7811048E-003
 3.0400483E+000,-9.8924198E-001, 8.3321053E+000, 7.2468805E+000, 7.9938154E+000, 7.7605315E+000, 6.9701943E+000, 7.0528552E+000, 7.3235670E+000, 7.2682937E+000, 7.9769941E+000, 7.2733632E+000, 7.9250814E+000, 8.2884238E+000, 7.3853821E+000, 6.3476681E+000, 7.1788509E+000, 6.7150301E+000, 6.3144472E+000, 6.9610461E+000, 7.4220549E+000, 5.2176092E+000, 5.5780803E+000, 2.5396394E-001, 2.1842292E-001, 2.5328379E-001, 2.4963719E-001, 2.2462098E-001, 2.3048674E-001, 2.4189577E-001, 2.4245654E-001, 2.7298974E-001, 2.5116868E-001, 2.6723895E-001, 2.8251959E-001, 2.7444874E-001, 2.3692562E-001, 2.6475761E-001, 2.5153950E-001, 2.3512830E-001, 2.5983889E-001, 2.7040109E-001, 2.0276537E-001, 2.1702212E-001, 1.6730941E-001, 1.6399040E-001, 1.5894724E-001, 1.5524501E-001, 1.5160807E-001, 1.5011433E-001, 1.4990090E-001, 1.4826737E-001, 1.4705169E-001, 1.4348407E-001, 1.4852117E-001, 1.4828649E-001, 1.3452860E-001, 1.2990648E-001, 1.3459916E-001, 1.3091425E-001, 1.3028110E-001, 1.3220638E-001, 1.3686751E-001, 1.2097403E-001, 1.2246523E-001, 2.1256445E-152, 4.1722053E-141, 4.5459350E-121, 1.1044915E-100, 6.0331517E-091, 2.4994865E-081, 1.9995974E-070, 4.1770113E-059, 1.3983131E-031, 1.3728826E-018, 1.1854744E-015, 1.7852568E-014, 1.9854495E-010, 1.5653071E-005, 3.3171698E-007, 2.4864039E-004, 9.0018250E-007, 4.7283353E-006, 5.7042286E-008, 5.0353782E-004, 3.1130591E-004, 7.2372481E-003, 7.1151223E-003, 6.9305282E-003, 6.7197162E-003, 6.6062940E-003, 6.5013115E-003, 6.4128596E-003, 6.3348687E-003, 6.1557900E-003, 6.0134879E-003, 5.8910396E-003, 5.8286397E-003, 5.6801793E-003, 5.5876736E-003, 5.4401574E-003, 5.3872721E-003, 5.3062852E-003, 5.2002802E-003, 5.1523780E-003, 5.0488605E-003, 5.0266917E-003, 1.2283945E+001, 1.0430504E-002, 4.7765668E-003
 3.0808509E+000,-9.8962231E-001, 8.5552038E+000, 8.4198373E+000, 7.4203103E+000, 7.6078295E+000, 7.6931594E+000, 7.3559838E+000, 6.9478660E+000, 6.9572362E+000, 7.6857055E+000, 7.6675667E+000, 7.1396575E+000, 7.1417958E+000, 6.6972785E+000, 6.8974599E+000, 6.4635743E+000, 6.7411220E+000, 6.2468707E+000, 6.6275239E+000, 6.5768433E+000, 5.7719019E+000, 5.0603868E+000, 2.6202824E-001, 2.6260660E-001, 2.2919335E-001, 2.4537766E-001, 2.4954251E-001, 2.3955833E-001, 2.2706482E-001, 2.3027901E-001, 2.6388582E-001, 2.6720077E-001, 2.4964524E-001, 2.4704348E-001, 2.3953610E-001, 2.5057971E-001, 2.4410361E-001, 2.5488867E-001, 2.3551113E-001, 2.4899916E-001, 2.5272267E-001, 2.3159284E-001, 2.0210984E-001, 1.6735201E-001, 1.6418267E-001, 1.6006644E-001, 1.5423071E-001, 1.5375978E-001, 1.5187213E-001, 1.4953980E-001, 1.4792332E-001, 1.4561724E-001, 1.4357409E-001, 1.4125775E-001, 1.4233107E-001, 1.3624893E-001, 1.3523626E-001, 1.2918759E-001, 1.3008840E-001, 1.2837463E-001, 1.3023021E-001, 1.2752229E-001, 1.1986361E-001, 1.1790146E-001, 4.3817825E-152, 1.6030577E-141, 2.7630703E-120, 3.7069499E-100, 2.6347014E-089, 4.6716667E-079, 4.7073852E-069, 1.9595312E-059, 3.1501838E-032, 1.1482280E-020, 2.3012391E-016, 3.0385062E-015, 9.7828831E-010, 8.0881848E-010, 1.1382720E-006, 5.4895217E-008, 1.9045287E-004, 2.5694348E-006, 4.1746921E-005, 4.8247132E-004, 5.9697608E-004, 7.3700898E-003, 7.2385646E-003, 7.0548068E-003, 6.8391131E-003, 6.7216529E-003, 6.6107319E-003, 6.5224873E-003, 6.4455884E-003, 6.2816912E-003, 6.1275553E-003, 6.0036451E-003, 5.9502030E-003, 5.7879817E-003, 5.6937965E-003, 5.5459176E-003, 5.4952956E-003, 5.3993535E-003, 5.3043910E-003, 5.2606970E-003, 5.1314638E-003, 5.1100011E-003, 1.2288969E+001, 1.0621209E-002, 4.7762941E-003
 3.1216534E+000,-9.8997761E-001, 8.8371521E+000, 8.7696687E+000, 8.1886961E+000, 7.9107954E+000, 8.2039678E+000, 7.3842968E+000, 7.3339006E+000, 7.1690811E+000, 7.2848442E+000, 7.6035578E+000, 7.5590657E+000, 6.9575117E+000, 8.1135689E+000, 6.6385054E+000, 6.5035869E+000, 6.1733820E+000, 6.6039952E+000, 6.2539341E+000, 6.6537756E+000, 7.4001094E+000, 6.5183593E+000, 2.7276406E-001, 2.7548344E-001, 2.6133990E-001, 2.4874821E-001, 2.6576560E-001, 2.4307381E-001, 2.4271661E-001, 2.3824035E-001, 2.4424690E-001, 2.6475038E-001, 2.6798150E-001, 2.4841585E-001, 2.8013757E-001, 2.5402085E-001, 2.3880180E-001, 2.3278580E-001, 2.5555222E-001, 2.4028427E-001, 2.4944549E-001, 2.7571014E-001, 2.5417955E-001, 1.6738396E-001, 1.6445326E-001, 1.5878842E-001, 1.5903783E-001, 1.5593956E-001, 1.5050173E-001, 1.4944840E-001, 1.4832971E-001, 1.4703951E-001, 1.4372301E-001, 1.4084844E-001, 1.3771984E-001, 1.4602730E-001, 1.2837657E-001, 1.3202838E-001, 1.2810472E-001, 1.2706241E-001, 1.2624724E-001, 1.3060499E-001, 1.3394337E-001, 1.2557682E-001, 2.2986522E-151, 3.0619560E-142, 1.2393207E-120, 6.8650122E-099, 6.4202037E-089, 8.5142415E-079, 1.9485412E-069, 4.6851972E-060, 8.6079783E-035, 4.7817735E-024, 4.6081790E-018, 1.1810215E-012, 2.0034345E-011, 5.5483195E-005, 2.0381639E-005, 7.8768612E-007, 4.8947143E-005, 2.5570197E-005, 1.1603013E-007, 5.8381143E-008, 2.7207015E-004, 7.5103727E-003, 7.3721746E-003, 7.1746641E-003, 6.9671705E-003, 6.8435856E-003, 6.7288183E-003, 6.6366117E-003, 6.5567333E-003, 6.3989015E-003, 6.2529102E-003, 6.1176099E-003, 6.0617537E-003, 5.9095396E-003, 5.8012247E-003, 5.6439056E-003, 5.5987438E-003, 5.5053196E-003, 5.4081343E-003, 5.3656345E-003, 5.2393825E-003, 5.1987155E-003, 1.2291958E+001, 1.0816167E-002, 4.7869294E-003
 3.1608594E+000,-9.9023559E-001, 8.5769414E+000, 8.3680942E+000, 8.2623123E+000, 8.1301183E+000, 7.3953812E+000, 8.2347913E+000, 7.8469983E+000, 7.1402700E+000, 6.4890763E+000, 7.3544650E+000, 7.6613118E+000, 7.7983646E+000, 7.0942750E+000, 7.6801104E+000, 6.5504942E+000, 6.9114359E+000, 6.5236891E+000, 6.3846566E+000, 5.9547540E+000, 6.2675841E+000, 6.8891855E+000, 2.6284120E-001, 2.5976121E-001, 2.6404127E-001, 2.6493070E-001, 2.3589095E-001, 2.6583128E-001, 2.6020346E-001, 2.3982770E-001, 2.1818098E-001, 2.5183095E-001, 2.6737137E-001, 2.7454296E-001, 2.4936188E-001, 2.6945863E-001, 2.3929642E-001, 2.4890223E-001, 2.4658601E-001, 2.4864831E-001, 2.3234865E-001, 2.4773757E-001, 2.5880120E-001, 1.6733727E-001, 1.6467722E-001, 1.5884248E-001, 1.5505943E-001, 1.5487700E-001, 1.5666626E-001, 1.5122501E-001, 1.4667347E-001, 1.4314513E-001, 1.4484733E-001, 1.4345800E-001, 1.4265519E-001, 1.4010058E-001, 1.4235207E-001, 1.3315154E-001, 1.3620936E-001, 1.2940250E-001, 1.2527282E-001, 1.2344618E-001, 1.2326589E-001, 1.3120487E-001, 2.0570673E-151, 2.6946573E-141, 3.3891004E-121, 1.2140029E-099, 2.8649082E-089, 4.9556790E-080, 1.1459558E-070, 7.1788971E-062, 8.2799711E-038, 1.2968372E-026, 9.0290856E-021, 3.7793884E-015, 2.1384986E-008, 2.1289672E-005, 2.1239624E-005, 3.0071236E-008, 2.1308710E-006, 6.8926663E-005, 1.0384448E-004, 1.1693326E-004, 2.1027193E-007, 7.6443970E-003, 7.5078429E-003, 7.3010244E-003, 7.0852213E-003, 6.9669701E-003, 6.8524111E-003, 6.7519217E-003, 6.6690707E-003, 6.5035848E-003, 6.3673274E-003, 6.2387529E-003, 6.1775834E-003, 6.0245918E-003, 5.9086243E-003, 5.7509977E-003, 5.6990464E-003, 5.6073062E-003, 5.5030410E-003, 5.4651102E-003, 5.3471661E-003, 5.3085346E-003, 1.2320910E+001, 1.1007654E-002, 4.7893362E-003
 3.2018394E+000,-9.9052736E-001, 8.1729829E+000, 8.2357322E+000, 8.2815372E+000, 7.7859196E+000, 8.0828348E+000, 7.7995985E+000, 7.5363722E+000, 8.0463147E+000, 7.4420851E+000, 6.5574575E+000, 7.4656487E+000, 7.4776338E+000, 7.1333559E+000, 7.5089319E+000, 6.5602552E+000, 6.4006214E+000, 6.7709803E+000, 6.1553797E+000, 6.1793680E+000, 6.1287832E+000, 5.9148027E+000, 2.4768371E-001, 2.5546928E-001, 2.6105710E-001, 2.5341906E-001, 2.6753047E-001, 2.5849774E-001, 2.4515731E-001, 2.6444127E-001, 2.5512149E-001, 2.2131986E-001, 2.6010408E-001, 2.6235780E-001, 2.6185100E-001, 2.6830814E-001, 2.4375439E-001, 2.3898057E-001, 2.4934369E-001, 2.4380549E-001, 2.4634521E-001, 2.3650906E-001, 2.4135468E-001, 1.6727485E-001, 1.6414781E-001, 1.6083674E-001, 1.5379303E-001, 1.5268462E-001, 1.5144888E-001, 1.5260301E-001, 1.5344553E-001, 1.4477527E-001, 1.4297724E-001, 1.4288634E-001, 1.4186893E-001, 1.3473919E-001, 1.3962458E-001, 1.3121615E-001, 1.3002013E-001, 1.3332874E-001, 1.2290375E-001, 1.2215351E-001, 1.2529010E-001, 1.1915521E-001, 5.4944782E-152, 7.6153852E-141, 3.1973388E-121, 7.9678491E-101, 8.7670926E-091, 2.0233410E-081, 2.1159644E-072, 8.4904536E-064, 9.8674319E-041, 1.9243631E-029, 5.7665455E-023, 1.7234518E-019, 1.6449210E-005, 2.8855238E-011, 4.1565805E-005, 6.2871182E-005, 3.8292140E-008, 4.1395478E-004, 2.4218540E-004, 1.9918175E-004, 4.1304654E-004, 7.7749148E-003, 7.6367820E-003, 7.4355880E-003, 7.2100859E-003, 7.0902316E-003, 6.9724789E-003, 6.8765091E-003, 6.7883357E-003, 6.6136427E-003, 6.4779527E-003, 6.3557767E-003, 6.2966082E-003, 6.1341480E-003, 6.0310371E-003, 5.8515066E-003, 5.8042746E-003, 5.7113059E-003, 5.6006871E-003, 5.5614518E-003, 5.4415853E-003, 5.4073535E-003, 1.2314219E+001, 1.1200078E-002, 4.7881758E-003
 3.2408679E+000,-9.9079353E-001, 8.7634101E+000, 8.2635583E+000, 7.8708022E+000, 8.4408215E+000, 8.3921664E+000, 7.4685593E+000, 7.8765341E+000, 7.4945163E+000, 7.0383438E+000, 7.1478280E+000, 6.9781229E+000, 7.3262875E+000, 7.3520409E+000, 7.1332080E+000, 7.5813430E+000, 7.2743701E+000, 6.7960630E+000, 7.1679782E+000, 6.7455117E+000, 6.5407097E+000, 6.2692239E+000, 2.6974656E-001, 2.5632963E-001, 2.4783817E-001, 2.7123823E-001, 2.7676684E-001, 2.4890777E-001, 2.6746187E-001, 2.5276002E-001, 2.4281777E-001, 2.5023169E-001, 2.3911076E-001, 2.5345566E-001, 2.6601084E-001, 2.5407200E-001, 2.7007591E-001, 2.6438271E-001, 2.5127881E-001, 2.6731200E-001, 2.5950771E-001, 2.5787535E-001, 2.3903079E-001, 1.6736677E-001, 1.6423974E-001, 1.5921005E-001, 1.5812184E-001, 1.5414345E-001, 1.4925850E-001, 1.4833417E-001, 1.4777730E-001, 1.4207138E-001, 1.4102130E-001, 1.4289877E-001, 1.4297024E-001, 1.3758529E-001, 1.3854310E-001, 1.4025749E-001, 1.3649230E-001, 1.3294073E-001, 1.3308405E-001, 1.2807218E-001, 1.2452127E-001, 1.2720611E-001, 3.3487946E-151, 2.5029969E-141, 1.6815568E-121, 6.2516614E-103, 3.0459765E-093, 1.1417077E-083, 1.2285787E-074, 3.1563444E-066, 2.8885470E-043, 8.7237826E-032, 4.5066189E-025, 1.1134296E-022, 2.4203730E-012, 1.6970066E-008, 2.5726371E-010, 3.2721835E-005, 1.2959116E-007, 4.8253147E-006, 1.6582890E-004, 5.1837867E-007, 9.2114589E-005, 7.9043309E-003, 7.7621807E-003, 7.5595582E-003, 7.3403398E-003, 7.2129081E-003, 7.0945284E-003, 6.9955195E-003, 6.9069691E-003, 6.7247078E-003, 6.5803458E-003, 6.4691030E-003, 6.4122697E-003, 6.2493769E-003, 6.1451613E-003, 5.9633318E-003, 5.9081914E-003, 5.8174244E-003, 5.7053320E-003, 5.6584970E-003, 5.5412491E-003, 5.5006460E-003, 1.2319400E+001, 1.1391649E-002, 4.7890279E-003
 3.2818479E+000,-9.9104787E-001, 8.3328923E+000, 8.6174740E+000, 8.1463384E+000, 7.8069213E+000, 7.6807058E+000, 8.4568341E+000, 8.0807948E+000, 7.2313360E+000, 7.4321802E+000, 6.9757226E+000, 6.4325137E+000, 6.5461931E+000, 7.4330102E+000, 7.3196806E+000, 7.2954528E+000, 7.0679116E+000, 7.3105552E+000, 7.0832443E+000, 7.4931599E+000, 6.2512677E+000, 6.5138719E+000, 2.5361190E-001, 2.6986897E-001, 2.5948233E-001, 2.5019234E-001, 2.4781739E-001, 2.7688935E-001, 2.6983241E-001, 2.4842462E-001, 2.4902884E-001, 2.4386623E-001, 2.2791245E-001, 2.3134408E-001, 2.6590973E-001, 2.7636189E-001, 2.6214861E-001, 2.5594119E-001, 2.6979651E-001, 2.6313388E-001, 2.7842144E-001, 2.5199919E-001, 2.6120723E-001, 1.6730951E-001, 1.6426974E-001, 1.5866345E-001, 1.5580445E-001, 1.5439283E-001, 1.5549968E-001, 1.5090169E-001, 1.4418674E-001, 1.4760163E-001, 1.4039610E-001, 1.3633077E-001, 1.3701863E-001, 1.3913504E-001, 1.3212329E-001, 1.3801776E-001, 1.3620075E-001, 1.3494368E-001, 1.3318714E-001, 1.3468259E-001, 1.2118197E-001, 1.2267108E-001, 2.3907145E-151, 1.1010807E-141, 1.8619654E-122, 3.6531633E-104, 5.7376619E-095, 4.2695033E-086, 2.0661431E-077, 7.9316498E-069, 9.6414681E-041, 4.9934202E-019, 1.3420974E-014, 1.2023232E-017, 1.1412666E-016, 4.0858603E-008, 5.4079411E-011, 6.5539124E-011, 6.4602924E-007, 4.5711274E-008, 3.7151463E-006, 2.2159616E-004, 1.6291018E-005, 8.0394799E-003, 7.8951540E-003, 7.6794798E-003, 7.4632885E-003, 7.3408905E-003, 7.2205813E-003, 7.1142646E-003, 7.0237750E-003, 6.8423153E-003, 6.6929681E-003, 6.5700074E-003, 6.5213107E-003, 6.3652868E-003, 6.2583427E-003, 6.0768147E-003, 6.0230119E-003, 5.9270289E-003, 5.8187540E-003, 5.7721914E-003, 5.6418173E-003, 5.6016448E-003, 1.2318105E+001, 1.1583239E-002, 4.7935424E-003
 3.3208765E+000,-9.9122365E-001, 9.0576843E+000, 8.0207904E+000, 8.3632314E+000, 7.5435168E+000, 7.5792779E+000, 7.5838403E+000, 7.5440433E+000, 8.4348422E+000, 6.8623113E+000, 7.5652232E+000, 6.9994786E+000, 6.6901694E+000, 7.1554901E+000, 7.4443667E+000, 6.8919773E+000, 7.2652791E+000, 7.0068299E+000, 7.0159770E+000, 6.6978717E+000, 6.6135160E+000, 6.5567233E+000, 2.8084687E-001, 2.4730830E-001, 2.6821833E-001, 2.4575467E-001, 2.4635636E-001, 2.4794063E-001, 2.4722958E-001, 2.7967361E-001, 2.3855050E-001, 2.5714184E-001, 2.5017972E-001, 2.3880256E-001, 2.5241574E-001, 2.7208065E-001, 2.6090650E-001, 2.6030108E-001, 2.5591170E-001, 2.6341845E-001, 2.5464631E-001, 2.6667573E-001, 2.6661538E-001, 1.6737578E-001, 1.6407911E-001, 1.5859415E-001, 1.5238695E-001, 1.5283138E-001, 1.5220066E-001, 1.5160595E-001, 1.5334023E-001, 1.4061567E-001, 1.4631848E-001, 1.3769161E-001, 1.3638400E-001, 1.3967668E-001, 1.3665224E-001, 1.3041184E-001, 1.3812209E-001, 1.3507905E-001, 1.3163646E-001, 1.2909138E-001, 1.2225155E-001, 1.2138742E-001, 3.6445566E-152, 3.2446062E-142, 2.0380926E-123, 2.3242390E-105, 5.4432004E-097, 2.3030219E-088, 7.5496539E-080, 6.8924889E-071, 3.7409110E-039, 9.8177153E-021, 1.6761625E-012, 1.4961990E-012, 5.6454666E-017, 2.3309377E-012, 6.0000905E-008, 1.3313292E-010, 1.2408036E-009, 5.6073823E-008, 1.6731535E-007, 4.2026331E-005, 4.6442404E-005, 8.1712394E-003, 8.0227160E-003, 7.8090409E-003, 7.5801146E-003, 7.4604499E-003, 7.3411009E-003, 7.2413877E-003, 7.1456693E-003, 6.9500234E-003, 6.8086764E-003, 6.6778624E-003, 6.6203325E-003, 6.4791181E-003, 6.3701907E-003, 6.1878032E-003, 6.1357794E-003, 6.0414356E-003, 5.9259125E-003, 5.8825194E-003, 5.7411448E-003, 5.7026479E-003, 1.2351829E+001, 1.1775052E-002, 4.8106890E-003
