s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,MB,MB,MB
 4.7001260E+003, 4.0862924E+002, 4.1147619E+002, 4.1203055E+002, 4.1136386E+002, 4.1548522E+002, 1.9801423E+001, 1.9801445E+001, 1.9801588E+001, 1.9801676E+001, 1.9801695E+001, 3.1515519E+002, 3.4057576E+002, 3.1607854E+002, 3.4109972E+002, 3.1847994E+002, 3.2019176E+002, 3.4417057E+002, 3.1886166E+002, 3.4384448E+002, 3.1824756E+002, 3.2163210E+002, 3.4678875E+002, 3.2112522E+002, 3.4747441E+002, 3.2442987E+002, 3.2038092E+002, 3.4710857E+002, 3.2117274E+002, 3.4752943E+002, 3.2298202E+002, 3.2554755E+002, 3.5155573E+002, 3.2491771E+002, 3.5142571E+002, 3.2433588E+002, 2.3035159E+001, 2.3062420E+001, 2.3775205E+001, 2.3826824E+001, 2.3123103E+001, 2.3095661E+001, 2.4078592E+001, 2.3366914E+001, 2.4160171E+001, 2.3471115E+001, 2.3500986E+001, 2.4255788E+001, 2.4320859E+001, 2.3575966E+001, 2.3546999E+001, 1.9803269E+001, 1.9843966E+001, 1.9803302E+001, 1.9844218E+001, 1.9804852E+001, 1.9804924E+001, 1.9845022E+001, 1.9803357E+001, 1.9844776E+001, 1.9803323E+001, 1.9805365E+001, 1.9849012E+001, 1.9803683E+001, 1.9849242E+001, 1.9805429E+001, 1.9803844E+001, 1.9851356E+001, 1.9803878E+001, 1.9851571E+001, 1.9805664E+001, 1.9805728E+001, 1.9852361E+001, 1.9803929E+001, 1.9852278E+001, 1.9803895E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.7500017E+003, 4.0934411E+002, 4.1214886E+002, 4.1262749E+002, 4.1180986E+002, 4.1580767E+002, 1.9801620E+001, 1.9801646E+001, 1.9801809E+001, 1.9801907E+001, 1.9801930E+001, 3.1667304E+002, 3.4265031E+002, 3.1760591E+002, 3.4317488E+002, 3.2006604E+002, 3.2176661E+002, 3.4621524E+002, 3.2037280E+002, 3.4589101E+002, 3.1975090E+002, 3.2313297E+002, 3.4875293E+002, 3.2258034E+002, 3.4944069E+002, 3.2594774E+002, 3.2181406E+002, 3.4903376E+002, 3.2261532E+002, 3.4944911E+002, 3.2445282E+002, 3.2701211E+002, 3.5346535E+002, 3.2635875E+002, 3.5333641E+002, 3.2575428E+002, 2.3262482E+001, 2.3291586E+001, 2.4038761E+001, 2.4093907E+001, 2.3356928E+001, 2.3327630E+001, 2.4358092E+001, 2.3614641E+001, 2.4445268E+001, 2.3723420E+001, 2.3755284E+001, 2.4544264E+001, 2.4614259E+001, 2.3836582E+001, 2.3805707E+001, 1.9803687E+001, 1.9848528E+001, 1.9803724E+001, 1.9848805E+001, 1.9805436E+001, 1.9805516E+001, 1.9849699E+001, 1.9803786E+001, 1.9849430E+001, 1.9803748E+001, 1.9806008E+001, 1.9854063E+001, 1.9804152E+001, 1.9854318E+001, 1.9806079E+001, 1.9804331E+001, 1.9856616E+001, 1.9804370E+001, 1.9856851E+001, 1.9806340E+001, 1.9806413E+001, 1.9857744E+001, 1.9804429E+001, 1.9857654E+001, 1.9804390E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.8000601E+003, 4.0991035E+002, 4.1271989E+002, 4.1313713E+002, 4.1234296E+002, 4.1623500E+002, 1.9801841E+001, 1.9801871E+001, 1.9802054E+001, 1.9802165E+001, 1.9802192E+001, 3.1816169E+002, 3.4467445E+002, 3.1910072E+002, 3.4520176E+002, 3.2162050E+002, 3.2331555E+002, 3.4821822E+002, 3.2187225E+002, 3.4789302E+002, 3.2123789E+002, 3.2460828E+002, 3.5066839E+002, 3.2401731E+002, 3.5136338E+002, 3.2743273E+002, 3.2322538E+002, 3.5091455E+002, 3.2403459E+002, 3.5132346E+002, 3.2589320E+002, 3.2844516E+002, 3.5532002E+002, 3.2777172E+002, 3.5519717E+002, 3.2713571E+002, 2.3500476E+001, 2.3531521E+001, 2.4313765E+001, 2.4372593E+001, 2.3601799E+001, 2.3570555E+001, 2.4649414E+001, 2.3873725E+001, 2.4742400E+001, 2.3987115E+001, 2.4021081E+001, 2.4844572E+001, 2.4919572E+001, 2.4109097E+001, 2.4076223E+001, 1.9804148E+001, 1.9853454E+001, 1.9804190E+001, 1.9853760E+001, 1.9806077E+001, 1.9806168E+001, 1.9854750E+001, 1.9804261E+001, 1.9854456E+001, 1.9804218E+001, 1.9806713E+001, 1.9859513E+001, 1.9804670E+001, 1.9859794E+001, 1.9806794E+001, 1.9804870E+001, 1.9862285E+001, 1.9804914E+001, 1.9862542E+001, 1.9807081E+001, 1.9807165E+001, 1.9863548E+001, 1.9804982E+001, 1.9863452E+001, 1.9804938E+001, 1.0568626E+004, 1.0568626E+004, 1.0568626E+004
 4.8500981E+003, 4.1064757E+002, 4.1329510E+002, 4.1369874E+002, 4.1284480E+002, 4.1666586E+002, 1.9802087E+001, 1.9802121E+001, 1.9802329E+001, 1.9802453E+001, 1.9802485E+001, 3.1964251E+002, 3.4665047E+002, 3.2057969E+002, 3.4718424E+002, 3.2315281E+002, 3.2483762E+002, 3.5018415E+002, 3.2335691E+002, 3.4985683E+002, 3.2271382E+002, 3.2605643E+002, 3.5253727E+002, 3.2543499E+002, 3.5324345E+002, 3.2888445E+002, 3.2461647E+002, 3.5275392E+002, 3.2543014E+002, 3.5315681E+002, 3.2730702E+002, 3.2984915E+002, 3.5712315E+002, 3.2915070E+002, 3.5700909E+002, 3.2848826E+002, 2.3749872E+001, 2.3782932E+001, 2.4600969E+001, 2.4663646E+001, 2.3858391E+001, 2.3825121E+001, 2.4952974E+001, 2.4145015E+001, 2.5052040E+001, 2.4263032E+001, 2.4299184E+001, 2.5157499E+001, 2.5237989E+001, 2.4394286E+001, 2.4359332E+001, 1.9804659E+001, 1.9858775E+001, 1.9804706E+001, 1.9859111E+001, 1.9806782E+001, 1.9806884E+001, 1.9860207E+001, 1.9804786E+001, 1.9859886E+001, 1.9804738E+001, 1.9807488E+001, 1.9865393E+001, 1.9805243E+001, 1.9865703E+001, 1.9807579E+001, 1.9805465E+001, 1.9868397E+001, 1.9805514E+001, 1.9868677E+001, 1.9807895E+001, 1.9807990E+001, 1.9869807E+001, 1.9805593E+001, 1.9869705E+001, 1.9805543E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 4.9000571E+003, 4.1131194E+002, 4.1391841E+002, 4.1441622E+002, 4.1333977E+002, 4.1696493E+002, 1.9802361E+001, 1.9802400E+001, 1.9802633E+001, 1.9802773E+001, 1.9802810E+001, 3.2111273E+002, 3.4857732E+002, 3.2204408E+002, 3.4912163E+002, 3.2465752E+002, 3.2632983E+002, 3.5210299E+002, 3.2481741E+002, 3.5177832E+002, 3.2416784E+002, 3.2747404E+002, 3.5436084E+002, 3.2682671E+002, 3.5507909E+002, 3.3030480E+002, 3.2598234E+002, 3.5454608E+002, 3.2679866E+002, 3.5494583E+002, 3.2869221E+002, 3.3122076E+002, 3.5887619E+002, 3.3049537E+002, 3.5877167E+002, 3.2981272E+002, 2.4010216E+001, 2.4045398E+001, 2.4899544E+001, 2.4966130E+001, 2.4126346E+001, 2.4090950E+001, 2.5268634E+001, 2.4428010E+001, 2.5374225E+001, 2.4550675E+001, 2.4589104E+001, 2.5482795E+001, 2.5568773E+001, 2.4691567E+001, 2.4654502E+001, 1.9805221E+001, 1.9864497E+001, 1.9805274E+001, 1.9864866E+001, 1.9807554E+001, 1.9807667E+001, 1.9866075E+001, 1.9805365E+001, 1.9865726E+001, 1.9805311E+001, 1.9808335E+001, 1.9871708E+001, 1.9805874E+001, 1.9872050E+001, 1.9808437E+001, 1.9806119E+001, 1.9874956E+001, 1.9806175E+001, 1.9875262E+001, 1.9808784E+001, 1.9808892E+001, 1.9876527E+001, 1.9806265E+001, 1.9876418E+001, 1.9806209E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 4.9500517E+003, 4.1199809E+002, 4.1463176E+002, 4.1489030E+002, 4.1380384E+002, 4.1745187E+002, 1.9802665E+001, 1.9802709E+001, 1.9802972E+001, 1.9803128E+001, 1.9803170E+001, 3.2256850E+002, 3.5046718E+002, 3.2349477E+002, 3.5102012E+002, 3.2613524E+002, 3.2779366E+002, 3.5397772E+002, 3.2625292E+002, 3.5365863E+002, 3.2560024E+002, 3.2886620E+002, 3.5614487E+002, 3.2819951E+002, 3.5687166E+002, 3.3170091E+002, 3.2732230E+002, 3.5629599E+002, 3.2813919E+002, 3.5669409E+002, 3.3004747E+002, 3.3255906E+002, 3.6058833E+002, 3.3180193E+002, 3.6049468E+002, 3.3110857E+002, 2.4281965E+001, 2.4319351E+001, 2.5210088E+001, 2.5280935E+001, 2.4406046E+001, 2.4368443E+001, 2.5596582E+001, 2.4723016E+001, 2.5708662E+001, 2.4850030E+001, 2.4890760E+001, 2.5820251E+001, 2.5912167E+001, 2.5001000E+001, 2.4961698E+001, 1.9805840E+001, 1.9870642E+001, 1.9805899E+001, 1.9871045E+001, 1.9808397E+001, 1.9808524E+001, 1.9872377E+001, 1.9806001E+001, 1.9871998E+001, 1.9805941E+001, 1.9809260E+001, 1.9878483E+001, 1.9806568E+001, 1.9878858E+001, 1.9809374E+001, 1.9806838E+001, 1.9881987E+001, 1.9806901E+001, 1.9882320E+001, 1.9809754E+001, 1.9809877E+001, 1.9883732E+001, 1.9807004E+001, 1.9883616E+001, 1.9806941E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 5.0000543E+003, 4.1249018E+002, 4.1528834E+002, 4.1548128E+002, 4.1434980E+002, 4.1774017E+002, 1.9803001E+001, 1.9803052E+001, 1.9803346E+001, 1.9803521E+001, 1.9803569E+001, 3.2400157E+002, 3.5231921E+002, 3.2492907E+002, 3.5287997E+002, 3.2759148E+002, 3.2923183E+002, 3.5581316E+002, 3.2766803E+002, 3.5550007E+002, 3.2701396E+002, 3.3023401E+002, 3.5788992E+002, 3.2954837E+002, 3.5862313E+002, 3.3307186E+002, 3.2863296E+002, 3.5800738E+002, 3.2945121E+002, 3.5840141E+002, 3.3137437E+002, 3.3386967E+002, 3.6226947E+002, 3.3307202E+002, 3.6217646E+002, 3.3237697E+002, 2.4565355E+001, 2.4605038E+001, 2.5532974E+001, 2.5608021E+001, 2.4697694E+001, 2.4657839E+001, 2.5936965E+001, 2.5029986E+001, 2.6056240E+001, 2.5161707E+001, 2.5204966E+001, 2.6170866E+001, 2.6268861E+001, 2.5323521E+001, 2.5281895E+001, 1.9806519E+001, 1.9877230E+001, 1.9806586E+001, 1.9877670E+001, 1.9809317E+001, 1.9809458E+001, 1.9879134E+001, 1.9806700E+001, 1.9878723E+001, 1.9806633E+001, 1.9810269E+001, 1.9885738E+001, 1.9807329E+001, 1.9886149E+001, 1.9810396E+001, 1.9807626E+001, 1.9889510E+001, 1.9807697E+001, 1.9889872E+001, 1.9810811E+001, 1.9810951E+001, 1.9891443E+001, 1.9807814E+001, 1.9891321E+001, 1.9807744E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 5.0500207E+003, 4.1306405E+002, 4.1595343E+002, 4.1598971E+002, 4.1486850E+002, 4.1823265E+002, 1.9803374E+001, 1.9803431E+001, 1.9803760E+001, 1.9803954E+001, 1.9804010E+001, 3.2540840E+002, 3.5412990E+002, 3.2633731E+002, 3.5470301E+002, 3.2902261E+002, 3.3064318E+002, 3.5761059E+002, 3.2906163E+002, 3.5730291E+002, 3.2840584E+002, 3.3157460E+002, 3.5959766E+002, 3.3086882E+002, 3.6033471E+002, 3.3441268E+002, 3.2991939E+002, 3.5968295E+002, 3.3073503E+002, 3.6007046E+002, 3.3267786E+002, 3.3515758E+002, 3.6391536E+002, 3.3430965E+002, 3.6381628E+002, 3.3361235E+002, 2.4860105E+001, 2.4902108E+001, 2.5867815E+001, 2.5947447E+001, 2.5001016E+001, 2.4958793E+001, 2.6290239E+001, 2.5349676E+001, 2.6416647E+001, 2.5485783E+001, 2.5531527E+001, 2.6534008E+001, 2.6638375E+001, 2.5658506E+001, 2.5614514E+001, 1.9807263E+001, 1.9884279E+001, 1.9807338E+001, 1.9884759E+001, 1.9810319E+001, 1.9810476E+001, 1.9886365E+001, 1.9807466E+001, 1.9885920E+001, 1.9807391E+001, 1.9811366E+001, 1.9893493E+001, 1.9808162E+001, 1.9893943E+001, 1.9811508E+001, 1.9808489E+001, 1.9897545E+001, 1.9808568E+001, 1.9897937E+001, 1.9811961E+001, 1.9812118E+001, 1.9899682E+001, 1.9808701E+001, 1.9899553E+001, 1.9808623E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 5.1001845E+003, 4.1374622E+002, 4.1657427E+002, 4.1653976E+002, 4.1536222E+002, 4.1868607E+002, 1.9803785E+001, 1.9803850E+001, 1.9804217E+001, 1.9804433E+001, 1.9804497E+001, 3.2679514E+002, 3.5590332E+002, 3.2772086E+002, 3.5649242E+002, 3.3043228E+002, 3.3203248E+002, 3.5937310E+002, 3.3043542E+002, 3.5906881E+002, 3.2977649E+002, 3.3289295E+002, 3.6127148E+002, 3.3216428E+002, 3.6200843E+002, 3.3572013E+002, 3.3118563E+002, 3.6132236E+002, 3.3199459E+002, 3.6170371E+002, 3.3395747E+002, 3.3642122E+002, 3.6552492E+002, 3.3552193E+002, 3.6541722E+002, 3.3482426E+002, 2.5167293E+001, 2.5211846E+001, 2.6216128E+001, 2.6300383E+001, 2.5317485E+001, 2.5272764E+001, 2.6656738E+001, 2.5682127E+001, 2.6790954E+001, 2.5822799E+001, 2.5871285E+001, 2.6911136E+001, 2.7022124E+001, 2.6007573E+001, 2.5961013E+001, 1.9808079E+001, 1.9891817E+001, 1.9808162E+001, 1.9892339E+001, 1.9811410E+001, 1.9811585E+001, 1.9894098E+001, 1.9808306E+001, 1.9893617E+001, 1.9808222E+001, 1.9812560E+001, 1.9901777E+001, 1.9809075E+001, 1.9902268E+001, 1.9812718E+001, 1.9809433E+001, 1.9906122E+001, 1.9809521E+001, 1.9906546E+001, 1.9813212E+001, 1.9813389E+001, 1.9908478E+001, 1.9809672E+001, 1.9908341E+001, 1.9809585E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 5.1502027E+003, 4.1462161E+002, 4.1722751E+002, 4.1694916E+002, 4.1591374E+002, 4.1906982E+002, 1.9804238E+001, 1.9804312E+001, 1.9804720E+001, 1.9804960E+001, 1.9805033E+001, 3.2816724E+002, 3.5764412E+002, 3.2908195E+002, 3.5824693E+002, 3.3181778E+002, 3.3340268E+002, 3.6110250E+002, 3.3178542E+002, 3.6080161E+002, 3.3112453E+002, 3.3418855E+002, 3.6291291E+002, 3.3343464E+002, 3.6364369E+002, 3.3699386E+002, 3.3242722E+002, 3.6292400E+002, 3.3323024E+002, 3.6330100E+002, 3.3521332E+002, 3.3765881E+002, 3.6709660E+002, 3.3671408E+002, 3.6697936E+002, 3.3601614E+002, 2.5486932E+001, 2.5533995E+001, 2.6577087E+001, 2.6666215E+001, 2.5646351E+001, 2.5599131E+001, 2.7036829E+001, 2.6028149E+001, 2.7178841E+001, 2.6173317E+001, 2.6224560E+001, 2.7301595E+001, 2.7419604E+001, 2.6370183E+001, 2.6321084E+001, 1.9808970E+001, 1.9899870E+001, 1.9809062E+001, 1.9900436E+001, 1.9812596E+001, 1.9812790E+001, 1.9902358E+001, 1.9809224E+001, 1.9901840E+001, 1.9809130E+001, 1.9813857E+001, 1.9910616E+001, 1.9810072E+001, 1.9911151E+001, 1.9814032E+001, 1.9810464E+001, 1.9915265E+001, 1.9810562E+001, 1.9915724E+001, 1.9814568E+001, 1.9814767E+001, 1.9917858E+001, 1.9810732E+001, 1.9917714E+001, 1.9810636E+001, 1.0569108E+004, 1.0569108E+004, 1.0569108E+004
 5.2001481E+003, 4.1538215E+002, 4.1791285E+002, 4.1775247E+002, 4.1647593E+002, 4.1950157E+002, 1.9804736E+001, 1.9804818E+001, 1.9805272E+001, 1.9805537E+001, 1.9805621E+001, 3.2952496E+002, 3.5935214E+002, 3.3042285E+002, 3.5995868E+002, 3.3318059E+002, 3.3474899E+002, 3.6279305E+002, 3.3310769E+002, 3.6249542E+002, 3.3244616E+002, 3.3546023E+002, 3.6451326E+002, 3.3467616E+002, 3.6524033E+002, 3.3823988E+002, 3.3364164E+002, 3.6448441E+002, 3.3444126E+002, 3.6485905E+002, 3.3645188E+002, 3.3886601E+002, 3.6862038E+002, 3.3788342E+002, 3.6850121E+002, 3.3718659E+002, 2.5817896E+001, 2.5867710E+001, 2.6950407E+001, 2.7044525E+001, 2.5987528E+001, 2.5937567E+001, 2.7429244E+001, 2.6386335E+001, 2.7579798E+001, 2.6535915E+001, 2.6590098E+001, 2.7705043E+001, 2.7830075E+001, 2.6745931E+001, 2.6694070E+001, 1.9809940E+001, 1.9908422E+001, 1.9810042E+001, 1.9909037E+001, 1.9813879E+001, 1.9814093E+001, 1.9911133E+001, 1.9810223E+001, 1.9910574E+001, 1.9810119E+001, 1.9815258E+001, 1.9919993E+001, 1.9811156E+001, 1.9920575E+001, 1.9815453E+001, 1.9811584E+001, 1.9924959E+001, 1.9811692E+001, 1.9925453E+001, 1.9816034E+001, 1.9816256E+001, 1.9927804E+001, 1.9811885E+001, 1.9927652E+001, 1.9811778E+001, 1.0569339E+004, 1.0569339E+004, 1.0569339E+004
 5.2501055E+003, 4.1591573E+002, 4.1863673E+002, 4.1828410E+002, 4.1711339E+002, 4.2012149E+002, 1.9805281E+001, 1.9805374E+001, 1.9805877E+001, 1.9806170E+001, 1.9806265E+001, 3.3086446E+002, 3.6103385E+002, 3.3174934E+002, 3.6163621E+002, 3.3452527E+002, 3.3607511E+002, 3.6445360E+002, 3.3440839E+002, 3.6415764E+002, 3.3374756E+002, 3.3671832E+002, 3.6607707E+002, 3.3589905E+002, 3.6681530E+002, 3.3947534E+002, 3.3483670E+002, 3.6601595E+002, 3.3563436E+002, 3.6638450E+002, 3.3767168E+002, 3.4005524E+002, 3.7009957E+002, 3.3903340E+002, 3.6999212E+002, 3.3834663E+002, 2.6161619E+001, 2.6214201E+001, 2.7336362E+001, 2.7435792E+001, 2.6341445E+001, 2.6288812E+001, 2.7835018E+001, 2.6758012E+001, 2.7993906E+001, 2.6911930E+001, 2.6969028E+001, 2.8121422E+001, 2.8254071E+001, 2.7134910E+001, 2.7080364E+001, 1.9810995E+001, 1.9917518E+001, 1.9811109E+001, 1.9918183E+001, 1.9815267E+001, 1.9815502E+001, 1.9920464E+001, 1.9811309E+001, 1.9919864E+001, 1.9811194E+001, 1.9816772E+001, 1.9929954E+001, 1.9812334E+001, 1.9930586E+001, 1.9816988E+001, 1.9812800E+001, 1.9935247E+001, 1.9812921E+001, 1.9935779E+001, 1.9817617E+001, 1.9817864E+001, 1.9938362E+001, 1.9813137E+001, 1.9938203E+001, 1.9813018E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.3001121E+003, 4.1653834E+002, 4.1931023E+002, 4.1888914E+002, 4.1768029E+002, 4.2060904E+002, 1.9805879E+001, 1.9805983E+001, 1.9806540E+001, 1.9806862E+001, 1.9806970E+001, 3.3217530E+002, 3.6269322E+002, 3.3305714E+002, 3.6328783E+002, 3.3585166E+002, 3.3738567E+002, 3.6608741E+002, 3.3569469E+002, 3.6579309E+002, 3.3503147E+002, 3.3796006E+002, 3.6761266E+002, 3.3711121E+002, 3.6836157E+002, 3.4070879E+002, 3.3602007E+002, 3.6752323E+002, 3.3681813E+002, 3.6788277E+002, 3.3887944E+002, 3.4123621E+002, 3.7154620E+002, 3.4017409E+002, 3.7145739E+002, 3.3950242E+002, 2.6518124E+001, 2.6573658E+001, 2.7736250E+001, 2.7840929E+001, 2.6709047E+001, 2.6653446E+001, 2.8254547E+001, 2.7143115E+001, 2.8422706E+001, 2.7301307E+001, 2.7361597E+001, 2.8552448E+001, 2.8692667E+001, 2.7538661E+001, 2.7481159E+001, 1.9812142E+001, 1.9927185E+001, 1.9812268E+001, 1.9927903E+001, 1.9816767E+001, 1.9817027E+001, 1.9930382E+001, 1.9812491E+001, 1.9929739E+001, 1.9812364E+001, 1.9818409E+001, 1.9940528E+001, 1.9813614E+001, 1.9941214E+001, 1.9818647E+001, 1.9814122E+001, 1.9946161E+001, 1.9814255E+001, 1.9946733E+001, 1.9819326E+001, 1.9819602E+001, 1.9949566E+001, 1.9814498E+001, 1.9949398E+001, 1.9814367E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.3501187E+003, 4.1722123E+002, 4.1995229E+002, 4.1956128E+002, 4.1836155E+002, 4.2111401E+002, 1.9806534E+001, 1.9806650E+001, 1.9807264E+001, 1.9807619E+001, 1.9807741E+001, 3.3345834E+002, 3.6432716E+002, 3.3434092E+002, 3.6491256E+002, 3.3715780E+002, 3.3868230E+002, 3.6769518E+002, 3.3696775E+002, 3.6740265E+002, 3.3630129E+002, 3.3918865E+002, 3.6913137E+002, 3.3831284E+002, 3.6987556E+002, 3.4194017E+002, 3.3719335E+002, 3.6900480E+002, 3.3799338E+002, 3.6935846E+002, 3.4007578E+002, 3.4240374E+002, 3.7296719E+002, 3.4131243E+002, 3.7289440E+002, 3.4065206E+002, 2.6888140E+001, 2.6946655E+001, 2.8149313E+001, 2.8259740E+001, 2.7090016E+001, 2.7031594E+001, 2.8688316E+001, 2.7542580E+001, 2.8865713E+001, 2.7705004E+001, 2.7768442E+001, 2.8997498E+001, 2.9145853E+001, 2.7956525E+001, 2.7896106E+001, 1.9813388E+001, 1.9937441E+001, 1.9813527E+001, 1.9938215E+001, 1.9818388E+001, 1.9818673E+001, 1.9940905E+001, 1.9813775E+001, 1.9940216E+001, 1.9813634E+001, 1.9820174E+001, 1.9951734E+001, 1.9815003E+001, 1.9952477E+001, 1.9820437E+001, 1.9815554E+001, 1.9957718E+001, 1.9815701E+001, 1.9958332E+001, 1.9821169E+001, 1.9821476E+001, 1.9961431E+001, 1.9815974E+001, 1.9961256E+001, 1.9815829E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.4001252E+003, 4.1779731E+002, 4.2063139E+002, 4.2021237E+002, 4.1896447E+002, 4.2178389E+002, 1.9807248E+001, 1.9807378E+001, 1.9808055E+001, 1.9808444E+001, 1.9808582E+001, 3.3471912E+002, 3.6592773E+002, 3.3560428E+002, 3.6650856E+002, 3.3845296E+002, 3.3996329E+002, 3.6927387E+002, 3.3822893E+002, 3.6898348E+002, 3.3756082E+002, 3.4040671E+002, 3.7062775E+002, 3.3950735E+002, 3.7136482E+002, 3.4316378E+002, 3.3836055E+002, 3.7046245E+002, 3.3916341E+002, 3.7081093E+002, 3.4125966E+002, 3.4356578E+002, 3.7436482E+002, 3.4244372E+002, 3.7430132E+002, 3.4178720E+002, 2.7270852E+001, 2.7332565E+001, 2.8576532E+001, 2.8692610E+001, 2.7484846E+001, 2.7423226E+001, 2.9136125E+001, 2.7955654E+001, 2.9323371E+001, 2.8122173E+001, 2.8189031E+001, 2.9456984E+001, 2.9613806E+001, 2.8389182E+001, 2.8325634E+001, 1.9814738E+001, 1.9948300E+001, 1.9814891E+001, 1.9949135E+001, 1.9820134E+001, 1.9820447E+001, 1.9952048E+001, 1.9815165E+001, 1.9951311E+001, 1.9815010E+001, 1.9822075E+001, 1.9963587E+001, 1.9816508E+001, 1.9964390E+001, 1.9822364E+001, 1.9817104E+001, 1.9969933E+001, 1.9817267E+001, 1.9970591E+001, 1.9823153E+001, 1.9823493E+001, 1.9973974E+001, 1.9817571E+001, 1.9973791E+001, 1.9817411E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.4501318E+003, 4.1857979E+002, 4.2130035E+002, 4.2084243E+002, 4.1957634E+002, 4.2231083E+002, 1.9808027E+001, 1.9808172E+001, 1.9808917E+001, 1.9809342E+001, 1.9809498E+001, 3.3596771E+002, 3.6749539E+002, 3.3685140E+002, 3.6807160E+002, 3.3973116E+002, 3.4123219E+002, 3.7082255E+002, 3.3947712E+002, 3.7053469E+002, 3.3881315E+002, 3.4161376E+002, 3.7208867E+002, 3.4070009E+002, 3.7283224E+002, 3.4436917E+002, 3.3952595E+002, 3.7190024E+002, 3.4033085E+002, 3.7223949E+002, 3.4243596E+002, 3.4472282E+002, 3.7574130E+002, 3.4356980E+002, 3.7567763E+002, 3.4291214E+002, 2.7667447E+001, 2.7732371E+001, 2.9017361E+001, 2.9139521E+001, 2.7893327E+001, 2.7828683E+001, 2.9598390E+001, 2.8383209E+001, 2.9796260E+001, 2.8553841E+001, 2.8624127E+001, 2.9931721E+001, 3.0097114E+001, 2.8836706E+001, 2.8769909E+001, 1.9816198E+001, 1.9959784E+001, 1.9816367E+001, 1.9960681E+001, 1.9822014E+001, 1.9822357E+001, 1.9963831E+001, 1.9816670E+001, 1.9963044E+001, 1.9816499E+001, 1.9824118E+001, 1.9976106E+001, 1.9818134E+001, 1.9976973E+001, 1.9824437E+001, 1.9818779E+001, 1.9982826E+001, 1.9818958E+001, 1.9983530E+001, 1.9825285E+001, 1.9825660E+001, 1.9987215E+001, 1.9819297E+001, 1.9987024E+001, 1.9819121E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
 5.5001383E+003, 4.1918868E+002, 4.2191810E+002, 4.2131654E+002, 4.2005803E+002, 4.2276333E+002, 1.9808875E+001, 1.9809036E+001, 1.9809853E+001, 1.9810319E+001, 1.9810494E+001, 3.3721141E+002, 3.6903515E+002, 3.3808692E+002, 3.6960159E+002, 3.4099101E+002, 3.4248885E+002, 3.7234262E+002, 3.4071769E+002, 3.7205646E+002, 3.4005939E+002, 3.4281918E+002, 3.7351863E+002, 3.4188557E+002, 3.7427115E+002, 3.4556009E+002, 3.4069158E+002, 3.7331659E+002, 3.4149153E+002, 3.7364254E+002, 3.4360387E+002, 3.4586957E+002, 3.7709462E+002, 3.4469134E+002, 3.7702977E+002, 3.4402998E+002, 2.8077084E+001, 2.8145431E+001, 2.9472469E+001, 2.9600909E+001, 2.8315998E+001, 2.8247978E+001, 3.0075710E+001, 2.8825279E+001, 3.0283857E+001, 2.9000037E+001, 2.9073960E+001, 3.0420745E+001, 3.0595256E+001, 2.9299251E+001, 2.9229224E+001, 1.9817776E+001, 1.9971912E+001, 1.9817961E+001, 1.9972875E+001, 1.9824034E+001, 1.9824409E+001, 1.9976274E+001, 1.9818296E+001, 1.9975436E+001, 1.9818108E+001, 1.9826313E+001, 1.9989312E+001, 1.9819889E+001, 1.9990247E+001, 1.9826663E+001, 1.9820586E+001, 1.9996416E+001, 1.9820783E+001, 1.9997169E+001, 1.9827572E+001, 1.9827987E+001, 2.0001175E+001, 1.9821160E+001, 2.0000975E+001, 1.9820967E+001, 1.0569620E+004, 1.0569620E+004, 1.0569620E+004
