s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 2.9600332E+003, 0.0000000E+000, 1.0563062E+000,-4.7600440E+000, 1.3346961E-001,-7.0990467E-006, 4.6273890E-003, 0.0000000E+000, 0.0000000E+000,-3.5681182E+000,-3.5656479E+000, 0.0000000E+000, 0.0000000E+000, 2.0141466E+001
 2.9700254E+003, 0.0000000E+000, 1.0900681E+000,-4.7262722E+000, 1.7811363E-001,-7.8233677E-006, 6.6493578E-003, 0.0000000E+000, 0.0000000E+000,-3.4537001E+000,-3.4514489E+000, 0.0000000E+000, 0.0000000E+000, 2.0692713E+001
 2.9800015E+003, 0.0000000E+000, 1.1186768E+000,-4.6319026E+000, 2.0943887E-001,-6.2230327E-006, 5.2176094E-003, 0.0000000E+000, 0.0000000E+000,-3.2998197E+000,-3.2985755E+000, 0.0000000E+000, 0.0000000E+000, 2.1129370E+001
 2.9900061E+003, 0.0000000E+000, 1.1474936E+000,-4.6003586E+000, 2.7248575E-001,-6.7195294E-006, 7.0532516E-003, 0.0000000E+000, 0.0000000E+000,-3.1743626E+000,-3.1733327E+000, 0.0000000E+000, 0.0000000E+000, 2.1718047E+001
 3.0000010E+003, 0.0000000E+000, 1.1695627E+000,-4.5016657E+000, 2.9946064E-001,-6.4366520E-006, 5.4832353E-003, 0.0000000E+000, 0.0000000E+000,-3.0282019E+000,-3.0271656E+000, 0.0000000E+000, 0.0000000E+000, 2.2177558E+001
 3.0100061E+003, 0.0000000E+000, 1.1907734E+000,-4.4728306E+000, 3.4404763E-001,-6.3746603E-006, 2.3030384E-003, 0.0000000E+000, 0.0000000E+000,-2.9353058E+000,-2.9357129E+000, 0.0000000E+000, 0.0000000E+000, 2.2370631E+001
 3.0200442E+003, 0.0000000E+000, 1.2116799E+000,-4.4542486E+000, 3.6656620E-001,-4.4725377E-006, 5.9469679E-003, 0.0000000E+000, 0.0000000E+000,-2.8700695E+000,-2.8700600E+000, 0.0000000E+000, 0.0000000E+000, 2.2868051E+001
 3.0300093E+003, 0.0000000E+000, 1.2279365E+000,-4.3663581E+000, 3.9879393E-001,-6.1089257E-006, 4.5069170E-003, 0.0000000E+000, 0.0000000E+000,-2.7344553E+000,-2.7351269E+000, 0.0000000E+000, 0.0000000E+000, 2.3246386E+001
 3.0400347E+003, 0.0000000E+000, 1.2456375E+000,-4.3643490E+000, 4.3624884E-001,-4.5615692E-006, 3.7231994E-003, 0.0000000E+000, 0.0000000E+000,-2.6776704E+000,-2.6787440E+000, 0.0000000E+000, 0.0000000E+000, 2.3556677E+001
 3.0500193E+003, 0.0000000E+000, 1.2581370E+000,-4.2496812E+000, 4.5909368E-001,-4.5521995E-006, 7.6670061E-003, 0.0000000E+000, 0.0000000E+000,-2.5235965E+000,-2.5247881E+000, 0.0000000E+000, 0.0000000E+000, 2.4193735E+001
 3.0600254E+003, 0.0000000E+000, 1.2679486E+000,-4.1439793E+000, 4.7721676E-001,-4.2354651E-006, 1.8904463E-003, 0.0000000E+000, 0.0000000E+000,-2.3953074E+000,-2.3969277E+000, 0.0000000E+000, 0.0000000E+000, 2.4352292E+001
 3.0700393E+003, 0.0000000E+000, 1.2760306E+000,-4.1859182E+000, 5.0521764E-001,-4.9793387E-006, 6.0737131E-004, 0.0000000E+000, 0.0000000E+000,-2.4017037E+000,-2.4040676E+000, 0.0000000E+000, 0.0000000E+000, 2.4394623E+001
 3.0800073E+003, 0.0000000E+000, 1.2862278E+000,-4.1367100E+000, 5.2886806E-001,-4.1553696E-006, 6.9915526E-003, 0.0000000E+000, 0.0000000E+000,-2.3128541E+000,-2.3146268E+000, 0.0000000E+000, 0.0000000E+000, 2.4962623E+001
 3.0900461E+003, 0.0000000E+000, 1.2927885E+000,-4.0477464E+000, 5.4907506E-001,-4.8876590E-006,-1.8287984E-004, 0.0000000E+000, 0.0000000E+000,-2.2014874E+000,-2.2060705E+000, 0.0000000E+000, 0.0000000E+000, 2.4966333E+001
 3.1000222E+003, 0.0000000E+000, 1.2975395E+000,-4.0379763E+000, 5.6986963E-001,-4.6396143E-006, 4.5884780E-003, 0.0000000E+000, 0.0000000E+000,-2.1635252E+000,-2.1659834E+000, 0.0000000E+000, 0.0000000E+000, 2.5326920E+001
 3.1100510E+003, 0.0000000E+000, 1.3032190E+000,-4.0153672E+000, 5.9797178E-001,-3.7575104E-006, 5.0227582E-004, 0.0000000E+000, 0.0000000E+000,-2.1097243E+000,-2.1136778E+000, 0.0000000E+000, 0.0000000E+000, 2.5392100E+001
 3.1200061E+003, 0.0000000E+000, 1.3060770E+000,-3.9546367E+000, 6.2095297E-001,-3.8408006E-006, 1.2711915E-002, 0.0000000E+000, 0.0000000E+000,-2.0120059E+000,-2.0148986E+000, 0.0000000E+000, 0.0000000E+000, 2.6445969E+001
 3.1300059E+003, 0.0000000E+000, 1.3074850E+000,-3.8918087E+000, 6.4317511E-001,-4.0163718E-006,-6.4213219E-004, 0.0000000E+000, 0.0000000E+000,-1.9373134E+000,-1.9417948E+000, 0.0000000E+000, 0.0000000E+000, 2.6393556E+001
 3.1400369E+003, 0.0000000E+000, 1.3094185E+000,-3.8867200E+000, 6.4040082E-001,-3.0351956E-006, 3.6757668E-003, 0.0000000E+000, 0.0000000E+000,-1.9291254E+000,-1.9332279E+000, 0.0000000E+000, 0.0000000E+000, 2.6704699E+001
 3.1500259E+003, 0.0000000E+000, 1.3106522E+000,-3.8362066E+000, 6.6497541E-001,-3.1177158E-006, 1.8025458E-003, 0.0000000E+000, 0.0000000E+000,-1.8542274E+000,-1.8587796E+000, 0.0000000E+000, 0.0000000E+000, 2.6854974E+001
 3.1600190E+003, 0.0000000E+000, 1.3104063E+000,-3.7906253E+000, 6.7417495E-001,-2.9212176E-006, 5.3770202E-004, 0.0000000E+000, 0.0000000E+000,-1.8011173E+000,-1.8055093E+000, 0.0000000E+000, 0.0000000E+000, 2.6898204E+001
 3.1700029E+003, 0.0000000E+000, 1.3088488E+000,-3.7255651E+000, 6.7907294E-001,-3.2338640E-006, 2.7208930E-003, 0.0000000E+000, 0.0000000E+000,-1.7302210E+000,-1.7349257E+000, 0.0000000E+000, 0.0000000E+000, 2.7132272E+001
 3.1800046E+003, 0.0000000E+000, 1.3080266E+000,-3.7292491E+000, 7.0507550E-001,-2.8979131E-006, 1.0548758E-003, 0.0000000E+000, 0.0000000E+000,-1.7097947E+000,-1.7150950E+000, 0.0000000E+000, 0.0000000E+000, 2.7226968E+001
 3.1900449E+003, 0.0000000E+000, 1.3062715E+000,-3.7124787E+000, 6.9987904E-001,-1.7912023E-006, 2.2535787E-003, 0.0000000E+000, 0.0000000E+000,-1.6991655E+000,-1.7040764E+000, 0.0000000E+000, 0.0000000E+000, 2.7415978E+001
 3.2000291E+003, 0.0000000E+000, 1.3046089E+000,-3.6794620E+000, 7.2512179E-001,-2.3274350E-006, 1.6887008E-003, 0.0000000E+000, 0.0000000E+000,-1.6422225E+000,-1.6480449E+000, 0.0000000E+000, 0.0000000E+000, 2.7556355E+001
 3.2100435E+003, 0.0000000E+000, 1.3027232E+000,-3.6628753E+000, 7.4557231E-001,-2.4247763E-006, 1.7257910E-004, 0.0000000E+000, 0.0000000E+000,-1.6092519E+000,-1.6144096E+000, 0.0000000E+000, 0.0000000E+000, 2.7570484E+001
 3.2200242E+003, 0.0000000E+000, 1.2995326E+000,-3.6216669E+000, 7.4564908E-001,-2.3222134E-006, 2.6621277E-003, 0.0000000E+000, 0.0000000E+000,-1.5681385E+000,-1.5738254E+000, 0.0000000E+000, 0.0000000E+000, 2.7796260E+001
 3.2300427E+003, 0.0000000E+000, 1.2972151E+000,-3.5735429E+000, 7.6068666E-001,-2.3175238E-006, 2.8113095E-003, 0.0000000E+000, 0.0000000E+000,-1.5070281E+000,-1.5128322E+000, 0.0000000E+000, 0.0000000E+000, 2.8028018E+001
 3.2400454E+003, 0.0000000E+000, 1.2927641E+000,-3.5191378E+000, 7.7924511E-001,-1.8471294E-006, 2.5556107E-003, 0.0000000E+000, 0.0000000E+000,-1.4383088E+000,-1.4445749E+000, 0.0000000E+000, 0.0000000E+000, 2.8242146E+001
 3.2500061E+003, 0.0000000E+000, 1.2856567E+000,-3.4678131E+000, 7.8849692E-001,-2.5415670E-006,-8.8472428E-004, 0.0000000E+000, 0.0000000E+000,-1.3882365E+000,-1.3945467E+000, 0.0000000E+000, 0.0000000E+000, 2.8171799E+001
 3.2600198E+003, 0.0000000E+000, 1.2825234E+000,-3.4901874E+000, 7.8702097E-001,-2.2249169E-006,-1.1557737E-003, 0.0000000E+000, 0.0000000E+000,-1.4146874E+000,-1.4218010E+000, 0.0000000E+000, 0.0000000E+000, 2.8071765E+001
 3.2700205E+003, 0.0000000E+000, 1.2779858E+000,-3.4609629E+000, 7.9364622E-001,-1.5831852E-006, 3.0025661E-003, 0.0000000E+000, 0.0000000E+000,-1.3802669E+000,-1.3863299E+000, 0.0000000E+000, 0.0000000E+000, 2.8326158E+001
 3.2800012E+003, 0.0000000E+000, 1.2735385E+000,-3.4741223E+000, 8.1511020E-001,-2.0741831E-006,-3.3405661E-004, 0.0000000E+000, 0.0000000E+000,-1.3790088E+000,-1.3858097E+000, 0.0000000E+000, 0.0000000E+000, 2.8295217E+001
 3.2900496E+003, 0.0000000E+000, 1.2689920E+000,-3.4256821E+000, 8.1616426E-001,-1.3705925E-006,-1.5327134E-003, 0.0000000E+000, 0.0000000E+000,-1.3353822E+000,-1.3420600E+000, 0.0000000E+000, 0.0000000E+000, 2.8173568E+001
 3.3000000E+003, 0.0000000E+000, 1.2636177E+000,-3.3963392E+000, 8.1921803E-001,-1.8203808E-006, 9.4720280E-004, 0.0000000E+000, 0.0000000E+000,-1.3060188E+000,-1.3125581E+000, 0.0000000E+000, 0.0000000E+000, 2.8229818E+001
