s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,m3/s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg,kg,kg,kg,kg,kg,kg,kg,kg
Time,"TG_L4_NE_005","TG_L4_NE_055","TG_L4_NE_105","TG_L4_NE_155","TG_L4_NE_205","TG_L4_NE_255","TG_L4_NE_305","TG_L4_NE_355","TG_L4_NE_390","TG_L4_NW_005","TG_L4_NW_055","TG_L4_NW_105","TG_L4_NW_155","TG_L4_NW_205","TG_L4_NW_255","TG_L4_NW_305","TG_L4_NW_355","TG_L4_NW_390","TG_L4_SE_005","TG_L4_SE_055","TG_L4_SE_105","TG_L4_SE_155","TG_L4_SE_205","TG_L4_SE_255","TG_L4_SE_305","TG_L4_SE_355","TG_L4_SE_390","TG_L4_SW_005","TG_L4_SW_055","TG_L4_SW_105","TG_L4_SW_155","TG_L4_SW_205","TG_L4_SW_255","TG_L4_SW_305","TG_L4_SW_355","TG_L4_SW_390","TG_L4_CC_005","TG_L4_CC_055","TG_L4_CC_105","TG_L4_CC_155","TG_L4_CC_205","TG_L4_CC_255","TG_L4_CC_305","TG_L4_CC_355","TG_L4_CC_390","TG_EXT_L4","TG_ADM_L4","CO_L4_BAS","CO_L4_HAUT","CO_ADM_L4","CO_EXT_L4","CO2_L4_BAS","CO2_L4_HAUT","CO2_ADM_L4","CO2_EXT_L4","O2_L4_BAS","O2_L4_HAUT","O2_ADM_L4","O2_EXT_L4","H2O_L4_HAUT","H2O_EXT_L4","DEXT_L4","DADM_L4","FLR_L4_NE_030","FLR_L4_NE_155","FLR_L4_NE_260","FLR_L4_NE_355","FLT_L4_EC_265","FLT_L4_NC_265","FLT_L4_SC_265","FLT_L4_WC_265","Mass1","Mass2","Mass3","Mass4","Mass5","Mass6","Mass7","Mass8","Mass9"
 6.9000063E+002, 5.0221383E+001, 5.0988178E+001, 5.2476283E+001, 5.4103053E+001, 5.4999297E+001, 5.7481969E+001, 5.9803533E+001, 7.1277895E+001, 1.0106056E+002, 4.9353888E+001, 5.2006499E+001, 5.2373611E+001, 5.1500034E+001, 5.1494839E+001, 5.1772381E+001, 5.2551736E+001, 7.7507623E+001, 1.0452350E+002, 4.3961878E+001, 4.9084624E+001, 5.1470473E+001, 5.4207098E+001, 5.4791656E+001, 5.3839862E+001, 5.1394099E+001, 5.1186039E+001, 4.9906974E+001, 4.0862218E+001, 4.1158137E+001, 4.1823997E+001, 4.2463590E+001, 4.3141290E+001, 4.2847721E+001, 4.2788288E+001, 4.2222304E+001, 4.2197713E+001, 4.9653415E+001, 4.7042613E+001, 4.9414176E+001, 5.2116015E+001, 5.4591065E+001, 5.5355728E+001, 5.7193435E+001, 6.5693261E+001, 7.4276261E+001, 1.7000000E+001, 1.7000000E+001, 3.8271948E-005, 3.8555560E-005, 0.0000000E+000, 3.8102991E-005, 1.4513537E-002, 1.4618198E-002, 3.9011087E-004, 1.4451187E-002, 1.8762638E-001, 1.8746395E-001, 2.0954574E-001, 1.8772314E-001, 5.2795625E-002, 5.3370201E-002, 7.8936366E-001, 6.1796640E-001, 1.4572103E-001, 2.0763634E-001, 1.4561748E-001, 1.6244806E-001, 3.9577874E-001, 3.5553000E-001, 2.1125072E-001, 3.3193023E-001, 1.4137698E+000, 4.5346735E+001, 4.7368100E+001, 9.2398348E+000, 1.4571048E+002, 1.6287904E+002, 8.8580295E-001, 3.4667022E+001, 3.2896505E+001
 7.0000283E+002, 5.0650503E+001, 5.1204209E+001, 5.2420517E+001, 5.4425502E+001, 5.5591985E+001, 5.8099111E+001, 5.9944880E+001, 7.6118520E+001, 1.0714860E+002, 5.0087811E+001, 5.1337738E+001, 5.2747574E+001, 5.2506545E+001, 5.3889399E+001, 5.4201880E+001, 5.4513893E+001, 7.6161305E+001, 1.0814095E+002, 4.6868284E+001, 5.0103614E+001, 5.2318390E+001, 5.4919880E+001, 5.6361400E+001, 5.5207938E+001, 5.7498307E+001, 6.2309755E+001, 6.5652765E+001, 4.3541591E+001, 4.3755149E+001, 4.5116079E+001, 4.6775816E+001, 4.7340455E+001, 4.7503920E+001, 4.7876858E+001, 4.6949162E+001, 4.8623340E+001, 4.9533084E+001, 5.0408613E+001, 5.2599542E+001, 5.3443288E+001, 5.5144668E+001, 5.6906642E+001, 5.8029907E+001, 6.7490151E+001, 8.3945853E+001, 1.7000000E+001, 1.7000000E+001, 3.7128490E-005, 3.9039037E-005, 0.0000000E+000, 4.0369899E-005, 1.4091569E-002, 1.4796614E-002, 3.9011087E-004, 1.5287740E-002, 1.8828127E-001, 1.8718704E-001, 2.0954574E-001, 1.8642482E-001, 5.1905507E-002, 5.3340956E-002, 9.0991327E-001, 4.8136564E-001, 1.3836078E-001, 2.0033425E-001, 1.7163525E-001, 2.7194391E-001, 5.7751998E-001, 4.1160170E-001, 4.0415446E-001, 2.7421615E-001, 1.4293715E+000, 4.5841627E+001, 4.7797662E+001, 9.3176840E+000, 1.4709807E+002, 1.6446391E+002, 8.9620536E-001, 3.5067176E+001, 3.3202153E+001
 7.1000610E+002, 4.7849731E+001, 4.9795759E+001, 5.0981241E+001, 5.3342100E+001, 5.6041862E+001, 5.8725900E+001, 6.3946275E+001, 8.0599177E+001, 1.1120389E+002, 4.8952537E+001, 5.0229431E+001, 5.2100804E+001, 5.2522649E+001, 5.4545773E+001, 5.7940566E+001, 6.1248425E+001, 9.2799091E+001, 1.2219201E+002, 4.5626666E+001, 4.7963692E+001, 5.1172194E+001, 5.2735345E+001, 5.5916276E+001, 5.9313444E+001, 6.7414980E+001, 7.9395859E+001, 8.7197190E+001, 4.4465126E+001, 4.7027915E+001, 4.9619115E+001, 5.2665128E+001, 5.5365089E+001, 5.8715721E+001, 6.2157079E+001, 6.4501006E+001, 7.4673597E+001, 4.7745577E+001, 4.9640402E+001, 5.1695767E+001, 5.3836426E+001, 5.7609443E+001, 6.0016295E+001, 6.4240239E+001, 7.7622104E+001, 1.0025255E+002, 1.7000000E+001, 1.7000000E+001, 3.6462503E-005, 4.1797418E-005, 0.0000000E+000, 4.2692205E-005, 1.3845801E-002, 1.5814535E-002, 3.9011087E-004, 1.6144736E-002, 1.8866269E-001, 1.8560725E-001, 2.0954574E-001, 1.8509478E-001, 5.1827197E-002, 5.2619730E-002, 9.0679265E-001, 5.0442352E-001, 1.3843242E-001, 2.1533312E-001, 2.0960419E-001, 3.1764104E-001, 5.9500364E-001, 4.3760399E-001, 6.1154690E-001, 4.4146371E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.2000490E+002, 4.6297416E+001, 4.8903980E+001, 5.1273940E+001, 5.5237143E+001, 5.8554823E+001, 6.2479240E+001, 7.0166192E+001, 8.4181618E+001, 1.1960996E+002, 4.8677246E+001, 5.2104764E+001, 5.5198198E+001, 5.6377742E+001, 5.7797041E+001, 6.2666302E+001, 6.8765709E+001, 9.4492048E+001, 1.3608202E+002, 4.3841504E+001, 4.6086500E+001, 5.0845496E+001, 5.2924944E+001, 5.9957242E+001, 7.3036591E+001, 8.2059678E+001, 9.2570737E+001, 1.0002452E+002, 4.3690988E+001, 4.7323476E+001, 5.0168899E+001, 5.3173817E+001, 5.7846810E+001, 6.5689729E+001, 7.4286059E+001, 8.3973091E+001, 9.7392548E+001, 4.6668892E+001, 4.8429739E+001, 5.0466576E+001, 5.3254512E+001, 5.8874836E+001, 6.5801094E+001, 7.4876553E+001, 9.1700572E+001, 1.0953613E+002, 1.7000000E+001, 1.7000000E+001, 3.6820023E-005, 4.3225731E-005, 0.0000000E+000, 4.5158342E-005, 1.3977736E-002, 1.6341623E-002, 3.9011087E-004, 1.7054810E-002, 1.8845793E-001, 1.8478921E-001, 2.0954574E-001, 1.8368236E-001, 5.1414772E-002, 5.2991288E-002, 9.0258694E-001, 5.3562279E-001, 1.4775741E-001, 2.2695160E-001, 2.3485594E-001, 3.9976714E-001, 8.9510107E-001, 5.5498493E-001, 6.6414259E-001, 5.9242547E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.3000470E+002, 4.8015518E+001, 4.9193234E+001, 5.1961085E+001, 5.7670922E+001, 6.2656967E+001, 6.7984526E+001, 7.7772486E+001, 9.0818832E+001, 1.3163738E+002, 5.1563186E+001, 5.3508361E+001, 5.5673355E+001, 6.0154835E+001, 6.3619469E+001, 6.8833502E+001, 7.5703843E+001, 9.6257223E+001, 1.4454315E+002, 4.3645703E+001, 4.5408022E+001, 4.9787944E+001, 5.2115953E+001, 6.0720413E+001, 7.9720517E+001, 9.5016374E+001, 1.0570811E+002, 1.1152852E+002, 4.2819303E+001, 4.5624993E+001, 4.7610650E+001, 5.2063971E+001, 6.5948252E+001, 7.8288831E+001, 8.7297491E+001, 9.3626138E+001, 1.0534891E+002, 4.6423124E+001, 4.6989842E+001, 4.9683441E+001, 5.2836582E+001, 6.1778941E+001, 7.3008988E+001, 8.4909076E+001, 1.0303765E+002, 1.2611723E+002, 1.7000000E+001, 1.7000000E+001, 3.7238163E-005, 4.5217114E-005, 0.0000000E+000, 4.6395836E-005, 1.4132041E-002, 1.7076499E-002, 3.9011087E-004, 1.7511480E-002, 1.8821845E-001, 1.8364870E-001, 2.0954574E-001, 1.8297361E-001, 5.1261553E-002, 5.2466779E-002, 8.9786965E-001, 5.6794759E-001, 1.3608007E-001, 2.1109056E-001, 2.3119470E-001, 3.9315338E-001, 9.3700556E-001, 6.3553816E-001, 8.3209872E-001, 6.5401152E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.4000080E+002, 4.8328128E+001, 4.9176951E+001, 5.2491573E+001, 5.9305113E+001, 6.6093783E+001, 7.2019148E+001, 8.2592549E+001, 9.6672793E+001, 1.3863776E+002, 5.1257274E+001, 5.2829648E+001, 5.6285084E+001, 6.1329030E+001, 6.8685412E+001, 7.4996205E+001, 8.3026394E+001, 1.0374671E+002, 1.4794524E+002, 4.3491755E+001, 4.4888173E+001, 4.8388794E+001, 5.2347760E+001, 6.5834542E+001, 8.7868210E+001, 9.9929851E+001, 1.1410703E+002, 1.1876134E+002, 4.2357722E+001, 4.4755739E+001, 4.7852357E+001, 5.2366388E+001, 6.9540116E+001, 8.4485742E+001, 9.5588935E+001, 1.0315304E+002, 1.1361063E+002, 4.6622727E+001, 4.6913498E+001, 5.0213753E+001, 5.4175114E+001, 6.3787183E+001, 7.7030895E+001, 9.1540058E+001, 1.1051095E+002, 1.3086844E+002, 1.7000000E+001, 1.7000000E+001, 3.5471887E-005, 4.3792150E-005, 0.0000000E+000, 4.7479124E-005, 1.3480236E-002, 1.6550647E-002, 3.9011087E-004, 1.7911244E-002, 1.8923005E-001, 1.8446481E-001, 2.0954574E-001, 1.8235318E-001, 4.9402522E-002, 5.1684063E-002, 8.9623042E-001, 5.7758798E-001, 1.5104111E-001, 2.4081396E-001, 2.6808896E-001, 4.5793101E-001, 1.0284808E+000, 7.5197867E-001, 8.1504239E-001, 7.4618930E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.5000115E+002, 4.8858017E+001, 4.9060319E+001, 5.3990102E+001, 5.9999037E+001, 7.0117963E+001, 7.7068214E+001, 8.7867946E+001, 1.0274114E+002, 1.4119138E+002, 5.1576423E+001, 5.2641321E+001, 5.6550869E+001, 6.2324349E+001, 7.1878635E+001, 8.1113184E+001, 8.7063204E+001, 1.0858075E+002, 1.5707922E+002, 4.0712580E+001, 4.4143560E+001, 4.7696952E+001, 5.4856080E+001, 6.8739820E+001, 9.3220498E+001, 1.0654809E+002, 1.1962284E+002, 1.2213687E+002, 4.0699844E+001, 4.4274999E+001, 4.8352822E+001, 5.4200334E+001, 7.5366641E+001, 9.1357966E+001, 1.0215904E+002, 1.0985179E+002, 1.1567498E+002, 4.6941061E+001, 4.6567229E+001, 4.9895463E+001, 5.6179527E+001, 6.6731220E+001, 8.2657101E+001, 9.5373750E+001, 1.1539903E+002, 1.3401710E+002, 1.7000000E+001, 1.7000000E+001, 3.5729270E-005, 4.6736147E-005, 0.0000000E+000, 4.7439456E-005, 1.3575217E-002, 1.7637065E-002, 3.9011087E-004, 1.7896606E-002, 1.8908264E-001, 1.8277870E-001, 2.0954574E-001, 1.8237590E-001, 5.0052938E-002, 5.0750689E-002, 8.9464103E-001, 5.8702270E-001, 1.4997302E-001, 2.4050780E-001, 2.6365441E-001, 4.6241970E-001, 1.0294752E+000, 7.7486107E-001, 8.8040301E-001, 7.8992271E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.6000316E+002, 4.9076593E+001, 4.9072796E+001, 5.4245983E+001, 6.1833983E+001, 7.4290097E+001, 8.1564008E+001, 9.3074699E+001, 1.1129557E+002, 1.4553719E+002, 5.2225479E+001, 5.2849026E+001, 5.6956171E+001, 6.2983704E+001, 7.6010100E+001, 8.5573022E+001, 9.2332233E+001, 1.1471123E+002, 1.6055438E+002, 3.9506420E+001, 4.4099160E+001, 4.8969183E+001, 5.6489604E+001, 6.9307482E+001, 9.8823739E+001, 1.1190063E+002, 1.2179981E+002, 1.2428385E+002, 4.0622957E+001, 4.4815593E+001, 4.9485797E+001, 5.6178026E+001, 7.7316701E+001, 9.4656479E+001, 1.0491770E+002, 1.1428967E+002, 1.1890524E+002, 4.6118067E+001, 4.6383521E+001, 5.0551410E+001, 5.8294798E+001, 7.0182070E+001, 8.7761131E+001, 9.9939373E+001, 1.1842036E+002, 1.3466010E+002, 1.7000000E+001, 1.7000000E+001, 3.3178196E-005, 4.6272158E-005, 0.0000000E+000, 4.7712157E-005, 1.2633799E-002, 1.7465840E-002, 3.9011087E-004, 1.7997240E-002, 1.9054370E-001, 1.8304444E-001, 2.0954574E-001, 1.8221972E-001, 4.8960038E-002, 4.9935584E-002, 8.9251154E-001, 5.9930807E-001, 1.5307092E-001, 2.4869806E-001, 2.7525635E-001, 4.5929217E-001, 1.0897690E+000, 8.1409161E-001, 9.1580449E-001, 8.2303215E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.7000104E+002, 4.9614011E+001, 4.9756171E+001, 5.4480929E+001, 6.3656303E+001, 7.7657042E+001, 8.4943983E+001, 9.5889655E+001, 1.1332476E+002, 1.4961538E+002, 5.2665679E+001, 5.3266435E+001, 5.8497993E+001, 6.4759726E+001, 7.8253997E+001, 8.8965693E+001, 9.5309891E+001, 1.1794604E+002, 1.6503198E+002, 3.9058219E+001, 4.4399899E+001, 4.9962111E+001, 5.7466825E+001, 7.2270747E+001, 1.0129195E+002, 1.1390357E+002, 1.2499889E+002, 1.2836855E+002, 4.0520228E+001, 4.4891827E+001, 4.9615137E+001, 5.7177942E+001, 7.9297077E+001, 9.7963556E+001, 1.0746950E+002, 1.1613629E+002, 1.2418326E+002, 4.6208586E+001, 4.5255775E+001, 5.1512090E+001, 6.0394397E+001, 7.2712575E+001, 9.1352057E+001, 1.0250573E+002, 1.2128392E+002, 1.3784680E+002, 1.7000000E+001, 1.7000000E+001, 2.9620191E-005, 4.6144018E-005, 0.0000000E+000, 4.8854228E-005, 1.1320795E-002, 1.7418553E-002, 3.9011087E-004, 1.8418696E-002, 1.9258147E-001, 1.8311783E-001, 2.0954574E-001, 1.8156562E-001, 4.8113450E-002, 4.9676934E-002, 8.9086598E-001, 6.0938686E-001, 1.5422495E-001, 2.5761461E-001, 2.8395946E-001, 4.6565741E-001, 1.0722723E+000, 8.5971431E-001, 9.5236440E-001, 8.3700723E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.8000830E+002, 4.9460480E+001, 4.9897539E+001, 5.6296577E+001, 6.4842839E+001, 8.0584733E+001, 8.7181237E+001, 9.7352956E+001, 1.1520041E+002, 1.5249194E+002, 5.3003411E+001, 5.3628230E+001, 5.8590513E+001, 6.6586388E+001, 7.9217373E+001, 9.1449584E+001, 9.6262384E+001, 1.2107347E+002, 1.6295851E+002, 3.8786922E+001, 4.4709729E+001, 5.0186135E+001, 5.8789635E+001, 7.4090628E+001, 1.0404509E+002, 1.1680075E+002, 1.2825980E+002, 1.3150757E+002, 3.9949567E+001, 4.6409396E+001, 5.0127582E+001, 5.8192128E+001, 8.2307002E+001, 9.9197949E+001, 1.0927694E+002, 1.1915333E+002, 1.2885993E+002, 4.6702976E+001, 4.5675074E+001, 5.3282947E+001, 6.1832304E+001, 7.4688553E+001, 9.3069184E+001, 1.0518063E+002, 1.2308199E+002, 1.4284106E+002, 1.7000000E+001, 1.7000000E+001, 3.0445679E-005, 4.7311203E-005, 0.0000000E+000, 4.9269918E-005, 1.1625423E-002, 1.7849277E-002, 3.9011087E-004, 1.8572097E-002, 1.9210869E-001, 1.8244935E-001, 2.0954574E-001, 1.8132755E-001, 4.7917479E-002, 4.9064973E-002, 8.9112730E-001, 6.0765059E-001, 1.5938086E-001, 2.6259622E-001, 2.9644767E-001, 4.7160444E-001, 1.1265078E+000, 8.7209317E-001, 9.7632095E-001, 8.5745808E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 7.9000687E+002, 5.0194446E+001, 4.9780632E+001, 5.6966337E+001, 6.5624018E+001, 8.2536154E+001, 8.8173994E+001, 1.0123880E+002, 1.1645314E+002, 1.5213232E+002, 5.3897667E+001, 5.4114334E+001, 5.9286218E+001, 6.7908745E+001, 8.1625694E+001, 9.2635067E+001, 9.8489311E+001, 1.2218213E+002, 1.6480495E+002, 3.8707900E+001, 4.4819452E+001, 5.0501264E+001, 5.9754577E+001, 7.6367744E+001, 1.0588646E+002, 1.1981536E+002, 1.2844862E+002, 1.3166109E+002, 4.0653013E+001, 4.6795734E+001, 5.1187424E+001, 5.9225901E+001, 8.1187487E+001, 1.0108641E+002, 1.1045153E+002, 1.2191860E+002, 1.2970471E+002, 4.7513695E+001, 4.6404044E+001, 5.4837377E+001, 6.2368626E+001, 7.6671565E+001, 9.4379737E+001, 1.0975538E+002, 1.2516524E+002, 1.4401783E+002, 1.7000000E+001, 1.7000000E+001, 2.8330498E-005, 4.6844925E-005, 0.0000000E+000, 4.8586377E-005, 1.0844862E-002, 1.7677207E-002, 3.9011087E-004, 1.8319852E-002, 1.9332011E-001, 1.8271640E-001, 2.0954574E-001, 1.8171903E-001, 4.6663385E-002, 4.7903084E-002, 8.9044471E-001, 6.1163684E-001, 1.6544283E-001, 2.6831371E-001, 2.9910948E-001, 4.8093351E-001, 1.1495318E+000, 8.7987254E-001, 9.6760043E-001, 8.8636094E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.0000555E+002, 5.1115697E+001, 5.0512361E+001, 5.7788826E+001, 6.6287488E+001, 8.3206832E+001, 8.8257588E+001, 1.0263384E+002, 1.1979575E+002, 1.5610256E+002, 5.4681894E+001, 5.4922506E+001, 5.9500687E+001, 6.7977266E+001, 8.2653398E+001, 9.3676242E+001, 9.9690656E+001, 1.1972453E+002, 1.6340509E+002, 3.8750453E+001, 4.5727206E+001, 5.0981216E+001, 6.1492906E+001, 7.8247249E+001, 1.0745032E+002, 1.2064518E+002, 1.3009760E+002, 1.3257762E+002, 4.0047632E+001, 4.6522942E+001, 5.1388969E+001, 6.1070134E+001, 8.2672611E+001, 1.0321953E+002, 1.1229869E+002, 1.2276728E+002, 1.2981859E+002, 4.8291804E+001, 4.6737129E+001, 5.5037244E+001, 6.3158434E+001, 7.8327657E+001, 9.6029465E+001, 1.1081644E+002, 1.2896586E+002, 1.4519296E+002, 1.7000000E+001, 1.7000000E+001, 2.9429794E-005, 4.7038912E-005, 0.0000000E+000, 4.8202481E-005, 1.1250533E-002, 1.7748794E-002, 3.9011087E-004, 1.8178183E-002, 1.9269051E-001, 1.8260530E-001, 2.0954574E-001, 1.8193890E-001, 4.5961351E-002, 4.6944547E-002, 8.8893863E-001, 6.1520478E-001, 1.6786136E-001, 2.7239733E-001, 3.0484327E-001, 5.0987898E-001, 1.1183814E+000, 8.9359022E-001, 9.7303961E-001, 8.9365852E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.1000011E+002, 5.1702557E+001, 5.1082817E+001, 5.8828441E+001, 6.7806825E+001, 8.3768249E+001, 8.9617732E+001, 1.0258570E+002, 1.2288184E+002, 1.5627914E+002, 5.6264400E+001, 5.6718090E+001, 6.0877106E+001, 6.8843041E+001, 8.5485994E+001, 9.4176812E+001, 1.0162043E+002, 1.2036674E+002, 1.6595300E+002, 3.9213054E+001, 4.6276001E+001, 5.1312257E+001, 6.2757061E+001, 7.8748626E+001, 1.1014005E+002, 1.2076333E+002, 1.3091370E+002, 1.3493012E+002, 3.9851751E+001, 4.7473040E+001, 5.1873498E+001, 6.1239667E+001, 8.5329389E+001, 1.0348352E+002, 1.1296435E+002, 1.2328752E+002, 1.3223166E+002, 4.8758816E+001, 4.6763143E+001, 5.5008896E+001, 6.4233306E+001, 7.9813792E+001, 9.5521278E+001, 1.1093547E+002, 1.2939826E+002, 1.4697761E+002, 1.7000000E+001, 1.7000000E+001, 3.0099469E-005, 4.7253890E-005, 0.0000000E+000, 4.9010978E-005, 1.1497662E-002, 1.7828127E-002, 3.9011087E-004, 1.8476541E-002, 1.9230697E-001, 1.8248218E-001, 2.0954574E-001, 1.8147585E-001, 4.5862751E-002, 4.6728151E-002, 8.8575939E-001, 6.1860618E-001, 1.6696956E-001, 2.6986729E-001, 3.0874912E-001, 4.9698344E-001, 1.1445071E+000, 8.8284667E-001, 9.9269169E-001, 9.2472005E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.2000496E+002, 5.2052957E+001, 5.1848134E+001, 5.8437070E+001, 6.8505661E+001, 8.5384445E+001, 9.2334426E+001, 1.0542822E+002, 1.2193983E+002, 1.5451181E+002, 5.5684803E+001, 5.6404051E+001, 6.1434109E+001, 6.9255449E+001, 8.6438211E+001, 9.4611250E+001, 1.0129079E+002, 1.2084849E+002, 1.6656347E+002, 3.9923465E+001, 4.6372511E+001, 5.1590218E+001, 6.3574105E+001, 7.9524625E+001, 1.1022050E+002, 1.2179673E+002, 1.3111256E+002, 1.3627676E+002, 3.9271670E+001, 4.7866356E+001, 5.2216611E+001, 6.2000045E+001, 8.6993546E+001, 1.0469585E+002, 1.1254322E+002, 1.2309500E+002, 1.3429077E+002, 4.9313008E+001, 4.6655286E+001, 5.6212824E+001, 6.4659731E+001, 8.1313603E+001, 9.6670066E+001, 1.1321207E+002, 1.3131337E+002, 1.4720514E+002, 1.7000000E+001, 1.7000000E+001, 2.8636585E-005, 4.7103274E-005, 0.0000000E+000, 4.8978859E-005, 1.0957817E-002, 1.7772545E-002, 3.9011087E-004, 1.8464688E-002, 1.9314481E-001, 1.8256844E-001, 2.0954574E-001, 1.8149424E-001, 4.4902715E-002, 4.6091030E-002, 8.8776884E-001, 6.1655393E-001, 1.7192961E-001, 2.8032036E-001, 3.0908013E-001, 4.9807211E-001, 1.1858422E+000, 9.2217923E-001, 9.6306701E-001, 9.1137093E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.3000314E+002, 5.2309436E+001, 5.2494093E+001, 5.9133714E+001, 6.9356516E+001, 8.6414976E+001, 9.2225277E+001, 1.0687181E+002, 1.2217251E+002, 1.5524399E+002, 5.5878716E+001, 5.7153796E+001, 6.1701310E+001, 6.9940036E+001, 8.8016684E+001, 9.6869227E+001, 1.0298377E+002, 1.2203973E+002, 1.6426005E+002, 3.9946661E+001, 4.6662330E+001, 5.2498632E+001, 6.3894693E+001, 8.1290318E+001, 1.1017542E+002, 1.2192870E+002, 1.3119323E+002, 1.3610584E+002, 3.9630851E+001, 4.8062332E+001, 5.2146237E+001, 6.2854154E+001, 8.8445221E+001, 1.0573851E+002, 1.1459225E+002, 1.2300043E+002, 1.3251839E+002, 4.9964374E+001, 4.7790532E+001, 5.6784777E+001, 6.5659743E+001, 8.1971184E+001, 9.7740552E+001, 1.1466823E+002, 1.3258257E+002, 1.4721913E+002, 1.7000000E+001, 1.7000000E+001, 2.8595123E-005, 4.6136223E-005, 0.0000000E+000, 4.8215118E-005, 1.0942516E-002, 1.7415676E-002, 3.9011087E-004, 1.8182847E-002, 1.9316855E-001, 1.8312230E-001, 2.0954574E-001, 1.8193166E-001, 4.3763414E-002, 4.4959209E-002, 8.8598516E-001, 6.1591940E-001, 1.7484728E-001, 2.8562389E-001, 3.1887518E-001, 4.9891906E-001, 1.1631956E+000, 9.4466741E-001, 9.9580855E-001, 9.5715582E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
