s,C,C,C,C,C,C,C,C,C,C,C,C
 3.2552802E+001, 5.6129352E+001, 3.5131817E+001, 2.3044981E+001, 1.5451024E+001, 9.5151586E+001, 6.0222626E+001, 4.0292387E+001, 2.7122475E+001, 7.1193071E+001, 4.7018708E+001, 3.0427898E+001, 1.9186647E+001
 3.2646360E+001, 5.6129352E+001, 3.5131817E+001, 2.3044981E+001, 1.5451024E+001, 9.5151586E+001, 6.0222626E+001, 4.0292387E+001, 2.7122475E+001, 7.1193071E+001, 4.7018708E+001, 3.0427898E+001, 1.9186647E+001
 3.2739918E+001, 5.5975085E+001, 3.5353745E+001, 2.3202784E+001, 1.5490794E+001, 9.5122799E+001, 6.0251954E+001, 4.0293366E+001, 2.7122024E+001, 7.1258226E+001, 4.7183412E+001, 3.0456284E+001, 1.9160657E+001
 3.2833476E+001, 5.5975085E+001, 3.5353745E+001, 2.3202784E+001, 1.5490794E+001, 9.5122799E+001, 6.0251954E+001, 4.0293366E+001, 2.7122024E+001, 7.1258226E+001, 4.7183412E+001, 3.0456284E+001, 1.9160657E+001
 3.2927034E+001, 5.5780699E+001, 3.5676831E+001, 2.3431497E+001, 1.5507979E+001, 9.4986571E+001, 6.0353047E+001, 4.0329984E+001, 2.7116948E+001, 7.1315978E+001, 4.7333418E+001, 3.0503517E+001, 1.9150364E+001
 3.3020592E+001, 5.5780699E+001, 3.5676831E+001, 2.3431497E+001, 1.5507979E+001, 9.4986571E+001, 6.0353047E+001, 4.0329984E+001, 2.7116948E+001, 7.1315978E+001, 4.7333418E+001, 3.0503517E+001, 1.9150364E+001
 3.3114150E+001, 5.5598877E+001, 3.6026931E+001, 2.3691964E+001, 1.5501255E+001, 9.4786610E+001, 6.0473677E+001, 4.0382992E+001, 2.7105356E+001, 7.1397019E+001, 4.7478925E+001, 3.0547301E+001, 1.9157926E+001
 3.3207708E+001, 5.5598877E+001, 3.6026931E+001, 2.3691964E+001, 1.5501255E+001, 9.4786610E+001, 6.0473677E+001, 4.0382992E+001, 2.7105356E+001, 7.1397019E+001, 4.7478925E+001, 3.0547301E+001, 1.9157926E+001
 3.3301266E+001, 5.5454116E+001, 3.6322109E+001, 2.3921851E+001, 1.5476303E+001, 9.4534767E+001, 6.0546251E+001, 4.0400924E+001, 2.7083122E+001, 7.1561574E+001, 4.7601638E+001, 3.0555086E+001, 1.9186421E+001
 3.3488382E+001, 5.5375330E+001, 3.6416645E+001, 2.3993818E+001, 1.5459405E+001, 9.4376487E+001, 6.0543536E+001, 4.0387211E+001, 2.7062747E+001, 7.1706234E+001, 4.7638192E+001, 3.0522185E+001, 1.9214673E+001
 3.3581940E+001, 5.5296545E+001, 3.6511180E+001, 2.4065785E+001, 1.5442507E+001, 9.4218207E+001, 6.0540820E+001, 4.0373498E+001, 2.7042373E+001, 7.1850894E+001, 4.7674746E+001, 3.0489284E+001, 1.9242924E+001
 3.3675498E+001, 5.5033183E+001, 3.6585361E+001, 2.4084101E+001, 1.5408690E+001, 9.3866316E+001, 6.0485061E+001, 4.0297520E+001, 2.6981558E+001, 7.2157876E+001, 4.7677921E+001, 3.0347300E+001, 1.9320319E+001
 3.3769056E+001, 5.5033183E+001, 3.6585361E+001, 2.4084101E+001, 1.5408690E+001, 9.3866316E+001, 6.0485061E+001, 4.0297520E+001, 2.6981558E+001, 7.2157876E+001, 4.7677921E+001, 3.0347300E+001, 1.9320319E+001
 3.3862614E+001, 5.4719522E+001, 3.6562788E+001, 2.3987231E+001, 1.5380186E+001, 9.3607224E+001, 6.0405834E+001, 4.0215260E+001, 2.6900686E+001, 7.2449097E+001, 4.7578831E+001, 3.0115123E+001, 1.9399441E+001
 3.3956172E+001, 5.4719522E+001, 3.6562788E+001, 2.3987231E+001, 1.5380186E+001, 9.3607224E+001, 6.0405834E+001, 4.0215260E+001, 2.6900686E+001, 7.2449097E+001, 4.7578831E+001, 3.0115123E+001, 1.9399441E+001
 3.4049730E+001, 5.4519789E+001, 3.6471029E+001, 2.3834066E+001, 1.5358373E+001, 9.3581388E+001, 6.0381562E+001, 4.0153031E+001, 2.6809371E+001, 7.2637680E+001, 4.7324474E+001, 2.9843310E+001, 1.9460441E+001
 3.4143288E+001, 5.4519789E+001, 3.6471029E+001, 2.3834066E+001, 1.5358373E+001, 9.3581388E+001, 6.0381562E+001, 4.0153031E+001, 2.6809371E+001, 7.2637680E+001, 4.7324474E+001, 2.9843310E+001, 1.9460441E+001
 3.4236846E+001, 5.4564394E+001, 3.6342972E+001, 2.3698187E+001, 1.5342636E+001, 9.3736930E+001, 6.0424569E+001, 4.0115217E+001, 2.6724230E+001, 7.2776039E+001, 4.6902065E+001, 2.9578699E+001, 1.9490758E+001
 3.4330404E+001, 5.4564394E+001, 3.6342972E+001, 2.3698187E+001, 1.5342636E+001, 9.3736930E+001, 6.0424569E+001, 4.0115217E+001, 2.6724230E+001, 7.2776039E+001, 4.6902065E+001, 2.9578699E+001, 1.9490758E+001
 3.4423962E+001, 5.4890365E+001, 3.6221065E+001, 2.3621724E+001, 1.5337183E+001, 9.4063778E+001, 6.0566618E+001, 4.0083557E+001, 2.6666445E+001, 7.2812899E+001, 4.6315714E+001, 2.9354101E+001, 1.9493586E+001
 3.4517520E+001, 5.4890365E+001, 3.6221065E+001, 2.3621724E+001, 1.5337183E+001, 9.4063778E+001, 6.0566618E+001, 4.0083557E+001, 2.6666445E+001, 7.2812899E+001, 4.6315714E+001, 2.9354101E+001, 1.9493586E+001
 3.4611078E+001, 5.5476204E+001, 3.6154416E+001, 2.3589926E+001, 1.5350824E+001, 9.4320742E+001, 6.0752534E+001, 4.0040979E+001, 2.6651102E+001, 7.2772846E+001, 4.5666251E+001, 2.9192887E+001, 1.9480386E+001
 3.4704636E+001, 5.5476204E+001, 3.6154416E+001, 2.3589926E+001, 1.5350824E+001, 9.4320742E+001, 6.0752534E+001, 4.0040979E+001, 2.6651102E+001, 7.2772846E+001, 4.5666251E+001, 2.9192887E+001, 1.9480386E+001
 3.4891752E+001, 5.6198942E+001, 3.6177676E+001, 2.3549828E+001, 1.5389809E+001, 9.4498713E+001, 6.0933472E+001, 3.9980591E+001, 2.6668348E+001, 7.2676588E+001, 4.5065041E+001, 2.9090291E+001, 1.9464977E+001
 3.4985310E+001, 5.6846983E+001, 3.6287218E+001, 2.3473814E+001, 1.5447992E+001, 9.4592637E+001, 6.1067109E+001, 3.9919702E+001, 2.6726309E+001, 7.2559993E+001, 4.4572262E+001, 2.9048862E+001, 1.9459386E+001
 3.5078868E+001, 5.6846983E+001, 3.6287218E+001, 2.3473814E+001, 1.5447992E+001, 9.4592637E+001, 6.1067109E+001, 3.9919702E+001, 2.6726309E+001, 7.2559993E+001, 4.4572262E+001, 2.9048862E+001, 1.9459386E+001
 3.5172426E+001, 5.7185258E+001, 3.6429139E+001, 2.3373886E+001, 1.5501256E+001, 9.4613514E+001, 6.1123979E+001, 3.9879324E+001, 2.6783482E+001, 7.2456670E+001, 4.4231365E+001, 2.9065974E+001, 1.9473095E+001
 3.5265984E+001, 5.7185258E+001, 3.6429139E+001, 2.3373886E+001, 1.5501256E+001, 9.4613514E+001, 6.1123979E+001, 3.9879324E+001, 2.6783482E+001, 7.2456670E+001, 4.4231365E+001, 2.9065974E+001, 1.9473095E+001
 3.5359542E+001, 5.7201847E+001, 3.6518454E+001, 2.3293787E+001, 1.5514521E+001, 9.4594276E+001, 6.1101043E+001, 3.9870050E+001, 2.6806928E+001, 7.2383118E+001, 4.4047404E+001, 2.9134608E+001, 1.9511980E+001
 3.5453100E+001, 5.7201847E+001, 3.6518454E+001, 2.3293787E+001, 1.5514521E+001, 9.4594276E+001, 6.1101043E+001, 3.9870050E+001, 2.6806928E+001, 7.2383118E+001, 4.4047404E+001, 2.9134608E+001, 1.9511980E+001
 3.5546658E+001, 5.7049353E+001, 3.6470371E+001, 2.3272659E+001, 1.5460723E+001, 9.4571774E+001, 6.1045630E+001, 3.9892885E+001, 2.6792996E+001, 7.2342209E+001, 4.3994155E+001, 2.9245618E+001, 1.9577605E+001
 3.5640216E+001, 5.7049353E+001, 3.6470371E+001, 2.3272659E+001, 1.5460723E+001, 9.4571774E+001, 6.1045630E+001, 3.9892885E+001, 2.6792996E+001, 7.2342209E+001, 4.3994155E+001, 2.9245618E+001, 1.9577605E+001
 3.5733774E+001, 5.6901105E+001, 3.6251190E+001, 2.3324493E+001, 1.5331538E+001, 9.4573619E+001, 6.0965332E+001, 3.9963024E+001, 2.6732159E+001, 7.2325273E+001, 4.4001217E+001, 2.9359147E+001, 1.9670813E+001
 3.5827332E+001, 5.6901105E+001, 3.6251190E+001, 2.3324493E+001, 1.5331538E+001, 9.4573619E+001, 6.0965332E+001, 3.9963024E+001, 2.6732159E+001, 7.2325273E+001, 4.4001217E+001, 2.9359147E+001, 1.9670813E+001
 3.5920890E+001, 5.6862468E+001, 3.5916698E+001, 2.3425563E+001, 1.5140551E+001, 9.4635494E+001, 6.0909390E+001, 4.0049012E+001, 2.6636314E+001, 7.2329556E+001, 4.4012461E+001, 2.9485558E+001, 1.9790712E+001
 3.6014448E+001, 5.6862468E+001, 3.5916698E+001, 2.3425563E+001, 1.5140551E+001, 9.4635494E+001, 6.0909390E+001, 4.0049012E+001, 2.6636314E+001, 7.2329556E+001, 4.4012461E+001, 2.9485558E+001, 1.9790712E+001
 3.6108006E+001, 5.6914558E+001, 3.5579734E+001, 2.3520176E+001, 1.4917176E+001, 9.4686253E+001, 6.0866785E+001, 4.0114985E+001, 2.6518237E+001, 7.2361795E+001, 4.4006968E+001, 2.9593618E+001, 1.9934341E+001
 3.6201564E+001, 5.6914558E+001, 3.5579734E+001, 2.3520176E+001, 1.4917176E+001, 9.4686253E+001, 6.0866785E+001, 4.0114985E+001, 2.6518237E+001, 7.2361795E+001, 4.4006968E+001, 2.9593618E+001, 1.9934341E+001
 3.6388680E+001, 5.6922933E+001, 3.5337787E+001, 2.3537663E+001, 1.4703656E+001, 9.4682795E+001, 6.0815150E+001, 4.0125949E+001, 2.6387926E+001, 7.2449673E+001, 4.4000040E+001, 2.9675687E+001, 2.0095429E+001
 3.6482238E+001, 5.6763702E+001, 3.5233781E+001, 2.3451205E+001, 1.4537014E+001, 9.4692645E+001, 6.0759641E+001, 4.0096132E+001, 2.6246857E+001, 7.2621327E+001, 4.4014684E+001, 2.9735400E+001, 2.0261329E+001
 3.6575796E+001, 5.6763702E+001, 3.5233781E+001, 2.3451205E+001, 1.4537014E+001, 9.4692645E+001, 6.0759641E+001, 4.0096132E+001, 2.6246857E+001, 7.2621327E+001, 4.4014684E+001, 2.9735400E+001, 2.0261329E+001
 3.6669354E+001, 5.6497009E+001, 3.5244557E+001, 2.3287529E+001, 1.4450530E+001, 9.4792878E+001, 6.0728262E+001, 4.0022952E+001, 2.6110335E+001, 7.2854224E+001, 4.4057515E+001, 2.9788504E+001, 2.0414233E+001
 3.6762912E+001, 5.6497009E+001, 3.5244557E+001, 2.3287529E+001, 1.4450530E+001, 9.4792878E+001, 6.0728262E+001, 4.0022952E+001, 2.6110335E+001, 7.2854224E+001, 4.4057515E+001, 2.9788504E+001, 2.0414233E+001
 3.6856470E+001, 5.6272902E+001, 3.5280285E+001, 2.3118487E+001, 1.4463000E+001, 9.4945040E+001, 6.0735979E+001, 3.9943620E+001, 2.5999118E+001, 7.3025745E+001, 4.4113639E+001, 2.9852739E+001, 2.0537257E+001
 3.6950028E+001, 5.6272902E+001, 3.5280285E+001, 2.3118487E+001, 1.4463000E+001, 9.4945040E+001, 6.0735979E+001, 3.9943620E+001, 2.5999118E+001, 7.3025745E+001, 4.4113639E+001, 2.9852739E+001, 2.0537257E+001
 3.7043586E+001, 5.6203564E+001, 3.5234372E+001, 2.3009529E+001, 1.4573559E+001, 9.5026314E+001, 6.0794886E+001, 3.9871999E+001, 2.5926892E+001, 7.3152572E+001, 4.4157202E+001, 2.9942257E+001, 2.0617367E+001
 3.7137144E+001, 5.6203564E+001, 3.5234372E+001, 2.3009529E+001, 1.4573559E+001, 9.5026314E+001, 6.0794886E+001, 3.9871999E+001, 2.5926892E+001, 7.3152572E+001, 4.4157202E+001, 2.9942257E+001, 2.0617367E+001
 3.7230702E+001, 5.6284394E+001, 3.5075431E+001, 2.3014473E+001, 1.4764279E+001, 9.5012455E+001, 6.0852245E+001, 3.9815221E+001, 2.5897591E+001, 7.3225964E+001, 4.4194148E+001, 3.0067292E+001, 2.0658781E+001
 3.7324259E+001, 5.6284394E+001, 3.5075431E+001, 2.3014473E+001, 1.4764279E+001, 9.5012455E+001, 6.0852245E+001, 3.9815221E+001, 2.5897591E+001, 7.3225964E+001, 4.4194148E+001, 3.0067292E+001, 2.0658781E+001
 3.7417817E+001, 5.6402397E+001, 3.4855600E+001, 2.3158172E+001, 1.5003772E+001, 9.4921761E+001, 6.0877665E+001, 3.9787560E+001, 2.5904697E+001, 7.3173823E+001, 4.4239951E+001, 3.0233524E+001, 2.0666065E+001
 3.7511375E+001, 5.6402397E+001, 3.4855600E+001, 2.3158172E+001, 1.5003772E+001, 9.4921761E+001, 6.0877665E+001, 3.9787560E+001, 2.5904697E+001, 7.3173823E+001, 4.4239951E+001, 3.0233524E+001, 2.0666065E+001
 3.7604933E+001, 5.6437822E+001, 3.4677047E+001, 2.3392228E+001, 1.5250505E+001, 9.4802906E+001, 6.0893794E+001, 3.9789919E+001, 2.5929871E+001, 7.3018095E+001, 4.4316104E+001, 3.0440153E+001, 2.0647415E+001
 3.7792049E+001, 5.6394575E+001, 3.4652762E+001, 2.3496968E+001, 1.5362465E+001, 9.4745081E+001, 6.0912761E+001, 3.9800979E+001, 2.5956940E+001, 7.2882022E+001, 4.4376699E+001, 3.0562817E+001, 2.0629207E+001
 3.7885607E+001, 5.6351327E+001, 3.4628478E+001, 2.3601708E+001, 1.5474425E+001, 9.4687257E+001, 6.0931728E+001, 3.9812039E+001, 2.5984009E+001, 7.2745949E+001, 4.4437294E+001, 3.0685482E+001, 2.0610999E+001
 3.7979165E+001, 5.6198500E+001, 3.4744866E+001, 2.3684198E+001, 1.5657484E+001, 9.4617349E+001, 6.0954544E+001, 3.9840309E+001, 2.6047569E+001, 7.2378016E+001, 4.4596439E+001, 3.0971119E+001, 2.0562873E+001
 3.8072723E+001, 5.6198500E+001, 3.4744866E+001, 2.3684198E+001, 1.5657484E+001, 9.4617349E+001, 6.0954544E+001, 3.9840309E+001, 2.6047569E+001, 7.2378016E+001, 4.4596439E+001, 3.0971119E+001, 2.0562873E+001
 3.8166281E+001, 5.6067014E+001, 3.4999908E+001, 2.3628883E+001, 1.5795354E+001, 9.4594238E+001, 6.0863732E+001, 3.9859203E+001, 2.6108530E+001, 7.1946560E+001, 4.4740707E+001, 3.1294461E+001, 2.0509188E+001
 3.8259839E+001, 5.6067014E+001, 3.4999908E+001, 2.3628883E+001, 1.5795354E+001, 9.4594238E+001, 6.0863732E+001, 3.9859203E+001, 2.6108530E+001, 7.1946560E+001, 4.4740707E+001, 3.1294461E+001, 2.0509188E+001
 3.8353397E+001, 5.6012271E+001, 3.5264713E+001, 2.3490639E+001, 1.5889251E+001, 9.4588663E+001, 6.0640846E+001, 3.9871192E+001, 2.6156170E+001, 7.1520977E+001, 4.4890316E+001, 3.1658154E+001, 2.0444777E+001
 3.8446955E+001, 5.6012271E+001, 3.5264713E+001, 2.3490639E+001, 1.5889251E+001, 9.4588663E+001, 6.0640846E+001, 3.9871192E+001, 2.6156170E+001, 7.1520977E+001, 4.4890316E+001, 3.1658154E+001, 2.0444777E+001
 3.8540513E+001, 5.6024586E+001, 3.5400499E+001, 2.3333757E+001, 1.5936108E+001, 9.4569355E+001, 6.0364673E+001, 3.9878862E+001, 2.6182574E+001, 7.1198739E+001, 4.5021072E+001, 3.2042363E+001, 2.0368620E+001
 3.8634071E+001, 5.6024586E+001, 3.5400499E+001, 2.3333757E+001, 1.5936108E+001, 9.4569355E+001, 6.0364673E+001, 3.9878862E+001, 2.6182574E+001, 7.1198739E+001, 4.5021072E+001, 3.2042363E+001, 2.0368620E+001
 3.8727629E+001, 5.6065133E+001, 3.5355563E+001, 2.3216589E+001, 1.5927302E+001, 9.4535949E+001, 6.0099468E+001, 3.9885421E+001, 2.6186353E+001, 7.1018774E+001, 4.5118072E+001, 3.2421112E+001, 2.0278932E+001
 3.8821187E+001, 5.6065133E+001, 3.5355563E+001, 2.3216589E+001, 1.5927302E+001, 9.4535949E+001, 6.0099468E+001, 3.9885421E+001, 2.6186353E+001, 7.1018774E+001, 4.5118072E+001, 3.2421112E+001, 2.0278932E+001
 3.8914745E+001, 5.6105258E+001, 3.5168015E+001, 2.3182234E+001, 1.5858878E+001, 9.4498378E+001, 5.9874076E+001, 3.9902733E+001, 2.6174709E+001, 7.0990804E+001, 4.5208905E+001, 3.2761407E+001, 2.0175437E+001
 3.9008303E+001, 5.6105258E+001, 3.5168015E+001, 2.3182234E+001, 1.5858878E+001, 9.4498378E+001, 5.9874076E+001, 3.9902733E+001, 2.6174709E+001, 7.0990804E+001, 4.5208905E+001, 3.2761407E+001, 2.0175437E+001
 3.9101861E+001, 5.6141256E+001, 3.4901769E+001, 2.3247280E+001, 1.5739412E+001, 9.4449532E+001, 5.9687689E+001, 3.9959839E+001, 2.6150182E+001, 7.1074458E+001, 4.5266385E+001, 3.3046915E+001, 2.0060791E+001
 3.9288977E+001, 5.6156604E+001, 3.4771148E+001, 2.3325882E+001, 1.5663954E+001, 9.4403320E+001, 5.9603459E+001, 4.0014302E+001, 2.6134932E+001, 7.1149682E+001, 4.5305935E+001, 3.3149093E+001, 1.9999937E+001
 3.9382535E+001, 5.6171951E+001, 3.4640527E+001, 2.3404483E+001, 1.5588496E+001, 9.4357109E+001, 5.9519228E+001, 4.0068765E+001, 2.6119683E+001, 7.1224905E+001, 4.5345485E+001, 3.3251271E+001, 1.9939084E+001
 3.9476093E+001, 5.6181795E+001, 3.4452088E+001, 2.3635311E+001, 1.5429413E+001, 9.4209022E+001, 5.9379026E+001, 4.0217923E+001, 2.6095704E+001, 7.1406239E+001, 4.5452001E+001, 3.3355709E+001, 1.9815303E+001
 3.9569651E+001, 5.6181795E+001, 3.4452088E+001, 2.3635311E+001, 1.5429413E+001, 9.4209022E+001, 5.9379026E+001, 4.0217923E+001, 2.6095704E+001, 7.1406239E+001, 4.5452001E+001, 3.3355709E+001, 1.9815303E+001
 3.9663209E+001, 5.6172344E+001, 3.4380352E+001, 2.3905426E+001, 1.5281411E+001, 9.4041903E+001, 5.9277522E+001, 4.0369246E+001, 2.6081783E+001, 7.1592655E+001, 4.5673227E+001, 3.3358733E+001, 1.9694938E+001
 3.9756767E+001, 5.6172344E+001, 3.4380352E+001, 2.3905426E+001, 1.5281411E+001, 9.4041903E+001, 5.9277522E+001, 4.0369246E+001, 2.6081783E+001, 7.1592655E+001, 4.5673227E+001, 3.3358733E+001, 1.9694938E+001
 3.9850325E+001, 5.6189970E+001, 3.4390725E+001, 2.4185281E+001, 1.5155409E+001, 9.3904997E+001, 5.9232158E+001, 4.0458644E+001, 2.6078951E+001, 7.1748068E+001, 4.6006015E+001, 3.3285621E+001, 1.9583010E+001
 3.9943883E+001, 5.6189970E+001, 3.4390725E+001, 2.4185281E+001, 1.5155409E+001, 9.3904997E+001, 5.9232158E+001, 4.0458644E+001, 2.6078951E+001, 7.1748068E+001, 4.6006015E+001, 3.3285621E+001, 1.9583010E+001
 4.0037441E+001, 5.6316111E+001, 3.4404037E+001, 2.4417569E+001, 1.5055888E+001, 9.3837078E+001, 5.9256205E+001, 4.0437041E+001, 2.6087346E+001, 7.1878913E+001, 4.6426339E+001, 3.3172696E+001, 1.9484157E+001
 4.0130999E+001, 5.6316111E+001, 3.4404037E+001, 2.4417569E+001, 1.5055888E+001, 9.3837078E+001, 5.9256205E+001, 4.0437041E+001, 2.6087346E+001, 7.1878913E+001, 4.6426339E+001, 3.3172696E+001, 1.9484157E+001
 4.0224557E+001, 5.6597995E+001, 3.4388354E+001, 2.4513347E+001, 1.4984833E+001, 9.3820592E+001, 5.9325062E+001, 4.0326044E+001, 2.6104944E+001, 7.1966546E+001, 4.6879923E+001, 3.3045875E+001, 1.9402475E+001
 4.0318115E+001, 5.6597995E+001, 3.4388354E+001, 2.4513347E+001, 1.4984833E+001, 9.3820592E+001, 5.9325062E+001, 4.0326044E+001, 2.6104944E+001, 7.1966546E+001, 4.6879923E+001, 3.3045875E+001, 1.9402475E+001
 4.0411673E+001, 5.6989335E+001, 3.4393612E+001, 2.4406605E+001, 1.4944679E+001, 9.3807509E+001, 5.9458351E+001, 4.0167283E+001, 2.6128729E+001, 7.1985276E+001, 4.7297515E+001, 3.2908145E+001, 1.9342546E+001
 4.0505231E+001, 5.6989335E+001, 3.4393612E+001, 2.4406605E+001, 1.4944679E+001, 9.3807509E+001, 5.9458351E+001, 4.0167283E+001, 2.6128729E+001, 7.1985276E+001, 4.7297515E+001, 3.2908145E+001, 1.9342546E+001
 4.0692347E+001, 5.7323974E+001, 3.4497367E+001, 2.4127689E+001, 1.4936596E+001, 9.3756568E+001, 5.9589246E+001, 4.0039926E+001, 2.6156553E+001, 7.1947818E+001, 4.7659177E+001, 3.2744931E+001, 1.9308933E+001
 4.0785905E+001, 5.7414757E+001, 3.4736181E+001, 2.3783685E+001, 1.4956624E+001, 9.3603101E+001, 5.9688844E+001, 3.9969704E+001, 2.6182298E+001, 7.1898476E+001, 4.7950084E+001, 3.2546703E+001, 1.9306433E+001
 4.0879463E+001, 5.7414757E+001, 3.4736181E+001, 2.3783685E+001, 1.4956624E+001, 9.3603101E+001, 5.9688844E+001, 3.9969704E+001, 2.6182298E+001, 7.1898476E+001, 4.7950084E+001, 3.2546703E+001, 1.9306433E+001
 4.0973021E+001, 5.7135483E+001, 3.5078002E+001, 2.3482190E+001, 1.4996421E+001, 9.3327331E+001, 5.9742952E+001, 3.9947692E+001, 2.6202814E+001, 7.1923597E+001, 4.8158412E+001, 3.2319221E+001, 1.9338164E+001
 4.1066579E+001, 5.7135483E+001, 3.5078002E+001, 2.3482190E+001, 1.4996421E+001, 9.3327331E+001, 5.9742952E+001, 3.9947692E+001, 2.6202814E+001, 7.1923597E+001, 4.8158412E+001, 3.2319221E+001, 1.9338164E+001
 4.1160137E+001, 5.6562814E+001, 3.5440102E+001, 2.3279240E+001, 1.5046434E+001, 9.2980653E+001, 5.9746271E+001, 3.9945708E+001, 2.6216860E+001, 7.2093520E+001, 4.8256293E+001, 3.2087430E+001, 1.9401897E+001
 4.1253695E+001, 5.6562814E+001, 3.5440102E+001, 2.3279240E+001, 1.5046434E+001, 9.2980653E+001, 5.9746271E+001, 3.9945708E+001, 2.6216860E+001, 7.2093520E+001, 4.8256293E+001, 3.2087430E+001, 1.9401897E+001
 4.1347253E+001, 5.5877946E+001, 3.5731399E+001, 2.3184110E+001, 1.5098278E+001, 9.2659856E+001, 5.9734191E+001, 3.9945152E+001, 2.6226961E+001, 7.2421291E+001, 4.8195312E+001, 3.1867861E+001, 1.9489613E+001
 4.1440811E+001, 5.5877946E+001, 3.5731399E+001, 2.3184110E+001, 1.5098278E+001, 9.2659856E+001, 5.9734191E+001, 3.9945152E+001, 2.6226961E+001, 7.2421291E+001, 4.8195312E+001, 3.1867861E+001, 1.9489613E+001
 4.1534369E+001, 5.5258958E+001, 3.5918411E+001, 2.3180634E+001, 1.5148318E+001, 9.2498456E+001, 5.9719465E+001, 3.9942868E+001, 2.6237274E+001, 7.2761703E+001, 4.7977436E+001, 3.1685290E+001, 1.9592071E+001
 4.1627927E+001, 5.5258958E+001, 3.5918411E+001, 2.3180634E+001, 1.5148318E+001, 9.2498456E+001, 5.9719465E+001, 3.9942868E+001, 2.6237274E+001, 7.2761703E+001, 4.7977436E+001, 3.1685290E+001, 1.9592071E+001
 4.1721485E+001, 5.4837002E+001, 3.5986929E+001, 2.3230017E+001, 1.5196938E+001, 9.2569243E+001, 5.9707465E+001, 3.9949144E+001, 2.6254829E+001, 7.3009151E+001, 4.7624770E+001, 3.1557099E+001, 1.9700410E+001
 4.1815043E+001, 5.4837002E+001, 3.5986929E+001, 2.3230017E+001, 1.5196938E+001, 9.2569243E+001, 5.9707465E+001, 3.9949144E+001, 2.6254829E+001, 7.3009151E+001, 4.7624770E+001, 3.1557099E+001, 1.9700410E+001
 4.1908601E+001, 5.4681428E+001, 3.5941096E+001, 2.3304011E+001, 1.5248390E+001, 9.2922447E+001, 5.9701890E+001, 3.9973921E+001, 2.6289736E+001, 7.3033396E+001, 4.7223126E+001, 3.1490892E+001, 1.9809084E+001
 4.2002159E+001, 5.4681428E+001, 3.5941096E+001, 2.3304011E+001, 1.5248390E+001, 9.2922447E+001, 5.9701890E+001, 3.9973921E+001, 2.6289736E+001, 7.3033396E+001, 4.7223126E+001, 3.1490892E+001, 1.9809084E+001
 4.2189275E+001, 5.4875106E+001, 3.5836021E+001, 2.3378944E+001, 1.5308864E+001, 9.3458620E+001, 5.9720916E+001, 4.0033757E+001, 2.6346053E+001, 7.2861209E+001, 4.6789573E+001, 3.1484370E+001, 1.9914754E+001
 4.2282833E+001, 5.5441209E+001, 3.5751146E+001, 2.3430204E+001, 1.5383623E+001, 9.3887105E+001, 5.9803047E+001, 4.0128591E+001, 2.6422583E+001, 7.2705578E+001, 4.6375274E+001, 3.1526776E+001, 2.0014311E+001
 4.2376391E+001, 5.5441209E+001, 3.5751146E+001, 2.3430204E+001, 1.5383623E+001, 9.3887105E+001, 5.9803047E+001, 4.0128591E+001, 2.6422583E+001, 7.2705578E+001, 4.6375274E+001, 3.1526776E+001, 2.0014311E+001
 4.2469949E+001, 5.6166131E+001, 3.5751637E+001, 2.3452178E+001, 1.5476024E+001, 9.4029251E+001, 5.9933886E+001, 4.0253577E+001, 2.6511078E+001, 7.2635884E+001, 4.6005076E+001, 3.1603390E+001, 2.0105244E+001
 4.2563507E+001, 5.6166131E+001, 3.5751637E+001, 2.3452178E+001, 1.5476024E+001, 9.4029251E+001, 5.9933886E+001, 4.0253577E+001, 2.6511078E+001, 7.2635884E+001, 4.6005076E+001, 3.1603390E+001, 2.0105244E+001
 4.2657065E+001, 5.6680910E+001, 3.5862657E+001, 2.3465913E+001, 1.5585174E+001, 9.4005913E+001, 6.0083143E+001, 4.0391335E+001, 2.6608330E+001, 7.2568361E+001, 4.5737111E+001, 3.1698051E+001, 2.0184024E+001
 4.2750623E+001, 5.6680910E+001, 3.5862657E+001, 2.3465913E+001, 1.5585174E+001, 9.4005913E+001, 6.0083143E+001, 4.0391335E+001, 2.6608330E+001, 7.2568361E+001, 4.5737111E+001, 3.1698051E+001, 2.0184024E+001
 4.2844181E+001, 5.6790521E+001, 3.6068147E+001, 2.3499488E+001, 1.5704411E+001, 9.4001111E+001, 6.0195579E+001, 4.0519861E+001, 2.6704836E+001, 7.2357324E+001, 4.5635400E+001, 3.1794215E+001, 2.0246667E+001
 4.2937739E+001, 5.6790521E+001, 3.6068147E+001, 2.3499488E+001, 1.5704411E+001, 9.4001111E+001, 6.0195579E+001, 4.0519861E+001, 2.6704836E+001, 7.2357324E+001, 4.5635400E+001, 3.1794215E+001, 2.0246667E+001
 4.3031297E+001, 5.6627834E+001, 3.6314430E+001, 2.3562966E+001, 1.5821885E+001, 9.4067506E+001, 6.0247032E+001, 4.0621403E+001, 2.6796100E+001, 7.1942112E+001, 4.5691241E+001, 3.1878094E+001, 2.0290428E+001
 4.3124855E+001, 5.6627834E+001, 3.6314430E+001, 2.3562966E+001, 1.5821885E+001, 9.4067506E+001, 6.0247032E+001, 4.0621403E+001, 2.6796100E+001, 7.1942112E+001, 4.5691241E+001, 3.1878094E+001, 2.0290428E+001
