s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 1.5900345E+002, 5.5323489E+002, 5.5127793E+002, 3.4485639E+002, 2.4659200E+002, 2.4698964E+002, 1.8343164E+002, 5.5323489E+002, 1.1259182E+002, 1.8120161E+002, 3.2175820E+002, 4.9628273E+002, 5.4350625E+002, 5.4409963E+002, 5.2729067E+002, 4.4111635E+002, 2.4097667E+002, 1.1260394E+002, 1.1260312E+002, 2.4053381E+002, 4.4030266E+002, 5.2635307E+002, 5.4335681E+002, 4.1314778E+001,-2.3220118E+001,-7.3432171E-001,-6.4788641E+000, 4.0580456E+001,-2.9698983E+001,-1.0233277E+002,-9.6654522E+000,-1.1199822E+002, 1.2700000E+001, 9.6051121E+002
 1.6000927E+002, 5.5426539E+002, 5.5232620E+002, 3.4608953E+002, 2.4772056E+002, 2.4812033E+002, 1.8441214E+002, 5.5426539E+002, 1.1327334E+002, 1.8217396E+002, 3.2306536E+002, 4.9752476E+002, 5.4460201E+002, 5.4519204E+002, 5.2841428E+002, 4.4236036E+002, 2.4214531E+002, 1.1329255E+002, 1.1328194E+002, 2.4169908E+002, 4.4155770E+002, 5.2751024E+002, 5.4444308E+002, 4.1194798E+001,-2.3336280E+001,-7.6428199E-001,-5.7530290E+000, 4.0430516E+001,-2.9089309E+001,-1.0229890E+002,-9.6992613E+000,-1.1199816E+002, 1.2700000E+001, 9.6059562E+002
 1.6102584E+002, 5.5536555E+002, 5.5344067E+002, 3.4729374E+002, 2.4884713E+002, 2.4924323E+002, 1.8541272E+002, 5.5536555E+002, 1.1395823E+002, 1.8314386E+002, 3.2432148E+002, 4.9869108E+002, 5.4574297E+002, 5.4629666E+002, 5.2952703E+002, 4.4357907E+002, 2.4332065E+002, 1.1398838E+002, 1.1396129E+002, 2.4285845E+002, 4.4278711E+002, 5.2864143E+002, 5.4554924E+002, 4.1130144E+001,-2.3463004E+001,-7.8701934E-001,-5.2023371E+000, 4.0343124E+001,-2.8665341E+001,-1.0243962E+002,-9.5580501E+000,-1.1199767E+002, 1.2700000E+001, 9.6114784E+002
 1.6201028E+002, 5.5646318E+002, 5.5452171E+002, 3.4847562E+002, 2.4995706E+002, 2.5034808E+002, 1.8641687E+002, 5.5646318E+002, 1.1464141E+002, 1.8410025E+002, 3.2554980E+002, 4.9979652E+002, 5.4683063E+002, 5.4737833E+002, 5.3063001E+002, 4.4478053E+002, 2.4446543E+002, 1.1467197E+002, 1.1462676E+002, 2.4400800E+002, 4.4400777E+002, 5.2973875E+002, 5.4664008E+002, 4.1097226E+001,-2.3589417E+001,-7.6935228E-001,-5.6040709E+000, 4.0327874E+001,-2.9193488E+001,-1.0261104E+002,-9.3868045E+000,-1.1199784E+002, 1.2700000E+001, 9.6178959E+002
 1.6301197E+002, 5.5750488E+002, 5.5556380E+002, 3.4963903E+002, 2.5105725E+002, 2.5144112E+002, 1.8742240E+002, 5.5750488E+002, 1.1531146E+002, 1.8504517E+002, 3.2675655E+002, 5.0090003E+002, 5.4788144E+002, 5.4839298E+002, 5.3166960E+002, 4.4595386E+002, 2.4560647E+002, 1.1535977E+002, 1.1528975E+002, 2.4515108E+002, 4.4520927E+002, 5.3081046E+002, 5.4769140E+002, 4.0955068E+001,-2.3710715E+001,-8.0730207E-001,-5.5375417E+000, 4.0147765E+001,-2.9248257E+001,-1.0233911E+002,-9.6590975E+000,-1.1199820E+002, 1.2700000E+001, 9.6125741E+002
 1.6401366E+002, 5.5852593E+002, 5.5657936E+002, 3.5081214E+002, 2.5214191E+002, 2.5253556E+002, 1.8841017E+002, 5.5852593E+002, 1.1598123E+002, 1.8600199E+002, 3.2798620E+002, 5.0202352E+002, 5.4891890E+002, 5.4937646E+002, 5.3270302E+002, 4.4711634E+002, 2.4673528E+002, 1.1604520E+002, 1.1596051E+002, 2.4629016E+002, 4.4641383E+002, 5.3189357E+002, 5.4872575E+002, 4.0863452E+001,-2.3828856E+001,-7.7615139E-001,-5.6247421E+000, 4.0087300E+001,-2.9453598E+001,-1.0247393E+002,-9.5238651E+000,-1.1199780E+002, 1.2700000E+001, 9.6178033E+002
 1.6500918E+002, 5.5951484E+002, 5.5756547E+002, 3.5193328E+002, 2.5320176E+002, 2.5362562E+002, 1.8935798E+002, 5.5951484E+002, 1.1664453E+002, 1.8693351E+002, 3.2916155E+002, 5.0304644E+002, 5.4993396E+002, 5.5033164E+002, 5.3371119E+002, 4.4824444E+002, 2.4783455E+002, 1.1670639E+002, 1.1663059E+002, 2.4738973E+002, 4.4755483E+002, 5.3293928E+002, 5.4972689E+002, 4.0871271E+001,-2.3943672E+001,-7.5601282E-001,-5.4514526E+000, 4.0115259E+001,-2.9395124E+001,-1.0267767E+002,-9.3204082E+000,-1.1199808E+002, 1.2700000E+001, 9.6249877E+002
 1.6602232E+002, 5.6053558E+002, 5.5858195E+002, 3.5307166E+002, 2.5431900E+002, 2.5471052E+002, 1.9030862E+002, 5.6053558E+002, 1.1732014E+002, 1.8788025E+002, 3.3037316E+002, 5.0413192E+002, 5.5095227E+002, 5.5134839E+002, 5.3475372E+002, 4.4941975E+002, 2.4898619E+002, 1.1738540E+002, 1.1731033E+002, 2.4850889E+002, 4.4869714E+002, 5.3392517E+002, 5.5069671E+002, 4.0787494E+001,-2.4062049E+001,-7.6005105E-001,-5.5391857E+000, 4.0027443E+001,-2.9601235E+001,-1.0294595E+002,-9.0521660E+000,-1.1199812E+002, 1.2700000E+001, 9.6337829E+002
 1.6702591E+002, 5.6149209E+002, 5.5952716E+002, 3.5421718E+002, 2.5540339E+002, 2.5577840E+002, 1.9124339E+002, 5.6149209E+002, 1.1799493E+002, 1.8882776E+002, 3.3159178E+002, 5.0523155E+002, 5.5189603E+002, 5.5231768E+002, 5.3570475E+002, 4.5049468E+002, 2.5008232E+002, 1.1806475E+002, 1.1797773E+002, 2.4962143E+002, 4.4984262E+002, 5.3492980E+002, 5.5167605E+002, 4.0699785E+001,-2.4174755E+001,-7.7619853E-001,-5.8444190E+000, 3.9923587E+001,-3.0019174E+001,-1.0283975E+002,-9.1580303E+000,-1.1199778E+002, 1.2700000E+001, 9.6326618E+002
 1.6802041E+002, 5.6240743E+002, 5.6043298E+002, 3.5532711E+002, 2.5645961E+002, 2.5682198E+002, 1.9217439E+002, 5.6240743E+002, 1.1866824E+002, 1.8975493E+002, 3.3273642E+002, 5.0623683E+002, 5.5280599E+002, 5.5325144E+002, 5.3665223E+002, 4.5158492E+002, 2.5116756E+002, 1.1873973E+002, 1.1864991E+002, 2.5071930E+002, 4.5097849E+002, 5.3597712E+002, 5.5267335E+002, 4.0586315E+001,-2.4283357E+001,-7.6674525E-001,-6.0793483E+000, 3.9819570E+001,-3.0362705E+001,-1.0262611E+002,-9.3720838E+000,-1.1199820E+002, 1.2700000E+001, 9.6287965E+002
 1.6900908E+002, 5.6328941E+002, 5.6132123E+002, 3.5644570E+002, 2.5749293E+002, 2.5785582E+002, 1.9308894E+002, 5.6328941E+002, 1.1933374E+002, 1.9067623E+002, 3.3386503E+002, 5.0719795E+002, 5.5371068E+002, 5.5415704E+002, 5.3758668E+002, 4.5265681E+002, 2.5223962E+002, 1.1941377E+002, 1.1930988E+002, 2.5178108E+002, 4.5204405E+002, 5.3694814E+002, 5.5361419E+002, 4.0512759E+001,-2.4388675E+001,-7.8200569E-001,-5.7278238E+000, 3.9730753E+001,-3.0116499E+001,-1.0250450E+002,-9.4940181E+000,-1.1199852E+002, 1.2700000E+001, 9.6272738E+002
 1.7000310E+002, 5.6417335E+002, 5.6220240E+002, 3.5751796E+002, 2.5850291E+002, 2.5887529E+002, 1.9398664E+002, 5.6417335E+002, 1.1999326E+002, 1.9158887E+002, 3.3497182E+002, 5.0812539E+002, 5.5456792E+002, 5.5504269E+002, 5.3849340E+002, 4.5372680E+002, 2.5330867E+002, 1.2007519E+002, 1.1996091E+002, 2.5283065E+002, 4.5310887E+002, 5.3789100E+002, 5.5454011E+002, 4.0409193E+001,-2.4492720E+001,-7.8060756E-001,-5.8234225E+000, 3.9628585E+001,-3.0316142E+001,-1.0253045E+002,-9.4679032E+000,-1.1199835E+002, 1.2700000E+001, 9.6294543E+002
 1.7100979E+002, 5.6501732E+002, 5.6303363E+002, 3.5856175E+002, 2.5951276E+002, 2.5990061E+002, 1.9488461E+002, 5.6501732E+002, 1.2065622E+002, 1.9249434E+002, 3.3605863E+002, 5.0903252E+002, 5.5540879E+002, 5.5593802E+002, 5.3942103E+002, 4.5477932E+002, 2.5438029E+002, 1.2073976E+002, 1.2062228E+002, 2.5387674E+002, 4.5413599E+002, 5.3878788E+002, 5.5541307E+002, 4.0341288E+001,-2.4593265E+001,-7.8194316E-001,-6.1724635E+000, 3.9559344E+001,-3.0765728E+001,-1.0234909E+002,-9.6493137E+000,-1.1199841E+002, 1.2700000E+001, 9.6263007E+002
 1.7201787E+002, 5.6583253E+002, 5.6384157E+002, 3.5962724E+002, 2.6052627E+002, 2.6092288E+002, 1.9578413E+002, 5.6583253E+002, 1.2131336E+002, 1.9340361E+002, 3.3714338E+002, 5.0991762E+002, 5.5621203E+002, 5.5682579E+002, 5.4033611E+002, 4.5578719E+002, 2.5545003E+002, 1.2140612E+002, 1.2128589E+002, 2.5491645E+002, 4.5513252E+002, 5.3968546E+002, 5.5633472E+002, 4.0273222E+001,-2.4690038E+001,-7.9210692E-001,-6.3532628E+000, 3.9481115E+001,-3.1043301E+001,-1.0236932E+002,-9.6288607E+000,-1.1199818E+002, 1.2700000E+001, 9.6283408E+002
 1.7302596E+002, 5.6662782E+002, 5.6463981E+002, 3.6068608E+002, 2.6153035E+002, 2.6194423E+002, 1.9669222E+002, 5.6662782E+002, 1.2197066E+002, 1.9431262E+002, 3.3826325E+002, 5.1083947E+002, 5.5700664E+002, 5.5771862E+002, 5.4120822E+002, 4.5679605E+002, 2.5650312E+002, 1.2206606E+002, 1.2195411E+002, 2.5596443E+002, 4.5613399E+002, 5.4061460E+002, 5.5723102E+002, 4.0249498E+001,-2.4785164E+001,-7.9803904E-001,-6.0776597E+000, 3.9451459E+001,-3.0862824E+001,-1.0280112E+002,-9.1969737E+000,-1.1199809E+002, 1.2700000E+001, 9.6411278E+002
 1.7400350E+002, 5.6743874E+002, 5.6546352E+002, 3.6170306E+002, 2.6250227E+002, 2.6295911E+002, 1.9757662E+002, 5.6743874E+002, 1.2261306E+002, 1.9518982E+002, 3.3932872E+002, 5.1173299E+002, 5.5782007E+002, 5.5855291E+002, 5.4204189E+002, 4.5774987E+002, 2.5750884E+002, 1.2270629E+002, 1.2260737E+002, 2.5697761E+002, 4.5710965E+002, 5.4148153E+002, 5.5807924E+002, 4.0203024E+001,-2.4882590E+001,-7.7278898E-001,-5.5705044E+000, 3.9430235E+001,-3.0453094E+001,-1.0293318E+002,-9.0649818E+000,-1.1199816E+002, 1.2700000E+001, 9.6460782E+002
 1.7500417E+002, 5.6824041E+002, 5.6625237E+002, 3.6268128E+002, 2.6346238E+002, 2.6394943E+002, 1.9844816E+002, 5.6824041E+002, 1.2325510E+002, 1.9608759E+002, 3.4039695E+002, 5.1258526E+002, 5.5860620E+002, 5.5942360E+002, 5.4288191E+002, 4.5866866E+002, 2.5850969E+002, 1.2334510E+002, 1.2325050E+002, 2.5798309E+002, 4.5809965E+002, 5.4231522E+002, 5.5888178E+002, 4.0130705E+001,-2.4979147E+001,-7.9020145E-001,-5.9093085E+000, 3.9340504E+001,-3.0888456E+001,-1.0267936E+002,-9.3189577E+000,-1.1199832E+002, 1.2700000E+001, 9.6410038E+002
 1.7601731E+002, 5.6903420E+002, 5.6705794E+002, 3.6365446E+002, 2.6442611E+002, 2.6491311E+002, 1.9932118E+002, 5.6903420E+002, 1.2390467E+002, 1.9698061E+002, 3.4146577E+002, 5.1347996E+002, 5.5941186E+002, 5.6024120E+002, 5.4368568E+002, 4.5961746E+002, 2.5954148E+002, 1.2399383E+002, 1.2390122E+002, 2.5901925E+002, 4.5908511E+002, 5.4314514E+002, 5.5968476E+002, 4.0062268E+001,-2.5075309E+001,-8.0678005E-001,-5.4222564E+000, 3.9255488E+001,-3.0497565E+001,-1.0312333E+002,-8.8751852E+000,-1.1199852E+002, 1.2700000E+001, 9.6539793E+002
 1.7700710E+002, 5.6984950E+002, 5.6787261E+002, 3.6463561E+002, 2.6536959E+002, 2.6589403E+002, 2.0019076E+002, 5.6984950E+002, 1.2454465E+002, 1.9784682E+002, 3.4252065E+002, 5.1436679E+002, 5.6023644E+002, 5.6104840E+002, 5.4449164E+002, 4.6053988E+002, 2.6053559E+002, 1.2463511E+002, 1.2453959E+002, 2.6002756E+002, 4.6001881E+002, 5.4393256E+002, 5.6046446E+002, 4.0060348E+001,-2.5173278E+001,-7.8582259E-001,-5.2600154E+000, 3.9274526E+001,-3.0433294E+001,-1.0292908E+002,-9.0693082E+000,-1.1199839E+002, 1.2700000E+001, 9.6504752E+002
 1.7800879E+002, 5.7065260E+002, 5.6866694E+002, 3.6558370E+002, 2.6630173E+002, 2.6689643E+002, 2.0104555E+002, 5.7065260E+002, 1.2518065E+002, 1.9870171E+002, 3.4353429E+002, 5.1524603E+002, 5.6105658E+002, 5.6183365E+002, 5.4531206E+002, 4.6145832E+002, 2.6152446E+002, 1.2527100E+002, 1.2517005E+002, 2.6099361E+002, 4.6091988E+002, 5.4468150E+002, 5.6120108E+002, 3.9925296E+001,-2.5270717E+001,-7.9293139E-001,-5.5873761E+000, 3.9132364E+001,-3.0858094E+001,-1.0234095E+002,-9.6576941E+000,-1.1199864E+002, 1.2700000E+001, 9.6366314E+002
 1.7901048E+002, 5.7140879E+002, 5.6941868E+002, 3.6651760E+002, 2.6723375E+002, 2.6789463E+002, 2.0189293E+002, 5.7140879E+002, 1.2581813E+002, 1.9955461E+002, 3.4452027E+002, 5.1606438E+002, 5.6183479E+002, 5.6261663E+002, 5.4609825E+002, 4.6236434E+002, 2.6251099E+002, 1.2591330E+002, 1.2581075E+002, 2.6196263E+002, 4.6180171E+002, 5.4539470E+002, 5.6188231E+002, 3.9889910E+001,-2.5363191E+001,-7.9607646E-001,-5.6294013E+000, 3.9093834E+001,-3.0992592E+001,-1.0270324E+002,-9.2951673E+000,-1.1199841E+002, 1.2700000E+001, 9.6474387E+002
 1.8001321E+002, 5.7210059E+002, 5.7007418E+002, 3.6743782E+002, 2.6816163E+002, 2.6883720E+002, 2.0275657E+002, 5.7210059E+002, 1.2645521E+002, 2.0040935E+002, 3.4549360E+002, 5.1682199E+002, 5.6250573E+002, 5.6337974E+002, 5.4688394E+002, 4.6324582E+002, 2.6345961E+002, 1.2655347E+002, 1.2643661E+002, 2.6291853E+002, 4.6267891E+002, 5.4609792E+002, 5.6254822E+002, 3.9875088E+001,-2.5446179E+001,-7.8850188E-001,-6.7370770E+000, 3.9086586E+001,-3.2183256E+001,-1.0308188E+002,-8.9162196E+000,-1.1199810E+002, 1.2700000E+001, 9.6586267E+002
 1.8102561E+002, 5.7276170E+002, 5.7075314E+002, 3.6835914E+002, 2.6910054E+002, 2.6976860E+002, 2.0362079E+002, 5.7276170E+002, 1.2710287E+002, 2.0128266E+002, 3.4648594E+002, 5.1762970E+002, 5.6321720E+002, 5.6409199E+002, 5.4764130E+002, 4.6410536E+002, 2.6439432E+002, 1.2718540E+002, 1.2707299E+002, 2.6387519E+002, 4.6355863E+002, 5.4683029E+002, 5.6322207E+002, 3.9791899E+001,-2.5529076E+001,-7.8175795E-001,-5.9642116E+000, 3.9010141E+001,-3.1493288E+001,-1.0308523E+002,-8.9135259E+000,-1.1199876E+002, 1.2700000E+001, 9.6600766E+002
 1.8202400E+002, 5.7346487E+002, 5.7146878E+002, 3.6926688E+002, 2.7000873E+002, 2.7066828E+002, 2.0444866E+002, 5.7346487E+002, 1.2773900E+002, 2.0213736E+002, 3.4746376E+002, 5.1841506E+002, 5.6393087E+002, 5.6473543E+002, 5.4832777E+002, 4.6493383E+002, 2.6532029E+002, 1.2780976E+002, 1.2770778E+002, 2.6482504E+002, 4.6439823E+002, 5.4753119E+002, 5.6391540E+002, 3.9729508E+001,-2.5614124E+001,-7.8551255E-001,-5.5496503E+000, 3.8943995E+001,-3.1163774E+001,-1.0288003E+002,-9.1185448E+000,-1.1199858E+002, 1.2700000E+001, 9.6560534E+002
 1.8301419E+002, 5.7414569E+002, 5.7214057E+002, 3.7013540E+002, 2.7088169E+002, 2.7154036E+002, 2.0526626E+002, 5.7414569E+002, 1.2836695E+002, 2.0297873E+002, 3.4842288E+002, 5.1916586E+002, 5.6461654E+002, 5.6537095E+002, 5.4897000E+002, 4.6571809E+002, 2.6621549E+002, 1.2842344E+002, 1.2832537E+002, 2.6574029E+002, 4.6522009E+002, 5.4823569E+002, 5.6459798E+002, 3.9633814E+001,-2.5697340E+001,-7.8720063E-001,-5.8205088E+000, 3.8846614E+001,-3.1517848E+001,-1.0267275E+002,-9.3255490E+000,-1.1199829E+002, 1.2700000E+001, 9.6519222E+002
 1.8402814E+002, 5.7482946E+002, 5.7282797E+002, 3.7102385E+002, 2.7176147E+002, 2.7240988E+002, 2.0608276E+002, 5.7482946E+002, 1.2900289E+002, 2.0382516E+002, 3.4937697E+002, 5.1992373E+002, 5.6531475E+002, 5.6602815E+002, 5.4962866E+002, 4.6652184E+002, 2.6712782E+002, 1.2903599E+002, 1.2893630E+002, 2.6665039E+002, 4.6600895E+002, 5.4891922E+002, 5.6523869E+002, 3.9615048E+001,-2.5782000E+001,-7.9556221E-001,-5.5756814E+000, 3.8819486E+001,-3.1357681E+001,-1.0274681E+002,-9.2520264E+000,-1.1199884E+002, 1.2700000E+001, 9.6552081E+002
 1.8501470E+002, 5.7550798E+002, 5.7350585E+002, 3.7192339E+002, 2.7265155E+002, 2.7328099E+002, 2.0689780E+002, 5.7550798E+002, 1.2963255E+002, 2.0465752E+002, 3.5031823E+002, 5.2064884E+002, 5.6599368E+002, 5.6672819E+002, 5.5032857E+002, 4.6738365E+002, 2.6804110E+002, 1.2965076E+002, 1.2954966E+002, 2.6754871E+002, 4.6681356E+002, 5.4956364E+002, 5.6586583E+002, 3.9508776E+001,-2.5866173E+001,-7.8975066E-001,-5.5601437E+000, 3.8719025E+001,-3.1426317E+001,-1.0247625E+002,-9.5223626E+000,-1.1199862E+002, 1.2700000E+001, 9.6494148E+002
 1.8600163E+002, 5.7613005E+002, 5.7411054E+002, 3.7280333E+002, 2.7350122E+002, 2.7413270E+002, 2.0768554E+002, 5.7613005E+002, 1.3023797E+002, 2.0546474E+002, 3.5122427E+002, 5.2136837E+002, 5.6659665E+002, 5.6737498E+002, 5.5100294E+002, 4.6820096E+002, 2.6891517E+002, 1.3024844E+002, 1.3014803E+002, 2.6841359E+002, 4.6758932E+002, 5.5021429E+002, 5.6650274E+002, 3.9478994E+001,-2.5942643E+001,-8.0644735E-001,-6.0881868E+000, 3.8672547E+001,-3.2030830E+001,-1.0291955E+002,-9.0788060E+000,-1.1199836E+002, 1.2700000E+001, 9.6620427E+002
 1.8702612E+002, 5.7672382E+002, 5.7469669E+002, 3.7370840E+002, 2.7436111E+002, 2.7502054E+002, 2.0848408E+002, 5.7672382E+002, 1.3086139E+002, 2.0627979E+002, 3.5212198E+002, 5.2204787E+002, 5.6719813E+002, 5.6801133E+002, 5.5170407E+002, 4.6899032E+002, 2.6981441E+002, 1.3086926E+002, 1.3077055E+002, 2.6931129E+002, 4.6838125E+002, 5.5087225E+002, 5.6713225E+002, 3.9436965E+001,-2.6016918E+001,-8.1242269E-001,-6.2768353E+000, 3.8624543E+001,-3.2293753E+001,-1.0267001E+002,-9.3287080E+000,-1.1199871E+002, 1.2700000E+001, 9.6568723E+002
 1.8801456E+002, 5.7730836E+002, 5.7529115E+002, 3.7456140E+002, 2.7521681E+002, 2.7590963E+002, 2.0927458E+002, 5.7730836E+002, 1.3148977E+002, 2.0710368E+002, 3.5302622E+002, 5.2275629E+002, 5.6782544E+002, 5.6861557E+002, 5.5236070E+002, 4.6978967E+002, 2.7071640E+002, 1.3149301E+002, 1.3139175E+002, 2.7019207E+002, 4.6916310E+002, 5.5147001E+002, 5.6767901E+002, 3.9386170E+001,-2.6090398E+001,-8.1796728E-001,-5.8659936E+000, 3.8568202E+001,-3.1956392E+001,-1.0278064E+002,-9.2180069E+000,-1.1199865E+002, 1.2700000E+001, 9.6609194E+002
 1.8901300E+002, 5.7792215E+002, 5.7591192E+002, 3.7539748E+002, 2.7605675E+002, 2.7674499E+002, 2.1005905E+002, 5.7792215E+002, 1.3210494E+002, 2.0790316E+002, 3.5390440E+002, 5.2348030E+002, 5.6848522E+002, 5.6923582E+002, 5.5298199E+002, 4.7053463E+002, 2.7158486E+002, 1.3211232E+002, 1.3200054E+002, 2.7104959E+002, 4.6987301E+002, 5.5207979E+002, 5.6822810E+002, 3.9353945E+001,-2.6165781E+001,-8.0349258E-001,-5.5378498E+000, 3.8550453E+001,-3.1703631E+001,-1.0306049E+002,-8.9381614E+000,-1.1199865E+002, 1.2700000E+001, 9.6693537E+002
 1.9001144E+002, 5.7852000E+002, 5.7650308E+002, 3.7625144E+002, 2.7688093E+002, 2.7756205E+002, 2.1084385E+002, 5.7852000E+002, 1.3271860E+002, 2.0869296E+002, 3.5477479E+002, 5.2418553E+002, 5.6910467E+002, 5.6983434E+002, 5.5360332E+002, 4.7129568E+002, 2.7246218E+002, 1.3272427E+002, 1.3260246E+002, 2.7190449E+002, 4.7057518E+002, 5.5265599E+002, 5.6875626E+002, 3.9235210E+001,-2.6240523E+001,-8.1363968E-001,-5.7711027E+000, 3.8421570E+001,-3.2011625E+001,-1.0253796E+002,-9.4609225E+000,-1.1199888E+002, 1.2700000E+001, 9.6569453E+002
 1.9100988E+002, 5.7909694E+002, 5.7707336E+002, 3.7705945E+002, 2.7772189E+002, 2.7838242E+002, 2.1161238E+002, 5.7909694E+002, 1.3333083E+002, 2.0948676E+002, 3.5562222E+002, 5.2481300E+002, 5.6968643E+002, 5.7041888E+002, 5.5421962E+002, 4.7206842E+002, 2.7332643E+002, 1.3333852E+002, 1.3321077E+002, 2.7278743E+002, 4.7128321E+002, 5.5320292E+002, 5.6927659E+002, 3.9236952E+001,-2.6312524E+001,-8.1689616E-001,-5.8974081E+000, 3.8420056E+001,-3.2209933E+001,-1.0275380E+002,-9.2446745E+000,-1.1199847E+002, 1.2700000E+001, 9.6636546E+002
 1.9200639E+002, 5.7963854E+002, 5.7761067E+002, 3.7783545E+002, 2.7853218E+002, 2.7918213E+002, 2.1236960E+002, 5.7963854E+002, 1.3393367E+002, 2.1026656E+002, 3.5646346E+002, 5.2541029E+002, 5.7020457E+002, 5.7102236E+002, 5.5485872E+002, 4.7279226E+002, 2.7416192E+002, 1.3393793E+002, 1.3381302E+002, 2.7364681E+002, 4.7199409E+002, 5.5378145E+002, 5.6982840E+002, 3.9122343E+001,-2.6380328E+001,-8.0437775E-001,-6.0227230E+000, 3.8317965E+001,-3.2403051E+001,-1.0265046E+002,-9.3484925E+000,-1.1199895E+002, 1.2700000E+001, 9.6620797E+002
 1.9302722E+002, 5.8017719E+002, 5.7815395E+002, 3.7862691E+002, 2.7933672E+002, 2.7997648E+002, 2.1313357E+002, 5.8017719E+002, 1.3453778E+002, 2.1104233E+002, 3.5730265E+002, 5.2606063E+002, 5.7076773E+002, 5.7161638E+002, 5.5544602E+002, 4.7351893E+002, 2.7501567E+002, 1.3454364E+002, 1.3441876E+002, 2.7450419E+002, 4.7272380E+002, 5.5436660E+002, 5.7036311E+002, 3.9122367E+001,-2.6448448E+001,-8.1958026E-001,-5.7581369E+000, 3.8302786E+001,-3.2206585E+001,-1.0287901E+002,-9.1196412E+000,-1.1199866E+002, 1.2700000E+001, 9.6691122E+002
 1.9402457E+002, 5.8073667E+002, 5.7872200E+002, 3.7940374E+002, 2.8014027E+002, 2.8076410E+002, 2.1389928E+002, 5.8073667E+002, 1.3514320E+002, 2.1180501E+002, 3.5810424E+002, 5.2664204E+002, 5.7132298E+002, 5.7211944E+002, 5.5595851E+002, 4.7422016E+002, 2.7588481E+002, 1.3514554E+002, 1.3502243E+002, 2.7535211E+002, 4.7346608E+002, 5.5496841E+002, 5.7095167E+002, 3.9073703E+001,-2.6519250E+001,-8.3153770E-001,-5.4318822E+000, 3.8242165E+001,-3.1951133E+001,-1.0276316E+002,-9.2358185E+000,-1.1199898E+002, 1.2700000E+001, 9.6671849E+002
 1.9501732E+002, 5.8129381E+002, 5.7926771E+002, 3.8015897E+002, 2.8093247E+002, 2.8153465E+002, 2.1467524E+002, 5.8129381E+002, 1.3572986E+002, 2.1254090E+002, 3.5888102E+002, 5.2716205E+002, 5.7182575E+002, 5.7260252E+002, 5.5646704E+002, 4.7488883E+002, 2.7671610E+002, 1.3573615E+002, 1.3561722E+002, 2.7617843E+002, 4.7416685E+002, 5.5552560E+002, 5.7150220E+002, 3.9057469E+001,-2.6587964E+001,-8.2442440E-001,-5.7526829E+000, 3.8233044E+001,-3.2340646E+001,-1.0286030E+002,-9.1383378E+000,-1.1199864E+002, 1.2700000E+001, 9.6707843E+002
 1.9600708E+002, 5.8180028E+002, 5.7976749E+002, 3.8088107E+002, 2.8170863E+002, 2.8231019E+002, 2.1546124E+002, 5.8180028E+002, 1.3631908E+002, 2.1328177E+002, 3.5964626E+002, 5.2770042E+002, 5.7230621E+002, 5.7311291E+002, 5.5698164E+002, 4.7554956E+002, 2.7753094E+002, 1.3632323E+002, 1.3620257E+002, 2.7700758E+002, 4.7484621E+002, 5.5607475E+002, 5.7202624E+002, 3.9011263E+001,-2.6652771E+001,-8.3078559E-001,-5.8771968E+000, 3.8180478E+001,-3.2529967E+001,-1.0278890E+002,-9.2099284E+000,-1.1199882E+002, 1.2700000E+001, 9.6699947E+002
 1.9702413E+002, 5.8230911E+002, 5.8027631E+002, 3.8161919E+002, 2.8248717E+002, 2.8307784E+002, 2.1620648E+002, 5.8230911E+002, 1.3691177E+002, 2.1404145E+002, 3.6043908E+002, 5.2827009E+002, 5.7286724E+002, 5.7353744E+002, 5.5744335E+002, 4.7620221E+002, 2.7834587E+002, 1.3691653E+002, 1.3679983E+002, 2.7782739E+002, 4.7550883E+002, 5.5661716E+002, 5.7253868E+002, 3.8949736E+001,-2.6717581E+001,-8.2297461E-001,-5.8268589E+000, 3.8126762E+001,-3.2544440E+001,-1.0292018E+002,-9.0790449E+000,-1.1199923E+002, 1.2700000E+001, 9.6743982E+002
 1.9800060E+002, 5.8281240E+002, 5.8078111E+002, 3.8236220E+002, 2.8325110E+002, 2.8383503E+002, 2.1692611E+002, 5.8281240E+002, 1.3749974E+002, 2.1479118E+002, 3.6121546E+002, 5.2880041E+002, 5.7334343E+002, 5.7402064E+002, 5.5795653E+002, 4.7687685E+002, 2.7917807E+002, 1.3750973E+002, 1.3738583E+002, 2.7864162E+002, 4.7617385E+002, 5.5715172E+002, 5.7307436E+002, 3.8966489E+001,-2.6780555E+001,-8.3892217E-001,-5.7252941E+000, 3.8127567E+001,-3.2505849E+001,-1.0285796E+002,-9.1406731E+000,-1.1199864E+002, 1.2700000E+001, 9.6737976E+002
