s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 1.6301578E+002, 4.3613281E+002, 4.3521843E+002, 2.9179010E+002, 2.3523627E+002, 2.3526412E+002, 2.0018134E+002, 4.3613281E+002, 1.6181557E+002, 1.9891113E+002, 2.8067365E+002, 3.9336203E+002, 4.2928375E+002, 4.2892206E+002, 4.1571432E+002, 3.5399850E+002, 2.3224420E+002, 1.6178007E+002, 1.6166801E+002, 2.3208628E+002, 3.5387422E+002, 4.1585669E+002, 4.2935371E+002, 2.0988379E+001,-1.2488294E+001,-5.0610024E-001,-4.1647790E+000, 2.0482279E+001,-1.6653073E+001,-5.3133736E+001,-6.8657246E+000,-5.9999461E+001, 1.5000000E+001, 7.7686376E+002
 1.6402875E+002, 4.3651332E+002, 4.3560019E+002, 2.9200459E+002, 2.3537236E+002, 2.3541312E+002, 2.0024054E+002, 4.3651332E+002, 1.6174274E+002, 1.9896554E+002, 2.8093910E+002, 3.9372532E+002, 4.2966387E+002, 4.2937184E+002, 4.1615072E+002, 3.5437495E+002, 2.3241155E+002, 1.6171697E+002, 1.6159198E+002, 2.3223145E+002, 3.5418262E+002, 4.1618579E+002, 4.2967675E+002, 2.0957280E+001,-1.2515495E+001,-5.1632968E-001,-4.0931313E+000, 2.0440950E+001,-1.6608626E+001,-5.2966484E+001,-7.0329921E+000,-5.9999477E+001, 1.5000000E+001, 7.7621556E+002
 1.6500632E+002, 4.3690196E+002, 4.3598879E+002, 2.9223591E+002, 2.3552590E+002, 2.3554215E+002, 2.0029856E+002, 4.3690196E+002, 1.6167353E+002, 1.9902562E+002, 2.8118947E+002, 3.9406011E+002, 4.3004113E+002, 4.2979825E+002, 4.1657895E+002, 3.5472298E+002, 2.3257881E+002, 1.6166094E+002, 1.6152480E+002, 2.3237630E+002, 3.5448875E+002, 4.1652558E+002, 4.3000946E+002, 2.0917472E+001,-1.2543980E+001,-5.1059159E-001,-4.1161380E+000, 2.0406880E+001,-1.6660118E+001,-5.3143017E+001,-6.8566132E+000,-5.9999631E+001, 1.5000000E+001, 7.7702528E+002
 1.6601648E+002, 4.3723854E+002, 4.3631503E+002, 2.9245795E+002, 2.3566124E+002, 2.3567187E+002, 2.0035709E+002, 4.3723854E+002, 1.6160492E+002, 1.9908017E+002, 2.8142835E+002, 3.9440313E+002, 4.3034763E+002, 4.3019794E+002, 4.1698633E+002, 3.5506520E+002, 2.3273540E+002, 1.6159609E+002, 1.6145398E+002, 2.3251302E+002, 3.5477797E+002, 4.1689477E+002, 4.3035707E+002, 2.0944925E+001,-1.2569269E+001,-5.0888328E-001,-4.4512969E+000, 2.0436041E+001,-1.7020565E+001,-5.3182342E+001,-6.8170283E+000,-5.9999371E+001, 1.5000000E+001, 7.7725083E+002
 1.6701686E+002, 4.3759753E+002, 4.3668787E+002, 2.9268028E+002, 2.3578776E+002, 2.3580565E+002, 2.0041384E+002, 4.3759753E+002, 1.6154156E+002, 1.9913506E+002, 2.8167771E+002, 3.9473085E+002, 4.3069895E+002, 4.3057597E+002, 4.1734011E+002, 3.5536010E+002, 2.3288146E+002, 1.6152520E+002, 1.6138726E+002, 2.3265674E+002, 3.5508723E+002, 4.1726266E+002, 4.3072010E+002, 2.0852328E+001,-1.2594832E+001,-5.1363476E-001,-3.9240332E+000, 2.0338693E+001,-1.6518866E+001,-5.2899163E+001,-7.1004878E+000,-5.9999651E+001, 1.5000000E+001, 7.7609979E+002
 1.6802909E+002, 4.3797856E+002, 4.3706653E+002, 2.9288542E+002, 2.3591682E+002, 2.3593548E+002, 2.0047203E+002, 4.3797856E+002, 1.6148180E+002, 1.9920103E+002, 2.8192309E+002, 3.9504570E+002, 4.3102810E+002, 4.3095341E+002, 4.1769510E+002, 3.5566425E+002, 2.3303273E+002, 1.6145633E+002, 1.6133083E+002, 2.3279554E+002, 3.5537362E+002, 4.1755443E+002, 4.3103973E+002, 2.0871103E+001,-1.2622413E+001,-5.0914464E-001,-3.9901526E+000, 2.0361959E+001,-1.6612565E+001,-5.3146322E+001,-6.8532566E+000,-5.9999578E+001, 1.5000000E+001, 7.7721450E+002
 1.6902133E+002, 4.3833097E+002, 4.3741758E+002, 2.9307891E+002, 2.3603931E+002, 2.3605828E+002, 2.0052529E+002, 4.3833097E+002, 1.6142602E+002, 1.9927083E+002, 2.8217130E+002, 3.9537296E+002, 4.3136438E+002, 4.3130704E+002, 4.1803447E+002, 3.5596824E+002, 2.3319370E+002, 1.6138928E+002, 1.6127120E+002, 2.3294028E+002, 3.5565470E+002, 4.1788242E+002, 4.3139638E+002, 2.0853755E+001,-1.2648370E+001,-5.1609428E-001,-4.0093754E+000, 2.0337660E+001,-1.6657745E+001,-5.2985673E+001,-7.0138015E+000,-5.9999474E+001, 1.5000000E+001, 7.7658285E+002
 1.7003511E+002, 4.3870838E+002, 4.3779775E+002, 2.9327685E+002, 2.3616923E+002, 2.3618216E+002, 2.0058073E+002, 4.3870838E+002, 1.6136716E+002, 1.9933553E+002, 2.8242754E+002, 3.9570901E+002, 4.3172454E+002, 4.3164866E+002, 4.1834696E+002, 3.5628547E+002, 2.3337163E+002, 1.6132687E+002, 1.6120261E+002, 2.3310009E+002, 3.5597588E+002, 4.1822555E+002, 4.3173492E+002, 2.0863983E+001,-1.2675559E+001,-5.1311478E-001,-3.8624657E+000, 2.0350869E+001,-1.6538025E+001,-5.3339150E+001,-6.6604075E+000,-5.9999557E+001, 1.5000000E+001, 7.7814894E+002
 1.7101300E+002, 4.3908409E+002, 4.3817733E+002, 2.9348425E+002, 2.3628579E+002, 2.3630403E+002, 2.0065615E+002, 4.3908409E+002, 1.6130826E+002, 1.9939789E+002, 2.8268122E+002, 3.9605452E+002, 4.3210329E+002, 4.3196455E+002, 4.1862562E+002, 3.5654950E+002, 2.3352337E+002, 1.6127033E+002, 1.6113524E+002, 2.3324983E+002, 3.5628025E+002, 4.1853922E+002, 4.3205695E+002, 2.0824030E+001,-1.2702880E+001,-5.1435655E-001,-3.6812920E+000, 2.0309674E+001,-1.6384172E+001,-5.2983749E+001,-7.0158126E+000,-5.9999562E+001, 1.5000000E+001, 7.7669955E+002
 1.7201073E+002, 4.3944842E+002, 4.3853388E+002, 2.9368549E+002, 2.3639897E+002, 2.3642792E+002, 2.0071728E+002, 4.3944842E+002, 1.6124516E+002, 1.9945630E+002, 2.8290657E+002, 3.9637732E+002, 4.3246077E+002, 4.3225198E+002, 4.1888111E+002, 3.5681088E+002, 2.3365816E+002, 1.6121036E+002, 1.6107403E+002, 2.3339407E+002, 3.5656142E+002, 4.1884532E+002, 4.3235364E+002, 2.0775282E+001,-1.2729958E+001,-5.0777124E-001,-4.0067390E+000, 2.0267511E+001,-1.6736697E+001,-5.3125315E+001,-6.8743976E+000,-5.9999713E+001, 1.5000000E+001, 7.7735065E+002
 1.7302378E+002, 4.3979609E+002, 4.3888160E+002, 2.9389285E+002, 2.3651071E+002, 2.3654926E+002, 2.0077117E+002, 4.3979609E+002, 1.6118907E+002, 1.9952329E+002, 2.8316100E+002, 3.9674469E+002, 4.3279136E+002, 4.3253784E+002, 4.1916560E+002, 3.5710313E+002, 2.3379939E+002, 1.6114921E+002, 1.6101250E+002, 2.3354394E+002, 3.5684691E+002, 4.1915782E+002, 4.3267075E+002, 2.0752716E+001,-1.2756011E+001,-5.1397006E-001,-4.0171213E+000, 2.0238746E+001,-1.6773132E+001,-5.2996108E+001,-7.0032457E+000,-5.9999354E+001, 1.5000000E+001, 7.7684829E+002
 1.7402517E+002, 4.4013678E+002, 4.3921840E+002, 2.9410408E+002, 2.3663391E+002, 2.3666554E+002, 2.0082045E+002, 4.4013678E+002, 1.6112958E+002, 1.9958469E+002, 2.8339036E+002, 3.9706635E+002, 4.3315621E+002, 4.3282158E+002, 4.1945653E+002, 3.5739216E+002, 2.3395801E+002, 1.6108810E+002, 1.6095748E+002, 2.3370882E+002, 3.5713732E+002, 4.1949721E+002, 4.3301290E+002, 2.0722386E+001,-1.2780871E+001,-5.1153314E-001,-4.1473106E+000, 2.0210853E+001,-1.6928181E+001,-5.3035416E+001,-6.9643712E+000,-5.9999788E+001, 1.5000000E+001, 7.7707465E+002
 1.7503449E+002, 4.4044164E+002, 4.3952403E+002, 2.9430747E+002, 2.3676333E+002, 2.3678693E+002, 2.0087687E+002, 4.4044164E+002, 1.6107817E+002, 1.9964835E+002, 2.8360874E+002, 3.9735453E+002, 4.3349635E+002, 4.3309728E+002, 4.1974048E+002, 3.5766220E+002, 2.3410751E+002, 1.6103734E+002, 1.6090730E+002, 2.3385529E+002, 3.5739789E+002, 4.1982585E+002, 4.3335676E+002, 2.0699722E+001,-1.2803331E+001,-5.2026780E-001,-4.0876698E+000, 2.0179454E+001,-1.6891001E+001,-5.2911328E+001,-7.0882229E+000,-5.9999551E+001, 1.5000000E+001, 7.7659604E+002
 1.7602212E+002, 4.4077314E+002, 4.3986085E+002, 2.9450700E+002, 2.3688771E+002, 2.3690857E+002, 2.0092752E+002, 4.4077314E+002, 1.6102889E+002, 1.9971195E+002, 2.8383826E+002, 3.9765304E+002, 4.3381355E+002, 4.3338003E+002, 4.2001383E+002, 3.5792213E+002, 2.3425316E+002, 1.6097924E+002, 1.6086254E+002, 2.3401732E+002, 3.5767242E+002, 4.2014109E+002, 4.3367325E+002, 2.0647156E+001,-1.2827287E+001,-5.1343144E-001,-3.9140904E+000, 2.0133724E+001,-1.6741377E+001,-5.2580882E+001,-7.4188680E+000,-5.9999750E+001, 1.5000000E+001, 7.7523483E+002
 1.7700832E+002, 4.4110066E+002, 4.4018607E+002, 2.9469395E+002, 2.3700177E+002, 2.3704062E+002, 2.0097546E+002, 4.4110066E+002, 1.6097003E+002, 1.9977043E+002, 2.8405970E+002, 3.9792575E+002, 4.3412181E+002, 4.3369502E+002, 4.2033866E+002, 3.5820317E+002, 2.3439429E+002, 1.6092011E+002, 1.6080086E+002, 2.3416298E+002, 3.5792880E+002, 4.2043924E+002, 4.3397722E+002, 2.0691324E+001,-1.2852243E+001,-5.2112858E-001,-3.9481794E+000, 2.0170195E+001,-1.6800423E+001,-5.3114036E+001,-6.8854597E+000,-5.9999496E+001, 1.5000000E+001, 7.7755906E+002
 1.7802789E+002, 4.4137914E+002, 4.4044991E+002, 2.9487244E+002, 2.3711624E+002, 2.3716629E+002, 2.0102034E+002, 4.4137914E+002, 1.6090708E+002, 1.9980851E+002, 2.8427394E+002, 3.9819565E+002, 4.3435946E+002, 4.3402126E+002, 4.2068093E+002, 3.5848164E+002, 2.3454397E+002, 1.6085946E+002, 1.6074386E+002, 2.3430944E+002, 3.5820186E+002, 4.2074416E+002, 4.3430103E+002, 2.0599606E+001,-1.2874122E+001,-5.4445105E-001,-4.5966173E+000, 2.0055155E+001,-1.7470740E+001,-5.2597224E+001,-7.4024274E+000,-5.9999652E+001, 1.5000000E+001, 7.7539282E+002
 1.7902367E+002, 4.4166243E+002, 4.4075014E+002, 2.9505387E+002, 2.3724814E+002, 2.3728796E+002, 2.0106645E+002, 4.4166243E+002, 1.6084357E+002, 1.9985872E+002, 2.8449330E+002, 3.9851340E+002, 4.3466004E+002, 4.3431822E+002, 4.2098641E+002, 3.5876231E+002, 2.3469535E+002, 1.6079525E+002, 1.6069384E+002, 2.3444403E+002, 3.5848066E+002, 4.2104416E+002, 4.3460640E+002, 2.0620041E+001,-1.2894240E+001,-5.3466860E-001,-3.8305958E+000, 2.0085372E+001,-1.6724836E+001,-5.2782001E+001,-7.2176638E+000,-5.9999665E+001, 1.5000000E+001, 7.7623973E+002
 1.8000901E+002, 4.4199079E+002, 4.4107938E+002, 2.9524078E+002, 2.3738436E+002, 2.3742701E+002, 2.0111557E+002, 4.4199079E+002, 1.6079758E+002, 1.9992925E+002, 2.8471676E+002, 3.9882736E+002, 4.3498190E+002, 4.3460534E+002, 4.2127231E+002, 3.5903693E+002, 2.3483340E+002, 1.6074731E+002, 1.6064093E+002, 2.3458064E+002, 3.5876078E+002, 4.2134746E+002, 4.3490411E+002, 2.0623472E+001,-1.2917889E+001,-5.2750320E-001,-3.7948409E+000, 2.0095969E+001,-1.6712730E+001,-5.2907084E+001,-7.0923822E+000,-5.9999466E+001, 1.5000000E+001, 7.7682522E+002
 1.8100238E+002, 4.4227383E+002, 4.4134048E+002, 2.9542552E+002, 2.3750356E+002, 2.3754509E+002, 2.0116492E+002, 4.4227383E+002, 1.6074984E+002, 2.0000284E+002, 2.8493046E+002, 3.9910591E+002, 4.3523745E+002, 4.3489652E+002, 4.2153927E+002, 3.5928045E+002, 2.3496966E+002, 1.6069854E+002, 1.6059032E+002, 2.3471758E+002, 3.5904789E+002, 4.2167865E+002, 4.3524479E+002, 2.0612708E+001,-1.2939208E+001,-5.2027683E-001,-4.6542729E+000, 2.0092432E+001,-1.7593481E+001,-5.3053966E+001,-6.9456563E+000,-5.9999623E+001, 1.5000000E+001, 7.7749929E+002
 1.8202019E+002, 4.4252705E+002, 4.4160807E+002, 2.9560714E+002, 2.3761343E+002, 2.3767039E+002, 2.0120770E+002, 4.4252705E+002, 1.6069724E+002, 2.0006286E+002, 2.8515265E+002, 3.9935800E+002, 4.3549913E+002, 4.3516527E+002, 4.2180010E+002, 3.5953923E+002, 2.3511477E+002, 1.6064059E+002, 1.6053599E+002, 2.3484232E+002, 3.5930998E+002, 4.2199443E+002, 4.3556133E+002, 2.0588941E+001,-1.2958153E+001,-5.3039843E-001,-4.0282297E+000, 2.0058543E+001,-1.6986382E+001,-5.2918318E+001,-7.0813426E+000,-5.9999660E+001, 1.5000000E+001, 7.7696709E+002
 1.8300624E+002, 4.4284822E+002, 4.4193652E+002, 2.9578073E+002, 2.3771804E+002, 2.3778959E+002, 2.0125666E+002, 4.4284822E+002, 1.6064404E+002, 2.0012391E+002, 2.8537897E+002, 3.9964222E+002, 4.3581681E+002, 4.3545460E+002, 4.2209923E+002, 3.5981587E+002, 2.3525818E+002, 1.6058132E+002, 1.6048042E+002, 2.3496753E+002, 3.5957867E+002, 4.2229145E+002, 4.3585872E+002, 2.0617533E+001,-1.2981281E+001,-5.2654132E-001,-3.7068694E+000, 2.0090992E+001,-1.6688150E+001,-5.3145232E+001,-6.8543251E+000,-5.9999557E+001, 1.5000000E+001, 7.7798943E+002
 1.8403011E+002, 4.4316991E+002, 4.4225500E+002, 2.9596250E+002, 2.3782515E+002, 2.3791190E+002, 2.0130524E+002, 4.4316991E+002, 1.6058640E+002, 2.0017860E+002, 2.8559790E+002, 3.9991640E+002, 4.3612199E+002, 4.3574301E+002, 4.2235616E+002, 3.6005079E+002, 2.3537535E+002, 1.6052498E+002, 1.6042838E+002, 2.3510402E+002, 3.5983736E+002, 4.2256690E+002, 4.3612722E+002, 2.0597744E+001,-1.3005771E+001,-5.2327604E-001,-3.8043122E+000, 2.0074468E+001,-1.6810083E+001,-5.3183637E+001,-6.8159819E+000,-5.9999619E+001, 1.5000000E+001, 7.7820134E+002
 1.8502178E+002, 4.4348424E+002, 4.4256516E+002, 2.9613213E+002, 2.3794213E+002, 2.3802065E+002, 2.0135296E+002, 4.4348424E+002, 1.6052098E+002, 2.0021728E+002, 2.8580613E+002, 4.0021586E+002, 4.3643724E+002, 4.3602964E+002, 4.2262446E+002, 3.6027734E+002, 2.3548570E+002, 1.6046854E+002, 1.6037243E+002, 2.3523147E+002, 3.6011685E+002, 4.2286741E+002, 4.3640936E+002, 2.0585669E+001,-1.3029097E+001,-5.3101619E-001,-3.9660656E+000, 2.0054653E+001,-1.6995162E+001,-5.2985683E+001,-7.0139372E+000,-5.9999621E+001, 1.5000000E+001, 7.7740934E+002
 1.8602158E+002, 4.4374351E+002, 4.4281546E+002, 2.9631151E+002, 2.3805186E+002, 2.3812970E+002, 2.0139509E+002, 4.4374351E+002, 1.6045943E+002, 2.0025581E+002, 2.8598955E+002, 4.0046596E+002, 4.3668788E+002, 4.3629235E+002, 4.2290361E+002, 3.6050224E+002, 2.3561502E+002, 1.6041172E+002, 1.6031379E+002, 2.3535228E+002, 3.6033535E+002, 4.2314224E+002, 4.3668581E+002, 2.0526366E+001,-1.3049309E+001,-5.2632185E-001,-4.3484933E+000, 2.0000044E+001,-1.7397803E+001,-5.3092949E+001,-6.9067914E+000,-5.9999740E+001, 1.5000000E+001, 7.7789957E+002
 1.8702894E+002, 4.4398292E+002, 4.4305542E+002, 2.9649527E+002, 2.3816585E+002, 2.3824380E+002, 2.0143918E+002, 4.4398292E+002, 1.6040205E+002, 2.0030577E+002, 2.8617589E+002, 4.0071426E+002, 4.3695919E+002, 4.3651196E+002, 4.2313826E+002, 3.6073551E+002, 2.3574189E+002, 1.6035798E+002, 1.6025935E+002, 2.3548604E+002, 3.6058195E+002, 4.2341023E+002, 4.3694996E+002, 2.0469908E+001,-1.3068039E+001,-5.2737785E-001,-4.3266093E+000, 1.9942530E+001,-1.7394648E+001,-5.2488085E+001,-7.5118917E+000,-5.9999977E+001, 1.5000000E+001, 7.7537517E+002
 1.8802048E+002, 4.4421774E+002, 4.4329535E+002, 2.9666344E+002, 2.3827998E+002, 2.3834827E+002, 2.0148082E+002, 4.4421774E+002, 1.6034839E+002, 2.0035563E+002, 2.8637126E+002, 4.0094502E+002, 4.3719659E+002, 4.3679335E+002, 4.2341353E+002, 3.6097847E+002, 2.3588463E+002, 1.6030462E+002, 1.6021624E+002, 2.3561085E+002, 3.6080483E+002, 4.2370215E+002, 4.3724669E+002, 2.0458670E+001,-1.3084798E+001,-5.3259133E-001,-4.1647073E+000, 1.9926079E+001,-1.7249505E+001,-5.3042523E+001,-6.9568367E+000,-5.9999360E+001, 1.5000000E+001, 7.7774773E+002
 1.8901878E+002, 4.4447875E+002, 4.4355799E+002, 2.9681880E+002, 2.3838157E+002, 2.3845513E+002, 2.0152318E+002, 4.4447875E+002, 1.6029696E+002, 2.0040134E+002, 2.8654763E+002, 4.0116081E+002, 4.3744733E+002, 4.3703887E+002, 4.2365132E+002, 3.6121118E+002, 2.3602203E+002, 1.6025719E+002, 1.6017593E+002, 2.3573508E+002, 3.6103150E+002, 4.2396197E+002, 4.3752322E+002, 2.0466716E+001,-1.3103990E+001,-5.1841372E-001,-4.0176438E+000, 1.9948302E+001,-1.7121634E+001,-5.2917439E+001,-7.0823447E+000,-5.9999783E+001, 1.5000000E+001, 7.7728266E+002
 1.9003006E+002, 4.4473611E+002, 4.4381694E+002, 2.9697333E+002, 2.3848358E+002, 2.3856539E+002, 2.0158198E+002, 4.4473611E+002, 1.6024820E+002, 2.0044065E+002, 2.8671509E+002, 4.0138072E+002, 4.3768158E+002, 4.3726966E+002, 4.2388112E+002, 3.6144806E+002, 2.3615287E+002, 1.6021005E+002, 1.6012735E+002, 2.3586437E+002, 3.6125901E+002, 4.2424101E+002, 4.3779533E+002, 2.0421136E+001,-1.3123786E+001,-5.3329742E-001,-3.9618370E+000, 1.9887838E+001,-1.7085623E+001,-5.2520370E+001,-7.4794376E+000,-5.9999808E+001, 1.5000000E+001, 7.7563302E+002
 1.9101062E+002, 4.4500387E+002, 4.4408359E+002, 2.9713189E+002, 2.3858984E+002, 2.3867243E+002, 2.0164641E+002, 4.4500387E+002, 1.6020346E+002, 2.0048279E+002, 2.8689296E+002, 4.0161477E+002, 4.3791750E+002, 4.3751862E+002, 4.2412583E+002, 3.6167523E+002, 2.3627160E+002, 1.6016057E+002, 1.6008297E+002, 2.3599608E+002, 3.6148559E+002, 4.2449097E+002, 4.3803262E+002, 2.0458222E+001,-1.3143206E+001,-5.3977306E-001,-3.9999909E+000, 1.9918448E+001,-1.7143197E+001,-5.2665451E+001,-7.3340207E+000,-5.9999471E+001, 1.5000000E+001, 7.7629343E+002
 1.9201861E+002, 4.4525718E+002, 4.4434198E+002, 2.9729645E+002, 2.3869231E+002, 2.3876954E+002, 2.0169561E+002, 4.4525718E+002, 1.6014860E+002, 2.0052665E+002, 2.8708883E+002, 4.0185404E+002, 4.3819152E+002, 4.3777839E+002, 4.2437959E+002, 3.6189636E+002, 2.3638478E+002, 1.6010511E+002, 1.6003024E+002, 2.3611429E+002, 3.6170094E+002, 4.2471824E+002, 4.3825033E+002, 2.0396202E+001,-1.3162527E+001,-5.5998049E-001,-3.8129143E+000, 1.9836221E+001,-1.6975442E+001,-5.2745288E+001,-7.2544280E+000,-5.9999716E+001, 1.5000000E+001, 7.7667307E+002
 1.9302660E+002, 4.4549065E+002, 4.4455248E+002, 2.9745888E+002, 2.3879355E+002, 2.3887203E+002, 2.0173452E+002, 4.4549065E+002, 1.6010097E+002, 2.0060143E+002, 2.8729956E+002, 4.0206930E+002, 4.3840341E+002, 4.3802864E+002, 4.2464970E+002, 3.6212005E+002, 2.3649399E+002, 1.6004632E+002, 1.5997764E+002, 2.3623902E+002, 3.6190390E+002, 4.2494042E+002, 4.3848260E+002, 2.0387156E+001,-1.3180689E+001,-5.3703929E-001,-4.7287122E+000, 1.9850117E+001,-1.7909402E+001,-5.2662560E+001,-7.3372068E+000,-5.9999767E+001, 1.5000000E+001, 7.7635913E+002
 1.9401151E+002, 4.4566133E+002, 4.4472768E+002, 2.9762882E+002, 2.3889035E+002, 2.3898263E+002, 2.0177828E+002, 4.4566133E+002, 1.6005263E+002, 2.0064993E+002, 2.8749922E+002, 4.0227084E+002, 4.3857307E+002, 4.3827554E+002, 4.2489725E+002, 3.6231256E+002, 2.3661778E+002, 1.5999915E+002, 1.5993144E+002, 2.3637775E+002, 3.6210764E+002, 4.2516977E+002, 4.3873380E+002, 2.0388618E+001,-1.3194498E+001,-5.3492921E-001,-4.4950862E+000, 1.9853688E+001,-1.7689584E+001,-5.2541056E+001,-7.4585414E+000,-5.9999597E+001, 1.5000000E+001, 7.7587885E+002
 1.9502187E+002, 4.4584345E+002, 4.4490523E+002, 2.9778966E+002, 2.3898446E+002, 2.3907011E+002, 2.0182440E+002, 4.4584345E+002, 1.6000982E+002, 2.0070021E+002, 2.8768129E+002, 4.0248206E+002, 4.3874855E+002, 4.3852667E+002, 4.2512752E+002, 3.6250920E+002, 2.3672954E+002, 1.5995008E+002, 1.5988955E+002, 2.3650871E+002, 3.6229879E+002, 4.2540595E+002, 4.3899731E+002, 2.0405206E+001,-1.3208266E+001,-5.3224935E-001,-4.6491471E+000, 1.9872957E+001,-1.7857413E+001,-5.2884016E+001,-7.1155870E+000,-5.9999603E+001, 1.5000000E+001, 7.7737695E+002
 1.9603224E+002, 4.4605091E+002, 4.4512109E+002, 2.9795416E+002, 2.3907447E+002, 2.3916995E+002, 2.0186817E+002, 4.4605091E+002, 1.5997461E+002, 2.0075532E+002, 2.8784953E+002, 4.0268143E+002, 4.3896442E+002, 4.3880169E+002, 4.2539718E+002, 3.6271485E+002, 2.3684207E+002, 1.5990090E+002, 1.5984184E+002, 2.3663536E+002, 3.6249896E+002, 4.2564363E+002, 4.3924539E+002, 2.0411416E+001,-1.3223653E+001,-5.2269186E-001,-4.2789453E+000, 1.9888724E+001,-1.7502599E+001,-5.2930464E+001,-7.0692663E+000,-5.9999730E+001, 1.5000000E+001, 7.7762436E+002
 1.9700608E+002, 4.4624665E+002, 4.4531144E+002, 2.9810718E+002, 2.3917315E+002, 2.3927537E+002, 2.0191108E+002, 4.4624665E+002, 1.5992896E+002, 2.0079859E+002, 2.8801523E+002, 4.0287215E+002, 4.3914592E+002, 4.3904425E+002, 4.2564590E+002, 3.6291063E+002, 2.3695600E+002, 1.5985325E+002, 1.5979795E+002, 2.3676772E+002, 3.6272987E+002, 4.2587445E+002, 4.3946630E+002, 2.0363129E+001,-1.3238940E+001,-5.2631270E-001,-4.4963799E+000, 1.9836816E+001,-1.7735320E+001,-5.2771523E+001,-7.2283390E+000,-5.9999862E+001, 1.5000000E+001, 7.7697874E+002
 1.9801739E+002, 4.4644840E+002, 4.4552123E+002, 2.9825548E+002, 2.3926892E+002, 2.3936796E+002, 2.0196260E+002, 4.4644840E+002, 1.5987798E+002, 2.0084699E+002, 2.8819802E+002, 4.0310061E+002, 4.3936584E+002, 4.3926533E+002, 4.2587701E+002, 3.6314092E+002, 2.3706746E+002, 1.5981015E+002, 1.5975214E+002, 2.3687709E+002, 3.6295697E+002, 4.2608598E+002, 4.3966801E+002, 2.0372617E+001,-1.3253767E+001,-5.3062109E-001,-4.1690039E+000, 1.9841996E+001,-1.7422771E+001,-5.3102736E+001,-6.8968724E+000,-5.9999608E+001, 1.5000000E+001, 7.7841197E+002
 1.9902797E+002, 4.4666859E+002, 4.4573652E+002, 2.9840677E+002, 2.3937604E+002, 2.3945814E+002, 2.0200780E+002, 4.4666859E+002, 1.5983233E+002, 2.0089636E+002, 2.8837278E+002, 4.0332985E+002, 4.3958524E+002, 4.3951867E+002, 4.2614020E+002, 3.6333632E+002, 2.3716874E+002, 1.5975765E+002, 1.5970463E+002, 2.3699928E+002, 3.6317065E+002, 4.2627909E+002, 4.3984881E+002, 2.0375826E+001,-1.3269999E+001,-5.3390612E-001,-4.3254078E+000, 1.9841920E+001,-1.7595406E+001,-5.2868280E+001,-7.1314960E+000,-5.9999776E+001, 1.5000000E+001, 7.7746661E+002
 2.0003183E+002, 4.4687895E+002, 4.4594941E+002, 2.9855533E+002, 2.3949108E+002, 2.3954848E+002, 2.0204853E+002, 4.4687895E+002, 1.5979346E+002, 2.0093616E+002, 2.8851983E+002, 4.0352320E+002, 4.3978960E+002, 4.3977380E+002, 4.2639865E+002, 3.6354773E+002, 2.3727204E+002, 1.5969823E+002, 1.5965954E+002, 2.3710839E+002, 3.6338674E+002, 4.2650620E+002, 4.4007651E+002, 2.0354892E+001,-1.3285966E+001,-5.4302127E-001,-4.2590468E+000, 1.9811870E+001,-1.7545013E+001,-5.3075364E+001,-6.9242862E+000,-5.9999650E+001, 1.5000000E+001, 7.7837174E+002
 2.0102205E+002, 4.4705689E+002, 4.4612024E+002, 2.9869877E+002, 2.3962862E+002, 2.3964081E+002, 2.0208604E+002, 4.4705689E+002, 1.5974989E+002, 2.0098593E+002, 2.8867905E+002, 4.0367248E+002, 4.3994735E+002, 4.4001959E+002, 4.2664015E+002, 3.6374866E+002, 2.3736973E+002, 1.5964677E+002, 1.5961024E+002, 2.3721298E+002, 3.6360487E+002, 4.2672389E+002, 4.4028060E+002, 2.0318421E+001,-1.3299909E+001,-5.4167050E-001,-4.5085971E+000, 1.9776751E+001,-1.7808506E+001,-5.2662012E+001,-7.3378596E+000,-5.9999872E+001, 1.5000000E+001, 7.7665963E+002
 2.0202926E+002, 4.4724705E+002, 4.4631733E+002, 2.9883619E+002, 2.3974589E+002, 2.3973718E+002, 2.0211986E+002, 4.4724705E+002, 1.5970785E+002, 2.0103933E+002, 2.8884513E+002, 4.0383944E+002, 4.4011609E+002, 4.4022463E+002, 4.2681698E+002, 3.6394796E+002, 2.3747328E+002, 1.5959797E+002, 1.5955236E+002, 2.3731697E+002, 3.6383357E+002, 4.2697181E+002, 4.4050691E+002, 2.0307644E+001,-1.3314580E+001,-5.4469076E-001,-4.2804056E+000, 1.9762954E+001,-1.7594986E+001,-5.2862015E+001,-7.1375778E+000,-5.9999593E+001, 1.5000000E+001, 7.7753489E+002
