s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
Time,"T_bottom","T_top","WT1","WT2","WT3","WT4","WT5","WT6","WT7","WT8","WT9","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT20","rhfHeatedSide","rhfCooledSide","chfHeatedSide","chfCooledSide","thfHeatedSide","thfCooledSide","rhfRadPanelSide","chfRadPanelSide","thfRadPanelSide","WTRADPANELSBOTTOM","WTRADPANELTOP"
 3.1000318E+002, 6.0329059E+002, 6.0116516E+002, 4.2260781E+002, 3.3031455E+002, 3.3062852E+002, 2.6571297E+002, 6.0329059E+002, 1.8473254E+002, 2.6652657E+002, 4.0345356E+002, 5.5367489E+002, 5.9433134E+002, 5.9481252E+002, 5.8002806E+002, 5.0747986E+002, 3.2898009E+002, 1.8478386E+002, 1.8463321E+002, 3.2877762E+002, 5.0729442E+002, 5.7966645E+002, 5.9436290E+002, 3.7338861E+001,-2.9482119E+001,-8.9909846E-001,-6.3198354E+000, 3.6439762E+001,-3.5801954E+001,-1.0230847E+002,-9.6913360E+000,-1.1199981E+002, 1.0500000E+001, 9.7084836E+002
 3.1100934E+002, 6.0332310E+002, 6.0120070E+002, 4.2273390E+002, 3.3051391E+002, 3.3082020E+002, 2.6595113E+002, 6.0332310E+002, 1.8501309E+002, 2.6675930E+002, 4.0358878E+002, 5.5373916E+002, 5.9441438E+002, 5.9481064E+002, 5.8001188E+002, 5.0750768E+002, 3.2917358E+002, 1.8507723E+002, 1.8492870E+002, 3.2899079E+002, 5.0734898E+002, 5.7974522E+002, 5.9444502E+002, 3.7367030E+001,-2.9486638E+001,-8.8788555E-001,-6.1421852E+000, 3.6479144E+001,-3.5628823E+001,-1.0290199E+002,-9.0978136E+000,-1.1199980E+002, 1.0500000E+001, 9.7237523E+002
 3.1202372E+002, 6.0335469E+002, 6.0121852E+002, 4.2289094E+002, 3.3070804E+002, 3.3101766E+002, 2.6618086E+002, 6.0335469E+002, 1.8530363E+002, 2.6701102E+002, 4.0375867E+002, 5.5392966E+002, 5.9450955E+002, 5.9475045E+002, 5.7996855E+002, 5.0755052E+002, 3.2940212E+002, 1.8537013E+002, 1.8522863E+002, 3.2923045E+002, 5.0746397E+002, 5.7980543E+002, 5.9452414E+002, 3.7370252E+001,-2.9489528E+001,-8.7870222E-001,-6.5398475E+000, 3.6491550E+001,-3.6029376E+001,-1.0292842E+002,-9.0715886E+000,-1.1200001E+002, 1.0500000E+001, 9.7246303E+002
 3.1301293E+002, 6.0337966E+002, 6.0126120E+002, 4.2301943E+002, 3.3092753E+002, 3.3120622E+002, 2.6640286E+002, 6.0337966E+002, 1.8558975E+002, 2.6724723E+002, 4.0391974E+002, 5.5402687E+002, 5.9454312E+002, 5.9474112E+002, 5.7995600E+002, 5.0761436E+002, 3.2960102E+002, 1.8566184E+002, 1.8551763E+002, 3.2944712E+002, 5.0755443E+002, 5.7983392E+002, 5.9455342E+002, 3.7285868E+001,-2.9494446E+001,-8.8811958E-001,-6.0838531E+000, 3.6397749E+001,-3.5578299E+001,-1.0240672E+002,-9.5932029E+000,-1.1199992E+002, 1.0500000E+001, 9.7113312E+002
 3.1402696E+002, 6.0343161E+002, 6.0132176E+002, 4.2313652E+002, 3.3113386E+002, 3.3138532E+002, 2.6664059E+002, 6.0343161E+002, 1.8587861E+002, 2.6748949E+002, 4.0405392E+002, 5.5409397E+002, 5.9461083E+002, 5.9477943E+002, 5.8001293E+002, 5.0766763E+002, 3.2978073E+002, 1.8595213E+002, 1.8580285E+002, 3.2964691E+002, 5.0766129E+002, 5.7987838E+002, 5.9458658E+002, 3.7254236E+001,-2.9502344E+001,-9.0054333E-001,-5.7549130E+000, 3.6353693E+001,-3.5257257E+001,-1.0206150E+002,-9.9384431E+000,-1.1199994E+002, 1.0500000E+001, 9.7026748E+002
 3.1501405E+002, 6.0349405E+002, 6.0137552E+002, 4.2325431E+002, 3.3134406E+002, 3.3157583E+002, 2.6687376E+002, 6.0349405E+002, 1.8616605E+002, 2.6771948E+002, 4.0418600E+002, 5.5415035E+002, 5.9470923E+002, 5.9473879E+002, 5.8001655E+002, 5.0770356E+002, 3.2997186E+002, 1.8624346E+002, 1.8608272E+002, 3.2983283E+002, 5.0770097E+002, 5.7990033E+002, 5.9462947E+002, 3.7293454E+001,-2.9510264E+001,-8.8762256E-001,-6.0875897E+000, 3.6405831E+001,-3.5597854E+001,-1.0232126E+002,-9.6783621E+000,-1.1199963E+002, 1.0500000E+001, 9.7094148E+002
 3.1602084E+002, 6.0352735E+002, 6.0140956E+002, 4.2340111E+002, 3.3158774E+002, 3.3179634E+002, 2.6710470E+002, 6.0352735E+002, 1.8643977E+002, 2.6793637E+002, 4.0428134E+002, 5.5420642E+002, 5.9478791E+002, 5.9471003E+002, 5.8000119E+002, 5.0774622E+002, 3.3017009E+002, 1.8653289E+002, 1.8635668E+002, 3.3002189E+002, 5.0777660E+002, 5.7994271E+002, 5.9466095E+002, 3.7297249E+001,-2.9514807E+001,-8.9840810E-001,-5.9441415E+000, 3.6398841E+001,-3.5458949E+001,-1.0231123E+002,-9.6887380E+000,-1.1199997E+002, 1.0500000E+001, 9.7093313E+002
 3.1702680E+002, 6.0360860E+002, 6.0150504E+002, 4.2355169E+002, 3.3183723E+002, 3.3198721E+002, 2.6734308E+002, 6.0360860E+002, 1.8671942E+002, 2.6816901E+002, 4.0437576E+002, 5.5418972E+002, 5.9487610E+002, 5.9475212E+002, 5.8001554E+002, 5.0780541E+002, 3.3037610E+002, 1.8683302E+002, 1.8663873E+002, 3.3020653E+002, 5.0788683E+002, 5.8001078E+002, 5.9473976E+002, 3.7242637E+001,-2.9526243E+001,-8.7434655E-001,-5.5574836E+000, 3.6368290E+001,-3.5083727E+001,-1.0211996E+002,-9.8798843E+000,-1.1199985E+002, 1.0500000E+001, 9.7045656E+002
 3.1800854E+002, 6.0368489E+002, 6.0157557E+002, 4.2367514E+002, 3.3208218E+002, 3.3215855E+002, 2.6759205E+002, 6.0368489E+002, 1.8699459E+002, 2.6840034E+002, 4.0448233E+002, 5.5420012E+002, 5.9492132E+002, 5.9480975E+002, 5.8002919E+002, 5.0786532E+002, 3.3056700E+002, 1.8711850E+002, 1.8692663E+002, 3.3041170E+002, 5.0801794E+002, 5.8011744E+002, 5.9478200E+002, 3.7226381E+001,-2.9536218E+001,-8.8440510E-001,-5.7563193E+000, 3.6341976E+001,-3.5292537E+001,-1.0226630E+002,-9.7335592E+000,-1.1199985E+002, 1.0500000E+001, 9.7084178E+002
 3.1900448E+002, 6.0373688E+002, 6.0161772E+002, 4.2379305E+002, 3.3227505E+002, 3.3234891E+002, 2.6785388E+002, 6.0373688E+002, 1.8726465E+002, 2.6864247E+002, 4.0466061E+002, 5.5432816E+002, 5.9499378E+002, 5.9481340E+002, 5.8001531E+002, 5.0788888E+002, 3.3074651E+002, 1.8739465E+002, 1.8721342E+002, 3.3058843E+002, 5.0806832E+002, 5.8018100E+002, 5.9484550E+002, 3.7219450E+001,-2.9543047E+001,-8.7948316E-001,-6.0872301E+000, 3.6339967E+001,-3.5630277E+001,-1.0236226E+002,-9.6376545E+000,-1.1199991E+002, 1.0500000E+001, 9.7110533E+002
 3.2000853E+002, 6.0375300E+002, 6.0162667E+002, 4.2390981E+002, 3.3249247E+002, 3.3253783E+002, 2.6807972E+002, 6.0375300E+002, 1.8754428E+002, 2.6889737E+002, 4.0484625E+002, 5.5444371E+002, 5.9501504E+002, 5.9482235E+002, 5.8004242E+002, 5.0795045E+002, 3.3093392E+002, 1.8767629E+002, 1.8748404E+002, 3.3075641E+002, 5.0810452E+002, 5.8014278E+002, 5.9480961E+002, 3.7236000E+001,-2.9545084E+001,-8.8831603E-001,-6.3069910E+000, 3.6347684E+001,-3.5852075E+001,-1.0260918E+002,-9.3905633E+000,-1.1199975E+002, 1.0500000E+001, 9.7174206E+002
 3.2101456E+002, 6.0377588E+002, 6.0164661E+002, 4.2401098E+002, 3.3271504E+002, 3.3270695E+002, 2.6828818E+002, 6.0377588E+002, 1.8782067E+002, 2.6912520E+002, 4.0495623E+002, 5.5446258E+002, 5.9504583E+002, 5.9485758E+002, 5.8010464E+002, 5.0803942E+002, 3.3112577E+002, 1.8795733E+002, 1.8775715E+002, 3.3093383E+002, 5.0814777E+002, 5.8018266E+002, 5.9485453E+002, 3.7266472E+001,-2.9547708E+001,-8.9804113E-001,-6.4025030E+000, 3.6368431E+001,-3.5950211E+001,-1.0256631E+002,-9.4336727E+000,-1.1199999E+002, 1.0500000E+001, 9.7164738E+002
 3.2202052E+002, 6.0375242E+002, 6.0161534E+002, 4.2414271E+002, 3.3293236E+002, 3.3288594E+002, 2.6848894E+002, 6.0375242E+002, 1.8808525E+002, 2.6934827E+002, 4.0507298E+002, 5.5451311E+002, 5.9500324E+002, 5.9488780E+002, 5.8015283E+002, 5.0813755E+002, 3.3131368E+002, 1.8822924E+002, 1.8801930E+002, 3.3111997E+002, 5.0828065E+002, 5.8026757E+002, 5.9491121E+002, 3.7212149E+001,-2.9545239E+001,-8.9353442E-001,-6.6110241E+000, 3.6318614E+001,-3.6156263E+001,-1.0209082E+002,-9.9092771E+000,-1.1200010E+002, 1.0500000E+001, 9.7043434E+002
 3.2301060E+002, 6.0375836E+002, 6.0163951E+002, 4.2425765E+002, 3.3312670E+002, 3.3306470E+002, 2.6871100E+002, 6.0375836E+002, 1.8836174E+002, 2.6957279E+002, 4.0522436E+002, 5.5455689E+002, 5.9499916E+002, 5.9491972E+002, 5.8018697E+002, 5.0820528E+002, 3.3150825E+002, 1.8850416E+002, 1.8828745E+002, 3.3130858E+002, 5.0836016E+002, 5.8029137E+002, 5.9492176E+002, 3.7200795E+001,-2.9546937E+001,-9.1042968E-001,-6.1183262E+000, 3.6290365E+001,-3.5665263E+001,-1.0174911E+002,-1.0250687E+001,-1.1199980E+002, 1.0500000E+001, 9.6956198E+002
 3.2400047E+002, 6.0378728E+002, 6.0166167E+002, 4.2437596E+002, 3.3328715E+002, 3.3324394E+002, 2.6892445E+002, 6.0378728E+002, 1.8863135E+002, 2.6979570E+002, 4.0536012E+002, 5.5457880E+002, 5.9499460E+002, 5.9498055E+002, 5.8022697E+002, 5.0827251E+002, 3.3171057E+002, 1.8876152E+002, 1.8854477E+002, 3.3145770E+002, 5.0839115E+002, 5.8033989E+002, 5.9497555E+002, 3.7286368E+001,-2.9549903E+001,-9.1813387E-001,-6.2443684E+000, 3.6368234E+001,-3.5794272E+001,-1.0239283E+002,-9.6068504E+000,-1.1199968E+002, 1.0500000E+001, 9.7123421E+002
 3.2502433E+002, 6.0382434E+002, 6.0170798E+002, 4.2449116E+002, 3.3345425E+002, 3.3342935E+002, 2.6912733E+002, 6.0382434E+002, 1.8890536E+002, 2.7003572E+002, 4.0551730E+002, 5.5463255E+002, 5.9501824E+002, 5.9503817E+002, 5.8027415E+002, 5.0833853E+002, 3.3187573E+002, 1.8901769E+002, 1.8880487E+002, 3.3162405E+002, 5.0843036E+002, 5.8035883E+002, 5.9501884E+002, 3.7310622E+001,-2.9555189E+001,-9.0144081E-001,-5.8951172E+000, 3.6409181E+001,-3.5450306E+001,-1.0251816E+002,-9.4817322E+000,-1.1199989E+002, 1.0500000E+001, 9.7156354E+002
 3.2601787E+002, 6.0387252E+002, 6.0175362E+002, 4.2459440E+002, 3.3362130E+002, 3.3362114E+002, 2.6933638E+002, 6.0387252E+002, 1.8918090E+002, 2.7029583E+002, 4.0568291E+002, 5.5471526E+002, 5.9507567E+002, 5.9508923E+002, 5.8028419E+002, 5.0838220E+002, 3.3201036E+002, 1.8926451E+002, 1.8905719E+002, 3.3177834E+002, 5.0850409E+002, 5.8041093E+002, 5.9509181E+002, 3.7300711E+001,-2.9561366E+001,-8.9468190E-001,-5.9689374E+000, 3.6406029E+001,-3.5530303E+001,-1.0270491E+002,-9.2948399E+000,-1.1199975E+002, 1.0500000E+001, 9.7205014E+002
 3.2700939E+002, 6.0394179E+002, 6.0182830E+002, 4.2468881E+002, 3.3378214E+002, 3.3379453E+002, 2.6954127E+002, 6.0394179E+002, 1.8944913E+002, 2.7053872E+002, 4.0584687E+002, 5.5482546E+002, 5.9518175E+002, 5.9508279E+002, 5.8028271E+002, 5.0842639E+002, 3.3216770E+002, 1.8951132E+002, 1.8929996E+002, 3.3191957E+002, 5.0852403E+002, 5.8039794E+002, 5.9509712E+002, 3.7357137E+001,-2.9570725E+001,-8.7824631E-001,-5.6916556E+000, 3.6478890E+001,-3.5262380E+001,-1.0298059E+002,-9.0192149E+000,-1.1199981E+002, 1.0500000E+001, 9.7277667E+002
 3.2801651E+002, 6.0401486E+002, 6.0189637E+002, 4.2478062E+002, 3.3394523E+002, 3.3394915E+002, 2.6974001E+002, 6.0401486E+002, 1.8971095E+002, 2.7078562E+002, 4.0599031E+002, 5.5492591E+002, 5.9527697E+002, 5.9508428E+002, 5.8029077E+002, 5.0848891E+002, 3.3234948E+002, 1.8977913E+002, 1.8954733E+002, 3.3208806E+002, 5.0853151E+002, 5.8036018E+002, 5.9507586E+002, 3.7344849E+001,-2.9580882E+001,-8.6920891E-001,-5.8684967E+000, 3.6475640E+001,-3.5449379E+001,-1.0283211E+002,-9.1677934E+000,-1.1199990E+002, 1.0500000E+001, 9.7241650E+002
 3.2901525E+002, 6.0406620E+002, 6.0194843E+002, 4.2487182E+002, 3.3410929E+002, 3.3410174E+002, 2.6992778E+002, 6.0406620E+002, 1.8997648E+002, 2.7102902E+002, 4.0609482E+002, 5.5494962E+002, 5.9532060E+002, 5.9513152E+002, 5.8037000E+002, 5.0857479E+002, 3.3253413E+002, 1.9004302E+002, 1.8980621E+002, 3.3227812E+002, 5.0857371E+002, 5.8035910E+002, 5.9506558E+002, 3.7288022E+001,-2.9588015E+001,-8.7105329E-001,-5.8189869E+000, 3.6416969E+001,-3.5407002E+001,-1.0224094E+002,-9.7591652E+000,-1.1200010E+002, 1.0500000E+001, 9.7091874E+002
 3.3000381E+002, 6.0411095E+002, 6.0198566E+002, 4.2497968E+002, 3.3427313E+002, 3.3424862E+002, 2.7012081E+002, 6.0411095E+002, 1.9023017E+002, 2.7123978E+002, 4.0617319E+002, 5.5491882E+002, 5.9528926E+002, 5.9519610E+002, 5.8043136E+002, 5.0865030E+002, 3.3269113E+002, 1.9028901E+002, 1.9006250E+002, 3.3244717E+002, 5.0861778E+002, 5.8038137E+002, 5.9510144E+002, 3.7239488E+001,-2.9593765E+001,-8.9064860E-001,-6.1963689E+000, 3.6348840E+001,-3.5790134E+001,-1.0240708E+002,-9.5927511E+000,-1.1199983E+002, 1.0500000E+001, 9.7133868E+002
 3.3100370E+002, 6.0414714E+002, 6.0202353E+002, 4.2508572E+002, 3.3441596E+002, 3.3439125E+002, 2.7031605E+002, 6.0414714E+002, 1.9047474E+002, 2.7144414E+002, 4.0625962E+002, 5.5490106E+002, 5.9530462E+002, 5.9526044E+002, 5.8047190E+002, 5.0872342E+002, 3.3285100E+002, 1.9053977E+002, 1.9031393E+002, 3.3259945E+002, 5.0865411E+002, 5.8044051E+002, 5.9515306E+002, 3.7292925E+001,-2.9599068E+001,-8.7906704E-001,-6.1354256E+000, 3.6413858E+001,-3.5734494E+001,-1.0232429E+002,-9.6754416E+000,-1.1199973E+002, 1.0500000E+001, 9.7114395E+002
 3.3200779E+002, 6.0417845E+002, 6.0206174E+002, 4.2519154E+002, 3.3458083E+002, 3.3453768E+002, 2.7050588E+002, 6.0417845E+002, 1.9072185E+002, 2.7164503E+002, 4.0634322E+002, 5.5490368E+002, 5.9533897E+002, 5.9535266E+002, 5.8052104E+002, 5.0875350E+002, 3.3298410E+002, 1.9078912E+002, 1.9055121E+002, 3.3273679E+002, 5.0869840E+002, 5.8045880E+002, 5.9516917E+002, 3.7281627E+001,-2.9603518E+001,-8.7982266E-001,-5.8157621E+000, 3.6401804E+001,-3.5419280E+001,-1.0248173E+002,-9.5181981E+000,-1.1199993E+002, 1.0500000E+001, 9.7155577E+002
 3.3301993E+002, 6.0422930E+002, 6.0209619E+002, 4.2530392E+002, 3.3475708E+002, 3.3469151E+002, 2.7069152E+002, 6.0422930E+002, 1.9097271E+002, 2.7183349E+002, 4.0642776E+002, 5.5490802E+002, 5.9531317E+002, 5.9546629E+002, 5.8060888E+002, 5.0883340E+002, 3.3313126E+002, 1.9104316E+002, 1.9078865E+002, 3.3287950E+002, 5.0874021E+002, 5.8052744E+002, 5.9522797E+002, 3.7345932E+001,-2.9609182E+001,-8.8284074E-001,-6.3733117E+000, 3.6463091E+001,-3.5982494E+001,-1.0275247E+002,-9.2473608E+000,-1.1199983E+002, 1.0500000E+001, 9.7226545E+002
 3.3400612E+002, 6.0422795E+002, 6.0209643E+002, 4.2541919E+002, 3.3492473E+002, 3.3483074E+002, 2.7086862E+002, 6.0422795E+002, 1.9121642E+002, 2.7202362E+002, 4.0651716E+002, 5.5489141E+002, 5.9530509E+002, 5.9551653E+002, 5.8063593E+002, 5.0890458E+002, 3.3328760E+002, 1.9129262E+002, 1.9103163E+002, 3.3302650E+002, 5.0881520E+002, 5.8058913E+002, 5.9524587E+002, 3.7301859E+001,-2.9609987E+001,-8.8851395E-001,-6.2634686E+000, 3.6413345E+001,-3.5873455E+001,-1.0271090E+002,-9.2891047E+000,-1.1200000E+002, 1.0500000E+001, 9.7216701E+002
 3.3501758E+002, 6.0425043E+002, 6.0212137E+002, 4.2553362E+002, 3.3505065E+002, 3.3497017E+002, 2.7104848E+002, 6.0425043E+002, 1.9146216E+002, 2.7222130E+002, 4.0659850E+002, 5.5489753E+002, 5.9529812E+002, 5.9554510E+002, 5.8067626E+002, 5.0897496E+002, 3.3346572E+002, 1.9155088E+002, 1.9128497E+002, 3.3317260E+002, 5.0888847E+002, 5.8063934E+002, 5.9530047E+002, 3.7324537E+001,-2.9612919E+001,-8.7293244E-001,-6.2107427E+000, 3.6451604E+001,-3.5823662E+001,-1.0283755E+002,-9.1622720E+000,-1.1199982E+002, 1.0500000E+001, 9.7249745E+002
 3.3601121E+002, 6.0428686E+002, 6.0216504E+002, 4.2564406E+002, 3.3518195E+002, 3.3510467E+002, 2.7124085E+002, 6.0428686E+002, 1.9169979E+002, 2.7243349E+002, 4.0670107E+002, 5.5492164E+002, 5.9532556E+002, 5.9560887E+002, 5.8073744E+002, 5.0903114E+002, 3.3364080E+002, 1.9180216E+002, 1.9154143E+002, 3.3332679E+002, 5.0891415E+002, 5.8064371E+002, 5.9532315E+002, 3.7316217E+001,-2.9617840E+001,-8.6849007E-001,-5.9209773E+000, 3.6447727E+001,-3.5538817E+001,-1.0287593E+002,-9.1239851E+000,-1.1199992E+002, 1.0500000E+001, 9.7260220E+002
 3.3700509E+002, 6.0432653E+002, 6.0220606E+002, 4.2575444E+002, 3.3532635E+002, 3.3524431E+002, 2.7141904E+002, 6.0432653E+002, 1.9193455E+002, 2.7264085E+002, 4.0681911E+002, 5.5496823E+002, 5.9534987E+002, 5.9569256E+002, 5.8079464E+002, 5.0909250E+002, 3.3381550E+002, 1.9204887E+002, 1.9179560E+002, 3.3350546E+002, 5.0898875E+002, 5.8068866E+002, 5.9536011E+002, 3.7218016E+001,-2.9624054E+001,-8.7881019E-001,-5.9993906E+000, 3.6339206E+001,-3.5623444E+001,-1.0233943E+002,-9.6606779E+000,-1.1200011E+002, 1.0500000E+001, 9.7123494E+002
 3.3800745E+002, 6.0435674E+002, 6.0222916E+002, 4.2585657E+002, 3.3547018E+002, 3.3536916E+002, 2.7159964E+002, 6.0435674E+002, 1.9218657E+002, 2.7286352E+002, 4.0693080E+002, 5.5503707E+002, 5.9534268E+002, 5.9575785E+002, 5.8085726E+002, 5.0915854E+002, 3.3398534E+002, 1.9228361E+002, 1.9205190E+002, 3.3368964E+002, 5.0905081E+002, 5.8069831E+002, 5.9539864E+002, 3.7321567E+001,-2.9627187E+001,-8.8723670E-001,-6.1525000E+000, 3.6434330E+001,-3.5779687E+001,-1.0266741E+002,-9.3321263E+000,-1.1199954E+002, 1.0500000E+001, 9.7208819E+002
 3.3901804E+002, 6.0440072E+002, 6.0228632E+002, 4.2594075E+002, 3.3560852E+002, 3.3549554E+002, 2.7178689E+002, 6.0440072E+002, 1.9243399E+002, 2.7306898E+002, 4.0703205E+002, 5.5508112E+002, 5.9537745E+002, 5.9579676E+002, 5.8089142E+002, 5.0924418E+002, 3.3414428E+002, 1.9251791E+002, 1.9229213E+002, 3.3383538E+002, 5.0911535E+002, 5.8072776E+002, 5.9543853E+002, 3.7232540E+001,-2.9633617E+001,-8.9261029E-001,-5.7912457E+000, 3.6339930E+001,-3.5424863E+001,-1.0211960E+002,-9.8803926E+000,-1.1200000E+002, 1.0500000E+001, 9.7069468E+002
 3.4000041E+002, 6.0444455E+002, 6.0232211E+002, 4.2602958E+002, 3.3575029E+002, 3.3562932E+002, 2.7198173E+002, 6.0444455E+002, 1.9268006E+002, 2.7326765E+002, 4.0712718E+002, 5.5507710E+002, 5.9538982E+002, 5.9582586E+002, 5.8095565E+002, 5.0934854E+002, 3.3432379E+002, 1.9275056E+002, 1.9252985E+002, 3.3396453E+002, 5.0916872E+002, 5.8074195E+002, 5.9545054E+002, 3.7264140E+001,-2.9639768E+001,-8.8283489E-001,-5.9840966E+000, 3.6381305E+001,-3.5623864E+001,-1.0231211E+002,-9.6880523E+000,-1.1200017E+002, 1.0500000E+001, 9.7120680E+002
 3.4102102E+002, 6.0449056E+002, 6.0237630E+002, 4.2611642E+002, 3.3588318E+002, 3.3576709E+002, 2.7215412E+002, 6.0449056E+002, 1.9292947E+002, 2.7347659E+002, 4.0722865E+002, 5.5509516E+002, 5.9540751E+002, 5.9588531E+002, 5.8105182E+002, 5.0946967E+002, 3.3451258E+002, 1.9298510E+002, 1.9277337E+002, 3.3409707E+002, 5.0918839E+002, 5.8073209E+002, 5.9545353E+002, 3.7277805E+001,-2.9646287E+001,-8.7801023E-001,-5.7031828E+000, 3.6399795E+001,-3.5349470E+001,-1.0270209E+002,-9.2977623E+000,-1.1199985E+002, 1.0500000E+001, 9.7220383E+002
 3.4200346E+002, 6.0454327E+002, 6.0242327E+002, 4.2621988E+002, 3.3600471E+002, 3.3589206E+002, 2.7231883E+002, 6.0454327E+002, 1.9317019E+002, 2.7369448E+002, 4.0735497E+002, 5.5515089E+002, 5.9545723E+002, 5.9591504E+002, 5.8110965E+002, 5.0952201E+002, 3.3466516E+002, 1.9321669E+002, 1.9300675E+002, 3.3423022E+002, 5.0922179E+002, 5.8077697E+002, 5.9546794E+002, 3.7273973E+001,-2.9653104E+001,-8.7787312E-001,-5.8891409E+000, 3.6396100E+001,-3.5542244E+001,-1.0266112E+002,-9.3385998E+000,-1.1199972E+002, 1.0500000E+001, 9.7210880E+002
 3.4302230E+002, 6.0457865E+002, 6.0244936E+002, 4.2631616E+002, 3.3611912E+002, 3.3602149E+002, 2.7249552E+002, 6.0457865E+002, 1.9341190E+002, 2.7389393E+002, 4.0745146E+002, 5.5520948E+002, 5.9549214E+002, 5.9595420E+002, 5.8117663E+002, 5.0957731E+002, 3.3481243E+002, 1.9344525E+002, 1.9323260E+002, 3.3434857E+002, 5.0924008E+002, 5.8077802E+002, 5.9546156E+002, 3.7249276E+001,-2.9657479E+001,-8.7788264E-001,-6.2271965E+000, 3.6371393E+001,-3.5884675E+001,-1.0225907E+002,-9.7409984E+000,-1.1200007E+002, 1.0500000E+001, 9.7109655E+002
 3.4400315E+002, 6.0459762E+002, 6.0247582E+002, 4.2639808E+002, 3.3624757E+002, 3.3613987E+002, 2.7267096E+002, 6.0459762E+002, 1.9365741E+002, 2.7407803E+002, 4.0751937E+002, 5.5523085E+002, 5.9553007E+002, 5.9603534E+002, 5.8127727E+002, 5.0965373E+002, 3.3496233E+002, 1.9367415E+002, 1.9345737E+002, 3.3448456E+002, 5.0926641E+002, 5.8078772E+002, 5.9545165E+002, 3.7262192E+001,-2.9660796E+001,-8.9259707E-001,-5.9963625E+000, 3.6369595E+001,-3.5657159E+001,-1.0261564E+002,-9.3842097E+000,-1.1199985E+002, 1.0500000E+001, 9.7200813E+002
 3.4501519E+002, 6.0461676E+002, 6.0248785E+002, 4.2647812E+002, 3.3638318E+002, 3.3625742E+002, 2.7283701E+002, 6.0461676E+002, 1.9389444E+002, 2.7424537E+002, 4.0757445E+002, 5.5524480E+002, 5.9554894E+002, 5.9607273E+002, 5.8133434E+002, 5.0969026E+002, 3.3508568E+002, 1.9389902E+002, 1.9367823E+002, 3.3460082E+002, 5.0928589E+002, 5.8085569E+002, 5.9552281E+002, 3.7268141E+001,-2.9663240E+001,-8.8131856E-001,-6.1695687E+000, 3.6386823E+001,-3.5832809E+001,-1.0273414E+002,-9.2658320E+000,-1.1199997E+002, 1.0500000E+001, 9.7231793E+002
 3.4600972E+002, 6.0463630E+002, 6.0250715E+002, 4.2655185E+002, 3.3656920E+002, 3.3638532E+002, 2.7299635E+002, 6.0463630E+002, 1.9412328E+002, 2.7442159E+002, 4.0762092E+002, 5.5525567E+002, 5.9558840E+002, 5.9605329E+002, 5.8130772E+002, 5.0969573E+002, 3.3520227E+002, 1.9412480E+002, 1.9390235E+002, 3.3470529E+002, 5.0931629E+002, 5.8092256E+002, 5.9557657E+002, 3.7244335E+001,-2.9666191E+001,-8.9585176E-001,-6.2618671E+000, 3.6348484E+001,-3.5928058E+001,-1.0243908E+002,-9.5608498E+000,-1.1199993E+002, 1.0500000E+001, 9.7156877E+002
 3.4700547E+002, 6.0463845E+002, 6.0251220E+002, 4.2660634E+002, 3.3676287E+002, 3.3651629E+002, 2.7316629E+002, 6.0463845E+002, 1.9434373E+002, 2.7458484E+002, 4.0766946E+002, 5.5524414E+002, 5.9562672E+002, 5.9601102E+002, 5.8127181E+002, 5.0968300E+002, 3.3531436E+002, 1.9434793E+002, 1.9411260E+002, 3.3487346E+002, 5.0946368E+002, 5.8098903E+002, 5.9561266E+002, 3.7263246E+001,-2.9666284E+001,-8.9190645E-001,-6.0819448E+000, 3.6371340E+001,-3.5748229E+001,-1.0263538E+002,-9.3645354E+000,-1.1199991E+002, 1.0500000E+001, 9.7208040E+002
 3.4802131E+002, 6.0467000E+002, 6.0254253E+002, 4.2667750E+002, 3.3695175E+002, 3.3665667E+002, 2.7334923E+002, 6.0467000E+002, 1.9455931E+002, 2.7473493E+002, 4.0771173E+002, 5.5526879E+002, 5.9564084E+002, 5.9601787E+002, 5.8125394E+002, 5.0969154E+002, 3.3543385E+002, 1.9456937E+002, 1.9433114E+002, 3.3501950E+002, 5.0958383E+002, 5.8101678E+002, 5.9562839E+002, 3.7245747E+001,-2.9670473E+001,-8.8456728E-001,-6.1845590E+000, 3.6361180E+001,-3.5855032E+001,-1.0260691E+002,-9.3930721E+000,-1.1199998E+002, 1.0500000E+001, 9.7201567E+002
 3.4901977E+002, 6.0466740E+002, 6.0252728E+002, 4.2678522E+002, 3.3711176E+002, 3.3676842E+002, 2.7350963E+002, 6.0466740E+002, 1.9477404E+002, 2.7489499E+002, 4.0777371E+002, 5.5532696E+002, 5.9568205E+002, 5.9596167E+002, 5.8120738E+002, 5.0973450E+002, 3.3556826E+002, 1.9479743E+002, 1.9454410E+002, 3.3515499E+002, 5.0967555E+002, 5.8104833E+002, 5.9562788E+002, 3.7276175E+001,-2.9669570E+001,-8.7649323E-001,-6.5508723E+000, 3.6399682E+001,-3.6220443E+001,-1.0292392E+002,-9.0759800E+000,-1.1199990E+002, 1.0500000E+001, 9.7282934E+002
