s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m,%/m,%/m,%/m
 7.7000227E+002,-4.2921787E+001,-5.7498253E+001,-6.0664210E+001,-6.8270503E+001,-7.2911390E+001,-9.3358096E+001, 4.5087336E+000, 8.9645279E-036, 1.2791793E+000, 7.1855586E-036, 4.8128887E+000, 6.1308878E-030, 3.8599534E+000, 1.9999244E+001, 2.1859160E+000, 6.5034124E-019, 3.2635617E+000, 2.3948721E-021, 1.6230525E+000, 1.3628793E-019, 1.6248245E+000, 1.9999517E+001, 1.5035620E+000, 8.0275737E-004, 1.0979281E+000, 1.3122786E-002, 1.4110222E-003, 1.2200233E+000, 3.8401115E-002, 5.0389343E-001, 2.0001915E+001, 1.1936481E+000, 1.5421046E-004, 9.6819765E-001, 8.5310811E-005, 9.3921957E-001, 8.7815740E-005, 8.9868121E-001, 2.1311079E-001, 1.9967295E+001, 1.1549669E+000, 1.4188860E-002, 9.6586579E-001, 1.6070953E-002, 1.1633604E-002, 5.5555411E-001, 2.2974045E-002,-6.7740232E-001, 2.8797719E-001, 1.9967394E+001, 1.0600037E+000, 9.7821481E-001, 9.5946415E-001, 9.4443336E-001, 1.0817231E+000, 8.7907717E-001, 2.7978935E-001, 3.1188341E-002, 2.0013020E+001, 3.1256116E+000, 2.3191285E-002, 2.9905732E+000, 2.5417430E-002, 2.9560536E-002, 2.8031923E+000, 2.2058888E-002,-2.9179699E+000, 1.9961075E+001, 2.3585377E+000, 8.0860752E-002, 2.4236314E+000, 6.6432530E-002, 2.2301745E+000, 1.1767500E-001,-2.4200601E+000, 1.9962447E+001, 2.1413380E+000, 6.1343977E-001, 2.1785013E+000, 6.4841714E-001, 2.3485764E+000, 4.9763699E-001,-1.3544066E+000, 1.9984260E+001, 7.7041812E-006, 6.3519480E-005, 1.6140052E-004, 4.1820092E-003, 5.1679020E-003, 1.2487750E-002, 8.0777287E-003, 1.6612372E-002, 4.4426881E-002
 7.8000228E+002,-4.2867122E+001,-5.7524709E+001,-6.0568605E+001,-6.8129990E+001,-7.2843787E+001,-9.3330012E+001, 4.5554701E+000, 2.7465722E-033, 1.2446860E+000, 3.7132773E-033, 4.8902352E+000, 1.2790532E-027, 3.9003366E+000, 1.9999463E+001, 2.1987350E+000, 6.2025277E-017, 3.3092919E+000, 9.7345181E-020, 1.6137917E+000, 5.0453335E-018, 1.6232150E+000, 1.9999508E+001, 1.2535000E+000, 1.0224439E-002, 1.0980786E+000, 1.4950362E-002, 4.7952258E-003, 1.0861167E+000, 8.5929187E-002, 4.2122815E-001, 2.0003104E+001, 1.2811296E+000, 7.7269341E-005, 1.0007937E+000, 5.8786521E-005, 9.9414575E-001, 5.2374179E-005, 9.8424500E-001, 1.8912550E-001, 1.9967038E+001, 1.1585486E+000, 8.1727434E-003, 9.6598400E-001, 1.2319153E-002, 1.0186384E-002, 6.0429566E-001, 1.3724732E-002,-6.8639765E-001, 3.1971205E-001, 1.9967547E+001, 1.1513070E+000, 7.7627954E-001, 9.7375037E-001, 8.7030987E-001, 1.1119497E+000, 8.5217897E-001, 3.0038276E-001,-1.2276043E-003, 2.0011210E+001, 3.1368496E+000, 2.7085214E-002, 3.0110220E+000, 3.0116918E-002, 3.4849246E-002, 2.8204533E+000, 2.6308031E-002,-2.9280018E+000, 1.9961246E+001, 2.3068664E+000, 7.9185434E-002, 2.4137059E+000, 6.8451899E-002, 2.2275734E+000, 1.2739143E-001,-2.3838820E+000, 1.9961710E+001, 2.0644615E+000, 6.4234966E-001, 2.2187032E+000, 6.5628869E-001, 2.3729228E+000, 5.4886922E-001,-1.4295484E+000, 1.9986621E+001, 2.6181933E-005, 5.5617657E-005, 1.9027688E-004, 1.0695057E-002, 3.8554735E-003, 1.4838123E-002, 8.0076988E-003, 1.6470698E-002, 4.4101215E-002
 7.9000100E+002,-4.3031121E+001,-5.7492039E+001,-6.0521858E+001,-6.8099937E+001,-7.2824197E+001,-9.3290870E+001, 4.5041861E+000, 9.2825885E-035, 1.1885375E+000, 6.6729901E-035, 4.8325817E+000, 4.7061288E-029, 3.8538828E+000, 1.9999357E+001, 2.2354421E+000, 4.4482182E-018, 3.1799523E+000, 4.5640982E-020, 1.5412230E+000, 5.9457986E-019, 1.6810840E+000, 1.9999538E+001, 1.4046553E+000, 1.3076461E-002, 1.1150808E+000, 4.0466168E-002, 3.2200105E-003, 1.1045940E+000, 1.3199992E-001, 4.5610278E-001, 2.0006275E+001, 1.1417175E+000, 1.0495975E-004, 9.3507864E-001, 6.0573647E-005, 8.0575025E-001, 5.6473125E-005, 8.6499636E-001, 1.4509252E-001, 1.9967112E+001, 1.1553290E+000, 6.6657835E-003, 9.4701866E-001, 8.3755910E-003, 6.9396529E-003, 5.6961068E-001, 1.0076814E-002,-6.5010901E-001, 2.8363702E-001, 1.9967045E+001, 1.1006687E+000, 6.9185471E-001, 9.8744993E-001, 7.1888410E-001, 1.1591560E+000, 7.3653481E-001, 2.8098938E-001, 1.0722932E-002, 2.0003289E+001, 3.1229738E+000, 2.2007394E-002, 2.9631543E+000, 2.3796275E-002, 2.8097296E-002, 2.7479408E+000, 2.0621846E-002,-2.8378740E+000, 1.9960881E+001, 2.3134838E+000, 7.6723665E-002, 2.4499533E+000, 6.8584528E-002, 2.2196435E+000, 1.1114576E-001,-2.3773107E+000, 1.9962190E+001, 2.0819055E+000, 5.8767970E-001, 2.2119174E+000, 5.8905088E-001, 2.3742665E+000, 5.3572662E-001,-1.3901914E+000, 1.9987796E+001, 1.7581257E-005, 3.7890505E-005, 1.5341124E-004, 4.1363138E-004, 6.3108443E-003, 2.3991522E-002, 7.9286449E-003, 1.6310181E-002, 4.3737152E-002
 8.0000142E+002,-4.2919846E+001,-5.7456585E+001,-6.0559161E+001,-6.8134671E+001,-7.2850134E+001,-9.3251051E+001, 4.4776390E+000, 2.9989381E-034, 1.1819239E+000, 3.3166413E-034, 4.7760525E+000, 6.8250718E-028, 3.8323819E+000, 1.9999398E+001, 2.2182726E+000, 8.8550967E-018, 3.1905968E+000, 5.8963390E-020, 1.5612753E+000, 1.7492757E-018, 1.6372013E+000, 1.9999608E+001, 1.5753470E+000, 3.5641830E-004, 1.1659412E+000, 2.2175928E-003, 7.9717648E-004, 1.1970548E+000, 5.1703178E-003, 5.3497641E-001, 2.0002669E+001, 1.2310680E+000, 6.0185836E-005, 9.7328478E-001, 4.5585513E-005, 9.3151283E-001, 4.1289620E-005, 1.0181863E+000, 2.0035476E-001, 1.9966996E+001, 1.1767442E+000, 5.9067317E-003, 9.5283546E-001, 7.3494007E-003, 4.8995565E-003, 6.1458752E-001, 1.4821302E-002,-6.9315716E-001, 2.7272787E-001, 1.9967148E+001, 1.1171468E+000, 8.2093072E-001, 9.4070801E-001, 9.0116939E-001, 1.1089234E+000, 7.6753408E-001, 2.5163733E-001,-2.2923528E-002, 2.0009902E+001, 3.1265922E+000, 2.8936655E-002, 2.8850250E+000, 3.2844588E-002, 3.8255755E-002, 2.7572555E+000, 2.6774302E-002,-2.9058459E+000, 1.9961544E+001, 2.3185130E+000, 4.9314115E-002, 2.3907761E+000, 5.6752479E-002, 2.2179316E+000, 7.1136162E-002,-2.4126315E+000, 1.9960694E+001, 1.9827133E+000, 4.9943301E-001, 2.1944433E+000, 5.0415638E-001, 2.3634603E+000, 4.1189755E-001,-1.3533947E+000, 1.9984614E+001, 4.3525836E-006, 2.6751579E-005, 2.0887642E-004, 1.7851625E-003, 2.1059653E-003, 1.6330916E-002, 7.8349684E-003, 1.6139758E-002, 4.3451539E-002
 8.1000252E+002,-4.2898899E+001,-5.7542726E+001,-6.0626367E+001,-6.8212264E+001,-7.2898305E+001,-9.3435513E+001, 4.5251814E+000, 7.7867176E-037, 1.2551477E+000, 5.6987453E-037, 4.8346223E+000, 6.0208470E-031, 3.8700146E+000, 1.9999343E+001, 2.1067759E+000, 8.5084180E-019, 3.1691373E+000, 9.5680500E-021, 1.5372324E+000, 1.4164298E-019, 1.6102316E+000, 1.9999622E+001, 1.4107411E+000, 3.9105954E-004, 1.1546797E+000, 7.8487123E-003, 4.6990063E-003, 1.1605138E+000, 4.2401318E-002, 4.4692408E-001, 1.9999812E+001, 1.2153237E+000, 1.1458802E-004, 9.9402115E-001, 9.8354850E-005, 9.7333970E-001, 9.6049113E-005, 1.0350731E+000, 1.8619555E-001, 1.9966970E+001, 1.1177219E+000, 7.2268983E-003, 9.5470583E-001, 1.0689370E-002, 7.9599700E-003, 5.6318842E-001, 1.7005418E-002,-6.7176085E-001, 3.0246791E-001, 1.9967517E+001, 1.1070591E+000, 8.2924202E-001, 9.5697077E-001, 8.1454844E-001, 1.1238069E+000, 7.3853917E-001, 2.7645618E-001,-8.7140357E-004, 2.0011453E+001, 3.1468537E+000, 2.3465270E-002, 3.0089477E+000, 2.4376193E-002, 2.6523439E-002, 2.8274825E+000, 2.2217692E-002,-2.8658843E+000, 1.9960830E+001, 2.3104149E+000, 5.9466357E-002, 2.3957649E+000, 4.8903784E-002, 2.2326610E+000, 8.4271997E-002,-2.3638893E+000, 1.9960907E+001, 2.0696107E+000, 4.9776683E-001, 2.1734098E+000, 5.5506221E-001, 2.3807979E+000, 4.9085203E-001,-1.3564604E+000, 1.9985647E+001, 2.5656574E-005, 4.3461436E-005, 1.4481798E-004, 7.8161845E-006, 6.0093658E-003, 7.6155515E-003, 7.7699048E-003, 1.5994122E-002, 4.3093862E-002
 8.2000325E+002,-4.2700121E+001,-5.7418852E+001,-6.0506570E+001,-6.8103234E+001,-7.2833704E+001,-9.3279945E+001, 4.5258927E+000, 1.3312631E-036, 1.2302757E+000, 9.4265635E-037, 4.8451669E+000, 2.9011405E-031, 3.8745668E+000, 1.9999403E+001, 2.1669028E+000, 1.3391956E-019, 3.2129099E+000, 6.5540757E-022, 1.5959264E+000, 5.2834533E-020, 1.5126767E+000, 1.9999406E+001, 1.5097981E+000, 3.4771642E-004, 1.1699324E+000, 2.6543135E-003, 7.5931833E-004, 1.1676063E+000, 2.6150959E-002, 4.8007341E-001, 1.9999750E+001, 1.1528315E+000, 7.4501848E-005, 9.1553639E-001, 5.5186477E-005, 8.8260813E-001, 4.1630589E-005, 7.9189965E-001, 1.8544185E-001, 1.9966873E+001, 1.1488403E+000, 6.3455307E-003, 1.0036473E+000, 1.4223640E-002, 1.1405886E-002, 6.3396369E-001, 1.7660195E-002,-7.2624180E-001, 3.2800825E-001, 1.9967720E+001, 1.0605249E+000, 9.2493247E-001, 9.5376798E-001, 8.9574650E-001, 1.1438868E+000, 7.8110181E-001, 2.4766265E-001, 4.4036806E-003, 2.0014541E+001, 3.0929052E+000, 2.0872632E-002, 3.0040833E+000, 2.2776990E-002, 2.4279377E-002, 2.8007182E+000, 1.9805435E-002,-2.8675855E+000, 1.9960966E+001, 2.2895172E+000, 5.5810518E-002, 2.4225216E+000, 5.7015989E-002, 2.1969545E+000, 7.7844403E-002,-2.3623804E+000, 1.9961854E+001, 2.0593248E+000, 5.5620194E-001, 2.1625048E+000, 5.9009858E-001, 2.3457003E+000, 4.5903878E-001,-1.3421514E+000, 1.9988175E+001, 4.1458781E-006, 6.2276137E-005, 1.3256540E-004, 1.5571936E-004, 5.1221716E-003, 1.1270852E-002, 7.6801980E-003, 1.5875000E-002, 4.2729935E-002
 8.3000299E+002,-4.2741008E+001,-5.7458478E+001,-6.0529014E+001,-6.8104524E+001,-7.2792608E+001,-9.3269756E+001, 4.5553359E+000, 2.3570108E-033, 1.2526178E+000, 1.9458476E-033, 4.8812692E+000, 2.0592295E-027, 3.9007541E+000, 1.9999481E+001, 2.2373283E+000, 2.2158988E-016, 3.1985258E+000, 6.2427414E-019, 1.7265361E+000, 1.6047516E-017, 1.6135623E+000, 1.9999610E+001, 1.3650933E+000, 1.2562313E-002, 1.0956031E+000, 5.2817063E-002, 2.2295670E-002, 1.1925096E+000, 9.6637187E-002, 4.4939839E-001, 2.0005521E+001, 1.1858772E+000, 9.0913602E-005, 9.4579846E-001, 6.6876365E-005, 8.9420646E-001, 9.0051604E-005, 9.5956208E-001, 1.8211110E-001, 1.9966888E+001, 1.1634813E+000, 9.3080457E-003, 9.8208146E-001, 1.0378101E-002, 9.2127043E-003, 5.7254730E-001, 1.4229181E-002,-7.2057935E-001, 3.1409225E-001, 1.9967532E+001, 1.0564612E+000, 8.1006556E-001, 9.4269319E-001, 7.8693679E-001, 1.0851357E+000, 6.5489944E-001, 2.4112770E-001, 7.3664607E-003, 2.0011172E+001, 3.1431058E+000, 1.9912897E-002, 2.9926417E+000, 2.0547108E-002, 2.3409354E-002, 2.8342512E+000, 1.9062665E-002,-2.8764429E+000, 1.9961209E+001, 2.3589385E+000, 5.6117203E-002, 2.4119926E+000, 5.0451123E-002, 2.2375930E+000, 7.6468476E-002,-2.4206574E+000, 1.9961168E+001, 2.0499347E+000, 4.2991364E-001, 2.2057560E+000, 4.6374164E-001, 2.3729169E+000, 4.2030006E-001,-1.4099146E+000, 1.9986802E+001, 1.2173436E-004, 5.0301365E-005, 1.2781507E-004, 3.4112900E-003, 1.0561282E-002, 1.0364749E-002, 7.7342201E-003, 1.5744320E-002, 4.2369130E-002
 8.4000053E+002,-4.2951701E+001,-5.7540257E+001,-6.0624487E+001,-6.8225022E+001,-7.2897299E+001,-9.3338302E+001, 4.5556156E+000, 2.5811957E-036, 1.1964323E+000, 1.7126266E-036, 4.8499613E+000, 1.6567859E-030, 3.8874888E+000, 1.9999197E+001, 2.1435401E+000, 4.5637264E-019, 3.1561399E+000, 4.1041939E-021, 1.5309495E+000, 1.2000926E-019, 1.4689581E+000, 1.9999484E+001, 1.5868667E+000, 6.1473718E-005, 1.1608604E+000, 3.2450827E-003, 4.4539178E-003, 1.2082562E+000, 1.3928731E-002, 4.6532621E-001, 2.0003707E+001, 1.2771380E+000, 1.3241416E-004, 9.8781194E-001, 1.2671125E-004, 9.9521069E-001, 1.0960688E-004, 1.0476885E+000, 1.9107489E-001, 1.9966933E+001, 1.1585697E+000, 1.4230374E-002, 1.0026317E+000, 1.9547256E-002, 1.5440087E-002, 6.1436601E-001, 2.3636873E-002,-7.2867385E-001, 3.0687719E-001, 1.9968167E+001, 1.0675482E+000, 6.6900369E-001, 9.5821305E-001, 6.3483270E-001, 1.1469055E+000, 5.9018491E-001, 2.4036078E-001, 1.8591214E-002, 2.0008234E+001, 3.0750715E+000, 1.7863751E-002, 2.9413619E+000, 1.8370292E-002, 1.7959144E-002, 2.7658671E+000, 1.7103102E-002,-2.8542786E+000, 1.9961203E+001, 2.3180393E+000, 5.4757640E-002, 2.3986760E+000, 5.0078901E-002, 2.2557914E+000, 7.4391465E-002,-2.3837404E+000, 1.9961957E+001, 1.9516405E+000, 4.9460542E-001, 2.1421229E+000, 5.1588402E-001, 2.3054598E+000, 4.6326810E-001,-1.2855664E+000, 1.9987723E+001, 2.4318391E-005, 8.4302876E-005, 9.8056924E-005, 7.9051525E-004, 2.5678953E-003, 7.5964980E-003, 7.6711173E-003, 1.5657301E-002, 4.1981576E-002
 8.5000072E+002,-4.2743347E+001,-5.7422959E+001,-6.0580006E+001,-6.8167313E+001,-7.2824235E+001,-9.3322942E+001, 4.4974628E+000, 1.8779986E-036, 1.1905213E+000, 1.3856602E-036, 4.7979171E+000, 5.1000236E-031, 3.8502122E+000, 1.9999348E+001, 2.3189517E+000, 1.0241867E-019, 3.1144353E+000, 4.9977513E-022, 1.5339835E+000, 2.9852185E-020, 1.7014984E+000, 1.9999457E+001, 1.4037934E+000, 9.4960116E-003, 1.1991903E+000, 4.1453146E-002, 1.2018338E-002, 1.1547765E+000, 4.6376483E-002, 3.9830925E-001, 2.0001095E+001, 1.1275545E+000, 8.4849444E-005, 9.3173857E-001, 7.4091412E-005, 8.5844233E-001, 5.4081398E-005, 8.4925522E-001, 1.4652869E-001, 1.9966923E+001, 1.1451046E+000, 9.8536451E-003, 9.9490270E-001, 1.4247662E-002, 1.1204952E-002, 5.9069518E-001, 1.5642957E-002,-6.8365558E-001, 2.8252106E-001, 1.9967741E+001, 1.1204850E+000, 6.8432141E-001, 9.4013401E-001, 7.7061147E-001, 1.1106857E+000, 7.0484119E-001, 2.6851485E-001,-1.6208655E-002, 2.0012153E+001, 3.1466417E+000, 1.7441721E-002, 3.0706116E+000, 2.0272744E-002, 2.2651500E-002, 2.8578042E+000, 1.6602633E-002,-2.9266224E+000, 1.9961180E+001, 2.3361318E+000, 5.1404785E-002, 2.4109047E+000, 3.8794214E-002, 2.2088212E+000, 7.9978768E-002,-2.3801150E+000, 1.9961771E+001, 2.0966741E+000, 4.3105219E-001, 2.2167563E+000, 4.4031400E-001, 2.3608701E+000, 3.7404664E-001,-1.3254575E+000, 1.9984739E+001, 6.5620125E-005, 6.1179038E-005, 1.2367719E-004, 4.4104415E-003, 7.1167392E-004, 2.9520437E-002, 7.6580366E-003, 1.5545084E-002, 4.1633056E-002
 8.6000001E+002,-4.2537446E+001,-5.7375985E+001,-6.0437404E+001,-6.8027214E+001,-7.2712339E+001,-9.3190669E+001, 4.5316652E+000, 4.8029927E-037, 1.2092962E+000, 3.6235975E-037, 4.8363020E+000, 2.8643545E-031, 3.8765814E+000, 1.9999570E+001, 2.1895870E+000, 1.8892638E-019, 3.1895203E+000, 9.4507765E-022, 1.5429059E+000, 1.0212213E-019, 1.6630095E+000, 1.9999671E+001, 1.5161330E+000, 1.7595490E-003, 1.1141591E+000, 2.5143896E-002, 1.5812162E-002, 1.1957401E+000, 8.4931275E-002, 4.5403977E-001, 2.0003394E+001, 1.2689919E+000, 6.5528162E-005, 9.7328258E-001, 5.1481904E-005, 9.9124917E-001, 5.0767351E-005, 1.0401257E+000, 1.2894005E-001, 1.9967046E+001, 1.1807362E+000, 5.3879635E-003, 9.6528104E-001, 1.0346143E-002, 8.4415163E-003, 6.3645576E-001, 1.6192397E-002,-7.2776374E-001, 3.5189745E-001, 1.9967823E+001, 1.0943645E+000, 5.9431477E-001, 9.0429857E-001, 5.8593684E-001, 1.0863416E+000, 5.5583616E-001, 2.4144268E-001, 4.8747374E-003, 2.0006737E+001, 3.1564376E+000, 1.9032947E-002, 3.0923116E+000, 2.1634436E-002, 2.6048200E-002, 2.8429135E+000, 1.8164955E-002,-2.9048571E+000, 1.9960855E+001, 2.3028415E+000, 4.5773654E-002, 2.4438157E+000, 3.6235418E-002, 2.2394830E+000, 6.8606656E-002,-2.3686561E+000, 1.9960522E+001, 2.0015101E+000, 3.6942099E-001, 2.1676218E+000, 3.9638988E-001, 2.3764544E+000, 3.7222887E-001,-1.2857647E+000, 1.9983260E+001, 8.6334407E-005, 4.6090679E-005, 1.4222317E-004, 1.8164935E-003, 2.4896337E-003, 5.6420036E-003, 7.6693743E-003, 1.5417925E-002, 4.1314423E-002
 8.7000229E+002,-4.3033756E+001,-5.7562391E+001,-6.0678309E+001,-6.8307068E+001,-7.2929457E+001,-9.3452188E+001, 4.5356752E+000, 5.5868517E-036, 1.2339565E+000, 3.5182965E-036, 4.8521562E+000, 4.9094458E-030, 3.8842479E+000, 1.9999344E+001, 2.1679473E+000, 9.2362888E-019, 3.3113993E+000, 5.7332099E-021, 1.6086285E+000, 2.1261258E-019, 1.6590760E+000, 1.9999519E+001, 1.4105947E+000, 3.4793353E-004, 1.0827362E+000, 4.5564674E-003, 1.1634068E-003, 1.1843161E+000, 1.5096719E-002, 5.3203444E-001, 1.9999937E+001, 1.2092035E+000, 1.5108986E-004, 9.9330794E-001, 1.1163344E-004, 8.8414652E-001, 9.4921452E-005, 9.6268192E-001, 2.1126336E-001, 1.9967122E+001, 1.1609276E+000, 9.2650496E-003, 9.8001532E-001, 1.0753283E-002, 8.6351973E-003, 5.7753115E-001, 1.2822083E-002,-6.6080873E-001, 3.0263393E-001, 1.9967620E+001, 1.1089773E+000, 6.7713823E-001, 1.0352195E+000, 6.8261747E-001, 1.1942813E+000, 6.5756263E-001, 3.3596763E-001,-1.8101011E-002, 2.0010555E+001, 3.1017025E+000, 1.7164699E-002, 2.9961892E+000, 1.8288605E-002, 2.0011405E-002, 2.7367904E+000, 1.6430349E-002,-2.8515042E+000, 1.9960612E+001, 2.3319907E+000, 4.7147562E-002, 2.4364212E+000, 4.2432219E-002, 2.2396454E+000, 6.8004211E-002,-2.3952681E+000, 1.9961440E+001, 2.0972845E+000, 5.0019864E-001, 2.1901296E+000, 5.2112685E-001, 2.3578472E+000, 3.9914144E-001,-1.3454854E+000, 1.9989604E+001, 6.3522009E-006, 4.7148177E-005, 1.0926227E-004, 2.7573664E-003, 6.7161133E-003, 1.0847675E-002, 7.5885006E-003, 1.5294851E-002, 4.0965013E-002
 8.8000052E+002,-4.2766617E+001,-5.7420874E+001,-6.0617415E+001,-6.8180140E+001,-7.2848956E+001,-9.3282719E+001, 4.5144893E+000, 1.5896167E-036, 1.2156852E+000, 5.5138333E-037, 4.8348127E+000, 1.6118161E-029, 3.8654744E+000, 1.9999379E+001, 2.1830043E+000, 1.5961113E-018, 3.1099025E+000, 7.8310944E-021, 1.5013696E+000, 1.6899282E-019, 1.6584150E+000, 1.9999569E+001, 1.5621975E+000, 4.1368885E-004, 1.0897685E+000, 2.7795369E-003, 1.7718421E-003, 1.3308180E+000, 1.4815729E-002, 5.7326359E-001, 1.9999891E+001, 1.1304983E+000, 8.0668603E-005, 9.7298002E-001, 6.5321521E-005, 9.6248355E-001, 7.3578793E-005, 9.3009012E-001, 1.8785049E-001, 1.9967284E+001, 1.1659250E+000, 6.9356879E-003, 1.0026673E+000, 9.6882738E-003, 7.5507106E-003, 5.6906738E-001, 1.3782812E-002,-7.0299396E-001, 2.8515718E-001, 1.9967707E+001, 1.0601540E+000, 5.9677732E-001, 9.6796401E-001, 6.0326588E-001, 1.1127177E+000, 5.9731826E-001, 3.2718353E-001, 3.9013076E-002, 2.0011905E+001, 3.0924758E+000, 1.8653308E-002, 2.9349714E+000, 2.1342920E-002, 2.3490047E-002, 2.7346576E+000, 1.7680522E-002,-2.8472163E+000, 1.9960766E+001, 2.2740572E+000, 4.8962432E-002, 2.4281680E+000, 4.9125592E-002, 2.2153755E+000, 6.8411974E-002,-2.3636318E+000, 1.9961578E+001, 2.0813418E+000, 4.4609713E-001, 2.1963061E+000, 4.5851768E-001, 2.3507535E+000, 3.8846972E-001,-1.3599858E+000, 1.9988530E+001, 9.6742581E-006, 4.1226880E-005, 1.2825566E-004, 1.0667648E-005, 1.7850118E-003, 1.1021164E-002, 7.5132813E-003, 1.5167941E-002, 4.0645287E-002
 8.9000122E+002,-4.2912915E+001,-5.7580837E+001,-6.0600582E+001,-6.8173454E+001,-7.2867627E+001,-9.3337378E+001, 4.5746197E+000, 7.6707129E-035, 1.2946473E+000, 5.9490621E-035, 4.8778794E+000, 4.4682561E-029, 3.9146327E+000, 1.9999513E+001, 2.0895503E+000, 2.8952712E-018, 3.2457846E+000, 1.8777127E-020, 1.5900665E+000, 4.6436361E-019, 1.6058510E+000, 1.9999498E+001, 1.4868843E+000, 1.6088125E-004, 1.0375614E+000, 5.5022588E-003, 6.1736231E-003, 1.2985271E+000, 1.3501027E-002, 5.5254016E-001, 1.9999297E+001, 1.1911429E+000, 4.6705030E-005, 9.8908482E-001, 4.5652291E-005, 8.9352168E-001, 3.1099530E-005, 9.0487397E-001, 2.5051276E-001, 1.9967059E+001, 1.1559931E+000, 9.0303324E-003, 9.7561256E-001, 1.1263626E-002, 9.7551349E-003, 5.9619775E-001, 1.4159770E-002,-7.3842733E-001, 3.2290078E-001, 1.9967465E+001, 1.1245270E+000, 6.5970623E-001, 9.6724442E-001, 7.1330137E-001, 1.1339689E+000, 6.0099201E-001, 2.1857503E-001, 1.0305701E-002, 2.0013186E+001, 3.0705348E+000, 1.9303495E-002, 2.9502889E+000, 2.1136422E-002, 2.3815786E-002, 2.7726531E+000, 1.9245196E-002,-2.8143699E+000, 1.9961009E+001, 2.3030699E+000, 4.3895124E-002, 2.4241284E+000, 4.3507918E-002, 2.2383118E+000, 5.6544375E-002,-2.4203256E+000, 1.9960867E+001, 2.0020075E+000, 3.6415752E-001, 2.1544176E+000, 3.7481709E-001, 2.3381358E+000, 3.1429533E-001,-1.3861905E+000, 1.9985411E+001, 3.3707982E-005, 5.3263037E-005, 1.3003419E-004, 2.7757852E-005, 2.6794699E-003, 8.1239094E-003, 7.4667198E-003, 1.5057339E-002, 4.0334686E-002
 9.0000044E+002,-4.2848812E+001,-5.7512205E+001,-6.0536237E+001,-6.8120641E+001,-7.2850923E+001,-9.3270083E+001, 4.4594391E+000, 5.2340159E-034, 1.1805904E+000, 4.7416633E-034, 4.7691629E+000, 1.4113985E-027, 3.8221778E+000, 1.9999353E+001, 2.1673729E+000, 1.3614359E-016, 3.1380875E+000, 1.5385664E-018, 1.5273405E+000, 5.2349198E-017, 1.6150926E+000, 1.9999472E+001, 1.5463654E+000, 1.2874736E-004, 1.1160417E+000, 6.1991521E-003, 1.8988859E-003, 1.1813381E+000, 1.2744434E-002, 4.7286132E-001, 1.9999187E+001, 1.2324213E+000, 1.7291282E-004, 1.0358511E+000, 1.1320409E-004, 9.4692851E-001, 9.5629467E-005, 9.8280312E-001, 1.0468985E-001, 1.9967101E+001, 1.1542465E+000, 1.1267445E-002, 9.6092900E-001, 1.2729999E-002, 1.0805836E-002, 6.2047403E-001, 1.3796116E-002,-7.0055064E-001, 2.5061167E-001, 1.9968121E+001, 1.0851283E+000, 6.6217446E-001, 9.5754357E-001, 6.9368241E-001, 1.1400570E+000, 5.8895170E-001, 2.9088671E-001, 2.0048549E-002, 2.0015475E+001, 3.1117461E+000, 1.4379241E-002, 3.0093535E+000, 1.4705482E-002, 1.6653329E-002, 2.7224575E+000, 1.3534139E-002,-2.8104303E+000, 1.9960707E+001, 2.2882390E+000, 3.8325993E-002, 2.4354223E+000, 3.0883487E-002, 2.2288911E+000, 5.2857028E-002,-2.3933658E+000, 1.9960854E+001, 2.1022048E+000, 3.8323994E-001, 2.1552857E+000, 4.0963710E-001, 2.3710557E+000, 3.0378616E-001,-1.3450795E+000, 1.9985777E+001, 1.0367917E-005, 5.8999865E-005, 9.0927174E-005, 1.6104965E-003, 6.3727584E-003, 1.1357016E-002, 7.3952737E-003, 1.4955584E-002, 3.9987566E-002
