s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 7.7000093E+002,-4.2455962E+001,-5.7258561E+001,-6.0388162E+001,-6.7993677E+001,-7.2737388E+001,-9.3242691E+001, 4.4641546E+000, 2.6555149E-036, 1.2322972E+000, 2.3372201E-036, 4.7597892E+000, 2.1716311E-029, 3.8160026E+000, 2.0014263E+001, 2.1630044E+000, 7.9305449E-018, 3.2168154E+000, 4.9326799E-020, 1.6680545E+000, 3.4479713E-018, 1.5029650E+000, 2.0218542E+001, 1.1135081E+000, 9.0029069E+001, 1.2123578E+000, 1.8348825E+002, 2.2366770E+002, 1.4725378E+000, 9.2107053E+001, 4.6439717E-001, 4.8943713E+001, 1.1289997E+000, 2.2766272E-002, 9.8437714E-001, 2.2398850E-002, 9.4226725E-001, 1.8026860E-002, 8.2193927E-001, 1.6803498E-001, 2.0006277E+001, 1.1020103E+000, 1.2811343E+000, 9.5506336E-001, 2.4959497E+000, 2.6278652E+000, 5.4569376E-001, 2.1779099E+000,-5.8969685E-001, 2.6949134E-001, 2.0261021E+001, 1.1101137E+000, 1.9854039E+001, 1.0004675E+000, 2.5486631E+001, 1.1816226E+000, 3.0875763E+001, 2.0494052E-001, 5.2199747E-002, 2.4938100E+001, 3.0978687E+000, 2.5636811E+000, 2.9594678E+000, 2.8246464E+000, 3.2558409E+000, 2.7721542E+000, 2.3332641E+000,-2.8944660E+000, 2.0348207E+001, 2.2849168E+000, 7.4926929E+000, 2.3816032E+000, 7.7714571E+000, 2.1378869E+000, 1.0238206E+001,-2.3316662E+000, 2.1015812E+001, 2.1884492E+000, 2.6572120E+001, 2.2900931E+000, 2.7048100E+001, 2.2740867E+000, 2.6628631E+001,-1.4867820E+000, 2.5265864E+001, 2.0555062E+000, 2.4150081E-002, 2.9921178E-002, 6.9285957E+001, 4.8146844E-001, 2.0409538E+000
 7.8000084E+002,-4.3016446E+001,-5.7466864E+001,-6.0547263E+001,-6.8138833E+001,-7.2910342E+001,-9.3297841E+001, 4.5853603E+000, 8.2144243E-038, 1.2606544E+000, 6.6112135E-038, 4.9075976E+000, 4.8524175E-031, 3.9271200E+000, 2.0014056E+001, 2.2255084E+000, 1.1081866E-019, 3.1739211E+000, 1.1043639E-021, 1.4956426E+000, 7.8772560E-020, 1.7021304E+000, 2.0220778E+001, 1.2316043E+000, 1.4891362E+002, 1.2280628E+000, 1.8506934E+002, 1.9906120E+002, 1.4079919E+000, 9.7133545E+001, 3.7989222E-001, 5.0908855E+001, 1.1247305E+000, 3.0125377E-002, 9.8779133E-001, 2.4751275E-002, 8.9881390E-001, 2.2265946E-002, 8.3610966E-001, 2.1657875E-001, 2.0006685E+001, 1.1006710E+000, 9.4574954E-001, 9.5945939E-001, 2.1427462E+000, 2.4699624E+000, 5.1480068E-001, 1.9465398E+000,-6.4245174E-001, 3.5509742E-001, 2.0221987E+001, 1.1269848E+000, 2.0547803E+001, 1.1126822E+000, 2.4577824E+001, 1.2954605E+000, 3.2616957E+001, 2.2527107E-001, 6.4283473E-003, 2.4822618E+001, 3.0689774E+000, 2.8382787E+000, 3.0198939E+000, 2.8011967E+000, 3.1334575E+000, 2.6653410E+000, 2.6299893E+000,-2.7550925E+000, 2.0386129E+001, 2.2945430E+000, 7.2364737E+000, 2.3756262E+000, 7.4251970E+000, 2.2030718E+000, 9.0837068E+000,-2.3663038E+000, 2.1037602E+001, 2.2275028E+000, 2.5787769E+001, 2.2904679E+000, 2.7096952E+001, 2.3340558E+000, 2.7689019E+001,-1.4962502E+000, 2.5485737E+001, 1.8293725E+000, 2.2698954E-002, 2.8796474E-002, 8.0762466E+001, 1.2481197E+000, 3.6199260E+000
 7.9000093E+002,-4.2772138E+001,-5.7290007E+001,-6.0392052E+001,-6.7995763E+001,-7.2689976E+001,-9.3241599E+001, 4.5369594E+000, 8.5144072E-036, 1.2194291E+000, 5.7312250E-036, 4.8479847E+000, 8.0732828E-030, 3.8860241E+000, 2.0013779E+001, 2.1270985E+000, 3.6029643E-018, 3.1662637E+000, 1.1664834E-020, 1.5768036E+000, 7.3746221E-019, 1.6665234E+000, 2.0221020E+001, 1.0955447E+000, 9.7151982E+001, 1.2222218E+000, 1.7578748E+002, 2.0542982E+002, 1.3687841E+000, 1.0316366E+002, 4.3526024E-001, 5.0777295E+001, 1.1984972E+000, 2.2033246E-002, 9.8809229E-001, 2.2529732E-002, 9.6607096E-001, 1.8850441E-002, 9.1649539E-001, 1.8001230E-001, 2.0006330E+001, 1.0964240E+000, 6.0813329E-001, 8.9892334E-001, 1.2753043E+000, 1.5985425E+000, 4.9955899E-001, 9.1277296E-001,-6.0576598E-001, 3.3639212E-001, 2.0204141E+001, 1.1818087E+000, 2.1476960E+001, 1.0468618E+000, 2.6322895E+001, 1.3557974E+000, 3.6182200E+001, 1.9452555E-001,-6.3871541E-002, 2.5377146E+001, 3.1470488E+000, 3.0933235E+000, 3.0984618E+000, 3.4180066E+000, 3.8832538E+000, 2.9102519E+000, 2.9317277E+000,-2.9911918E+000, 2.0426092E+001, 2.3730714E+000, 8.9519221E+000, 2.4613753E+000, 7.3316024E+000, 2.2215076E+000, 1.2756331E+001,-2.4162824E+000, 2.1264209E+001, 2.1873368E+000, 2.6321856E+001, 2.3166741E+000, 2.6901395E+001, 2.2760684E+000, 2.5583486E+001,-1.5217180E+000, 2.5348046E+001, 1.8879001E+000, 1.4690605E-002, 3.5687102E-002, 9.7504376E+001, 4.0512646E-001, 3.7297467E+000
 8.0000185E+002,-4.2609252E+001,-5.7387842E+001,-6.0432862E+001,-6.8034575E+001,-7.2752100E+001,-9.3291396E+001, 4.4961605E+000, 1.2552298E-033, 1.2054104E+000, 1.4591195E-033, 4.8044704E+000, 9.1381545E-029, 3.8542811E+000, 2.0014180E+001, 2.2164149E+000, 9.5007285E-018, 3.2938972E+000, 9.5854375E-020, 1.5562552E+000, 1.1742428E-016, 1.4956324E+000, 2.0226310E+001, 1.1228258E+000, 8.2431351E+001, 1.2143868E+000, 1.7557971E+002, 2.0563172E+002, 1.4050665E+000, 1.0176853E+002, 4.2582680E-001, 4.7637192E+001, 1.2270611E+000, 2.5452921E-002, 9.8622877E-001, 2.2318137E-002, 9.5026166E-001, 1.8828853E-002, 9.6407648E-001, 1.9207629E-001, 2.0008291E+001, 1.0923535E+000, 7.1640428E-001, 8.9735470E-001, 1.2695803E+000, 1.6523967E+000, 4.9659547E-001, 1.0136225E+000,-5.8998716E-001, 3.9542280E-001, 2.0196329E+001, 1.1835496E+000, 1.9352639E+001, 1.0868487E+000, 2.3699517E+001, 1.2980421E+000, 3.1690733E+001, 2.3366606E-001, 4.2947096E-002, 2.5193960E+001, 3.0497567E+000, 2.4592561E+000, 2.9755482E+000, 2.5777377E+000, 3.1027840E+000, 2.7305648E+000, 2.2436306E+000,-2.8022759E+000, 2.0381054E+001, 2.3022383E+000, 7.8555231E+000, 2.3952444E+000, 8.5879356E+000, 2.1761629E+000, 1.0959347E+001,-2.3607891E+000, 2.1173319E+001, 2.1896276E+000, 2.7679808E+001, 2.3099612E+000, 2.9079412E+001, 2.3147194E+000, 2.9177371E+001,-1.5303591E+000, 2.5701594E+001, 1.8897555E+000, 1.5185525E-002, 2.8514585E-002, 9.0825328E+001, 1.3339306E+000, 1.9414248E+000
 8.1000146E+002,-4.2750443E+001,-5.7377649E+001,-6.0515990E+001,-6.8115718E+001,-7.2846017E+001,-9.3336653E+001, 4.4744166E+000, 2.2337944E-034, 1.2226268E+000, 1.5869764E-034, 4.7630021E+000, 1.9665466E-028, 3.8301425E+000, 2.0014480E+001, 2.2573400E+000, 5.1897726E-018, 3.1368471E+000, 8.4104959E-020, 1.4784087E+000, 1.4735734E-016, 1.7042285E+000, 2.0215758E+001, 1.2558804E+000, 9.0143350E+001, 1.2546496E+000, 1.8484760E+002, 2.3192775E+002, 1.3889807E+000, 1.0645985E+002, 3.9397203E-001, 4.9491298E+001, 1.1771704E+000, 2.4546524E-002, 9.6908941E-001, 2.0455941E-002, 9.4827227E-001, 1.5956268E-002, 9.2271205E-001, 2.0723103E-001, 2.0010589E+001, 1.0885728E+000, 1.0501959E+000, 9.0383314E-001, 1.9741861E+000, 2.2776220E+000, 5.5316325E-001, 1.5996898E+000,-6.1111804E-001, 2.3337330E-001, 2.0214980E+001, 1.1790369E+000, 2.0508736E+001, 1.0139630E+000, 2.3788265E+001, 1.2817157E+000, 3.2434107E+001, 2.0077478E-001,-3.4712814E-002, 2.4830812E+001, 3.0896809E+000, 3.0151108E+000, 2.9209043E+000, 3.3132234E+000, 3.4750843E+000, 2.7271246E+000, 2.9636593E+000,-2.8291297E+000, 2.0405882E+001, 2.3274866E+000, 1.0146322E+001, 2.4153964E+000, 9.8671010E+000, 2.2292222E+000, 1.3168279E+001,-2.3753881E+000, 2.1413235E+001, 2.1642904E+000, 2.4936232E+001, 2.3109472E+000, 2.6133551E+001, 2.3130395E+000, 2.6516403E+001,-1.5155759E+000, 2.5285615E+001, 2.1314160E+000, 2.0931346E-002, 3.1936025E-002, 8.2224461E+001, 1.3042510E+000, 3.1520967E+000
 8.2000143E+002,-4.2585925E+001,-5.7282408E+001,-6.0449664E+001,-6.8076334E+001,-7.2750402E+001,-9.3241748E+001, 4.4676292E+000, 2.2860873E-037, 1.2347503E+000, 1.6825632E-037, 4.7710507E+000, 3.2143984E-032, 3.8270416E+000, 2.0014262E+001, 2.2406747E+000, 5.3233067E-020, 3.2568259E+000, 1.3024251E-020, 1.6360932E+000, 3.4561669E-017, 1.6841918E+000, 2.0214895E+001, 1.0718239E+000, 9.6163079E+001, 1.1556179E+000, 1.6010072E+002, 2.1714997E+002, 1.3527609E+000, 8.3735146E+001, 4.3703750E-001, 4.7305547E+001, 1.1933389E+000, 2.0439704E-002, 9.5406316E-001, 1.8515766E-002, 9.0205397E-001, 1.4245836E-002, 9.7596919E-001, 2.1443397E-001, 2.0009960E+001, 1.0811192E+000, 1.3834319E+000, 9.5870531E-001, 2.6655750E+000, 2.8901873E+000, 5.4223539E-001, 2.2037709E+000,-6.2709079E-001, 2.9666227E-001, 2.0271241E+001, 1.1758548E+000, 1.9382850E+001, 1.1000007E+000, 2.0737586E+001, 1.2934657E+000, 2.7245306E+001, 2.8038775E-001,-5.0839441E-003, 2.4574984E+001, 3.0896821E+000, 2.9166561E+000, 3.0584997E+000, 2.9572111E+000, 3.1827181E+000, 2.7802161E+000, 2.6422894E+000,-2.7626322E+000, 2.0398932E+001, 2.3188411E+000, 7.9628629E+000, 2.3842148E+000, 8.9777260E+000, 2.1846496E+000, 1.0508705E+001,-2.3656094E+000, 2.1211056E+001, 2.2395602E+000, 2.5169268E+001, 2.3356619E+000, 2.5793438E+001, 2.2997489E+000, 2.6347540E+001,-1.5476284E+000, 2.5235845E+001, 1.9956082E+000, 2.6560821E-002, 2.9249179E-002, 7.3928568E+001, 1.1946319E+000, 4.8056441E+000
 8.3000271E+002,-4.2730283E+001,-5.7324225E+001,-6.0433064E+001,-6.8069510E+001,-7.2762462E+001,-9.3231787E+001, 4.5388697E+000, 1.2086023E-036, 1.2265348E+000, 9.7889078E-037, 4.8358705E+000, 2.9030359E-030, 3.8814847E+000, 2.0014154E+001, 2.2331328E+000, 4.6275750E-019, 3.0745751E+000, 1.1498298E-019, 1.5727200E+000, 1.3393191E-016, 1.6401327E+000, 2.0215020E+001, 1.0502152E+000, 1.0341814E+002, 1.2506081E+000, 1.8013942E+002, 2.4467856E+002, 1.4037692E+000, 1.0428934E+002, 5.2839043E-001, 4.5853500E+001, 1.1281460E+000, 2.1575874E-002, 9.5516790E-001, 2.2563727E-002, 9.1496093E-001, 1.9376049E-002, 9.0334233E-001, 1.9803752E-001, 2.0008849E+001, 1.1280732E+000, 1.4123332E+000, 9.4562465E-001, 3.0124327E+000, 3.2527766E+000, 5.1211996E-001, 2.7759721E+000,-6.2022782E-001, 3.3180420E-001, 2.0250772E+001, 1.1744118E+000, 1.9773513E+001, 9.8068958E-001, 2.3006795E+001, 1.2417196E+000, 2.9730304E+001, 1.8431462E-001, 5.6505389E-003, 2.4437434E+001, 3.1197432E+000, 2.8966068E+000, 3.0628321E+000, 3.0427591E+000, 3.5517187E+000, 2.7998155E+000, 2.8016507E+000,-2.8488700E+000, 2.0376471E+001, 2.3379252E+000, 1.0135952E+001, 2.4472773E+000, 1.0131794E+001, 2.2042713E+000, 1.2032006E+001,-2.3903489E+000, 2.1211286E+001, 2.2138766E+000, 2.2707088E+001, 2.3035148E+000, 2.3960650E+001, 2.2994315E+000, 2.4934743E+001,-1.5082706E+000, 2.4906948E+001, 2.2485960E+000, 2.9893017E-002, 3.2640295E-002, 6.5741029E+001, 2.5181385E+000, 3.2643279E+000
 8.4000015E+002,-4.2972154E+001,-5.7441947E+001,-6.0589709E+001,-6.8251424E+001,-7.2903279E+001,-9.3390397E+001, 4.5786430E+000, 2.3991773E-037, 1.2670792E+000, 1.7623915E-037, 4.8952494E+000, 4.5436034E-031, 3.9144101E+000, 2.0014866E+001, 2.0081114E+000, 1.8709631E-019, 3.3097301E+000, 2.6722828E-021, 1.7249178E+000, 4.0942025E-018, 1.5719462E+000, 2.0218251E+001, 1.0709315E+000, 8.0199015E+001, 1.2289359E+000, 1.9413879E+002, 2.3976372E+002, 1.3775577E+000, 1.0683764E+002, 4.6439818E-001, 4.8097874E+001, 1.2060509E+000, 3.9114041E-002, 9.2569163E-001, 3.6360029E-002, 8.7453338E-001, 2.4997103E-002, 9.9403711E-001, 1.6682602E-001, 2.0009478E+001, 1.1166847E+000, 1.8546995E+000, 9.1350744E-001, 3.3687260E+000, 3.1114467E+000, 5.2493845E-001, 2.5535742E+000,-6.0525540E-001, 3.1466553E-001, 2.0280168E+001, 1.1043087E+000, 1.9954722E+001, 9.9194018E-001, 2.3185859E+001, 1.2372598E+000, 3.0062281E+001, 2.1567378E-001, 7.2094490E-002, 2.4526928E+001, 3.0725507E+000, 3.1858690E+000, 2.9272525E+000, 3.2041832E+000, 3.3967405E+000, 2.6659755E+000, 2.9838404E+000,-2.7455953E+000, 2.0407105E+001, 2.3229581E+000, 8.3569333E+000, 2.4230119E+000, 8.6169568E+000, 2.2258417E+000, 1.1179666E+001,-2.4051678E+000, 2.1096136E+001, 2.2155368E+000, 2.6561208E+001, 2.2981179E+000, 2.7723689E+001, 2.2584469E+000, 2.7217639E+001,-1.5005815E+000, 2.5107270E+001, 2.2034285E+000, 2.8594195E-002, 3.1216045E-002, 8.8661093E+001, 3.4430656E-001, 1.7682107E+000
 8.5000202E+002,-4.2782869E+001,-5.7448719E+001,-6.0541726E+001,-6.8119820E+001,-7.2784207E+001,-9.3370248E+001, 4.5716740E+000, 1.8822246E-036, 1.2184883E+000, 1.3623545E-036, 4.8891627E+000, 2.7059366E-030, 3.9090236E+000, 2.0014755E+001, 2.2180947E+000, 3.2210683E-019, 3.2601805E+000, 1.2676232E-021, 1.5740310E+000, 1.9727051E-018, 1.6161317E+000, 2.0224938E+001, 1.0750831E+000, 8.4347502E+001, 1.2009356E+000, 1.7477619E+002, 2.4531815E+002, 1.3341867E+000, 8.9195674E+001, 3.3792568E-001, 5.0507264E+001, 1.1918419E+000, 1.7799219E-002, 1.0107815E+000, 1.6420760E-002, 9.1890382E-001, 1.3398931E-002, 9.6234905E-001, 1.7349191E-001, 2.0009357E+001, 1.1003825E+000, 8.2523125E-001, 9.1982546E-001, 1.8860963E+000, 2.4304543E+000, 5.3173456E-001, 1.0635571E+000,-6.0146228E-001, 3.2991453E-001, 2.0240884E+001, 1.1113544E+000, 1.8616862E+001, 1.0951575E+000, 2.2841015E+001, 1.2728092E+000, 3.1356504E+001, 2.0331471E-001, 2.1089010E-003, 2.4562313E+001, 3.0634903E+000, 3.0843030E+000, 2.9173147E+000, 3.2585830E+000, 3.6673353E+000, 2.7049781E+000, 2.8886487E+000,-2.7942129E+000, 2.0442375E+001, 2.3399878E+000, 9.3701061E+000, 2.3974396E+000, 1.0104604E+001, 2.1935046E+000, 1.4156122E+001,-2.3737032E+000, 2.1512631E+001, 2.1578788E+000, 2.6199079E+001, 2.2750913E+000, 2.7295892E+001, 2.2469412E+000, 2.6788850E+001,-1.4466503E+000, 2.5210281E+001, 2.2544738E+000, 2.2335875E-002, 3.3702811E-002, 8.3936246E+001, 1.2399194E+000, 3.1964784E+000
 8.6000041E+002,-4.2661071E+001,-5.7393693E+001,-6.0485283E+001,-6.8097944E+001,-7.2804038E+001,-9.3279349E+001, 4.4516612E+000, 4.1469920E-036, 1.2155674E+000, 3.7497850E-036, 4.7566431E+000, 7.9783117E-031, 3.8105390E+000, 2.0014482E+001, 2.1776595E+000, 2.0813886E-019, 3.0670414E+000, 3.3568690E-021, 1.5571207E+000, 1.1103089E-017, 1.6533068E+000, 2.0220164E+001, 1.1771922E+000, 1.0247685E+002, 1.1173809E+000, 1.7231515E+002, 2.1218680E+002, 1.2512432E+000, 8.7020063E+001, 3.7812434E-001, 4.5449059E+001, 1.2181557E+000, 2.4180759E-002, 1.0011943E+000, 2.1200833E-002, 9.3201554E-001, 1.9714754E-002, 9.5256959E-001, 1.8638835E-001, 2.0013023E+001, 1.0890833E+000, 1.0522899E+000, 9.2175009E-001, 2.1766456E+000, 2.6261698E+000, 5.6121989E-001, 1.9326287E+000,-6.1926970E-001, 3.1310715E-001, 2.0253560E+001, 1.1104723E+000, 2.0396796E+001, 1.0668742E+000, 2.4293254E+001, 1.2834414E+000, 3.1361159E+001, 3.1654626E-001,-3.9123709E-002, 2.4617308E+001, 3.1078205E+000, 3.0039761E+000, 3.0039788E+000, 3.3776084E+000, 4.1081446E+000, 2.8006079E+000, 2.8571493E+000,-2.8905364E+000, 2.0447003E+001, 2.2951424E+000, 7.4559002E+000, 2.4106052E+000, 8.3602136E+000, 2.2496652E+000, 1.0604502E+001,-2.3940798E+000, 2.1071173E+001, 2.2298894E+000, 2.5347730E+001, 2.3020047E+000, 2.6329873E+001, 2.3462988E+000, 2.6731653E+001,-1.4971598E+000, 2.5149503E+001, 1.9499967E+000, 2.4134500E-002, 3.7753849E-002, 8.1743164E+001, 2.3583510E+000, 2.6284016E+000
 8.7000011E+002,-4.2777947E+001,-5.7431380E+001,-6.0543438E+001,-6.8186694E+001,-7.2844174E+001,-9.3290275E+001, 4.5313868E+000, 2.3095071E-036, 1.1888389E+000, 3.0887674E-036, 4.8370974E+000, 7.6009893E-031, 3.8764300E+000, 2.0014890E+001, 2.1681166E+000, 2.2945604E-019, 3.1513807E+000, 1.2712812E-021, 1.4922683E+000, 6.7243730E-018, 1.6012827E+000, 2.0225067E+001, 1.0976718E+000, 9.3010916E+001, 1.3125613E+000, 1.9993776E+002, 2.1714490E+002, 1.5354871E+000, 1.1676521E+002, 4.0289725E-001, 4.7066153E+001, 1.2138901E+000, 3.1246408E-002, 9.5507434E-001, 2.9096338E-002, 9.2031196E-001, 2.5103084E-002, 9.1667371E-001, 1.4164193E-001, 2.0014160E+001, 1.0890439E+000, 8.2885116E-001, 9.3922688E-001, 1.6055313E+000, 2.0155391E+000, 5.3987516E-001, 1.7705997E+000,-6.1114305E-001, 3.4657192E-001, 2.0247960E+001, 1.1665360E+000, 2.2028793E+001, 1.1338376E+000, 2.4820779E+001, 1.2736547E+000, 3.1696461E+001, 3.0770267E-001, 3.0384151E-003, 2.4770405E+001, 3.1431014E+000, 2.9817506E+000, 2.9995072E+000, 2.9241217E+000, 3.1983885E+000, 2.8153583E+000, 2.6581669E+000,-2.8397022E+000, 2.0418806E+001, 2.3050304E+000, 8.5127301E+000, 2.4587421E+000, 6.8701384E+000, 2.1848674E+000, 1.0217485E+001,-2.3688540E+000, 2.1222841E+001, 2.1566788E+000, 2.6407837E+001, 2.2867833E+000, 2.9079784E+001, 2.2732007E+000, 2.9956184E+001,-1.5377206E+000, 2.5428468E+001, 1.9955616E+000, 1.8522804E-002, 2.9393190E-002, 7.0726092E+001, 9.9644093E-001, 2.9028269E+000
 8.8000067E+002,-4.2694747E+001,-5.7381931E+001,-6.0488172E+001,-6.8078246E+001,-7.2772042E+001,-9.3321831E+001, 4.5441206E+000, 1.2016914E-035, 1.1875772E+000, 7.0562105E-036, 4.8632778E+000, 6.9072817E-029, 3.8775586E+000, 2.0014463E+001, 2.2210456E+000, 1.5896424E-017, 3.1372724E+000, 2.9477940E-019, 1.6104989E+000, 2.9120794E-016, 1.6607322E+000, 2.0220408E+001, 1.0699788E+000, 7.9273510E+001, 1.1255678E+000, 1.6944569E+002, 2.2189424E+002, 1.3437605E+000, 9.2481431E+001, 4.4952052E-001, 4.6390562E+001, 1.1668304E+000, 2.9361572E-002, 9.7492024E-001, 2.8514574E-002, 8.8059285E-001, 2.0911497E-002, 8.8530579E-001, 1.4876169E-001, 2.0013864E+001, 1.0529096E+000, 8.2695086E-001, 8.9539150E-001, 1.2527878E+000, 2.0739652E+000, 4.9200210E-001, 6.1201516E-001,-5.2745305E-001, 2.8371398E-001, 2.0224853E+001, 1.1453883E+000, 1.9754423E+001, 1.0403551E+000, 2.2414804E+001, 1.2569926E+000, 3.0676191E+001, 2.3032894E-001,-1.0197033E-002, 2.4775790E+001, 3.1035011E+000, 3.0860036E+000, 2.9279153E+000, 3.2579964E+000, 3.7709786E+000, 2.8006866E+000, 2.8195648E+000,-2.8161854E+000, 2.0437477E+001, 2.3076283E+000, 7.6972615E+000, 2.3878340E+000, 7.8887194E+000, 2.1968115E+000, 1.1769645E+001,-2.3453207E+000, 2.1172301E+001, 2.2066552E+000, 2.4099561E+001, 2.3108852E+000, 2.5762575E+001, 2.2918646E+000, 2.6299626E+001,-1.4670626E+000, 2.5426379E+001, 2.0392081E+000, 1.9059740E-002, 3.4655294E-002, 5.1315664E+001, 1.0728846E+000, 3.0392483E+000
 8.9000289E+002,-4.2919282E+001,-5.7616235E+001,-6.0675925E+001,-6.8280129E+001,-7.2999973E+001,-9.3483934E+001, 4.4625780E+000, 3.6124898E-035, 1.2190246E+000, 3.1873177E-035, 4.7523240E+000, 1.3646988E-029, 3.8267054E+000, 2.0014701E+001, 2.1873999E+000, 3.8556928E-019, 3.1764851E+000, 2.4882432E-020, 1.5427767E+000, 4.8492534E-018, 1.6478065E+000, 2.0226393E+001, 1.1630971E+000, 1.0775080E+002, 1.1625641E+000, 1.7258756E+002, 1.9744653E+002, 1.3432260E+000, 1.0348667E+002, 4.4170034E-001, 4.9442465E+001, 1.1554086E+000, 2.2472416E-002, 9.9603814E-001, 2.3684869E-002, 8.8755962E-001, 1.8464877E-002, 8.5270882E-001, 1.8056467E-001, 2.0013360E+001, 1.1399075E+000, 1.0459117E+000, 9.5213941E-001, 1.9339354E+000, 1.9882513E+000, 5.8932745E-001, 2.3167440E+000,-6.4399324E-001, 2.9950672E-001, 2.0239814E+001, 1.1772431E+000, 1.9780865E+001, 1.0561188E+000, 2.3247244E+001, 1.2911322E+000, 3.1486735E+001, 2.1988167E-001, 1.0146684E-002, 2.4666151E+001, 3.0606972E+000, 3.1459274E+000, 2.9669912E+000, 3.3783943E+000, 3.6880979E+000, 2.6605727E+000, 3.0018936E+000,-2.7839762E+000, 2.0443214E+001, 2.3070426E+000, 7.8170356E+000, 2.3861824E+000, 8.7613615E+000, 2.1755919E+000, 1.0311621E+001,-2.3645660E+000, 2.1266668E+001, 2.2134353E+000, 2.2687122E+001, 2.2984771E+000, 2.5398843E+001, 2.3023678E+000, 2.6713695E+001,-1.4992631E+000, 2.5159119E+001, 1.8145336E+000, 1.8272029E-002, 3.3893619E-002, 7.7520847E+001, 1.0597035E+000, 3.3321269E+000
 9.0000034E+002,-4.2772574E+001,-5.7450544E+001,-6.0547783E+001,-6.8127773E+001,-7.2885673E+001,-9.3414140E+001, 4.5318827E+000, 1.4914274E-033, 1.2071233E+000, 1.7543381E-033, 4.8448316E+000, 1.4009575E-027, 3.8761656E+000, 2.0014740E+001, 2.1995521E+000, 3.6304335E-016, 3.2207509E+000, 3.4644751E-018, 1.6002962E+000, 1.2345293E-016, 1.5972246E+000, 2.0221011E+001, 1.1056292E+000, 1.0466804E+002, 1.2642977E+000, 1.8253114E+002, 2.0645273E+002, 1.4401513E+000, 1.1098084E+002, 3.9828049E-001, 4.9960379E+001, 1.1665344E+000, 2.2965612E-002, 9.5227405E-001, 1.9781269E-002, 8.8778504E-001, 1.7404398E-002, 9.6253057E-001, 1.7099876E-001, 2.0012928E+001, 1.0990243E+000, 1.7714157E+000, 9.7095996E-001, 2.9313480E+000, 2.9576071E+000, 5.7375163E-001, 3.5272536E+000,-6.5182593E-001, 3.2013862E-001, 2.0274548E+001, 1.1327817E+000, 1.9125318E+001, 1.0096662E+000, 2.1136088E+001, 1.2689799E+000, 3.0226656E+001, 1.6983076E-001, 2.9101470E-002, 2.4789219E+001, 3.1679221E+000, 3.2884769E+000, 3.0228401E+000, 3.7895836E+000, 4.9999080E+000, 2.8577801E+000, 3.1644181E+000,-2.8839777E+000, 2.0459460E+001, 2.3397146E+000, 8.5381193E+000, 2.3942952E+000, 9.8603395E+000, 2.2253145E+000, 1.1899329E+001,-2.4083005E+000, 2.1231193E+001, 2.2490642E+000, 2.1670241E+001, 2.3225617E+000, 2.3909820E+001, 2.2956547E+000, 2.5637519E+001,-1.5579141E+000, 2.5204577E+001, 1.8973005E+000, 2.7180410E-002, 4.5949154E-002, 8.2839234E+001, 3.0767465E+000, 4.4445375E+000
