s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa
 1.9900103E+003, 0.0000000E+000, 0.0000000E+000,-2.1025071E+001,-9.9784674E+000,-1.7809587E+001,-1.6788604E-003, 2.4325171E-003, 0.0000000E+000,-4.8752878E+001,-4.8812371E+001,-5.8522430E-005, 6.3247260E-015, 1.4383196E-005,-1.1742206E+000,-5.6011597E-001,-3.9845233E-001,-6.9873956E-001, 3.2776682E-001,-4.2913425E-001, 6.1117893E-001,-2.5418702E-001,-6.9252131E-001, 4.5363667E+000,-8.6686999E-001,-6.6926859E-001,-6.5469908E-001,-9.6966589E-001,-6.6888979E-001,-6.7916814E-001,-1.1173266E+000,-6.6893342E-001,-6.9032628E-001,-1.1691675E+000
 2.0000007E+003, 0.0000000E+000, 0.0000000E+000,-1.9799445E+001,-8.5843434E+000,-1.6379492E+001,-1.5102195E-003, 1.7409455E-003, 0.0000000E+000,-4.4690157E+001,-4.4763049E+001, 4.7496071E-005, 6.4072934E-015, 1.4902057E-005,-1.1583638E+000,-5.3961375E-001,-3.6311287E-001,-6.9272377E-001, 3.5502527E-001,-3.9790378E-001, 6.8619365E-001,-2.4571607E-001,-6.8915762E-001, 4.7480115E+000,-8.6192655E-001,-6.6917849E-001,-6.5291737E-001,-1.0057877E+000,-6.6867305E-001,-6.7845053E-001,-1.1241502E+000,-6.6876656E-001,-6.8872676E-001,-1.1642508E+000
 2.0100190E+003, 0.0000000E+000, 0.0000000E+000,-1.8680209E+001,-9.1549130E+000,-1.5006183E+001,-1.6064769E-003, 3.9417625E-003, 0.0000000E+000,-4.2763779E+001,-4.2838970E+001,-2.2392822E-005, 5.8401890E-015, 1.0075846E-005,-1.1513030E+000,-5.2530528E-001,-2.9982574E-001,-6.9014099E-001, 3.8326777E-001,-3.5226923E-001, 7.6047210E-001,-2.0454629E-001,-6.8828327E-001, 4.9666397E+000,-8.4783389E-001,-6.6912274E-001,-6.5127304E-001,-9.3990929E-001,-6.6874744E-001,-6.7717707E-001,-1.1025882E+000,-6.6878123E-001,-6.8727949E-001,-1.1475596E+000
 2.0200242E+003, 0.0000000E+000, 0.0000000E+000,-1.7680745E+001,-7.9854323E+000,-1.3907780E+001,-1.5062671E-003,-1.7033153E-003, 0.0000000E+000,-3.9498263E+001,-3.9577167E+001, 1.2587701E-005, 7.4494966E-015, 1.5037158E-005,-1.1654857E+000,-5.0695759E-001,-2.8229193E-001,-6.9006361E-001, 4.1160799E-001,-3.4731503E-001, 8.2182430E-001,-1.8596530E-001,-6.8339947E-001, 5.1913084E+000,-8.4056304E-001,-6.6905489E-001,-6.4940094E-001,-9.8914618E-001,-6.6851642E-001,-6.7552650E-001,-1.1486296E+000,-6.6859963E-001,-6.8622755E-001,-1.2026661E+000
 2.0300231E+003, 0.0000000E+000, 0.0000000E+000,-1.6794034E+001,-7.6444441E+000,-1.2893477E+001,-1.5145739E-003, 4.6824301E-003, 0.0000000E+000,-3.7257906E+001,-3.7328787E+001, 1.7551753E-005, 7.0935488E-015, 1.4762588E-005,-1.1429183E+000,-4.9567790E-001,-2.7231543E-001,-6.7883443E-001, 4.4073713E-001,-3.1708822E-001, 9.0014483E-001,-1.6480487E-001,-6.8268997E-001, 5.4226997E+000,-8.4415549E-001,-6.6899101E-001,-6.4688569E-001,-9.4412454E-001,-6.6855842E-001,-6.7431064E-001,-1.0935343E+000,-6.6856598E-001,-6.8498559E-001,-1.1686073E+000
 2.0400054E+003, 0.0000000E+000, 0.0000000E+000,-1.5976609E+001,-7.6446078E+000,-1.1927893E+001,-1.5642635E-003, 2.6480480E-003, 0.0000000E+000,-3.5472651E+001,-3.5548026E+001, 1.5299008E-005, 5.9610223E-015, 1.4726447E-005,-1.1435770E+000,-4.7495779E-001,-2.3842252E-001,-6.7635523E-001, 4.7044883E-001,-2.8426689E-001, 9.7975813E-001,-1.4920729E-001,-6.7830844E-001, 5.6602489E+000,-8.5137248E-001,-6.6888337E-001,-6.4453528E-001,-9.5346654E-001,-6.6848440E-001,-6.7287285E-001,-1.0871716E+000,-6.6852253E-001,-6.8386764E-001,-1.1051619E+000
 2.0500117E+003, 0.0000000E+000, 0.0000000E+000,-1.5235131E+001,-7.6631801E+000,-1.1351910E+001,-1.4466427E-003, 1.4753517E-003, 0.0000000E+000,-3.4065152E+001,-3.4250193E+001,-5.9276980E-005, 3.0210760E-015, 4.0349025E-006,-1.1322773E+000,-4.5976595E-001,-1.8689497E-001,-6.7005381E-001, 5.0053604E-001,-2.6106714E-001, 1.0544766E+000,-1.0822733E-001,-6.7708054E-001, 5.9051748E+000,-8.4210221E-001,-6.6884383E-001,-6.4298803E-001,-9.7992478E-001,-6.6831366E-001,-6.7188678E-001,-1.0888243E+000,-6.6840512E-001,-6.8278311E-001,-1.1229195E+000
 2.0600034E+003, 0.0000000E+000, 0.0000000E+000,-1.4565682E+001,-7.9229671E+000,-1.0378958E+001,-1.6621347E-003, 2.9249445E-003, 0.0000000E+000,-3.2706190E+001,-3.2866344E+001,-4.0491801E-005, 5.6606514E-015, 1.1705634E-005,-1.1287238E+000,-4.4386908E-001,-1.5924139E-001,-6.6787856E-001, 5.3140607E-001,-2.2843648E-001, 1.1338342E+000,-9.5246659E-002,-6.7383402E-001, 6.1567214E+000,-8.4714824E-001,-6.6875978E-001,-6.4043229E-001,-9.2363386E-001,-6.6835459E-001,-6.7041209E-001,-1.0736948E+000,-6.6839483E-001,-6.8188509E-001,-1.1201432E+000
 2.0700171E+003, 0.0000000E+000, 0.0000000E+000,-1.3929306E+001,-6.9360003E+000,-9.7177842E+000,-1.6187066E-003, 4.3537139E-005, 0.0000000E+000,-3.0357848E+001,-3.0584665E+001, 1.4283670E-005, 4.0801548E-015, 8.3364363E-006,-1.1239259E+000,-4.2976233E-001,-1.2266546E-001,-6.5964852E-001, 5.6281233E-001,-2.2045846E-001, 1.2066465E+000,-8.0256210E-002,-6.7306834E-001, 6.4158242E+000,-8.4050237E-001,-6.6873293E-001,-6.3813072E-001,-9.5351209E-001,-6.6824091E-001,-6.6950630E-001,-1.0922820E+000,-6.6825905E-001,-6.8073339E-001,-1.1734693E+000
 2.0800015E+003, 0.0000000E+000, 0.0000000E+000,-1.3357083E+001,-6.7363809E+000,-9.1399055E+000,-1.7591164E-003, 2.3245306E-003, 0.0000000E+000,-2.9175744E+001,-2.9232804E+001, 1.9689150E-004, 1.0782011E-014, 2.0975130E-005,-1.1123123E+000,-4.1304659E-001,-7.0413478E-002,-6.5116073E-001, 5.9474174E-001,-1.8902604E-001, 1.2963444E+000,-2.1317540E-002,-6.6985846E-001, 6.6814263E+000,-8.4048541E-001,-6.6862858E-001,-6.3592125E-001,-9.4814025E-001,-6.6812853E-001,-6.6744921E-001,-1.0866900E+000,-6.6817417E-001,-6.7947075E-001,-1.1906555E+000
 2.0900251E+003, 0.0000000E+000, 0.0000000E+000,-1.2830921E+001,-7.0145146E+000,-8.4492394E+000,-2.0109966E-003, 2.5512916E-003, 0.0000000E+000,-2.8190632E+001,-2.8294134E+001, 3.3017085E-005, 5.2208827E-015, 9.4863751E-006,-1.1080333E+000,-3.9713129E-001,-7.1750713E-002,-6.5285636E-001, 6.2748230E-001,-1.5712523E-001, 1.3771552E+000,-4.5429265E-002,-6.6784344E-001, 6.9555976E+000,-8.3923248E-001,-6.6857870E-001,-6.3337197E-001,-9.4805247E-001,-6.6811245E-001,-6.6674624E-001,-1.0948884E+000,-6.6813585E-001,-6.7863212E-001,-1.1312736E+000
 2.1000234E+003, 0.0000000E+000, 0.0000000E+000,-1.2357355E+001,-7.3059028E+000,-7.9609449E+000,-1.8550797E-003, 2.6628776E-003, 0.0000000E+000,-2.7384229E+001,-2.7623395E+001, 1.3472433E-004, 4.5893011E-015, 9.0614347E-006,-1.1054481E+000,-3.9320031E-001,-7.8041670E-002,-6.4801395E-001, 6.6049808E-001,-1.4565716E-001, 1.4538875E+000,-5.1608437E-003,-6.6864389E-001, 7.2368676E+000,-8.3505137E-001,-6.6856176E-001,-6.3097693E-001,-9.5333242E-001,-6.6800871E-001,-6.6540727E-001,-1.0741225E+000,-6.6807059E-001,-6.7825628E-001,-1.0845509E+000
 2.1100210E+003, 0.0000000E+000, 0.0000000E+000,-1.1890768E+001,-6.3648337E+000,-7.5059242E+000,-1.8837685E-003, 1.9449965E-003, 0.0000000E+000,-2.5590319E+001,-2.5761464E+001, 1.1535738E-004, 8.4203240E-015, 1.7535511E-005,-1.1073111E+000,-3.7112144E-001,-1.7436460E-002,-6.4634022E-001, 6.9452443E-001,-1.2079573E-001, 1.5482805E+000, 4.0409060E-003,-6.6443265E-001, 7.5259000E+000,-8.3456261E-001,-6.6851155E-001,-6.2881447E-001,-9.3766038E-001,-6.6800242E-001,-6.6438239E-001,-1.0516072E+000,-6.6803825E-001,-6.7696141E-001,-1.1154286E+000
 2.1200193E+003, 0.0000000E+000, 0.0000000E+000,-1.1500461E+001,-6.3540868E+000,-6.9613495E+000,-2.0412915E-003, 4.5260982E-004, 0.0000000E+000,-2.4664762E+001,-2.4817486E+001, 5.4962561E-006, 4.4895339E-015, 8.3581258E-006,-1.1100142E+000,-3.6604682E-001, 1.5730936E-002,-6.4673916E-001, 7.2889923E-001,-8.1321262E-002, 1.6398071E+000, 1.3358580E-002,-6.6359610E-001, 7.8222607E+000,-8.3448852E-001,-6.6840943E-001,-6.2631192E-001,-9.7662758E-001,-6.6777623E-001,-6.6327607E-001,-1.0616331E+000,-6.6793746E-001,-6.7626458E-001,-1.1301175E+000
 2.1300242E+003, 0.0000000E+000, 0.0000000E+000,-1.1121281E+001,-6.4143157E+000,-6.6594496E+000,-2.3555397E-003, 3.8910170E-003, 0.0000000E+000,-2.3929837E+001,-2.4193510E+001,-2.3691875E-004, 4.3816489E-016, 6.0550175E-007,-1.0848602E+000,-3.4470887E-001, 5.8538136E-002,-6.3630596E-001, 7.6409841E-001,-6.2752135E-002, 1.7378003E+000, 8.5792172E-002,-6.6366853E-001, 8.1266650E+000,-8.3293426E-001,-6.6839343E-001,-6.2431686E-001,-9.0665566E-001,-6.6792865E-001,-6.6207008E-001,-1.0658240E+000,-6.6795685E-001,-6.7538612E-001,-1.1471807E+000
 2.1400110E+003, 0.0000000E+000, 0.0000000E+000,-1.0751779E+001,-6.1630253E+000,-6.3234773E+000,-2.2133997E-003, 1.6031509E-003, 0.0000000E+000,-2.2967300E+001,-2.3238892E+001, 4.8852760E-005, 6.3174637E-015, 1.4173220E-005,-1.0944605E+000,-3.2288611E-001, 7.9743958E-002,-6.3589623E-001, 7.9953962E-001,-2.9736338E-002, 1.8308766E+000, 8.7340257E-002,-6.5922348E-001, 8.4379587E+000,-8.3203248E-001,-6.6834377E-001,-6.2190949E-001,-9.5130942E-001,-6.6780959E-001,-6.6076901E-001,-1.0574185E+000,-6.6787427E-001,-6.7430808E-001,-1.1072688E+000
 2.1500015E+003, 0.0000000E+000, 0.0000000E+000,-1.0436674E+001,-6.1788416E+000,-6.0156485E+000,-2.4113855E-003, 3.5262418E-003, 0.0000000E+000,-2.2411858E+001,-2.2630049E+001, 4.7608152E-005, 6.2571962E-015, 8.7630007E-006,-1.0849113E+000,-3.0168382E-001, 9.6908472E-002,-6.3233090E-001, 8.3594564E-001, 1.4068315E-003, 1.9262802E+000, 1.2094670E-001,-6.5569489E-001, 8.7583093E+000,-8.3566599E-001,-6.6827528E-001,-6.1881752E-001,-9.1389340E-001,-6.6780077E-001,-6.5994783E-001,-1.0142538E+000,-6.6783446E-001,-6.7292959E-001,-1.1146325E+000
 2.1600171E+003, 0.0000000E+000, 0.0000000E+000,-1.0124267E+001,-6.0517680E+000,-5.6927077E+000,-2.1370442E-003, 2.4591488E-003, 0.0000000E+000,-2.1650250E+001,-2.1868421E+001, 3.2048685E-005, 4.3550605E-015, 9.4445562E-006,-1.0787125E+000,-2.9414100E-001, 1.6292252E-001,-6.2771667E-001, 8.7282261E-001, 3.1774328E-002, 2.0204367E+000, 1.5306866E-001,-6.5481834E-001, 9.0874783E+000,-8.2418188E-001,-6.6823520E-001,-6.1678042E-001,-9.2042355E-001,-6.6778261E-001,-6.5854643E-001,-1.0399569E+000,-6.6776852E-001,-6.7223805E-001,-1.0800486E+000
 2.1700039E+003, 0.0000000E+000, 0.0000000E+000,-9.8539027E+000,-5.9791992E+000,-5.2909981E+000,-2.0643725E-003, 1.5336264E-003, 0.0000000E+000,-2.0746699E+001,-2.1124631E+001,-2.2012613E-007, 2.6186258E-015, 6.3880099E-006,-1.0784131E+000,-2.7915937E-001, 1.4041017E-001,-6.2089112E-001, 9.1033860E-001, 5.2774343E-002, 2.1140231E+000, 1.6222331E-001,-6.5208471E-001, 9.4241029E+000,-8.2426775E-001,-6.6821473E-001,-6.1398498E-001,-9.4075592E-001,-6.6770689E-001,-6.5699471E-001,-1.0328870E+000,-6.6772652E-001,-6.7140548E-001,-1.0790721E+000
 2.1800110E+003, 0.0000000E+000, 0.0000000E+000,-9.5914061E+000,-5.5866442E+000,-5.0563212E+000,-2.0142340E-003, 1.6404712E-003, 0.0000000E+000,-2.0006190E+001,-2.0234745E+001,-1.5661047E-005, 5.7217067E-015, 1.1152533E-005,-1.0827752E+000,-2.6322700E-001, 1.9038636E-001,-6.2379014E-001, 9.4847691E-001, 5.4906902E-002, 2.2040566E+000, 1.9086711E-001,-6.5244957E-001, 9.7693543E+000,-8.2863285E-001,-6.6821464E-001,-6.1106623E-001,-9.1431896E-001,-6.6769810E-001,-6.5576843E-001,-1.0227502E+000,-6.6759860E-001,-6.7035071E-001,-1.1038577E+000
 2.1900266E+003, 0.0000000E+000, 0.0000000E+000,-9.3035585E+000,-6.4309254E+000,-4.9172262E+000,-2.0731179E-003, 2.2328879E-003, 0.0000000E+000,-2.0281710E+001,-2.0651550E+001,-1.6275370E-005, 1.4581130E-015, 1.8131863E-006,-1.0787884E+000,-2.4766794E-001, 2.2929422E-001,-6.1801112E-001, 9.8757023E-001, 8.0028189E-002, 2.3046558E+000, 1.9853411E-001,-6.4966414E-001, 1.0122752E+001,-8.3108396E-001,-6.6821478E-001,-6.0886726E-001,-9.2466239E-001,-6.6765641E-001,-6.5380416E-001,-1.0347387E+000,-6.6758899E-001,-6.6940035E-001,-1.0773612E+000
 2.2000134E+003, 0.0000000E+000, 0.0000000E+000,-9.0552479E+000,-5.3391463E+000,-4.6804259E+000,-2.0606157E-003, 3.0042916E-003, 0.0000000E+000,-1.8822106E+001,-1.9073876E+001,-5.1817045E-006, 7.0740907E-015, 1.3585666E-005,-1.0810967E+000,-2.3481359E-001, 2.5196664E-001,-6.1731784E-001, 1.0269749E+000, 1.0978079E-001, 2.4106993E+000, 2.5101099E-001,-6.4775652E-001, 1.0484040E+001,-8.3397650E-001,-6.6813308E-001,-6.0552215E-001,-9.0411413E-001,-6.6763479E-001,-6.5289148E-001,-1.0228671E+000,-6.6752701E-001,-6.6865918E-001,-1.0457246E+000
 2.2100002E+003, 0.0000000E+000, 0.0000000E+000,-8.8337777E+000,-5.5069844E+000,-4.4545900E+000,-2.0267734E-003, 1.9573607E-003, 0.0000000E+000,-1.8521740E+001,-1.8795422E+001, 4.7449659E-005, 4.8935068E-015, 8.8373683E-006,-1.0727305E+000,-2.2170122E-001, 2.7366082E-001,-6.0817682E-001, 1.0672040E+000, 1.4619128E-001, 2.5135143E+000, 2.3242146E-001,-6.4332116E-001, 1.0853774E+001,-8.2963993E-001,-6.6808445E-001,-6.0272321E-001,-9.1429663E-001,-6.6755403E-001,-6.5127299E-001,-1.0063184E+000,-6.6747977E-001,-6.6781963E-001,-1.0795997E+000
 2.2200159E+003, 0.0000000E+000, 0.0000000E+000,-8.6055564E+000,-5.8928378E+000,-4.2207676E+000,-2.0357019E-003, 1.8266495E-003, 0.0000000E+000,-1.8385855E+001,-1.8719371E+001, 1.9756634E-005, 3.4627872E-015, 7.5065068E-006,-1.0688415E+000,-2.0579676E-001, 3.2062432E-001,-6.0605370E-001, 1.1079789E+000, 1.7778983E-001, 2.6175456E+000, 3.2796023E-001,-6.4411557E-001, 1.1233240E+001,-8.2867094E-001,-6.6806321E-001,-5.9986680E-001,-9.0702237E-001,-6.6754650E-001,-6.5021168E-001,-1.0390854E+000,-6.6740402E-001,-6.6687934E-001,-1.0862305E+000
 2.2300027E+003, 0.0000000E+000, 0.0000000E+000,-8.3937066E+000,-5.2895549E+000,-4.1056686E+000,-2.0547156E-003, 2.6045191E-003, 0.0000000E+000,-1.7521840E+001,-1.7788380E+001, 8.1750176E-005, 5.0700040E-015, 7.4581723E-006,-1.0602783E+000,-1.8635660E-001, 3.7023635E-001,-5.9629788E-001, 1.1494336E+000, 2.1189659E-001, 2.7217714E+000, 3.2378486E-001,-6.4270269E-001, 1.1620303E+001,-8.2021018E-001,-6.6802632E-001,-5.9683249E-001,-9.1832403E-001,-6.6747220E-001,-6.4830396E-001,-1.0163452E+000,-6.6735219E-001,-6.6573741E-001,-1.1029559E+000
 2.2400183E+003, 0.0000000E+000, 0.0000000E+000,-8.1845251E+000,-5.4256865E+000,-3.7401224E+000,-1.9909848E-003, 2.1887761E-003, 0.0000000E+000,-1.7065980E+001,-1.7350136E+001, 1.2098852E-005, 3.6256560E-015, 7.5838993E-006,-1.0711641E+000,-1.7656181E-001, 3.8701620E-001,-5.9437121E-001, 1.1919282E+000, 2.3785671E-001, 2.8394552E+000, 3.8312529E-001,-6.4066915E-001, 1.2017432E+001,-8.2130930E-001,-6.6798641E-001,-5.9337476E-001,-9.0372416E-001,-6.6745763E-001,-6.4746217E-001,-1.0143740E+000,-6.6728659E-001,-6.6485350E-001,-1.0904576E+000
 2.2500051E+003, 0.0000000E+000, 0.0000000E+000,-7.9945393E+000,-5.1539257E+000,-3.6294792E+000,-1.9164407E-003, 2.3866644E-003, 0.0000000E+000,-1.6495306E+001,-1.6777474E+001,-1.4260366E-005, 1.7381797E-015, 3.1454479E-006,-1.0507515E+000,-1.5873257E-001, 4.8735591E-001,-5.8552014E-001, 1.2344288E+000, 2.6392181E-001, 2.9567234E+000, 3.4143746E-001,-6.3909653E-001, 1.2422801E+001,-8.1946107E-001,-6.6795162E-001,-5.9062970E-001,-9.2563733E-001,-6.6735468E-001,-6.4555474E-001,-1.0226956E+000,-6.6726316E-001,-6.6397382E-001,-1.1077840E+000
 2.2600208E+003, 0.0000000E+000, 0.0000000E+000,-7.8166994E+000,-5.8857572E+000,-3.5484408E+000,-1.9867309E-003, 2.8862881E-003, 0.0000000E+000,-1.6881260E+001,-1.7249998E+001, 4.3548637E-005, 4.1952340E-015, 7.8605055E-006,-1.0637530E+000,-1.3707316E-001, 5.0713806E-001,-5.8588317E-001, 1.2780901E+000, 2.9774236E-001, 3.0736719E+000, 4.4952795E-001,-6.3860804E-001, 1.2838256E+001,-8.1786942E-001,-6.6795120E-001,-5.8769128E-001,-9.0239987E-001,-6.6738447E-001,-6.4416633E-001,-1.0194404E+000,-6.6723517E-001,-6.6309250E-001,-1.0777371E+000
 2.2700073E+003, 0.0000000E+000, 0.0000000E+000,-7.6380702E+000,-4.8965153E+000,-3.3555932E+000,-1.9239897E-003, 3.4796447E-003, 0.0000000E+000,-1.5607001E+001,-1.5888623E+001,-3.3251070E-005, 9.5586206E-016, 2.3593983E-006,-1.0514773E+000,-1.1882875E-001, 4.8109296E-001,-5.8463874E-001, 1.3221838E+000, 3.3880473E-001, 3.1838314E+000, 3.8180648E-001,-6.3289554E-001, 1.3262117E+001,-8.1370731E-001,-6.6790298E-001,-5.8418552E-001,-9.0445784E-001,-6.6729775E-001,-6.4316223E-001,-1.0033637E+000,-6.6719699E-001,-6.6246341E-001,-1.0387070E+000
 2.2800232E+003, 0.0000000E+000, 0.0000000E+000,-7.4723948E+000,-5.1500312E+000,-3.1913154E+000,-2.0184566E-003, 1.7623736E-003, 0.0000000E+000,-1.5420611E+001,-1.5813997E+001, 5.6819754E-005, 4.0286589E-015, 7.1321801E-006,-1.0575813E+000,-1.0618665E-001, 5.6309238E-001,-5.7849346E-001, 1.3672477E+000, 3.5823407E-001, 3.3104422E+000, 4.7849303E-001,-6.3506837E-001, 1.3696477E+001,-8.1888695E-001,-6.6788265E-001,-5.8084918E-001,-9.1648875E-001,-6.6727047E-001,-6.4161718E-001,-1.0099119E+000,-6.6717961E-001,-6.6163117E-001,-1.0462743E+000
 2.2900098E+003, 0.0000000E+000, 0.0000000E+000,-7.3061453E+000,-5.4248243E+000,-3.0396192E+000,-1.8085641E-003, 2.8945714E-003, 0.0000000E+000,-1.5448965E+001,-1.5769503E+001, 7.2100514E-006, 3.2004903E-015, 6.4265243E-006,-1.0500820E+000,-7.8534954E-002, 6.1094952E-001,-5.6990446E-001, 1.4127069E+000, 3.8548646E-001, 3.4439965E+000, 5.0699850E-001,-6.3000600E-001, 1.4139624E+001,-8.1865925E-001,-6.6784152E-001,-5.7791421E-001,-9.0202923E-001,-6.6727770E-001,-6.4002562E-001,-1.0230756E+000,-6.6710638E-001,-6.5999185E-001,-1.0544378E+000
 2.3000254E+003, 0.0000000E+000, 0.0000000E+000,-7.1551698E+000,-4.4053989E+000,-2.9214552E+000,-1.7686530E-003, 1.7140575E-003, 0.0000000E+000,-1.4194492E+001,-1.4482079E+001,-4.8850542E-005, 2.9029941E-015, 5.5089824E-006,-1.0541665E+000,-7.4814712E-002, 6.3566364E-001,-5.7232680E-001, 1.4588421E+000, 4.2494621E-001, 3.5625319E+000, 4.9002823E-001,-6.2868066E-001, 1.4594315E+001,-8.1726900E-001,-6.6778943E-001,-5.7364162E-001,-9.0165382E-001,-6.6717435E-001,-6.3860340E-001,-1.0260431E+000,-6.6707729E-001,-6.5933401E-001,-1.0624731E+000
 2.3100122E+003, 0.0000000E+000, 0.0000000E+000,-6.9986980E+000,-5.0818900E+000,-2.7732951E+000,-1.8261292E-003, 4.0329148E-003, 0.0000000E+000,-1.4444064E+001,-1.4851676E+001,-5.7028230E-005, 4.9305844E-015, 9.3051585E-006,-1.0303347E+000,-4.5538759E-002, 6.7347070E-001,-5.5833488E-001, 1.5060271E+000, 4.5401710E-001, 3.6928569E+000, 5.3727132E-001,-6.2787565E-001, 1.5057813E+001,-8.1877854E-001,-6.6780809E-001,-5.7062826E-001,-9.0036100E-001,-6.6717945E-001,-6.3700542E-001,-1.0113006E+000,-6.6702967E-001,-6.5866912E-001,-1.0603253E+000
 2.3200278E+003, 0.0000000E+000, 0.0000000E+000,-6.8568389E+000,-4.6619220E+000,-2.6513532E+000,-1.8897781E-003, 2.3589610E-003, 0.0000000E+000,-1.4022897E+001,-1.4169645E+001,-3.0394165E-005, 3.6220133E-015, 5.3492663E-006,-1.0355143E+000,-2.7605893E-002, 7.3388906E-001,-5.5330071E-001, 1.5536844E+000, 4.8077966E-001, 3.8347852E+000, 5.5837621E-001,-6.2558716E-001, 1.5533147E+001,-8.1143182E-001,-6.6773581E-001,-5.6651755E-001,-9.0094700E-001,-6.6710599E-001,-6.3487514E-001,-1.0240326E+000,-6.6695403E-001,-6.5725452E-001,-1.0583646E+000
 2.3300146E+003, 0.0000000E+000, 0.0000000E+000,-6.7166027E+000,-5.6386550E+000,-2.5063104E+000,-1.6538525E-003, 2.5869068E-003, 0.0000000E+000,-1.4487428E+001,-1.4860635E+001,-7.0123176E-005, 8.8074404E-016, 2.3231325E-006,-1.0557516E+000,-1.3605487E-002, 7.2678358E-001,-5.5079767E-001, 1.6020681E+000, 5.3181050E-001, 3.9657625E+000, 5.8671897E-001,-6.2287680E-001, 1.6017525E+001,-8.1205549E-001,-6.6768854E-001,-5.6293416E-001,-9.0154457E-001,-6.6705183E-001,-6.3370912E-001,-9.8966172E-001,-6.6695700E-001,-6.5653712E-001,-1.0389078E+000
 2.3400015E+003, 0.0000000E+000, 0.0000000E+000,-6.5776645E+000,-4.7390727E+000,-2.3401915E+000,-1.6814776E-003, 2.0911746E-003, 0.0000000E+000,-1.3234677E+001,-1.3656519E+001,-3.6750806E-005, 2.9268978E-015, 5.4275719E-006,-1.0312096E+000, 3.5089907E-003, 7.8288191E-001,-5.3255356E-001, 1.6509081E+000, 5.6002322E-001, 4.1016477E+000, 6.1674794E-001,-6.2258219E-001, 1.6512346E+001,-8.1088802E-001,-6.6769899E-001,-5.5941884E-001,-8.9255378E-001,-6.6708223E-001,-6.3223403E-001,-1.0398412E+000,-6.6692225E-001,-6.5582155E-001,-1.0936991E+000
 2.3500171E+003, 0.0000000E+000, 0.0000000E+000,-6.4433838E+000,-4.7298015E+000,-2.1740742E+000,-1.6482751E-003, 4.1748071E-003, 0.0000000E+000,-1.3035169E+001,-1.3344733E+001,-2.0763953E-005, 1.1495227E-015, 1.5696824E-006,-1.0369885E+000, 1.8490610E-002, 8.5689941E-001,-5.2667868E-001, 1.7006445E+000, 5.8933789E-001, 4.2550866E+000, 6.6956071E-001,-6.2206748E-001, 1.7019096E+001,-8.0628149E-001,-6.6767061E-001,-5.5476615E-001,-8.9897382E-001,-6.6703521E-001,-6.3022726E-001,-9.8553717E-001,-6.6692060E-001,-6.5532378E-001,-1.0568530E+000
 2.3600039E+003, 0.0000000E+000, 0.0000000E+000,-6.3061542E+000,-4.7031476E+000,-2.0086892E+000,-1.6489362E-003, 3.1682790E-003, 0.0000000E+000,-1.2621716E+001,-1.3016472E+001,-1.2161085E-004, 3.3221610E-015, 5.9981594E-006,-1.0459960E+000, 4.0429111E-002, 8.8845175E-001,-5.2260698E-001, 1.7511361E+000, 6.4503152E-001, 4.3846679E+000, 6.9486405E-001,-6.1892101E-001, 1.7535793E+001,-8.1031168E-001,-6.6765416E-001,-5.5130583E-001,-8.9468298E-001,-6.6693503E-001,-6.2825256E-001,-9.9519389E-001,-6.6682078E-001,-6.5420617E-001,-1.0074445E+000
 2.3700195E+003, 0.0000000E+000, 0.0000000E+000,-6.1869927E+000,-4.5810549E+000,-2.0662205E+000,-1.5600980E-003, 3.5456518E-003, 0.0000000E+000,-1.2541053E+001,-1.2832283E+001, 7.0948293E-005, 2.9662192E-015, 6.0982345E-006,-1.0254250E+000, 6.1193181E-002, 9.6992212E-001,-5.1471002E-001, 1.8024078E+000, 6.8578266E-001, 4.5222829E+000, 7.4637942E-001,-6.1844685E-001, 1.8065914E+001,-8.1168949E-001,-6.6762825E-001,-5.4724376E-001,-8.9443597E-001,-6.6693002E-001,-6.2698624E-001,-9.8506018E-001,-6.6679561E-001,-6.5319060E-001,-1.0289479E+000
 2.3800063E+003, 0.0000000E+000, 0.0000000E+000,-6.0735645E+000,-4.7501756E+000,-1.8349104E+000,-1.5696542E-003, 2.0129747E-003, 0.0000000E+000,-1.2355706E+001,-1.2658207E+001, 3.1812255E-005, 1.7591634E-015, 3.0555744E-006,-1.0249616E+000, 7.0310871E-002, 9.0901553E-001,-5.0560254E-001, 1.8541612E+000, 7.0554335E-001, 4.7069082E+000, 7.3539067E-001,-6.1419925E-001, 1.8606347E+001,-8.1794237E-001,-6.6758228E-001,-5.4257870E-001,-8.8878141E-001,-6.6689948E-001,-6.2501092E-001,-9.7142614E-001,-6.6681903E-001,-6.5227534E-001,-1.0746162E+000
